time,Solar8000/CVP,Solar8000/ART_MBP,SNUADC/ECG_II,SNUADC/ECG_V5,Solar8000/RR_CO2,Solar8000/HR,Solar8000/ART_SBP,Solar8000/PLETH_HR,SNUADC/CVP,Solar8000/PLETH_SPO2,SNUADC/ART,Solar8000/ART_DBP,Solar8000/ETCO2
13506,-39,115,NaN,NaN,18,69,160,70,NaN,100,NaN,79,34
13507,,,NaN,NaN,,,,,NaN,,NaN,,
13508,-39,115,NaN,NaN,18,69,159,70,NaN,100,NaN,84,35
13509,,,NaN,NaN,,,,,NaN,,NaN,,
13510,-39,117,NaN,NaN,18,69,161,70,NaN,100,NaN,87,35
13511,,,NaN,NaN,,,,,NaN,,NaN,,
13512,-39,115,NaN,NaN,18,70,158,70,NaN,100,NaN,84,35
13513,,,NaN,NaN,,,,,NaN,,NaN,,
13514,-40,115,NaN,NaN,18,70,159,71,NaN,100,NaN,85,34
13515,,,NaN,NaN,,,,,NaN,,NaN,,
13516,-40,116,NaN,NaN,18,69,162,70,NaN,100,NaN,86,34
13517,,,NaN,NaN,,,,,NaN,,NaN,,
13518,-40,114,NaN,NaN,18,69,157,69,NaN,100,NaN,83,34
13519,,,NaN,NaN,,,,,NaN,,NaN,,
13520,-40,113,NaN,NaN,18,68,157,69,NaN,100,NaN,83,34
13521,,,NaN,NaN,,,,,NaN,,NaN,,
13522,-40,114,NaN,NaN,18,67,159,68,NaN,100,NaN,85,34
13523,,,NaN,NaN,,,,,NaN,,NaN,,
13524,-41,115,NaN,NaN,18,67,160,68,NaN,100,NaN,85,34
13525,,,NaN,NaN,,,,,NaN,,NaN,,
13526,-41,118,NaN,NaN,18,66,159,68,NaN,100,NaN,93,34
13527,,,NaN,NaN,,,,,NaN,,NaN,,
13528,-41,110,NaN,NaN,18,71,151,67,NaN,100,NaN,81,34
13529,,,NaN,NaN,,,,,NaN,,NaN,,
13530,-41,111,NaN,NaN,18,67,153,68,NaN,100,NaN,84,34
13531,,,NaN,NaN,,,,,NaN,,NaN,,
13532,-41,120,NaN,NaN,18,67,165,68,NaN,100,NaN,98,34
13533,,,NaN,NaN,,,,,NaN,,NaN,,
13534,-41,115,NaN,NaN,18,71,161,68,NaN,100,NaN,88,34
13535,,,NaN,NaN,,,,,NaN,,NaN,,
13536,-41,117,NaN,NaN,18,68,162,68,NaN,100,NaN,89,34
13537,,,NaN,NaN,,,,,NaN,,NaN,,
13538,-41,124,NaN,NaN,18,68,167,69,NaN,100,NaN,100,34
13539,,,NaN,NaN,,,,,NaN,,NaN,,
13540,-41,117,NaN,NaN,18,72,162,69,NaN,100,NaN,88,34
13541,,,NaN,NaN,,,,,NaN,,NaN,,
13542,-41,117,NaN,NaN,18,69,161,69,NaN,100,NaN,87,35
13543,,,NaN,NaN,,,,,NaN,,NaN,,
13544,-41,121,NaN,NaN,18,70,163,70,NaN,100,NaN,95,35
13545,,,NaN,NaN,,,,,NaN,,NaN,,
13546,-41,116,NaN,NaN,18,73,161,68,NaN,100,NaN,86,35
13547,,,NaN,NaN,,,,,NaN,,NaN,,
13548,-41,117,NaN,NaN,18,70,161,68,NaN,100,NaN,87,35
13549,,,NaN,NaN,,,,,NaN,,NaN,,
13550,-41,119,NaN,NaN,18,71,166,68,NaN,100,NaN,90,34
13551,,,NaN,NaN,,,,,NaN,,NaN,,
13552,-41,117,NaN,NaN,18,71,158,69,NaN,100,NaN,86,34
13553,,,NaN,NaN,,,,,NaN,,NaN,,
13554,-41,118,NaN,NaN,18,71,163,69,NaN,100,NaN,87,34
13555,,,NaN,NaN,,,,,NaN,,NaN,,
13556,-41,119,NaN,NaN,18,70,164,69,NaN,100,NaN,89,33
13557,,,NaN,NaN,,,,,NaN,,NaN,,
13558,-41,120,NaN,NaN,18,70,167,71,NaN,100,NaN,90,33
13559,,,NaN,NaN,,,,,NaN,,NaN,,
13560,-41,120,NaN,NaN,18,67,166,72,NaN,100,NaN,89,33
13561,,,NaN,NaN,,,,,NaN,,NaN,,
13562,-42,120,NaN,NaN,18,69,168,70,NaN,100,NaN,88,33
13563,,,NaN,NaN,,,,,NaN,,NaN,,
13564,-42,119,NaN,NaN,18,70,163,70,NaN,100,NaN,86,35
13565,,,NaN,NaN,,,,,NaN,,NaN,,
13566,-42,118,NaN,NaN,18,70,162,70,NaN,100,NaN,86,35
13567,,,NaN,NaN,,,,,NaN,,NaN,,
13568,-42,114,NaN,NaN,18,72,157,69,NaN,100,NaN,84,35
13569,,,NaN,NaN,,,,,NaN,,NaN,,
13570,-43,115,NaN,NaN,17,69,158,68,NaN,100,NaN,86,36
13571,,,NaN,NaN,,,,,NaN,,NaN,,
13572,-43,117,NaN,NaN,17,70,164,69,NaN,100,NaN,89,36
13573,,,NaN,NaN,,,,,NaN,,NaN,,
13574,-43,119,NaN,NaN,17,70,164,70,NaN,100,NaN,88,36
13575,,,NaN,NaN,,,,,NaN,,NaN,,
13576,-43,120,NaN,NaN,16,70,167,69,NaN,100,NaN,88,36
13577,,,NaN,NaN,,,,,NaN,,NaN,,
13578,-42,120,NaN,NaN,16,70,166,70,NaN,100,NaN,89,36
13579,,,NaN,NaN,,,,,NaN,,NaN,,
13580,-42,122,NaN,NaN,16,69,167,69,NaN,100,NaN,93,36
13581,,,NaN,NaN,,,,,NaN,,NaN,,
13582,-42,118,NaN,NaN,16,69,163,69,NaN,100,NaN,87,36
13583,,,NaN,NaN,,,,,NaN,,NaN,,
13584,-42,118,NaN,NaN,15,68,163,69,NaN,100,NaN,87,35
13585,,,NaN,NaN,,,,,NaN,,NaN,,
13586,-42,119,NaN,NaN,15,68,166,69,NaN,100,NaN,89,35
13587,,,NaN,NaN,,,,,NaN,,NaN,,
13588,-42,121,NaN,NaN,15,68,169,68,NaN,100,NaN,91,35
13589,,,NaN,NaN,,,,,NaN,,NaN,,
13590,-42,125,NaN,NaN,14,68,169,68,NaN,100,NaN,99,35
13591,,,NaN,NaN,,,,,NaN,,NaN,,
13592,-42,118,NaN,NaN,14,71,163,67,NaN,100,NaN,86,35
13593,,,NaN,NaN,,,,,NaN,,NaN,,
13594,-42,117,NaN,NaN,14,67,162,67,NaN,100,NaN,87,35
13595,,,NaN,NaN,,,,,NaN,,NaN,,
13596,-43,124,NaN,NaN,14,67,169,68,NaN,100,NaN,100,35
13597,,,NaN,NaN,,,,,NaN,,NaN,,
13598,-43,118,NaN,NaN,14,71,166,68,NaN,100,NaN,88,36
13599,,,NaN,NaN,,,,,NaN,,NaN,,
13600,-43,116,NaN,NaN,14,68,158,69,NaN,100,NaN,87,36
13601,,,NaN,NaN,,,,,NaN,,NaN,,
13602,-43,120,NaN,NaN,14,68,168,69,NaN,100,NaN,92,36
13603,,,NaN,NaN,,,,,NaN,,NaN,,
13604,-45,125,NaN,NaN,14,68,175,70,NaN,100,NaN,95,36
13605,,,NaN,NaN,,,,,NaN,,NaN,,
13606,-45,125,NaN,NaN,14,68,175,69,NaN,100,NaN,93,36
13607,,,NaN,NaN,,,,,NaN,,NaN,,
13608,-38,124,NaN,NaN,14,66,176,68,NaN,100,NaN,85,36
13609,,,NaN,NaN,,,,,NaN,,NaN,,
13610,-38,120,NaN,NaN,14,70,166,68,NaN,100,NaN,84,36
13611,,,NaN,NaN,,,,,NaN,,NaN,,
13612,-26,119,NaN,NaN,14,68,167,68,NaN,100,NaN,87,35
13613,,,NaN,NaN,,,,,NaN,,NaN,,
13614,-26,118,NaN,NaN,14,66,161,69,NaN,100,NaN,87,35
13615,,,NaN,NaN,,,,,NaN,,NaN,,
13616,-26,120,NaN,NaN,14,67,168,68,NaN,100,NaN,91,35
13617,,,NaN,NaN,,,,,NaN,,NaN,,
13618,-48,123,NaN,NaN,14,64,172,68,NaN,100,NaN,92,35
13619,,,NaN,NaN,,,,,NaN,,NaN,,
13620,-48,123,NaN,NaN,14,65,173,67,NaN,100,NaN,92,35
13621,,,NaN,NaN,,,,,NaN,,NaN,,
13622,-48,126,NaN,NaN,14,66,173,65,NaN,100,NaN,97,35
13623,,,NaN,NaN,,,,,NaN,,NaN,,
13624,-48,120,NaN,NaN,14,64,165,66,NaN,100,NaN,87,35
13625,,,NaN,NaN,,,,,NaN,,NaN,,
13626,-48,120,NaN,NaN,14,64,167,66,NaN,100,NaN,89,35
13627,,,NaN,NaN,,,,,NaN,,NaN,,
13628,-48,120,NaN,NaN,14,64,167,66,NaN,100,NaN,89,35
13629,,,NaN,NaN,,,,,NaN,,NaN,,
13630,-28,122,NaN,NaN,14,65,171,65,NaN,100,NaN,92,35
13631,,,NaN,NaN,,,,,NaN,,NaN,,
13632,-28,124,NaN,NaN,14,66,173,66,NaN,100,NaN,92,35
13633,,,NaN,NaN,,,,,NaN,,NaN,,
13634,-32,124,NaN,NaN,14,66,173,67,NaN,100,NaN,92,35
13635,,,NaN,NaN,,,,,NaN,,NaN,,
13636,-32,124,NaN,NaN,14,66,172,67,NaN,100,NaN,89,35
13637,,,NaN,NaN,,,,,NaN,,NaN,,
13638,-64,123,NaN,NaN,14,68,169,67,NaN,100,NaN,90,35
13639,,,NaN,NaN,,,,,NaN,,NaN,,
13640,-64,121,NaN,NaN,14,68,167,67,NaN,100,NaN,87,35
13641,,,NaN,NaN,,,,,NaN,,NaN,,
13642,-63,116,NaN,NaN,14,67,157,67,NaN,100,NaN,84,35
13643,,,NaN,NaN,,,,,NaN,,NaN,,
13644,-63,117,NaN,NaN,14,66,161,67,NaN,100,NaN,86,35
13645,,,NaN,NaN,,,,,NaN,,NaN,,
13646,-62,118,NaN,NaN,14,65,165,67,NaN,100,NaN,88,35
13647,,,NaN,NaN,,,,,NaN,,NaN,,
13648,-62,121,NaN,NaN,14,65,169,67,NaN,100,NaN,92,36
13649,,,NaN,NaN,,,,,NaN,,NaN,,
13650,-62,119,NaN,NaN,14,67,167,66,NaN,100,NaN,87,36
13651,,,NaN,NaN,,,,,NaN,,NaN,,
13652,-61,122,NaN,NaN,14,65,172,66,NaN,100,NaN,92,36
13653,,,NaN,NaN,,,,,NaN,,NaN,,
13654,-61,127,NaN,NaN,14,66,174,67,NaN,100,NaN,100,35
13655,,,NaN,NaN,,,,,NaN,,NaN,,
13656,-61,122,NaN,NaN,14,69,172,66,NaN,100,NaN,91,35
13657,,,NaN,NaN,,,,,NaN,,NaN,,
13658,-61,122,NaN,NaN,14,66,169,67,NaN,100,NaN,90,35
13659,,,NaN,NaN,,,,,NaN,,NaN,,
13660,-61,127,NaN,NaN,14,67,173,66,NaN,100,NaN,101,35
13661,,,NaN,NaN,,,,,NaN,,NaN,,
13662,-61,121,NaN,NaN,14,70,171,67,NaN,100,NaN,90,35
13663,,,NaN,NaN,,,,,NaN,,NaN,,
13664,-61,119,NaN,NaN,14,67,161,68,NaN,100,NaN,87,35
13665,,,NaN,NaN,,,,,NaN,,NaN,,
13666,-61,121,NaN,NaN,14,66,169,67,NaN,100,NaN,90,35
13667,,,NaN,NaN,,,,,NaN,,NaN,,
13668,-61,124,NaN,NaN,14,67,175,67,NaN,100,NaN,92,36
13669,,,NaN,NaN,,,,,NaN,,NaN,,
13670,-61,125,NaN,NaN,14,67,182,68,NaN,100,NaN,79,36
13671,,,NaN,NaN,,,,,NaN,,NaN,,
13672,-61,124,NaN,NaN,14,66,179,68,NaN,100,NaN,89,36
13673,,,NaN,NaN,,,,,NaN,,NaN,,
13674,-61,123,NaN,NaN,14,67,172,67,NaN,100,NaN,89,36
13675,,,NaN,NaN,,,,,NaN,,NaN,,
13676,-60,120,NaN,NaN,14,67,165,67,NaN,100,NaN,86,35
13677,,,NaN,NaN,,,,,NaN,,NaN,,
13678,-60,120,NaN,NaN,14,66,164,67,NaN,100,NaN,91,35
13679,,,NaN,NaN,,,,,NaN,,NaN,,
13680,-60,115,NaN,NaN,14,68,160,64,NaN,100,NaN,83,35
13681,,,NaN,NaN,,,,,NaN,,NaN,,
13682,-60,113,NaN,NaN,14,68,155,64,NaN,100,NaN,83,36
13683,,,NaN,NaN,,,,,NaN,,NaN,,
13684,-60,117,NaN,NaN,14,65,169,62,NaN,100,NaN,89,36
13685,,,NaN,NaN,,,,,NaN,,NaN,,
13686,-60,123,NaN,NaN,14,66,176,63,NaN,100,NaN,94,36
13687,,,NaN,NaN,,,,,NaN,,NaN,,
13688,-60,122,NaN,NaN,14,66,169,63,NaN,100,NaN,91,36
13689,,,NaN,NaN,,,,,NaN,,NaN,,
13690,-60,123,NaN,NaN,14,63,173,62,NaN,100,NaN,91,37
13691,,,NaN,NaN,,,,,NaN,,NaN,,
13692,-60,123,NaN,NaN,14,66,174,65,NaN,100,NaN,92,37
13693,,,NaN,NaN,,,,,NaN,,NaN,,
13694,-60,127,NaN,NaN,14,67,179,66,NaN,100,NaN,94,37
13695,,,NaN,NaN,,,,,NaN,,NaN,,
13696,-60,126,NaN,NaN,14,65,177,67,NaN,100,NaN,92,37
13697,,,NaN,NaN,,,,,NaN,,NaN,,
13698,-60,124,NaN,NaN,14,68,173,66,NaN,100,NaN,89,36
13699,,,NaN,NaN,,,,,NaN,,NaN,,
13700,-60,123,NaN,NaN,14,67,171,65,NaN,100,NaN,90,36
13701,,,NaN,NaN,,,,,NaN,,NaN,,
13702,-60,122,NaN,NaN,14,64,171,65,NaN,100,NaN,90,36
13703,,,NaN,NaN,,,,,NaN,,NaN,,
13704,-60,121,NaN,NaN,14,64,167,65,NaN,100,NaN,88,38
13705,,,NaN,NaN,,,,,NaN,,NaN,,
13706,-60,122,NaN,NaN,14,65,171,65,NaN,100,NaN,87,38
13707,,,NaN,NaN,,,,,NaN,,NaN,,
13708,-60,121,NaN,NaN,14,65,169,66,NaN,100,NaN,88,38
13709,,,NaN,NaN,,,,,NaN,,NaN,,
13710,-60,121,NaN,NaN,14,66,167,67,NaN,100,NaN,87,38
13711,,,NaN,NaN,,,,,NaN,,NaN,,
13712,-60,121,NaN,NaN,14,65,168,67,NaN,100,NaN,85,36
13713,,,NaN,NaN,,,,,NaN,,NaN,,
13714,-60,119,NaN,NaN,14,66,159,67,NaN,100,NaN,90,36
13715,,,NaN,NaN,,,,,NaN,,NaN,,
13716,-60,114,NaN,NaN,14,66,151,66,NaN,100,NaN,81,36
13717,,,NaN,NaN,,,,,NaN,,NaN,,
13718,-60,112,NaN,NaN,14,66,150,68,NaN,100,NaN,81,36
13719,,,NaN,NaN,,,,,NaN,,NaN,,
13720,-60,110,NaN,NaN,14,68,151,69,NaN,100,NaN,79,36
13721,,,NaN,NaN,,,,,NaN,,NaN,,
13722,-60,111,NaN,NaN,14,71,156,71,NaN,100,NaN,81,36
13723,,,NaN,NaN,,,,,NaN,,NaN,,
13724,-60,113,NaN,NaN,14,73,158,73,NaN,100,NaN,83,36
13725,,,NaN,NaN,,,,,NaN,,NaN,,
13726,-60,114,NaN,NaN,14,73,160,73,NaN,100,NaN,84,38
13727,,,NaN,NaN,,,,,NaN,,NaN,,
13728,-60,114,NaN,NaN,14,71,162,73,NaN,100,NaN,80,38
13729,,,NaN,NaN,,,,,NaN,,NaN,,
13730,-60,115,NaN,NaN,14,70,162,72,NaN,100,NaN,83,38
13731,,,NaN,NaN,,,,,NaN,,NaN,,
13732,-60,115,NaN,NaN,16,69,161,69,NaN,100,NaN,85,36
13733,,,NaN,NaN,,,,,NaN,,NaN,,
13734,-60,115,NaN,NaN,16,67,161,68,NaN,100,NaN,84,36
13735,,,NaN,NaN,,,,,NaN,,NaN,,
13736,-60,115,NaN,NaN,16,67,159,67,NaN,100,NaN,85,36
13737,,,NaN,NaN,,,,,NaN,,NaN,,
13738,-60,113,NaN,NaN,16,67,159,67,NaN,100,NaN,83,36
13739,,,NaN,NaN,,,,,NaN,,NaN,,
13740,-60,114,NaN,NaN,16,66,160,66,NaN,100,NaN,84,36
13741,,,NaN,NaN,,,,,NaN,,NaN,,
13742,-60,118,NaN,NaN,16,66,163,66,NaN,100,NaN,92,36
13743,,,NaN,NaN,,,,,NaN,,NaN,,
13744,-60,114,NaN,NaN,16,69,159,65,NaN,100,NaN,84,36
13745,,,NaN,NaN,,,,,NaN,,NaN,,
13746,-60,114,NaN,NaN,16,66,159,65,NaN,100,NaN,85,38
13747,,,NaN,NaN,,,,,NaN,,NaN,,
13748,-60,117,NaN,NaN,16,67,164,66,NaN,100,NaN,87,38
13749,,,NaN,NaN,,,,,NaN,,NaN,,
13750,-60,118,NaN,NaN,16,68,167,66,NaN,100,NaN,88,38
13751,,,NaN,NaN,,,,,NaN,,NaN,,
13752,-60,118,NaN,NaN,16,68,166,67,NaN,100,NaN,86,38
13753,,,NaN,NaN,,,,,NaN,,NaN,,
13754,-60,118,NaN,NaN,15,68,165,68,NaN,100,NaN,86,38
13755,,,NaN,NaN,,,,,NaN,,NaN,,
13756,-60,114,NaN,NaN,15,68,158,68,NaN,100,NaN,82,38
13757,,,NaN,NaN,,,,,NaN,,NaN,,
13758,-60,114,NaN,NaN,15,66,158,67,NaN,100,NaN,84,38
13759,,,NaN,NaN,,,,,NaN,,NaN,,
13760,-60,115,NaN,NaN,15,65,161,66,NaN,100,NaN,85,38
13761,,,NaN,NaN,,,,,NaN,,NaN,,
13762,-60,115,NaN,NaN,15,65,162,66,NaN,100,NaN,86,38
13763,,,NaN,NaN,,,,,NaN,,NaN,,
13764,-60,116,NaN,NaN,15,65,163,65,NaN,100,NaN,86,38
13765,,,NaN,NaN,,,,,NaN,,NaN,,
13766,-60,119,NaN,NaN,15,65,162,66,NaN,100,NaN,93,38
13767,,,NaN,NaN,,,,,NaN,,NaN,,
13768,-60,113,NaN,NaN,16,68,154,66,NaN,100,NaN,83,37
13769,,,NaN,NaN,,,,,NaN,,NaN,,
13770,-59,111,NaN,NaN,16,65,150,66,NaN,100,NaN,81,37
13771,,,NaN,NaN,,,,,NaN,,NaN,,
13772,-59,117,NaN,NaN,16,64,160,65,NaN,100,NaN,94,37
13773,,,NaN,NaN,,,,,NaN,,NaN,,
13774,-59,115,NaN,NaN,16,67,163,65,NaN,100,NaN,90,39
13775,,,NaN,NaN,,,,,NaN,,NaN,,
13776,-59,117,NaN,NaN,16,62,161,65,NaN,100,NaN,88,39
13777,,,NaN,NaN,,,,,NaN,,NaN,,
13778,-59,124,NaN,NaN,16,66,177,65,NaN,100,NaN,96,39
13779,,,NaN,NaN,,,,,NaN,,NaN,,
13780,-59,126,NaN,NaN,16,67,177,65,NaN,100,NaN,96,39
13781,,,NaN,NaN,,,,,NaN,,NaN,,
13782,-59,125,NaN,NaN,16,67,175,65,NaN,100,NaN,93,39
13783,,,NaN,NaN,,,,,NaN,,NaN,,
13784,-59,124,NaN,NaN,16,64,172,66,NaN,100,NaN,93,39
13785,,,NaN,NaN,,,,,NaN,,NaN,,
13786,-59,125,NaN,NaN,16,65,168,66,NaN,100,NaN,99,39
13787,,,NaN,NaN,,,,,NaN,,NaN,,
13788,-59,118,NaN,NaN,16,69,163,66,NaN,100,NaN,87,39
13789,,,NaN,NaN,,,,,NaN,,NaN,,
13790,-59,118,NaN,NaN,15,66,161,66,NaN,100,NaN,87,37
13791,,,NaN,NaN,,,,,NaN,,NaN,,
13792,-59,119,NaN,NaN,15,67,164,67,NaN,100,NaN,90,37
13793,,,NaN,NaN,,,,,NaN,,NaN,,
13794,-59,122,NaN,NaN,15,68,170,69,NaN,100,NaN,91,37
13795,,,NaN,NaN,,,,,NaN,,NaN,,
13796,-58,122,NaN,NaN,15,69,171,69,NaN,100,NaN,90,36
13797,,,NaN,NaN,,,,,NaN,,NaN,,
13798,-58,124,NaN,NaN,15,68,170,68,NaN,100,NaN,94,36
13799,,,NaN,NaN,,,,,NaN,,NaN,,
13800,-59,119,NaN,NaN,15,69,164,68,NaN,100,NaN,86,36
13801,,,NaN,NaN,,,,,NaN,,NaN,,
13802,-59,119,NaN,NaN,15,66,166,68,NaN,100,NaN,86,36
13803,,,NaN,NaN,,,,,NaN,,NaN,,
13804,-58,120,NaN,NaN,15,67,167,68,NaN,100,NaN,87,37
13805,,,NaN,NaN,,,,,NaN,,NaN,,
13806,-58,117,NaN,NaN,15,68,162,68,NaN,100,NaN,85,37
13807,,,NaN,NaN,,,,,NaN,,NaN,,
13808,-58,116,NaN,NaN,15,68,161,69,NaN,100,NaN,85,37
13809,,,NaN,NaN,,,,,NaN,,NaN,,
13810,-58,116,NaN,NaN,15,67,163,68,NaN,100,NaN,84,37
13811,,,NaN,NaN,,,,,NaN,,NaN,,
13812,-58,116,NaN,NaN,15,67,161,68,NaN,100,NaN,85,37
13813,,,NaN,NaN,,,,,NaN,,NaN,,
13814,-58,116,NaN,NaN,15,67,162,67,NaN,100,NaN,85,37
13815,,,NaN,NaN,,,,,NaN,,NaN,,
13816,-58,116,NaN,NaN,15,68,163,68,NaN,100,NaN,86,37
13817,,,NaN,NaN,,,,,NaN,,NaN,,
13818,-58,112,NaN,NaN,15,69,156,68,NaN,100,NaN,82,37
13819,,,NaN,NaN,,,,,NaN,,NaN,,
13820,-58,113,NaN,NaN,15,67,157,68,NaN,100,NaN,84,37
13821,,,NaN,NaN,,,,,NaN,,NaN,,
13822,-58,115,NaN,NaN,15,67,162,68,NaN,100,NaN,86,37
13823,,,NaN,NaN,,,,,NaN,,NaN,,
13824,-58,116,NaN,NaN,,67,162,68,NaN,100,NaN,75,
13825,,,NaN,NaN,,,,,NaN,,NaN,,
13826,-58,116,NaN,NaN,,67,164,67,NaN,100,NaN,85,
13827,,,NaN,NaN,,,,,NaN,,NaN,,
13828,-58,114,NaN,NaN,,67,156,69,NaN,100,NaN,83,
13829,,,NaN,NaN,,,,,NaN,,NaN,,
13830,-58,115,NaN,NaN,,67,161,68,NaN,100,NaN,86,
13831,,,NaN,NaN,,,,,NaN,,NaN,,
13832,-58,117,NaN,NaN,,67,164,67,NaN,100,NaN,88,
13833,,,NaN,NaN,,,,,NaN,,NaN,,
13834,-58,117,NaN,NaN,,67,160,68,NaN,100,NaN,86,
13835,,,NaN,NaN,,,,,NaN,,NaN,,
13836,-58,121,NaN,NaN,,66,168,67,NaN,100,NaN,94,
13837,,,NaN,NaN,,,,,NaN,,NaN,,
13838,-58,117,NaN,NaN,,71,165,67,NaN,100,NaN,87,
13839,,,NaN,NaN,,,,,NaN,,NaN,,
13840,-58,115,NaN,NaN,,70,158,67,NaN,100,NaN,87,
13841,,,NaN,NaN,,,,,NaN,,NaN,,
13842,-58,123,NaN,NaN,,66,170,67,NaN,100,NaN,100,
13843,,,NaN,NaN,,,,,NaN,,NaN,,
13844,-58,123,NaN,NaN,,69,171,66,NaN,100,NaN,95,
13845,,,NaN,NaN,,,,,NaN,,NaN,,
13846,-58,121,NaN,NaN,,67,171,64,NaN,100,NaN,91,
13847,,,NaN,NaN,,,,,NaN,,NaN,,
13848,-58,123,NaN,NaN,,61,173,62,NaN,100,NaN,93,
13849,,,NaN,NaN,,,,,NaN,,NaN,,
13850,-58,124,NaN,NaN,,64,175,62,NaN,100,NaN,93,
13851,,,NaN,NaN,,,,,NaN,,NaN,,
13852,-57,125,NaN,NaN,,64,173,62,NaN,100,NaN,92,
13853,,,NaN,NaN,,,,,NaN,,NaN,,
13854,-57,124,NaN,NaN,,62,172,63,NaN,100,NaN,91,
13855,,,NaN,NaN,,,,,NaN,,NaN,,
13856,-57,122,NaN,NaN,,64,170,65,NaN,100,NaN,89,
13857,,,NaN,NaN,,,,,NaN,,NaN,,
13858,-57,120,NaN,NaN,,64,167,65,NaN,100,NaN,88,
13859,,,NaN,NaN,,,,,NaN,,NaN,,
13860,-56,120,NaN,NaN,,64,166,65,NaN,100,NaN,87,
13861,,,NaN,NaN,,,,,NaN,,NaN,,
13862,-56,120,NaN,NaN,,64,167,65,NaN,100,NaN,89,
13863,,,NaN,NaN,,,,,NaN,,NaN,,
13864,-56,120,NaN,NaN,,65,167,66,NaN,100,NaN,89,
13865,,,NaN,NaN,,,,,NaN,,NaN,,
13866,-56,120,NaN,NaN,,66,168,66,NaN,100,NaN,89,
13867,,,NaN,NaN,,,,,NaN,,NaN,,
13868,-57,117,NaN,NaN,,66,159,68,NaN,100,NaN,84,
13869,,,NaN,NaN,,,,,NaN,,NaN,,
13870,-57,121,NaN,NaN,,66,164,67,NaN,100,NaN,94,
13871,,,NaN,NaN,,,,,NaN,,NaN,,
13872,-57,116,NaN,NaN,,69,164,65,NaN,100,NaN,87,
13873,,,NaN,NaN,,,,,NaN,,NaN,,
13874,-56,115,NaN,NaN,,69,157,65,NaN,100,NaN,87,
13875,,,NaN,NaN,,,,,NaN,,NaN,,
13876,-56,122,NaN,NaN,,65,172,66,NaN,100,NaN,93,
13877,,,NaN,NaN,,,,,NaN,,NaN,,
13878,-56,124,NaN,NaN,,68,176,66,NaN,100,NaN,95,
13879,,,NaN,NaN,,,,,NaN,,NaN,,
13880,-56,126,NaN,NaN,,68,177,64,NaN,100,NaN,95,
13881,,,NaN,NaN,,,,,NaN,,NaN,,
13882,-56,126,NaN,NaN,,65,176,66,NaN,100,NaN,94,
13883,,,NaN,NaN,,,,,NaN,,NaN,,
13884,-56,124,NaN,NaN,,67,173,67,NaN,100,NaN,91,
13885,,,NaN,NaN,,,,,NaN,,NaN,,
13886,-56,120,NaN,NaN,,65,162,66,NaN,100,NaN,88,
13887,,,NaN,NaN,,,,,NaN,,NaN,,
13888,-56,121,NaN,NaN,,65,166,64,NaN,100,NaN,91,
13889,,,NaN,NaN,,,,,NaN,,NaN,,
13890,-56,119,NaN,NaN,,66,165,63,NaN,100,NaN,90,
13891,,,NaN,NaN,,,,,NaN,,NaN,,
13892,-56,122,NaN,NaN,,65,172,63,NaN,100,NaN,94,
13893,,,NaN,NaN,,,,,NaN,,NaN,,
13894,-56,129,NaN,NaN,,65,179,64,NaN,100,NaN,103,
13895,,,NaN,NaN,,,,,NaN,,NaN,,
13896,-56,125,NaN,NaN,,70,179,63,NaN,100,NaN,93,
13897,,,NaN,NaN,,,,,NaN,,NaN,,
13898,-57,121,NaN,NaN,,70,164,63,NaN,100,NaN,90,
13899,,,NaN,NaN,,,,,NaN,,NaN,,
13900,-57,125,NaN,NaN,,66,172,63,NaN,100,NaN,99,
13901,,,NaN,NaN,,,,,NaN,,NaN,,
13902,-57,125,NaN,NaN,,68,176,64,NaN,100,NaN,96,
13903,,,NaN,NaN,,,,,NaN,,NaN,,
13904,-57,127,NaN,NaN,,67,180,65,NaN,100,NaN,97,
13905,,,NaN,NaN,,,,,NaN,,NaN,,
13906,-57,128,NaN,NaN,,64,181,65,NaN,100,NaN,97,
13907,,,NaN,NaN,,,,,NaN,,NaN,,
13908,-57,128,NaN,NaN,,67,180,64,NaN,100,NaN,95,
13909,,,NaN,NaN,,,,,NaN,,NaN,,
13910,-57,126,NaN,NaN,,66,177,65,NaN,100,NaN,93,
13911,,,NaN,NaN,,,,,NaN,,NaN,,
13912,-57,124,NaN,NaN,,65,172,66,NaN,100,NaN,91,
13913,,,NaN,NaN,,,,,NaN,,NaN,,
13914,-57,124,NaN,NaN,,65,173,65,NaN,100,NaN,91,
13915,,,NaN,NaN,,,,,NaN,,NaN,,
13916,-57,124,NaN,NaN,,65,174,66,NaN,100,NaN,92,
13917,,,NaN,NaN,,,,,NaN,,NaN,,
13918,-57,124,NaN,NaN,,66,172,67,NaN,100,NaN,91,
13919,,,NaN,NaN,,,,,NaN,,NaN,,
13920,-57,123,NaN,NaN,,68,172,68,NaN,100,NaN,90,
13921,,,NaN,NaN,,,,,NaN,,NaN,,
13922,-57,122,NaN,NaN,,68,170,68,NaN,100,NaN,89,
13923,,,NaN,NaN,,,,,NaN,,NaN,,
13924,-57,124,NaN,NaN,,67,169,68,NaN,100,NaN,97,
13925,,,NaN,NaN,,,,,NaN,,NaN,,
13926,-57,117,NaN,NaN,,70,159,68,NaN,100,NaN,86,
13927,,,NaN,NaN,,,,,NaN,,NaN,,
