time,Solar8000/ART_SBP,SNUADC/ECG_II,Solar8000/ART_MBP,SNUADC/CVP,Solar8000/RR_CO2,SNUADC/ART,Solar8000/PLETH_SPO2,Solar8000/ETCO2,Solar8000/CVP,Solar8000/PLETH_HR,Solar8000/HR,Solar8000/ART_DBP
18243,,NaN,182,NaN,25,NaN,100,37,10,109,108,
18244,,NaN,,NaN,,NaN,,,,,,
18245,,NaN,123,NaN,25,NaN,100,37,10,109,108,
18246,,NaN,,NaN,,NaN,,,,,,
18247,,NaN,105,NaN,25,NaN,100,37,10,109,108,
18248,,NaN,,NaN,,NaN,,,,,,
18249,,NaN,90,NaN,25,NaN,100,37,10,109,108,
18250,,NaN,,NaN,,NaN,,,,,,
18251,,NaN,90,NaN,25,NaN,100,37,10,109,108,
18252,,NaN,,NaN,,NaN,,,,,,
18253,,NaN,101,NaN,25,NaN,100,37,10,109,108,
18254,,NaN,,NaN,,NaN,,,,,,
18255,,NaN,101,NaN,25,NaN,100,37,10,109,109,
18256,,NaN,,NaN,,NaN,,,,,,
18257,,NaN,149,NaN,25,NaN,100,37,10,110,109,
18258,,NaN,,NaN,,NaN,,,,,,
18259,,NaN,149,NaN,25,NaN,100,37,10,110,109,
18260,,NaN,,NaN,,NaN,,,,,,
18261,,NaN,164,NaN,25,NaN,100,37,10,109,109,
18262,,NaN,,NaN,,NaN,,,,,,
18263,,NaN,164,NaN,25,NaN,100,37,10,110,109,
18264,,NaN,,NaN,,NaN,,,,,,
18265,,NaN,182,NaN,25,NaN,100,37,10,110,109,
18266,,NaN,,NaN,,NaN,,,,,,
18267,,NaN,182,NaN,25,NaN,100,37,10,110,109,
18268,,NaN,,NaN,,NaN,,,,,,
18269,,NaN,176,NaN,25,NaN,100,37,10,110,109,
18270,,NaN,,NaN,,NaN,,,,,,
18271,,NaN,176,NaN,25,NaN,100,37,10,110,109,
18272,,NaN,,NaN,,NaN,,,,,,
18273,,NaN,144,NaN,25,NaN,100,37,10,110,110,
18274,,NaN,,NaN,,NaN,,,,,,
18275,,NaN,144,NaN,25,NaN,100,37,10,111,110,
18276,,NaN,,NaN,,NaN,,,,,,
18277,,NaN,163,NaN,25,NaN,100,37,10,111,110,
18278,,NaN,,NaN,,NaN,,,,,,
18279,,NaN,163,NaN,25,NaN,100,37,10,111,110,
18280,,NaN,,NaN,,NaN,,,,,,
18281,,NaN,167,NaN,25,NaN,100,37,10,111,110,
18282,,NaN,,NaN,,NaN,,,,,,
18283,,NaN,167,NaN,25,NaN,100,37,10,111,110,
18284,,NaN,,NaN,,NaN,,,,,,
18285,,NaN,163,NaN,25,NaN,100,37,10,111,110,
18286,,NaN,,NaN,,NaN,,,,,,
18287,145,NaN,160,NaN,25,NaN,100,37,10,111,110,130
18288,,NaN,,NaN,,NaN,,,,,,
18289,145,NaN,160,NaN,25,NaN,100,37,10,111,111,130
18290,,NaN,,NaN,,NaN,,,,,,
18291,247,NaN,235,NaN,25,NaN,100,37,10,111,111,181
18292,,NaN,,NaN,,NaN,,,,,,
18293,247,NaN,235,NaN,25,NaN,100,37,10,111,111,181
18294,,NaN,,NaN,,NaN,,,,,,
18295,247,NaN,235,NaN,25,NaN,100,37,9,112,111,181
18296,,NaN,,NaN,,NaN,,,,,,
18297,212,NaN,212,NaN,25,NaN,100,37,9,111,111,212
18298,,NaN,,NaN,,NaN,,,,,,
18299,212,NaN,212,NaN,25,NaN,100,37,9,112,111,212
18300,,NaN,,NaN,,NaN,,,,,,
18301,222,NaN,222,NaN,25,NaN,100,37,9,112,111,222
18302,,NaN,,NaN,,NaN,,,,,,
18303,222,NaN,222,NaN,25,NaN,100,37,9,112,112,222
18304,,NaN,,NaN,,NaN,,,,,,
18305,228,NaN,228,NaN,25,NaN,100,37,9,112,112,228
18306,,NaN,,NaN,,NaN,,,,,,
18307,228,NaN,228,NaN,25,NaN,100,37,10,112,112,228
18308,,NaN,,NaN,,NaN,,,,,,
18309,231,NaN,231,NaN,25,NaN,100,37,10,112,112,231
18310,,NaN,,NaN,,NaN,,,,,,
18311,231,NaN,231,NaN,25,NaN,100,36,10,113,112,231
18312,,NaN,,NaN,,NaN,,,,,,
18313,231,NaN,231,NaN,25,NaN,100,36,10,113,112,231
18314,,NaN,,NaN,,NaN,,,,,,
18315,231,NaN,231,NaN,25,NaN,100,36,10,112,112,231
18316,,NaN,,NaN,,NaN,,,,,,
18317,234,NaN,234,NaN,25,NaN,100,37,10,112,112,234
18318,,NaN,,NaN,,NaN,,,,,,
18319,234,NaN,234,NaN,25,NaN,100,37,10,112,112,234
18320,,NaN,,NaN,,NaN,,,,,,
18321,236,NaN,236,NaN,25,NaN,100,37,10,113,112,236
18322,,NaN,,NaN,,NaN,,,,,,
18323,236,NaN,236,NaN,25,NaN,100,37,10,113,112,236
18324,,NaN,,NaN,,NaN,,,,,,
18325,238,NaN,238,NaN,25,NaN,100,37,10,113,112,238
18326,,NaN,,NaN,,NaN,,,,,,
18327,238,NaN,238,NaN,25,NaN,100,37,10,113,112,238
18328,,NaN,,NaN,,NaN,,,,,,
18329,240,NaN,240,NaN,25,NaN,100,37,10,113,112,240
18330,,NaN,,NaN,,NaN,,,,,,
18331,240,NaN,240,NaN,25,NaN,100,37,10,113,112,240
18332,,NaN,,NaN,,NaN,,,,,,
18333,240,NaN,240,NaN,25,NaN,100,37,10,113,112,240
18334,,NaN,,NaN,,NaN,,,,,,
18335,240,NaN,240,NaN,25,NaN,100,37,10,113,112,240
18336,,NaN,,NaN,,NaN,,,,,,
18337,240,NaN,240,NaN,25,NaN,100,37,11,113,112,240
18338,,NaN,,NaN,,NaN,,,,,,
18339,240,NaN,240,NaN,25,NaN,100,37,11,113,112,240
18340,,NaN,,NaN,,NaN,,,,,,
18341,240,NaN,240,NaN,25,NaN,100,37,11,113,112,240
18342,,NaN,,NaN,,NaN,,,,,,
18343,240,NaN,240,NaN,25,NaN,100,37,11,113,112,240
18344,,NaN,,NaN,,NaN,,,,,,
18345,242,NaN,242,NaN,25,NaN,100,37,11,113,112,242
18346,,NaN,,NaN,,NaN,,,,,,
18347,242,NaN,242,NaN,25,NaN,100,37,11,113,112,242
18348,,NaN,,NaN,,NaN,,,,,,
18349,241,NaN,241,NaN,25,NaN,100,37,11,112,112,241
18350,,NaN,,NaN,,NaN,,,,,,
18351,241,NaN,241,NaN,25,NaN,100,37,10,112,112,241
18352,,NaN,,NaN,,NaN,,,,,,
18353,245,NaN,243,NaN,25,NaN,100,37,10,112,112,241
18354,,NaN,,NaN,,NaN,,,,,,
18355,245,NaN,243,NaN,25,NaN,100,37,10,112,112,241
18356,,NaN,,NaN,,NaN,,,,,,
18357,246,NaN,246,NaN,25,NaN,100,37,10,112,112,246
18358,,NaN,,NaN,,NaN,,,,,,
18359,246,NaN,246,NaN,25,NaN,100,37,10,112,112,246
18360,,NaN,,NaN,,NaN,,,,,,
18361,18,NaN,18,NaN,25,NaN,100,37,10,112,112,18
18362,,NaN,,NaN,,NaN,,,,,,
18363,223,NaN,44,NaN,25,NaN,100,37,10,112,112,
18364,,NaN,,NaN,,NaN,,,,,,
18365,223,NaN,44,NaN,25,NaN,100,37,10,112,112,
18366,,NaN,,NaN,,NaN,,,,,,
18367,223,NaN,44,NaN,25,NaN,100,37,10,112,111,
18368,,NaN,,NaN,,NaN,,,,,,
18369,123,NaN,123,NaN,25,NaN,100,37,10,112,111,123
18370,,NaN,,NaN,,NaN,,,,,,
18371,123,NaN,123,NaN,25,NaN,100,37,10,112,111,123
18372,,NaN,,NaN,,NaN,,,,,,
18373,167,NaN,167,NaN,25,NaN,100,37,10,112,111,167
18374,,NaN,,NaN,,NaN,,,,,,
18375,52,NaN,138,NaN,25,NaN,100,37,10,112,111,42
18376,,NaN,,NaN,,NaN,,,,,,
18377,46,NaN,96,NaN,25,NaN,100,37,10,112,111,41
18378,,NaN,,NaN,,NaN,,,,,,
18379,38,NaN,68,NaN,25,NaN,100,37,10,111,111,31
18380,,NaN,,NaN,,NaN,,,,,,
18381,43,NaN,61,NaN,25,NaN,100,37,10,112,111,33
18382,,NaN,,NaN,,NaN,,,,,,
18383,43,NaN,61,NaN,25,NaN,100,37,10,112,111,33
18384,,NaN,,NaN,,NaN,,,,,,
18385,83,NaN,76,NaN,25,NaN,100,37,10,112,111,65
18386,,NaN,,NaN,,NaN,,,,,,
18387,79,NaN,68,NaN,25,NaN,100,37,10,112,111,52
18388,,NaN,,NaN,,NaN,,,,,,
18389,67,NaN,64,NaN,25,NaN,100,37,9,111,111,50
18390,,NaN,,NaN,,NaN,,,,,,
18391,65,NaN,62,NaN,25,NaN,100,37,9,112,111,53
18392,,NaN,,NaN,,NaN,,,,,,
18393,76,NaN,65,NaN,25,NaN,100,37,9,112,111,61
18394,,NaN,,NaN,,NaN,,,,,,
18395,76,NaN,65,NaN,25,NaN,100,37,9,111,111,61
18396,,NaN,,NaN,,NaN,,,,,,
18397,76,NaN,65,NaN,25,NaN,100,37,10,112,111,61
18398,,NaN,,NaN,,NaN,,,,,,
18399,75,NaN,62,NaN,25,NaN,100,37,10,112,111,58
18400,,NaN,,NaN,,NaN,,,,,,
18401,75,NaN,62,NaN,25,NaN,100,37,10,112,111,58
18402,,NaN,,NaN,,NaN,,,,,,
18403,57,NaN,51,NaN,25,NaN,100,37,10,111,111,26
18404,,NaN,,NaN,,NaN,,,,,,
18405,57,NaN,51,NaN,25,NaN,100,37,10,111,111,26
18406,,NaN,,NaN,,NaN,,,,,,
18407,46,NaN,44,NaN,25,NaN,100,37,10,111,111,20
18408,,NaN,,NaN,,NaN,,,,,,
18409,46,NaN,44,NaN,25,NaN,100,37,10,111,111,20
18410,,NaN,,NaN,,NaN,,,,,,
18411,56,NaN,56,NaN,25,NaN,100,37,10,111,111,56
18412,,NaN,,NaN,,NaN,,,,,,
18413,83,NaN,59,NaN,25,NaN,100,37,10,111,111,49
18414,,NaN,,NaN,,NaN,,,,,,
18415,83,NaN,59,NaN,25,NaN,100,37,10,111,111,49
18416,,NaN,,NaN,,NaN,,,,,,
18417,115,NaN,72,NaN,25,NaN,100,37,10,111,110,61
18418,,NaN,,NaN,,NaN,,,,,,
18419,115,NaN,72,NaN,25,NaN,100,37,11,111,110,61
18420,,NaN,,NaN,,NaN,,,,,,
18421,152,NaN,152,NaN,25,NaN,100,37,11,111,110,152
18422,,NaN,,NaN,,NaN,,,,,,
18423,162,NaN,152,NaN,25,NaN,100,37,11,111,110,143
18424,,NaN,,NaN,,NaN,,,,,,
18425,165,NaN,143,NaN,25,NaN,100,37,11,111,110,94
18426,,NaN,,NaN,,NaN,,,,,,
18427,110,NaN,117,NaN,25,NaN,100,37,10,111,110,62
18428,,NaN,,NaN,,NaN,,,,,,
18429,110,NaN,117,NaN,25,NaN,100,37,10,111,110,62
18430,,NaN,,NaN,,NaN,,,,,,
18431,75,NaN,75,NaN,25,NaN,100,38,10,111,110,75
18432,,NaN,,NaN,,NaN,,,,,,
18433,75,NaN,75,NaN,25,NaN,100,38,10,111,110,75
18434,,NaN,,NaN,,NaN,,,,,,
18435,89,NaN,89,NaN,25,NaN,100,38,10,111,110,89
18436,,NaN,,NaN,,NaN,,,,,,
18437,89,NaN,89,NaN,25,NaN,100,37,10,111,110,89
18438,,NaN,,NaN,,NaN,,,,,,
18439,104,NaN,104,NaN,25,NaN,100,37,10,111,110,104
18440,,NaN,,NaN,,NaN,,,,,,
18441,104,NaN,104,NaN,25,NaN,100,37,10,111,110,104
18442,,NaN,,NaN,,NaN,,,,,,
18443,117,NaN,117,NaN,25,NaN,100,37,10,111,110,117
18444,,NaN,,NaN,,NaN,,,,,,
18445,117,NaN,117,NaN,25,NaN,100,36,10,111,110,117
18446,,NaN,,NaN,,NaN,,,,,,
18447,83,NaN,83,NaN,25,NaN,100,36,10,111,110,83
18448,,NaN,,NaN,,NaN,,,,,,
18449,83,NaN,83,NaN,25,NaN,100,36,10,111,110,83
18450,,NaN,,NaN,,NaN,,,,,,
18451,98,NaN,81,NaN,25,NaN,100,37,10,111,110,60
18452,,NaN,,NaN,,NaN,,,,,,
18453,98,NaN,81,NaN,25,NaN,100,37,11,111,110,60
18454,,NaN,,NaN,,NaN,,,,,,
18455,39,NaN,39,NaN,25,NaN,100,37,11,111,110,39
18456,,NaN,,NaN,,NaN,,,,,,
18457,39,NaN,39,NaN,25,NaN,100,37,11,111,110,39
18458,,NaN,,NaN,,NaN,,,,,,
18459,40,NaN,40,NaN,25,NaN,100,37,11,111,110,40
18460,,NaN,,NaN,,NaN,,,,,,
18461,40,NaN,40,NaN,25,NaN,100,37,10,111,110,40
18462,,NaN,,NaN,,NaN,,,,,,
18463,40,NaN,40,NaN,25,NaN,100,37,10,111,110,40
18464,,NaN,,NaN,,NaN,,,,,,
18465,40,NaN,40,NaN,25,NaN,100,37,10,111,110,40
18466,,NaN,,NaN,,NaN,,,,,,
18467,43,NaN,43,NaN,25,NaN,100,37,10,111,110,43
18468,,NaN,,NaN,,NaN,,,,,,
18469,43,NaN,43,NaN,25,NaN,100,37,10,111,110,43
18470,,NaN,,NaN,,NaN,,,,,,
18471,45,NaN,45,NaN,25,NaN,100,37,10,111,110,45
18472,,NaN,,NaN,,NaN,,,,,,
18473,49,NaN,46,NaN,25,NaN,100,37,10,111,110,43
18474,,NaN,,NaN,,NaN,,,,,,
18475,49,NaN,40,NaN,25,NaN,100,37,10,111,110,16
18476,,NaN,,NaN,,NaN,,,,,,
18477,49,NaN,40,NaN,25,NaN,100,37,10,111,110,16
18478,,NaN,,NaN,,NaN,,,,,,
18479,146,NaN,57,NaN,25,NaN,100,37,10,111,110,-40
18480,,NaN,,NaN,,NaN,,,,,,
18481,146,NaN,57,NaN,25,NaN,100,37,10,111,110,-40
18482,,NaN,,NaN,,NaN,,,,,,
18483,122,NaN,122,NaN,25,NaN,100,37,10,111,110,122
18484,,NaN,,NaN,,NaN,,,,,,
18485,140,NaN,114,NaN,25,NaN,100,37,10,111,110,15
18486,,NaN,,NaN,,NaN,,,,,,
18487,81,NaN,90,NaN,25,NaN,100,37,9,111,110,12
18488,,NaN,,NaN,,NaN,,,,,,
18489,81,NaN,90,NaN,25,NaN,100,37,9,111,110,12
18490,,NaN,,NaN,,NaN,,,,,,
18491,16,NaN,16,NaN,25,NaN,100,37,9,111,110,16
18492,,NaN,,NaN,,NaN,,,,,,
18493,18,NaN,16,NaN,25,NaN,100,37,9,111,110,13
18494,,NaN,,NaN,,NaN,,,,,,
18495,20,NaN,17,NaN,25,NaN,100,37,9,111,110,15
18496,,NaN,,NaN,,NaN,,,,,,
18497,20,NaN,17,NaN,25,NaN,100,37,9,111,111,15
18498,,NaN,,NaN,,NaN,,,,,,
18499,19,NaN,17,NaN,25,NaN,100,37,9,111,110,16
18500,,NaN,,NaN,,NaN,,,,,,
18501,18,NaN,16,NaN,25,NaN,100,37,9,111,110,14
18502,,NaN,,NaN,,NaN,,,,,,
18503,19,NaN,14,NaN,25,NaN,100,37,9,111,110,8
18504,,NaN,,NaN,,NaN,,,,,,
18505,19,NaN,14,NaN,25,NaN,100,37,9,111,110,8
18506,,NaN,,NaN,,NaN,,,,,,
18507,13,NaN,13,NaN,25,NaN,100,37,9,111,110,13
18508,,NaN,,NaN,,NaN,,,,,,
18509,13,NaN,13,NaN,25,NaN,100,37,10,111,110,13
18510,,NaN,,NaN,,NaN,,,,,,
18511,14,NaN,14,NaN,25,NaN,100,37,10,111,110,14
18512,,NaN,,NaN,,NaN,,,,,,
18513,14,NaN,14,NaN,25,NaN,100,37,10,111,110,14
18514,,NaN,,NaN,,NaN,,,,,,
18515,13,NaN,13,NaN,25,NaN,100,37,10,111,110,13
18516,,NaN,,NaN,,NaN,,,,,,
18517,13,NaN,13,NaN,25,NaN,100,37,11,111,110,13
18518,,NaN,,NaN,,NaN,,,,,,
18519,13,NaN,13,NaN,25,NaN,100,37,11,111,110,13
18520,,NaN,,NaN,,NaN,,,,,,
18521,13,NaN,13,NaN,25,NaN,100,37,11,111,110,13
18522,,NaN,,NaN,,NaN,,,,,,
18523,13,NaN,13,NaN,25,NaN,100,37,11,111,110,13
18524,,NaN,,NaN,,NaN,,,,,,
18525,13,NaN,13,NaN,25,NaN,100,37,11,111,110,13
18526,,NaN,,NaN,,NaN,,,,,,
18527,13,NaN,13,NaN,25,NaN,100,37,11,111,110,13
18528,,NaN,,NaN,,NaN,,,,,,
18529,13,NaN,13,NaN,25,NaN,100,37,11,111,110,13
18530,,NaN,,NaN,,NaN,,,,,,
18531,13,NaN,13,NaN,25,NaN,100,37,11,111,110,13
18532,,NaN,,NaN,,NaN,,,,,,
18533,13,NaN,13,NaN,25,NaN,100,37,11,111,110,13
18534,,NaN,,NaN,,NaN,,,,,,
18535,13,NaN,13,NaN,25,NaN,100,37,11,111,110,13
18536,,NaN,,NaN,,NaN,,,,,,
18537,13,NaN,13,NaN,25,NaN,100,37,11,111,110,13
18538,,NaN,,NaN,,NaN,,,,,,
18539,,NaN,48,NaN,25,NaN,100,37,11,111,110,
18540,,NaN,,NaN,,NaN,,,,,,
18541,,NaN,43,NaN,25,NaN,100,37,11,111,110,
18542,,NaN,,NaN,,NaN,,,,,,
18543,,NaN,36,NaN,25,NaN,100,37,11,111,110,
18544,,NaN,,NaN,,NaN,,,,,,
18545,,NaN,36,NaN,25,NaN,100,37,11,111,110,
18546,,NaN,,NaN,,NaN,,,,,,
18547,,NaN,43,NaN,25,NaN,100,37,11,111,110,
18548,,NaN,,NaN,,NaN,,,,,,
18549,,NaN,30,NaN,25,NaN,100,37,11,111,110,
18550,,NaN,,NaN,,NaN,,,,,,
18551,,NaN,24,NaN,25,NaN,100,37,11,111,110,
18552,,NaN,,NaN,,NaN,,,,,,
18553,,NaN,27,NaN,25,NaN,100,37,11,111,110,
18554,,NaN,,NaN,,NaN,,,,,,
18555,,NaN,31,NaN,25,NaN,100,37,11,111,110,
18556,,NaN,,NaN,,NaN,,,,,,
18557,,NaN,37,NaN,25,NaN,100,37,11,111,110,
18558,,NaN,,NaN,,NaN,,,,,,
18559,,NaN,37,NaN,25,NaN,100,37,11,111,110,
18560,,NaN,,NaN,,NaN,,,,,,
18561,,NaN,36,NaN,25,NaN,100,37,11,111,110,
18562,,NaN,,NaN,,NaN,,,,,,
18563,,NaN,36,NaN,25,NaN,100,37,11,111,110,
18564,,NaN,,NaN,,NaN,,,,,,
18565,,NaN,88,NaN,25,NaN,100,37,11,111,110,
18566,,NaN,,NaN,,NaN,,,,,,
18567,,NaN,88,NaN,25,NaN,100,37,11,111,110,
18568,,NaN,,NaN,,NaN,,,,,,
18569,,NaN,15,NaN,25,NaN,100,37,11,111,110,
18570,,NaN,,NaN,,NaN,,,,,,
18571,,NaN,15,NaN,25,NaN,100,37,11,111,110,
18572,,NaN,,NaN,,NaN,,,,,,
18573,,NaN,17,NaN,25,NaN,100,37,11,111,110,
18574,,NaN,,NaN,,NaN,,,,,,
18575,,NaN,17,NaN,25,NaN,100,37,11,111,110,
18576,,NaN,,NaN,,NaN,,,,,,
18577,,NaN,20,NaN,25,NaN,100,37,11,111,110,
18578,,NaN,,NaN,,NaN,,,,,,
18579,,NaN,20,NaN,25,NaN,100,37,11,111,110,
18580,,NaN,,NaN,,NaN,,,,,,
18581,,NaN,21,NaN,25,NaN,100,37,11,111,110,
18582,,NaN,,NaN,,NaN,,,,,,
18583,,NaN,21,NaN,25,NaN,100,37,11,111,110,
18584,,NaN,,NaN,,NaN,,,,,,
18585,,NaN,23,NaN,25,NaN,100,37,11,111,110,
18586,,NaN,,NaN,,NaN,,,,,,
18587,,NaN,23,NaN,25,NaN,100,37,11,111,110,
18588,,NaN,,NaN,,NaN,,,,,,
18589,,NaN,23,NaN,25,NaN,100,37,11,111,110,
18590,,NaN,,NaN,,NaN,,,,,,
18591,,NaN,23,NaN,25,NaN,100,37,11,111,110,
18592,,NaN,,NaN,,NaN,,,,,,
18593,,NaN,24,NaN,25,NaN,100,37,11,111,110,
18594,,NaN,,NaN,,NaN,,,,,,
18595,,NaN,24,NaN,25,NaN,100,37,11,111,110,
18596,,NaN,,NaN,,NaN,,,,,,
18597,,NaN,24,NaN,25,NaN,100,37,11,111,110,
18598,,NaN,,NaN,,NaN,,,,,,
18599,,NaN,24,NaN,25,NaN,100,37,11,111,110,
18600,,NaN,,NaN,,NaN,,,,,,
18601,,NaN,26,NaN,25,NaN,100,37,11,111,110,
18602,,NaN,,NaN,,NaN,,,,,,
18603,,NaN,26,NaN,25,NaN,100,37,11,111,110,
18604,,NaN,,NaN,,NaN,,,,,,
18605,,NaN,26,NaN,25,NaN,100,37,11,111,110,
18606,,NaN,,NaN,,NaN,,,,,,
18607,,NaN,26,NaN,25,NaN,100,37,11,111,110,
18608,,NaN,,NaN,,NaN,,,,,,
18609,,NaN,27,NaN,25,NaN,100,37,11,111,110,
18610,,NaN,,NaN,,NaN,,,,,,
18611,,NaN,27,NaN,25,NaN,100,37,11,111,110,
18612,,NaN,,NaN,,NaN,,,,,,
18613,,NaN,27,NaN,25,NaN,100,37,11,111,110,
18614,,NaN,,NaN,,NaN,,,,,,
18615,,NaN,27,NaN,25,NaN,100,37,11,111,110,
18616,,NaN,,NaN,,NaN,,,,,,
18617,,NaN,28,NaN,25,NaN,100,37,11,111,110,
18618,,NaN,,NaN,,NaN,,,,,,
18619,,NaN,28,NaN,25,NaN,100,37,11,110,110,
18620,,NaN,,NaN,,NaN,,,,,,
18621,,NaN,28,NaN,25,NaN,100,37,11,111,110,
18622,,NaN,,NaN,,NaN,,,,,,
18623,,NaN,28,NaN,25,NaN,100,37,11,111,110,
18624,,NaN,,NaN,,NaN,,,,,,
18625,,NaN,29,NaN,25,NaN,100,37,11,111,110,
18626,,NaN,,NaN,,NaN,,,,,,
18627,,NaN,29,NaN,25,NaN,100,37,11,111,110,
18628,,NaN,,NaN,,NaN,,,,,,
18629,,NaN,31,NaN,25,NaN,100,37,11,111,110,
18630,,NaN,,NaN,,NaN,,,,,,
18631,,NaN,31,NaN,25,NaN,100,37,11,110,110,
18632,,NaN,,NaN,,NaN,,,,,,
18633,,NaN,31,NaN,25,NaN,100,37,11,111,110,
18634,,NaN,,NaN,,NaN,,,,,,
18635,,NaN,31,NaN,25,NaN,100,37,11,111,110,
18636,,NaN,,NaN,,NaN,,,,,,
18637,,NaN,30,NaN,25,NaN,100,37,11,111,110,
18638,,NaN,,NaN,,NaN,,,,,,
18639,,NaN,30,NaN,25,NaN,100,37,11,110,110,
18640,,NaN,,NaN,,NaN,,,,,,
18641,,NaN,31,NaN,25,NaN,100,37,10,110,110,
18642,,NaN,,NaN,,NaN,,,,,,
18643,,NaN,31,NaN,25,NaN,100,37,10,110,110,
18644,,NaN,,NaN,,NaN,,,,,,
18645,,NaN,31,NaN,25,NaN,100,37,11,110,110,
18646,,NaN,,NaN,,NaN,,,,,,
18647,,NaN,31,NaN,25,NaN,100,37,11,110,110,
18648,,NaN,,NaN,,NaN,,,,,,
18649,,NaN,31,NaN,25,NaN,100,37,11,110,109,
18650,,NaN,,NaN,,NaN,,,,,,
18651,,NaN,31,NaN,25,NaN,100,37,11,110,109,
18652,,NaN,,NaN,,NaN,,,,,,
18653,,NaN,33,NaN,25,NaN,100,37,11,110,110,
18654,,NaN,,NaN,,NaN,,,,,,
18655,,NaN,33,NaN,25,NaN,100,37,11,110,110,
18656,,NaN,,NaN,,NaN,,,,,,
18657,,NaN,33,NaN,25,NaN,100,37,11,110,110,
18658,,NaN,,NaN,,NaN,,,,,,
18659,33,NaN,33,NaN,25,NaN,100,37,11,110,110,33
18660,,NaN,,NaN,,NaN,,,,,,
18661,34,NaN,34,NaN,25,NaN,100,37,11,110,110,34
18662,,NaN,,NaN,,NaN,,,,,,
18663,34,NaN,34,NaN,25,NaN,100,37,11,110,110,34
18664,,NaN,,NaN,,NaN,,,,,,
18665,34,NaN,34,NaN,25,NaN,100,37,11,110,110,34
18666,,NaN,,NaN,,NaN,,,,,,
18667,34,NaN,34,NaN,25,NaN,100,37,11,110,109,34
18668,,NaN,,NaN,,NaN,,,,,,
18669,34,NaN,34,NaN,25,NaN,100,37,11,110,110,34
18670,,NaN,,NaN,,NaN,,,,,,
18671,34,NaN,34,NaN,25,NaN,100,37,11,110,109,34
18672,,NaN,,NaN,,NaN,,,,,,
18673,34,NaN,34,NaN,25,NaN,100,37,11,110,110,34
18674,,NaN,,NaN,,NaN,,,,,,
18675,34,NaN,34,NaN,25,NaN,100,37,11,110,109,34
18676,,NaN,,NaN,,NaN,,,,,,
18677,34,NaN,34,NaN,25,NaN,100,37,11,110,110,34
18678,,NaN,,NaN,,NaN,,,,,,
18679,34,NaN,34,NaN,25,NaN,100,37,11,110,110,34
18680,,NaN,,NaN,,NaN,,,,,,
18681,34,NaN,34,NaN,25,NaN,100,37,11,110,109,34
18682,,NaN,,NaN,,NaN,,,,,,
18683,34,NaN,34,NaN,25,NaN,100,37,11,110,109,34
18684,,NaN,,NaN,,NaN,,,,,,
18685,34,NaN,34,NaN,25,NaN,100,37,11,110,109,34
18686,,NaN,,NaN,,NaN,,,,,,
18687,34,NaN,34,NaN,25,NaN,100,37,11,110,109,34
18688,,NaN,,NaN,,NaN,,,,,,
18689,34,NaN,34,NaN,25,NaN,100,37,11,110,109,34
18690,,NaN,,NaN,,NaN,,,,,,
18691,34,NaN,34,NaN,25,NaN,100,37,11,110,109,34
18692,,NaN,,NaN,,NaN,,,,,,
18693,34,NaN,34,NaN,25,NaN,100,37,11,110,109,34
18694,,NaN,,NaN,,NaN,,,,,,
18695,34,NaN,34,NaN,25,NaN,100,37,11,110,109,34
18696,,NaN,,NaN,,NaN,,,,,,
18697,34,NaN,34,NaN,25,NaN,100,37,11,110,109,34
18698,,NaN,,NaN,,NaN,,,,,,
18699,34,NaN,34,NaN,25,NaN,100,37,11,110,109,34
18700,,NaN,,NaN,,NaN,,,,,,
18701,34,NaN,34,NaN,25,NaN,100,37,11,110,109,34
18702,,NaN,,NaN,,NaN,,,,,,
18703,34,NaN,34,NaN,25,NaN,100,37,11,110,109,34
18704,,NaN,,NaN,,NaN,,,,,,
18705,35,NaN,35,NaN,25,NaN,100,37,11,110,109,35
18706,,NaN,,NaN,,NaN,,,,,,
18707,35,NaN,35,NaN,25,NaN,100,37,11,110,109,35
18708,,NaN,,NaN,,NaN,,,,,,
18709,36,NaN,36,NaN,25,NaN,100,37,11,110,109,36
18710,,NaN,,NaN,,NaN,,,,,,
18711,36,NaN,36,NaN,25,NaN,100,37,11,110,109,36
18712,,NaN,,NaN,,NaN,,,,,,
18713,36,NaN,36,NaN,25,NaN,100,37,11,110,109,36
18714,,NaN,,NaN,,NaN,,,,,,
18715,36,NaN,36,NaN,25,NaN,100,37,11,110,109,36
18716,,NaN,,NaN,,NaN,,,,,,
18717,36,NaN,36,NaN,25,NaN,100,37,11,110,109,36
18718,,NaN,,NaN,,NaN,,,,,,
18719,36,NaN,36,NaN,25,NaN,100,37,11,110,109,36
18720,,NaN,,NaN,,NaN,,,,,,
18721,36,NaN,36,NaN,25,NaN,100,37,11,110,109,36
18722,,NaN,,NaN,,NaN,,,,,,
18723,36,NaN,36,NaN,25,NaN,100,37,11,110,109,36
18724,,NaN,,NaN,,NaN,,,,,,
18725,36,NaN,36,NaN,25,NaN,100,37,11,110,109,36
18726,,NaN,,NaN,,NaN,,,,,,
18727,36,NaN,36,NaN,25,NaN,100,37,11,110,109,36
18728,,NaN,,NaN,,NaN,,,,,,
18729,37,NaN,37,NaN,25,NaN,100,37,11,110,109,37
18730,,NaN,,NaN,,NaN,,,,,,
18731,37,NaN,37,NaN,25,NaN,100,37,11,110,109,37
18732,,NaN,,NaN,,NaN,,,,,,
18733,37,NaN,37,NaN,25,NaN,100,37,11,110,109,37
