time,Solar8000/CVP,Solar8000/ETCO2,SNUADC/ECG_V5,SNUADC/CVP,Solar8000/RR_CO2,Solar8000/PLETH_HR,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,Solar8000/ART_SBP,Solar8000/HR,SNUADC/ECG_II,SNUADC/ART,Solar8000/ART_DBP
23943,3,37,NaN,NaN,20,79,65,100,103,79,NaN,NaN,50
23944,,,NaN,NaN,,,,,,,NaN,NaN,
23945,4,37,NaN,NaN,20,79,66,100,105,79,NaN,NaN,51
23946,,,NaN,NaN,,,,,,,NaN,NaN,
23947,4,37,NaN,NaN,20,79,66,100,105,79,NaN,NaN,51
23948,,,NaN,NaN,,,,,,,NaN,NaN,
23949,3,37,NaN,NaN,20,80,66,100,104,79,NaN,NaN,50
23950,,,NaN,NaN,,,,,,,NaN,NaN,
23951,3,37,NaN,NaN,20,80,66,100,105,79,NaN,NaN,51
23952,,,NaN,NaN,,,,,,,NaN,NaN,
23953,3,37,NaN,NaN,20,80,66,100,105,79,NaN,NaN,51
23954,,,NaN,NaN,,,,,,,NaN,NaN,
23955,3,37,NaN,NaN,20,80,66,100,103,79,NaN,NaN,50
23956,,,NaN,NaN,,,,,,,NaN,NaN,
23957,3,37,NaN,NaN,20,80,66,100,105,79,NaN,NaN,51
23958,,,NaN,NaN,,,,,,,NaN,NaN,
23959,3,37,NaN,NaN,20,81,65,100,104,79,NaN,NaN,50
23960,,,NaN,NaN,,,,,,,NaN,NaN,
23961,3,38,NaN,NaN,20,80,65,100,103,79,NaN,NaN,50
23962,,,NaN,NaN,,,,,,,NaN,NaN,
23963,3,38,NaN,NaN,20,81,65,100,104,79,NaN,NaN,50
23964,,,NaN,NaN,,,,,,,NaN,NaN,
23965,4,38,NaN,NaN,20,80,65,100,103,80,NaN,NaN,50
23966,,,NaN,NaN,,,,,,,NaN,NaN,
23967,4,37,NaN,NaN,20,80,65,100,102,80,NaN,NaN,49
23968,,,NaN,NaN,,,,,,,NaN,NaN,
23969,4,37,NaN,NaN,20,80,64,100,102,80,NaN,NaN,49
23970,,,NaN,NaN,,,,,,,NaN,NaN,
23971,3,37,NaN,NaN,20,80,64,100,100,80,NaN,NaN,48
23972,,,NaN,NaN,,,,,,,NaN,NaN,
23973,3,37,NaN,NaN,20,80,63,100,100,80,NaN,NaN,48
23974,,,NaN,NaN,,,,,,,NaN,NaN,
23975,4,38,NaN,NaN,20,80,64,100,101,80,NaN,NaN,48
23976,,,NaN,NaN,,,,,,,NaN,NaN,
23977,4,38,NaN,NaN,20,80,63,100,100,80,NaN,NaN,48
23978,,,NaN,NaN,,,,,,,NaN,NaN,
23979,3,38,NaN,NaN,20,80,62,100,97,80,NaN,NaN,48
23980,,,NaN,NaN,,,,,,,NaN,NaN,
23981,3,38,NaN,NaN,20,80,62,100,99,80,NaN,NaN,47
23982,,,NaN,NaN,,,,,,,NaN,NaN,
23983,3,38,NaN,NaN,20,81,62,100,98,80,NaN,NaN,48
23984,,,NaN,NaN,,,,,,,NaN,NaN,
23985,3,38,NaN,NaN,20,81,62,100,98,80,NaN,NaN,48
23986,,,NaN,NaN,,,,,,,NaN,NaN,
23987,4,38,NaN,NaN,20,81,63,100,101,80,NaN,NaN,49
23988,,,NaN,NaN,,,,,,,NaN,NaN,
23989,4,38,NaN,NaN,20,81,63,100,99,80,NaN,NaN,48
23990,,,NaN,NaN,,,,,,,NaN,NaN,
23991,3,38,NaN,NaN,20,81,63,100,98,80,NaN,NaN,48
23992,,,NaN,NaN,,,,,,,NaN,NaN,
23993,3,38,NaN,NaN,20,81,63,100,100,80,NaN,NaN,48
23994,,,NaN,NaN,,,,,,,NaN,NaN,
23995,4,38,NaN,NaN,20,81,63,100,99,80,NaN,NaN,48
23996,,,NaN,NaN,,,,,,,NaN,NaN,
23997,4,38,NaN,NaN,20,81,63,100,98,80,NaN,NaN,48
23998,,,NaN,NaN,,,,,,,NaN,NaN,
23999,4,38,NaN,NaN,20,81,63,100,100,80,NaN,NaN,48
24000,,,NaN,NaN,,,,,,,NaN,NaN,
24001,3,38,NaN,NaN,20,81,63,100,99,80,NaN,NaN,48
24002,,,NaN,NaN,,,,,,,NaN,NaN,
24003,3,38,NaN,NaN,20,81,63,100,98,80,NaN,NaN,48
24004,,,NaN,NaN,,,,,,,NaN,NaN,
24005,4,38,NaN,NaN,20,80,63,100,99,81,NaN,NaN,48
24006,,,NaN,NaN,,,,,,,NaN,NaN,
24007,4,38,NaN,NaN,20,81,63,100,98,81,NaN,NaN,48
24008,,,NaN,NaN,,,,,,,NaN,NaN,
24009,4,38,NaN,NaN,20,80,63,100,98,80,NaN,NaN,48
24010,,,NaN,NaN,,,,,,,NaN,NaN,
24011,4,38,NaN,NaN,20,80,63,100,100,80,NaN,NaN,48
24012,,,NaN,NaN,,,,,,,NaN,NaN,
24013,4,38,NaN,NaN,20,81,63,100,99,80,NaN,NaN,49
24014,,,NaN,NaN,,,,,,,NaN,NaN,
24015,4,38,NaN,NaN,20,80,64,100,100,79,NaN,NaN,49
24016,,,NaN,NaN,,,,,,,NaN,NaN,
24017,4,38,NaN,NaN,20,80,65,100,104,79,NaN,NaN,50
24018,,,NaN,NaN,,,,,,,NaN,NaN,
24019,4,38,NaN,NaN,20,80,66,100,104,79,NaN,NaN,51
24020,,,NaN,NaN,,,,,,,NaN,NaN,
24021,3,38,NaN,NaN,20,79,66,100,104,79,NaN,NaN,50
24022,,,NaN,NaN,,,,,,,NaN,NaN,
24023,3,38,NaN,NaN,20,79,66,100,105,79,NaN,NaN,50
24024,,,NaN,NaN,,,,,,,NaN,NaN,
24025,4,38,NaN,NaN,20,79,66,100,105,78,NaN,NaN,50
24026,,,NaN,NaN,,,,,,,NaN,NaN,
24027,4,38,NaN,NaN,20,79,66,100,103,78,NaN,NaN,50
24028,,,NaN,NaN,,,,,,,NaN,NaN,
24029,4,38,NaN,NaN,20,79,66,100,106,79,NaN,NaN,50
24030,,,NaN,NaN,,,,,,,NaN,NaN,
24031,4,38,NaN,NaN,20,80,66,100,104,79,NaN,NaN,50
24032,,,NaN,NaN,,,,,,,NaN,NaN,
24033,4,38,NaN,NaN,20,80,65,100,103,79,NaN,NaN,49
24034,,,NaN,NaN,,,,,,,NaN,NaN,
24035,4,38,NaN,NaN,20,80,66,100,105,79,NaN,NaN,49
24036,,,NaN,NaN,,,,,,,NaN,NaN,
24037,4,38,NaN,NaN,20,80,65,100,103,80,NaN,NaN,50
24038,,,NaN,NaN,,,,,,,NaN,NaN,
24039,4,38,NaN,NaN,20,80,65,100,102,80,NaN,NaN,49
24040,,,NaN,NaN,,,,,,,NaN,NaN,
24041,4,38,NaN,NaN,20,80,65,100,104,80,NaN,NaN,50
24042,,,NaN,NaN,,,,,,,NaN,NaN,
24043,4,38,NaN,NaN,20,80,65,100,103,80,NaN,NaN,49
24044,,,NaN,NaN,,,,,,,NaN,NaN,
24045,4,38,NaN,NaN,20,81,64,100,102,80,NaN,NaN,49
24046,,,NaN,NaN,,,,,,,NaN,NaN,
24047,4,38,NaN,NaN,20,81,64,100,102,80,NaN,NaN,48
24048,,,NaN,NaN,,,,,,,NaN,NaN,
24049,4,38,NaN,NaN,20,81,64,100,101,80,NaN,NaN,48
24050,,,NaN,NaN,,,,,,,NaN,NaN,
24051,3,38,NaN,NaN,20,81,63,100,100,80,NaN,NaN,47
24052,,,NaN,NaN,,,,,,,NaN,NaN,
24053,3,38,NaN,NaN,20,80,63,100,101,80,NaN,NaN,47
24054,,,NaN,NaN,,,,,,,NaN,NaN,
24055,4,38,NaN,NaN,20,80,63,100,101,79,NaN,NaN,47
24056,,,NaN,NaN,,,,,,,NaN,NaN,
24057,4,38,NaN,NaN,20,78,63,100,101,78,NaN,NaN,48
24058,,,NaN,NaN,,,,,,,NaN,NaN,
24059,3,38,NaN,NaN,20,78,64,100,105,77,NaN,NaN,50
24060,,,NaN,NaN,,,,,,,NaN,NaN,
24061,3,38,NaN,NaN,20,77,67,100,108,76,NaN,NaN,52
24062,,,NaN,NaN,,,,,,,NaN,NaN,
24063,3,38,NaN,NaN,20,77,68,100,109,76,NaN,NaN,52
24064,,,NaN,NaN,,,,,,,NaN,NaN,
24065,4,38,NaN,NaN,20,77,69,100,112,77,NaN,NaN,54
24066,,,NaN,NaN,,,,,,,NaN,NaN,
24067,4,38,NaN,NaN,20,78,71,100,113,77,NaN,NaN,55
24068,,,NaN,NaN,,,,,,,NaN,NaN,
24069,4,38,NaN,NaN,20,78,71,100,112,78,NaN,NaN,54
24070,,,NaN,NaN,,,,,,,NaN,NaN,
24071,4,38,NaN,NaN,20,79,71,100,114,78,NaN,NaN,55
24072,,,NaN,NaN,,,,,,,NaN,NaN,
24073,3,38,NaN,NaN,20,79,72,100,114,79,NaN,NaN,55
24074,,,NaN,NaN,,,,,,,NaN,NaN,
24075,3,38,NaN,NaN,20,79,71,100,113,79,NaN,NaN,54
24076,,,NaN,NaN,,,,,,,NaN,NaN,
24077,4,38,NaN,NaN,20,80,71,100,113,79,NaN,NaN,54
24078,,,NaN,NaN,,,,,,,NaN,NaN,
24079,4,38,NaN,NaN,20,80,71,100,113,79,NaN,NaN,54
24080,,,NaN,NaN,,,,,,,NaN,NaN,
24081,3,38,NaN,NaN,20,80,71,100,112,80,NaN,NaN,53
24082,,,NaN,NaN,,,,,,,NaN,NaN,
24083,3,38,NaN,NaN,20,81,71,100,113,80,NaN,NaN,54
24084,,,NaN,NaN,,,,,,,NaN,NaN,
24085,4,38,NaN,NaN,20,81,71,100,112,81,NaN,NaN,53
24086,,,NaN,NaN,,,,,,,NaN,NaN,
24087,4,38,NaN,NaN,20,81,70,100,111,81,NaN,NaN,53
24088,,,NaN,NaN,,,,,,,NaN,NaN,
24089,4,38,NaN,NaN,20,81,71,100,114,81,NaN,NaN,54
24090,,,NaN,NaN,,,,,,,NaN,NaN,
24091,4,38,NaN,NaN,20,81,71,100,113,81,NaN,NaN,54
24092,,,NaN,NaN,,,,,,,NaN,NaN,
24093,4,38,NaN,NaN,20,81,71,100,113,80,NaN,NaN,54
24094,,,NaN,NaN,,,,,,,NaN,NaN,
24095,4,38,NaN,NaN,20,81,71,100,114,80,NaN,NaN,54
24096,,,NaN,NaN,,,,,,,NaN,NaN,
24097,4,38,NaN,NaN,20,81,71,100,113,80,NaN,NaN,54
24098,,,NaN,NaN,,,,,,,NaN,NaN,
24099,4,38,NaN,NaN,20,81,70,100,111,81,NaN,NaN,53
24100,,,NaN,NaN,,,,,,,NaN,NaN,
24101,4,38,NaN,NaN,20,81,70,100,113,80,NaN,NaN,53
24102,,,NaN,NaN,,,,,,,NaN,NaN,
24103,3,38,NaN,NaN,20,81,70,100,112,80,NaN,NaN,53
24104,,,NaN,NaN,,,,,,,NaN,NaN,
24105,3,38,NaN,NaN,20,80,70,100,112,80,NaN,NaN,54
24106,,,NaN,NaN,,,,,,,NaN,NaN,
24107,4,38,NaN,NaN,20,80,71,100,115,80,NaN,NaN,54
24108,,,NaN,NaN,,,,,,,NaN,NaN,
24109,4,38,NaN,NaN,20,81,71,100,113,80,NaN,NaN,54
24110,,,NaN,NaN,,,,,,,NaN,NaN,
24111,4,38,NaN,NaN,20,81,70,100,110,80,NaN,NaN,52
24112,,,NaN,NaN,,,,,,,NaN,NaN,
24113,4,38,NaN,NaN,20,81,70,100,111,81,NaN,NaN,52
24114,,,NaN,NaN,,,,,,,NaN,NaN,
24115,4,38,NaN,NaN,20,81,69,100,109,81,NaN,NaN,52
24116,,,NaN,NaN,,,,,,,NaN,NaN,
24117,4,38,NaN,NaN,20,82,68,100,107,81,NaN,NaN,51
24118,,,NaN,NaN,,,,,,,NaN,NaN,
24119,4,38,NaN,NaN,20,82,68,100,108,81,NaN,NaN,51
24120,,,NaN,NaN,,,,,,,NaN,NaN,
24121,4,38,NaN,NaN,20,82,67,100,106,81,NaN,NaN,51
24122,,,NaN,NaN,,,,,,,NaN,NaN,
24123,3,38,NaN,NaN,20,82,67,100,105,82,NaN,NaN,50
24124,,,NaN,NaN,,,,,,,NaN,NaN,
24125,3,38,NaN,NaN,20,82,67,100,106,82,NaN,NaN,50
24126,,,NaN,NaN,,,,,,,NaN,NaN,
24127,3,37,NaN,NaN,20,83,66,100,106,82,NaN,NaN,50
24128,,,NaN,NaN,,,,,,,NaN,NaN,
24129,4,37,NaN,NaN,20,83,65,100,103,82,NaN,NaN,49
24130,,,NaN,NaN,,,,,,,NaN,NaN,
24131,4,37,NaN,NaN,20,83,65,100,104,82,NaN,NaN,49
24132,,,NaN,NaN,,,,,,,NaN,NaN,
24133,3,37,NaN,NaN,20,83,65,100,103,82,NaN,NaN,49
24134,,,NaN,NaN,,,,,,,NaN,NaN,
24135,3,38,NaN,NaN,20,83,64,100,102,82,NaN,NaN,49
24136,,,NaN,NaN,,,,,,,NaN,NaN,
24137,4,38,NaN,NaN,20,83,65,100,105,82,NaN,NaN,50
24138,,,NaN,NaN,,,,,,,NaN,NaN,
24139,4,38,NaN,NaN,20,83,65,100,104,82,NaN,NaN,50
24140,,,NaN,NaN,,,,,,,NaN,NaN,
24141,3,38,NaN,NaN,20,83,65,100,103,82,NaN,NaN,49
24142,,,NaN,NaN,,,,,,,NaN,NaN,
24143,3,38,NaN,NaN,20,83,65,100,104,82,NaN,NaN,49
24144,,,NaN,NaN,,,,,,,NaN,NaN,
24145,3,38,NaN,NaN,20,83,65,100,102,82,NaN,NaN,49
24146,,,NaN,NaN,,,,,,,NaN,NaN,
24147,3,38,NaN,NaN,20,83,65,100,102,82,NaN,NaN,49
24148,,,NaN,NaN,,,,,,,NaN,NaN,
24149,4,38,NaN,NaN,20,83,65,100,104,82,NaN,NaN,49
24150,,,NaN,NaN,,,,,,,NaN,NaN,
24151,4,38,NaN,NaN,20,83,65,100,103,82,NaN,NaN,49
24152,,,NaN,NaN,,,,,,,NaN,NaN,
24153,3,38,NaN,NaN,20,83,64,100,102,82,NaN,NaN,48
24154,,,NaN,NaN,,,,,,,NaN,NaN,
24155,3,38,NaN,NaN,20,83,64,100,103,82,NaN,NaN,48
24156,,,NaN,NaN,,,,,,,NaN,NaN,
24157,4,38,NaN,NaN,20,83,64,100,102,82,NaN,NaN,49
24158,,,NaN,NaN,,,,,,,NaN,NaN,
24159,4,38,NaN,NaN,20,83,64,100,101,82,NaN,NaN,49
24160,,,NaN,NaN,,,,,,,NaN,NaN,
24161,4,38,NaN,NaN,20,83,64,100,102,82,NaN,NaN,49
24162,,,NaN,NaN,,,,,,,NaN,NaN,
24163,4,38,NaN,NaN,20,83,64,100,102,82,NaN,NaN,49
24164,,,NaN,NaN,,,,,,,NaN,NaN,
24165,4,38,NaN,NaN,20,83,64,100,101,82,NaN,NaN,48
24166,,,NaN,NaN,,,,,,,NaN,NaN,
24167,4,38,NaN,NaN,20,83,64,100,103,82,NaN,NaN,49
24168,,,NaN,NaN,,,,,,,NaN,NaN,
24169,4,38,NaN,NaN,20,83,64,100,103,82,NaN,NaN,49
24170,,,NaN,NaN,,,,,,,NaN,NaN,
24171,4,38,NaN,NaN,20,83,63,100,100,82,NaN,NaN,48
24172,,,NaN,NaN,,,,,,,NaN,NaN,
24173,4,38,NaN,NaN,20,83,64,100,102,82,NaN,NaN,48
24174,,,NaN,NaN,,,,,,,NaN,NaN,
24175,4,38,NaN,NaN,20,83,63,100,101,82,NaN,NaN,48
24176,,,NaN,NaN,,,,,,,NaN,NaN,
24177,4,38,NaN,NaN,20,83,63,100,100,82,NaN,NaN,48
24178,,,NaN,NaN,,,,,,,NaN,NaN,
24179,4,38,NaN,NaN,20,83,63,100,102,82,NaN,NaN,48
24180,,,NaN,NaN,,,,,,,NaN,NaN,
24181,4,38,NaN,NaN,20,83,63,100,100,82,NaN,NaN,48
24182,,,NaN,NaN,,,,,,,NaN,NaN,
24183,4,38,NaN,NaN,20,83,63,100,100,82,NaN,NaN,47
24184,,,NaN,NaN,,,,,,,NaN,NaN,
24185,4,38,NaN,NaN,20,83,63,100,101,82,NaN,NaN,48
24186,,,NaN,NaN,,,,,,,NaN,NaN,
24187,4,38,NaN,NaN,20,83,63,100,102,82,NaN,NaN,48
24188,,,NaN,NaN,,,,,,,NaN,NaN,
24189,4,38,NaN,NaN,20,83,63,100,102,82,NaN,NaN,48
24190,,,NaN,NaN,,,,,,,NaN,NaN,
24191,4,38,NaN,NaN,20,83,64,100,103,82,NaN,NaN,49
24192,,,NaN,NaN,,,,,,,NaN,NaN,
24193,4,38,NaN,NaN,20,83,64,100,103,82,NaN,NaN,49
24194,,,NaN,NaN,,,,,,,NaN,NaN,
24195,4,38,NaN,NaN,20,83,64,100,101,82,NaN,NaN,48
24196,,,NaN,NaN,,,,,,,NaN,NaN,
24197,5,38,NaN,NaN,20,83,64,100,102,82,NaN,NaN,49
24198,,,NaN,NaN,,,,,,,NaN,NaN,
24199,5,38,NaN,NaN,20,83,64,100,102,82,NaN,NaN,49
24200,,,NaN,NaN,,,,,,,NaN,NaN,
24201,5,38,NaN,NaN,20,83,63,100,100,82,NaN,NaN,48
24202,,,NaN,NaN,,,,,,,NaN,NaN,
24203,5,38,NaN,NaN,20,83,64,100,102,82,NaN,NaN,48
24204,,,NaN,NaN,,,,,,,NaN,NaN,
24205,5,38,NaN,NaN,20,83,63,100,99,82,NaN,NaN,48
24206,,,NaN,NaN,,,,,,,NaN,NaN,
24207,5,38,NaN,NaN,20,83,62,100,98,82,NaN,NaN,47
24208,,,NaN,NaN,,,,,,,NaN,NaN,
24209,5,38,NaN,NaN,20,83,63,100,99,82,NaN,NaN,47
24210,,,NaN,NaN,,,,,,,NaN,NaN,
24211,5,38,NaN,NaN,20,83,63,100,100,82,NaN,NaN,48
24212,,,NaN,NaN,,,,,,,NaN,NaN,
24213,5,38,NaN,NaN,20,83,63,100,99,83,NaN,NaN,47
24214,,,NaN,NaN,,,,,,,NaN,NaN,
24215,5,38,NaN,NaN,20,83,63,100,100,83,NaN,NaN,48
24216,,,NaN,NaN,,,,,,,NaN,NaN,
24217,5,38,NaN,NaN,20,83,62,100,98,82,NaN,NaN,47
24218,,,NaN,NaN,,,,,,,NaN,NaN,
24219,5,38,NaN,NaN,20,83,61,100,96,82,NaN,NaN,47
24220,,,NaN,NaN,,,,,,,NaN,NaN,
24221,5,38,NaN,NaN,20,83,62,100,98,82,NaN,NaN,47
24222,,,NaN,NaN,,,,,,,NaN,NaN,
24223,5,38,NaN,NaN,20,83,62,100,98,82,NaN,NaN,48
24224,,,NaN,NaN,,,,,,,NaN,NaN,
24225,5,38,NaN,NaN,20,83,62,100,97,82,NaN,NaN,48
24226,,,NaN,NaN,,,,,,,NaN,NaN,
24227,5,39,NaN,NaN,20,83,63,100,99,82,NaN,NaN,48
24228,,,NaN,NaN,,,,,,,NaN,NaN,
24229,5,39,NaN,NaN,20,83,62,100,98,82,NaN,NaN,48
24230,,,NaN,NaN,,,,,,,NaN,NaN,
24231,5,39,NaN,NaN,20,82,62,100,98,82,NaN,NaN,48
24232,,,NaN,NaN,,,,,,,NaN,NaN,
24233,5,39,NaN,NaN,20,82,63,100,100,82,NaN,NaN,48
24234,,,NaN,NaN,,,,,,,NaN,NaN,
24235,5,38,NaN,NaN,20,83,63,100,100,82,NaN,NaN,48
24236,,,NaN,NaN,,,,,,,NaN,NaN,
24237,5,38,NaN,NaN,20,83,62,100,97,82,NaN,NaN,47
24238,,,NaN,NaN,,,,,,,NaN,NaN,
24239,5,38,NaN,NaN,20,83,62,100,99,82,NaN,NaN,47
24240,,,NaN,NaN,,,,,,,NaN,NaN,
24241,5,38,NaN,NaN,20,83,62,100,97,82,NaN,NaN,47
24242,,,NaN,NaN,,,,,,,NaN,NaN,
24243,5,38,NaN,NaN,20,83,61,100,95,82,NaN,NaN,46
24244,,,NaN,NaN,,,,,,,NaN,NaN,
24245,5,38,NaN,NaN,20,83,61,100,96,82,NaN,NaN,46
24246,,,NaN,NaN,,,,,,,NaN,NaN,
24247,5,39,NaN,NaN,20,83,61,100,95,82,NaN,NaN,46
24248,,,NaN,NaN,,,,,,,NaN,NaN,
24249,5,39,NaN,NaN,20,83,60,100,94,82,NaN,NaN,46
24250,,,NaN,NaN,,,,,,,NaN,NaN,
24251,5,39,NaN,NaN,20,83,61,100,96,82,NaN,NaN,46
24252,,,NaN,NaN,,,,,,,NaN,NaN,
24253,5,39,NaN,NaN,20,82,60,100,95,82,NaN,NaN,46
24254,,,NaN,NaN,,,,,,,NaN,NaN,
24255,5,38,NaN,NaN,20,82,60,100,95,82,NaN,NaN,46
24256,,,NaN,NaN,,,,,,,NaN,NaN,
24257,5,38,NaN,NaN,20,82,61,100,97,82,NaN,NaN,46
24258,,,NaN,NaN,,,,,,,NaN,NaN,
24259,5,38,NaN,NaN,20,82,61,100,97,82,NaN,NaN,46
24260,,,NaN,NaN,,,,,,,NaN,NaN,
24261,5,38,NaN,NaN,20,83,60,100,95,82,NaN,NaN,46
24262,,,NaN,NaN,,,,,,,NaN,NaN,
24263,5,38,NaN,NaN,20,82,61,100,96,82,NaN,NaN,46
24264,,,NaN,NaN,,,,,,,NaN,NaN,
24265,5,38,NaN,NaN,20,82,61,100,97,82,NaN,NaN,47
24266,,,NaN,NaN,,,,,,,NaN,NaN,
24267,5,38,NaN,NaN,20,82,60,100,95,82,NaN,NaN,46
24268,,,NaN,NaN,,,,,,,NaN,NaN,
24269,5,38,NaN,NaN,20,83,60,100,95,82,NaN,NaN,45
24270,,,NaN,NaN,,,,,,,NaN,NaN,
24271,5,38,NaN,NaN,20,83,59,100,94,82,NaN,NaN,45
24272,,,NaN,NaN,,,,,,,NaN,NaN,
24273,5,38,NaN,NaN,20,83,59,100,92,81,NaN,NaN,45
24274,,,NaN,NaN,,,,,,,NaN,NaN,
24275,5,39,NaN,NaN,20,83,59,100,95,81,NaN,NaN,45
24276,,,NaN,NaN,,,,,,,NaN,NaN,
24277,5,39,NaN,NaN,20,82,59,100,93,81,NaN,NaN,45
24278,,,NaN,NaN,,,,,,,NaN,NaN,
24279,5,39,NaN,NaN,20,81,59,100,95,81,NaN,NaN,46
24280,,,NaN,NaN,,,,,,,NaN,NaN,
24281,5,38,NaN,NaN,20,80,61,100,98,81,NaN,NaN,47
24282,,,NaN,NaN,,,,,,,NaN,NaN,
24283,5,38,NaN,NaN,20,80,62,100,99,80,NaN,NaN,48
24284,,,NaN,NaN,,,,,,,NaN,NaN,
24285,5,38,NaN,NaN,20,80,64,100,103,79,NaN,NaN,50
24286,,,NaN,NaN,,,,,,,NaN,NaN,
24287,5,38,NaN,NaN,20,80,66,100,107,78,NaN,NaN,52
24288,,,NaN,NaN,,,,,,,NaN,NaN,
24289,5,38,NaN,NaN,20,80,67,100,107,78,NaN,NaN,52
24290,,,NaN,NaN,,,,,,,NaN,NaN,
24291,5,38,NaN,NaN,20,80,67,100,106,79,NaN,NaN,51
24292,,,NaN,NaN,,,,,,,NaN,NaN,
24293,5,38,NaN,NaN,20,80,67,100,107,79,NaN,NaN,51
24294,,,NaN,NaN,,,,,,,NaN,NaN,
24295,5,38,NaN,NaN,20,80,68,100,107,79,NaN,NaN,52
24296,,,NaN,NaN,,,,,,,NaN,NaN,
24297,5,38,NaN,NaN,20,80,68,100,107,79,NaN,NaN,52
24298,,,NaN,NaN,,,,,,,NaN,NaN,
24299,5,38,NaN,NaN,20,80,69,100,110,79,NaN,NaN,53
24300,,,NaN,NaN,,,,,,,NaN,NaN,
24301,5,38,NaN,NaN,20,80,69,100,109,80,NaN,NaN,53
24302,,,NaN,NaN,,,,,,,NaN,NaN,
24303,5,38,NaN,NaN,20,80,69,100,109,80,NaN,NaN,53
24304,,,NaN,NaN,,,,,,,NaN,NaN,
24305,5,38,NaN,NaN,20,81,69,100,110,81,NaN,NaN,52
24306,,,NaN,NaN,,,,,,,NaN,NaN,
24307,5,38,NaN,NaN,20,80,68,100,108,81,NaN,NaN,52
24308,,,NaN,NaN,,,,,,,NaN,NaN,
24309,5,38,NaN,NaN,20,81,67,100,106,81,NaN,NaN,51
24310,,,NaN,NaN,,,,,,,NaN,NaN,
24311,5,38,NaN,NaN,20,81,67,100,107,81,NaN,NaN,50
24312,,,NaN,NaN,,,,,,,NaN,NaN,
24313,5,38,NaN,NaN,20,81,66,100,105,81,NaN,NaN,50
24314,,,NaN,NaN,,,,,,,NaN,NaN,
24315,5,38,NaN,NaN,20,81,66,100,104,81,NaN,NaN,49
24316,,,NaN,NaN,,,,,,,NaN,NaN,
24317,5,38,NaN,NaN,20,82,65,100,105,81,NaN,NaN,49
24318,,,NaN,NaN,,,,,,,NaN,NaN,
24319,5,38,NaN,NaN,20,83,65,100,104,82,NaN,NaN,50
24320,,,NaN,NaN,,,,,,,NaN,NaN,
24321,6,38,NaN,NaN,20,83,65,100,103,82,NaN,NaN,49
24322,,,NaN,NaN,,,,,,,NaN,NaN,
24323,6,38,NaN,NaN,20,83,65,100,104,82,NaN,NaN,49
24324,,,NaN,NaN,,,,,,,NaN,NaN,
24325,5,37,NaN,NaN,20,83,64,100,102,82,NaN,NaN,49
24326,,,NaN,NaN,,,,,,,NaN,NaN,
24327,5,37,NaN,NaN,20,82,63,100,100,82,NaN,NaN,48
24328,,,NaN,NaN,,,,,,,NaN,NaN,
24329,5,37,NaN,NaN,20,83,64,100,102,82,NaN,NaN,48
24330,,,NaN,NaN,,,,,,,NaN,NaN,
24331,5,38,NaN,NaN,20,83,63,100,99,82,NaN,NaN,48
24332,,,NaN,NaN,,,,,,,NaN,NaN,
24333,5,38,NaN,NaN,20,82,62,100,98,82,NaN,NaN,47
24334,,,NaN,NaN,,,,,,,NaN,NaN,
24335,5,38,NaN,NaN,20,82,63,100,100,82,NaN,NaN,48
24336,,,NaN,NaN,,,,,,,NaN,NaN,
24337,5,38,NaN,NaN,20,82,63,100,99,82,NaN,NaN,49
24338,,,NaN,NaN,,,,,,,NaN,NaN,
24339,5,38,NaN,NaN,20,82,63,100,100,82,NaN,NaN,48
24340,,,NaN,NaN,,,,,,,NaN,NaN,
24341,5,38,NaN,NaN,20,82,63,100,101,82,NaN,NaN,48
24342,,,NaN,NaN,,,,,,,NaN,NaN,
24343,5,38,NaN,NaN,20,82,63,100,100,82,NaN,NaN,48
24344,,,NaN,NaN,,,,,,,NaN,NaN,
24345,5,38,NaN,NaN,20,82,62,100,97,82,NaN,NaN,47
24346,,,NaN,NaN,,,,,,,NaN,NaN,
24347,5,38,NaN,NaN,20,82,62,100,99,82,NaN,NaN,47
24348,,,NaN,NaN,,,,,,,NaN,NaN,
24349,5,38,NaN,NaN,20,82,62,100,99,82,NaN,NaN,48
24350,,,NaN,NaN,,,,,,,NaN,NaN,
24351,5,38,NaN,NaN,20,82,63,100,100,82,NaN,NaN,49
24352,,,NaN,NaN,,,,,,,NaN,NaN,
24353,5,38,NaN,NaN,20,82,64,100,103,82,NaN,NaN,49
24354,,,NaN,NaN,,,,,,,NaN,NaN,
24355,5,38,NaN,NaN,20,82,64,100,101,82,NaN,NaN,49
24356,,,NaN,NaN,,,,,,,NaN,NaN,
24357,5,38,NaN,NaN,20,82,63,100,100,82,NaN,NaN,48
24358,,,NaN,NaN,,,,,,,NaN,NaN,
24359,5,38,NaN,NaN,20,82,63,100,100,82,NaN,NaN,48
24360,,,NaN,NaN,,,,,,,NaN,NaN,
24361,5,38,NaN,NaN,20,82,63,100,99,82,NaN,NaN,48
24362,,,NaN,NaN,,,,,,,NaN,NaN,
24363,5,38,NaN,NaN,20,82,63,100,99,82,NaN,NaN,48
24364,,,NaN,NaN,,,,,,,NaN,NaN,
24365,5,38,NaN,NaN,20,82,63,100,100,82,NaN,NaN,48
24366,,,NaN,NaN,,,,,,,NaN,NaN,
24367,5,38,NaN,NaN,20,82,63,100,101,82,NaN,NaN,48
