time,Solar8000/CVP,SNUADC/ECG_II,Solar8000/PLETH_SPO2,Solar8000/ART_SBP,SNUADC/ART,Solar8000/ETCO2,Solar8000/ART_MBP,Solar8000/ART_DBP,Solar8000/HR,Solar8000/RR_CO2,Solar8000/PLETH_HR,SNUADC/ECG_V5,SNUADC/CVP
2323,,NaN,,,NaN,,,,,,,NaN,NaN
2324,11,NaN,96,101,NaN,35,66,53,141,24,132,NaN,NaN
2325,,NaN,,,NaN,,,,,,,NaN,NaN
2326,11,NaN,96,102,NaN,34,66,53,146,24,137,NaN,NaN
2327,,NaN,,,NaN,,,,,,,NaN,NaN
2328,12,NaN,96,101,NaN,34,67,54,148,24,144,NaN,NaN
2329,,NaN,,,NaN,,,,,,,NaN,NaN
2330,12,NaN,96,102,NaN,34,67,53,147,24,143,NaN,NaN
2331,,NaN,,,NaN,,,,,,,NaN,NaN
2332,12,NaN,96,100,NaN,34,67,55,144,24,142,NaN,NaN
2333,,NaN,,,NaN,,,,,,,NaN,NaN
2334,11,NaN,96,95,NaN,34,66,52,141,24,143,NaN,NaN
2335,,NaN,,,NaN,,,,,,,NaN,NaN
2336,11,NaN,96,102,NaN,34,65,50,149,24,148,NaN,NaN
2337,,NaN,,,NaN,,,,,,,NaN,NaN
2338,11,NaN,95,98,NaN,34,64,51,142,24,144,NaN,NaN
2339,,NaN,,,NaN,,,,,,,NaN,NaN
2340,11,NaN,95,94,NaN,34,64,52,148,24,143,NaN,NaN
2341,,NaN,,,NaN,,,,,,,NaN,NaN
2342,11,NaN,96,97,NaN,34,65,53,146,24,145,NaN,NaN
2343,,NaN,,,NaN,,,,,,,NaN,NaN
2344,11,NaN,95,99,NaN,34,66,52,144,24,144,NaN,NaN
2345,,NaN,,,NaN,,,,,,,NaN,NaN
2346,11,NaN,95,96,NaN,34,65,52,140,24,140,NaN,NaN
2347,,NaN,,,NaN,,,,,,,NaN,NaN
2348,11,NaN,95,99,NaN,34,66,51,139,24,139,NaN,NaN
2349,,NaN,,,NaN,,,,,,,NaN,NaN
2350,11,NaN,96,100,NaN,33,66,52,139,24,137,NaN,NaN
2351,,NaN,,,NaN,,,,,,,NaN,NaN
2352,11,NaN,96,96,NaN,33,65,51,142,24,138,NaN,NaN
2353,,NaN,,,NaN,,,,,,,NaN,NaN
2354,11,NaN,96,98,NaN,33,66,53,137,24,135,NaN,NaN
2355,,NaN,,,NaN,,,,,,,NaN,NaN
2356,11,NaN,95,87,NaN,33,62,49,135,24,133,NaN,NaN
2357,,NaN,,,NaN,,,,,,,NaN,NaN
2358,12,NaN,96,97,NaN,33,65,52,134,24,133,NaN,NaN
2359,,NaN,,,NaN,,,,,,,NaN,NaN
2360,12,NaN,96,97,NaN,33,65,53,142,24,138,NaN,NaN
2361,,NaN,,,NaN,,,,,,,NaN,NaN
2362,12,NaN,96,101,NaN,33,67,53,139,24,137,NaN,NaN
2363,,NaN,,,NaN,,,,,,,NaN,NaN
2364,12,NaN,96,91,NaN,33,64,52,140,24,141,NaN,NaN
2365,,NaN,,,NaN,,,,,,,NaN,NaN
2366,12,NaN,96,97,NaN,33,64,50,143,24,141,NaN,NaN
2367,,NaN,,,NaN,,,,,,,NaN,NaN
2368,11,NaN,96,87,NaN,33,63,50,139,24,140,NaN,NaN
2369,,NaN,,,NaN,,,,,,,NaN,NaN
2370,11,NaN,96,92,NaN,33,64,51,133,24,140,NaN,NaN
2371,,NaN,,,NaN,,,,,,,NaN,NaN
2372,11,NaN,96,92,NaN,34,63,52,146,24,140,NaN,NaN
2373,,NaN,,,NaN,,,,,,,NaN,NaN
2374,11,NaN,96,91,NaN,34,62,51,148,24,141,NaN,NaN
2375,,NaN,,,NaN,,,,,,,NaN,NaN
2376,11,NaN,96,90,NaN,34,62,50,141,24,141,NaN,NaN
2377,,NaN,,,NaN,,,,,,,NaN,NaN
2378,11,NaN,96,91,NaN,33,63,51,134,24,136,NaN,NaN
2379,,NaN,,,NaN,,,,,,,NaN,NaN
2380,11,NaN,96,89,NaN,33,63,50,133,24,138,NaN,NaN
2381,,NaN,,,NaN,,,,,,,NaN,NaN
2382,11,NaN,96,90,NaN,33,62,52,143,24,143,NaN,NaN
2383,,NaN,,,NaN,,,,,,,NaN,NaN
2384,11,NaN,96,92,NaN,33,62,51,142,24,140,NaN,NaN
2385,,NaN,,,NaN,,,,,,,NaN,NaN
2386,11,NaN,96,94,NaN,33,62,50,145,24,139,NaN,NaN
2387,,NaN,,,NaN,,,,,,,NaN,NaN
2388,11,NaN,96,97,NaN,33,62,48,136,24,137,NaN,NaN
2389,,NaN,,,NaN,,,,,,,NaN,NaN
2390,11,NaN,96,88,NaN,33,62,50,129,24,135,NaN,NaN
2391,,NaN,,,NaN,,,,,,,NaN,NaN
2392,11,NaN,96,92,NaN,32,62,51,138,24,132,NaN,NaN
2393,,NaN,,,NaN,,,,,,,NaN,NaN
2394,11,NaN,95,92,NaN,32,62,51,141,24,134,NaN,NaN
2395,,NaN,,,NaN,,,,,,,NaN,NaN
2396,11,NaN,95,84,NaN,32,60,49,146,24,143,NaN,NaN
2397,,NaN,,,NaN,,,,,,,NaN,NaN
2398,11,NaN,96,84,NaN,32,60,49,147,24,146,NaN,NaN
2399,,NaN,,,NaN,,,,,,,NaN,NaN
2400,11,NaN,96,88,NaN,32,62,51,145,24,144,NaN,NaN
2401,,NaN,,,NaN,,,,,,,NaN,NaN
2402,12,NaN,96,91,NaN,32,61,48,139,24,137,NaN,NaN
2403,,NaN,,,NaN,,,,,,,NaN,NaN
2404,12,NaN,96,81,NaN,32,60,48,134,24,135,NaN,NaN
2405,,NaN,,,NaN,,,,,,,NaN,NaN
2406,12,NaN,96,75,NaN,32,57,47,151,24,137,NaN,NaN
2407,,NaN,,,NaN,,,,,,,NaN,NaN
2408,12,NaN,96,93,NaN,32,62,50,146,24,139,NaN,NaN
2409,,NaN,,,NaN,,,,,,,NaN,NaN
2410,12,NaN,96,90,NaN,32,60,48,141,24,127,NaN,NaN
2411,,NaN,,,NaN,,,,,,,NaN,NaN
2412,12,NaN,96,90,NaN,32,61,51,155,24,125,NaN,NaN
2413,,NaN,,,NaN,,,,,,,NaN,NaN
2414,12,NaN,97,93,NaN,32,61,50,149,24,124,NaN,NaN
2415,,NaN,,,NaN,,,,,,,NaN,NaN
2416,12,NaN,96,94,NaN,32,60,47,135,24,124,NaN,NaN
2417,,NaN,,,NaN,,,,,,,NaN,NaN
2418,12,NaN,96,86,NaN,32,61,50,136,24,139,NaN,NaN
2419,,NaN,,,NaN,,,,,,,NaN,NaN
2420,12,NaN,96,90,NaN,32,63,52,144,24,135,NaN,NaN
2421,,NaN,,,NaN,,,,,,,NaN,NaN
2422,11,NaN,96,92,NaN,32,63,52,139,24,140,NaN,NaN
2423,,NaN,,,NaN,,,,,,,NaN,NaN
2424,11,NaN,96,92,NaN,32,62,49,137,24,139,NaN,NaN
2425,,NaN,,,NaN,,,,,,,NaN,NaN
2426,11,NaN,96,88,NaN,32,62,49,131,24,130,NaN,NaN
2427,,NaN,,,NaN,,,,,,,NaN,NaN
2428,11,NaN,96,97,NaN,32,64,50,134,24,122,NaN,NaN
2429,,NaN,,,NaN,,,,,,,NaN,NaN
2430,11,NaN,96,89,NaN,32,64,51,131,24,126,NaN,NaN
2431,,NaN,,,NaN,,,,,,,NaN,NaN
2432,12,NaN,96,96,NaN,32,65,51,135,24,127,NaN,NaN
2433,,NaN,,,NaN,,,,,,,NaN,NaN
2434,12,NaN,96,88,NaN,32,62,49,137,24,135,NaN,NaN
2435,,NaN,,,NaN,,,,,,,NaN,NaN
2436,11,NaN,96,96,NaN,31,63,48,136,24,132,NaN,NaN
2437,,NaN,,,NaN,,,,,,,NaN,NaN
2438,11,NaN,96,90,NaN,31,63,51,123,24,134,NaN,NaN
2439,,NaN,,,NaN,,,,,,,NaN,NaN
2440,11,NaN,96,85,NaN,31,62,50,139,24,136,NaN,NaN
2441,,NaN,,,NaN,,,,,,,NaN,NaN
2442,11,NaN,96,84,NaN,31,61,50,141,24,144,NaN,NaN
2443,,NaN,,,NaN,,,,,,,NaN,NaN
2444,12,NaN,96,86,NaN,31,60,50,151,24,152,NaN,NaN
2445,,NaN,,,NaN,,,,,,,NaN,NaN
2446,12,NaN,96,83,NaN,31,59,48,150,24,152,NaN,NaN
2447,,NaN,,,NaN,,,,,,,NaN,NaN
2448,11,NaN,96,84,NaN,31,57,44,142,24,149,NaN,NaN
2449,,NaN,,,NaN,,,,,,,NaN,NaN
2450,11,NaN,96,87,NaN,31,60,49,136,24,138,NaN,NaN
2451,,NaN,,,NaN,,,,,,,NaN,NaN
2452,11,NaN,96,85,NaN,31,59,48,131,24,132,NaN,NaN
2453,,NaN,,,NaN,,,,,,,NaN,NaN
2454,11,NaN,96,90,NaN,31,61,50,128,24,130,NaN,NaN
2455,,NaN,,,NaN,,,,,,,NaN,NaN
2456,12,NaN,96,88,NaN,32,62,50,127,24,127,NaN,NaN
2457,,NaN,,,NaN,,,,,,,NaN,NaN
2458,12,NaN,96,77,NaN,32,57,46,128,24,128,NaN,NaN
2459,,NaN,,,NaN,,,,,,,NaN,NaN
2460,12,NaN,96,82,NaN,32,57,49,156,24,126,NaN,NaN
2461,,NaN,,,NaN,,,,,,,NaN,NaN
2462,12,NaN,96,91,NaN,32,60,48,144,24,127,NaN,NaN
2463,,NaN,,,NaN,,,,,,,NaN,NaN
2464,12,NaN,96,89,NaN,32,60,49,130,24,132,NaN,NaN
2465,,NaN,,,NaN,,,,,,,NaN,NaN
2466,11,NaN,97,90,NaN,32,59,46,139,24,126,NaN,NaN
2467,,NaN,,,NaN,,,,,,,NaN,NaN
2468,11,NaN,97,85,NaN,32,60,48,122,24,118,NaN,NaN
2469,,NaN,,,NaN,,,,,,,NaN,NaN
2470,11,NaN,97,88,NaN,31,61,50,128,24,119,NaN,NaN
2471,,NaN,,,NaN,,,,,,,NaN,NaN
2472,11,NaN,97,85,NaN,31,61,51,142,24,130,NaN,NaN
2473,,NaN,,,NaN,,,,,,,NaN,NaN
2474,11,NaN,96,89,NaN,31,59,47,137,24,140,NaN,NaN
2475,,NaN,,,NaN,,,,,,,NaN,NaN
2476,11,NaN,96,91,NaN,31,62,51,134,24,140,NaN,NaN
2477,,NaN,,,NaN,,,,,,,NaN,NaN
2478,12,NaN,97,93,NaN,30,63,51,125,24,135,NaN,NaN
2479,,NaN,,,NaN,,,,,,,NaN,NaN
2480,12,NaN,97,90,NaN,30,61,49,129,24,140,NaN,NaN
2481,,NaN,,,NaN,,,,,,,NaN,NaN
2482,11,NaN,97,94,NaN,30,64,53,136,24,137,NaN,NaN
2483,,NaN,,,NaN,,,,,,,NaN,NaN
2484,11,NaN,97,91,NaN,30,64,54,133,24,138,NaN,NaN
2485,,NaN,,,NaN,,,,,,,NaN,NaN
2486,11,NaN,97,90,NaN,31,63,51,145,24,144,NaN,NaN
2487,,NaN,,,NaN,,,,,,,NaN,NaN
2488,11,NaN,97,88,NaN,31,62,48,145,24,141,NaN,NaN
2489,,NaN,,,NaN,,,,,,,NaN,NaN
2490,11,NaN,97,91,NaN,31,63,50,130,24,131,NaN,NaN
2491,,NaN,,,NaN,,,,,,,NaN,NaN
2492,11,NaN,97,96,NaN,30,63,50,128,24,125,NaN,NaN
2493,,NaN,,,NaN,,,,,,,NaN,NaN
2494,11,NaN,97,93,NaN,30,64,52,126,24,125,NaN,NaN
2495,,NaN,,,NaN,,,,,,,NaN,NaN
2496,11,NaN,96,94,NaN,30,65,53,131,24,129,NaN,NaN
2497,,NaN,,,NaN,,,,,,,NaN,NaN
2498,11,NaN,96,88,NaN,32,63,51,141,24,142,NaN,NaN
2499,,NaN,,,NaN,,,,,,,NaN,NaN
2500,11,NaN,96,92,NaN,32,64,50,141,24,141,NaN,NaN
2501,,NaN,,,NaN,,,,,,,NaN,NaN
2502,11,NaN,96,90,NaN,32,63,51,139,24,143,NaN,NaN
2503,,NaN,,,NaN,,,,,,,NaN,NaN
2504,11,NaN,96,93,NaN,32,63,47,136,24,143,NaN,NaN
2505,,NaN,,,NaN,,,,,,,NaN,NaN
2506,11,NaN,96,91,NaN,35,62,48,117,24,143,NaN,NaN
2507,,NaN,,,NaN,,,,,,,NaN,NaN
2508,11,NaN,96,91,NaN,35,62,50,117,24,141,NaN,NaN
2509,,NaN,,,NaN,,,,,,,NaN,NaN
2510,11,NaN,96,95,NaN,35,62,48,140,24,141,NaN,NaN
2511,,NaN,,,NaN,,,,,,,NaN,NaN
2512,11,NaN,96,95,NaN,35,63,51,143,24,137,NaN,NaN
2513,,NaN,,,NaN,,,,,,,NaN,NaN
2514,11,NaN,96,96,NaN,37,64,51,134,22,132,NaN,NaN
2515,,NaN,,,NaN,,,,,,,NaN,NaN
2516,11,NaN,97,90,NaN,37,64,53,138,22,134,NaN,NaN
2517,,NaN,,,NaN,,,,,,,NaN,NaN
2518,,NaN,,,NaN,,,,,,,NaN,NaN
2519,11,NaN,96,95,NaN,37,64,52,144,22,139,NaN,NaN
2520,,NaN,,,NaN,,,,,,,NaN,NaN
2521,11,NaN,96,94,NaN,35,65,50,139,21,141,NaN,NaN
2522,,NaN,,,NaN,,,,,,,NaN,NaN
2523,11,NaN,96,96,NaN,35,65,52,129,21,132,NaN,NaN
2524,,NaN,,,NaN,,,,,,,NaN,NaN
2525,11,NaN,96,94,NaN,35,65,53,138,21,124,NaN,NaN
2526,11,NaN,96,95,NaN,35,66,54,138,21,111,NaN,NaN
2527,,NaN,,,NaN,,,,,,,NaN,NaN
2528,11,NaN,,97,NaN,,65,51,136,,,NaN,NaN
2529,,NaN,96,,NaN,35,,,,19,116,NaN,NaN
2530,11,NaN,95,96,NaN,35,66,51,139,19,127,NaN,NaN
2531,,NaN,,,NaN,,,,,,,NaN,NaN
2532,11,NaN,95,96,NaN,35,66,54,134,19,131,NaN,NaN
2533,,NaN,,,NaN,,,,,,,NaN,NaN
2534,11,NaN,95,102,NaN,35,66,50,129,18,132,NaN,NaN
2535,,NaN,,,NaN,,,,,,,NaN,NaN
2536,11,NaN,95,105,NaN,35,68,53,133,18,120,NaN,NaN
2537,,NaN,,,NaN,,,,,,,NaN,NaN
2538,11,NaN,94,96,NaN,35,67,54,128,18,120,NaN,NaN
2539,,NaN,,,NaN,,,,,,,NaN,NaN
2540,11,NaN,94,101,NaN,35,68,55,136,18,132,NaN,NaN
2541,,NaN,,,NaN,,,,,,,NaN,NaN
2542,11,NaN,94,99,NaN,35,67,53,141,18,133,NaN,NaN
2543,,NaN,,,NaN,,,,,,,NaN,NaN
2544,11,NaN,94,94,NaN,35,67,53,133,18,131,NaN,NaN
2545,,NaN,,,NaN,,,,,,,NaN,NaN
2546,11,NaN,94,90,NaN,35,66,52,129,18,130,NaN,NaN
2547,,NaN,,,NaN,,,,,,,NaN,NaN
2548,11,NaN,95,93,NaN,35,65,53,139,18,129,NaN,NaN
2549,,NaN,,,NaN,,,,,,,NaN,NaN
2550,11,NaN,96,97,NaN,35,67,54,139,18,139,NaN,NaN
2551,,NaN,,,NaN,,,,,,,NaN,NaN
2552,11,NaN,96,97,NaN,35,65,50,133,18,135,NaN,NaN
2553,,NaN,,,NaN,,,,,,,NaN,NaN
2554,11,NaN,96,99,NaN,36,66,52,137,18,132,NaN,NaN
2555,,NaN,,,NaN,,,,,,,NaN,NaN
2556,11,NaN,96,102,NaN,36,69,56,128,18,126,NaN,NaN
2557,,NaN,,,NaN,,,,,,,NaN,NaN
2558,11,NaN,96,103,NaN,36,67,51,123,18,120,NaN,NaN
2559,,NaN,,,NaN,,,,,,,NaN,NaN
2560,11,NaN,96,104,NaN,36,69,53,124,18,114,NaN,NaN
2561,,NaN,,,NaN,,,,,,,NaN,NaN
2562,11,NaN,96,93,NaN,36,68,54,122,18,114,NaN,NaN
2563,,NaN,,,NaN,,,,,,,NaN,NaN
2564,11,NaN,96,99,NaN,36,68,53,128,18,114,NaN,NaN
2565,,NaN,,,NaN,,,,,,,NaN,NaN
2566,11,NaN,96,104,NaN,36,70,57,127,18,121,NaN,NaN
2567,,NaN,,,NaN,,,,,,,NaN,NaN
2568,12,NaN,96,100,NaN,35,69,57,135,18,135,NaN,NaN
2569,,NaN,,,NaN,,,,,,,NaN,NaN
2570,12,NaN,96,103,NaN,35,70,55,130,18,132,NaN,NaN
2571,,NaN,,,NaN,,,,,,,NaN,NaN
2572,11,NaN,96,102,NaN,35,68,55,125,18,132,NaN,NaN
2573,,NaN,,,NaN,,,,,,,NaN,NaN
2574,11,NaN,96,93,NaN,35,67,53,135,18,137,NaN,NaN
2575,,NaN,,,NaN,,,,,,,NaN,NaN
2576,,NaN,,,NaN,,,,,,,NaN,NaN
2577,11,NaN,96,102,NaN,36,68,53,139,18,136,NaN,NaN
2578,11,NaN,96,101,NaN,36,68,55,137,18,133,NaN,NaN
2579,,NaN,,,NaN,,,,,,,NaN,NaN
2580,11,NaN,96,102,NaN,36,67,52,137,18,129,NaN,NaN
2581,,NaN,,,NaN,,,,,,,NaN,NaN
2582,,NaN,,,NaN,,,,,,,NaN,NaN
2583,11,NaN,96,97,NaN,35,64,49,138,18,127,NaN,NaN
2584,,NaN,,,NaN,,,,,,,NaN,NaN
2585,11,NaN,96,102,NaN,35,66,52,148,18,126,NaN,NaN
2586,,NaN,,,NaN,,,,,,,NaN,NaN
2587,11,NaN,96,99,NaN,35,68,55,136,18,130,NaN,NaN
2588,,NaN,,,NaN,,,,,,,NaN,NaN
2589,11,NaN,97,101,NaN,35,69,54,130,18,133,NaN,NaN
2590,,NaN,,,NaN,,,,,,,NaN,NaN
2591,11,NaN,97,96,NaN,35,68,55,137,18,139,NaN,NaN
2592,,NaN,,,NaN,,,,,,,NaN,NaN
2593,11,NaN,97,102,NaN,35,69,55,137,18,137,NaN,NaN
2594,,NaN,,,NaN,,,,,,,NaN,NaN
2595,11,NaN,97,101,NaN,35,67,52,138,18,136,NaN,NaN
2596,,NaN,,,NaN,,,,,,,NaN,NaN
2597,11,NaN,97,107,NaN,36,70,56,137,18,135,NaN,NaN
2598,,NaN,,,NaN,,,,,,,NaN,NaN
2599,11,NaN,96,105,NaN,36,69,54,124,18,125,NaN,NaN
2600,,NaN,,,NaN,,,,,,,NaN,NaN
2601,11,NaN,96,101,NaN,36,70,56,133,18,125,NaN,NaN
2602,,NaN,,,NaN,,,,,,,NaN,NaN
2603,11,NaN,96,103,NaN,36,70,56,136,18,120,NaN,NaN
2604,,NaN,,,NaN,,,,,,,NaN,NaN
2605,11,NaN,96,96,NaN,36,68,54,132,18,118,NaN,NaN
2606,,NaN,,,NaN,,,,,,,NaN,NaN
2607,11,NaN,96,104,NaN,36,70,56,135,18,123,NaN,NaN
2608,,NaN,,,NaN,,,,,,,NaN,NaN
2609,11,NaN,95,98,NaN,36,68,53,137,18,119,NaN,NaN
2610,,NaN,,,NaN,,,,,,,NaN,NaN
2611,11,NaN,95,102,NaN,36,67,51,145,18,133,NaN,NaN
2612,,NaN,,,NaN,,,,,,,NaN,NaN
2613,11,NaN,95,93,NaN,36,67,53,139,18,135,NaN,NaN
2614,11,NaN,95,99,NaN,36,67,52,135,18,140,NaN,NaN
2615,,NaN,,,NaN,,,,,,,NaN,NaN
2616,11,NaN,95,103,NaN,36,68,54,134,18,133,NaN,NaN
2617,,NaN,,,NaN,,,,,,,NaN,NaN
2618,11,NaN,95,96,NaN,36,67,52,135,18,133,NaN,NaN
2619,,NaN,,,NaN,,,,,,,NaN,NaN
2620,11,NaN,96,95,NaN,36,65,51,148,18,134,NaN,NaN
2621,,NaN,,,NaN,,,,,,,NaN,NaN
2622,11,NaN,96,102,NaN,36,66,53,154,18,132,NaN,NaN
2623,,NaN,,,NaN,,,,,,,NaN,NaN
2624,10,NaN,96,95,NaN,36,66,54,145,18,134,NaN,NaN
2625,,NaN,,,NaN,,,,,,,NaN,NaN
2626,,NaN,,,NaN,,,,,,,NaN,NaN
2627,10,NaN,95,102,NaN,36,69,56,140,18,131,NaN,NaN
2628,,NaN,,,NaN,,,,,,,NaN,NaN
2629,11,NaN,95,96,NaN,36,66,53,130,18,127,NaN,NaN
2630,,NaN,,,NaN,,,,,,,NaN,NaN
2631,11,NaN,96,101,NaN,36,68,55,135,18,131,NaN,NaN
2632,,NaN,,,NaN,,,,,,,NaN,NaN
2633,11,NaN,96,103,NaN,36,67,52,141,18,129,NaN,NaN
2634,,NaN,,,NaN,,,,,,,NaN,NaN
2635,11,NaN,96,100,NaN,36,69,54,123,18,142,NaN,NaN
2636,,NaN,,,NaN,,,,,,,NaN,NaN
2637,10,NaN,95,99,NaN,36,68,54,129,18,138,NaN,NaN
2638,,NaN,,,NaN,,,,,,,NaN,NaN
2639,10,NaN,95,101,NaN,36,68,52,136,18,139,NaN,NaN
2640,,NaN,,,NaN,,,,,,,NaN,NaN
2641,11,NaN,95,94,NaN,37,67,54,137,18,139,NaN,NaN
2642,,NaN,,,NaN,,,,,,,NaN,NaN
2643,11,NaN,95,97,NaN,37,66,51,144,18,142,NaN,NaN
2644,,NaN,,,NaN,,,,,,,NaN,NaN
2645,11,NaN,95,101,NaN,37,67,52,138,18,134,NaN,NaN
2646,,NaN,,,NaN,,,,,,,NaN,NaN
2647,11,NaN,95,102,NaN,36,68,54,124,18,134,NaN,NaN
2648,,NaN,,,NaN,,,,,,,NaN,NaN
2649,10,NaN,95,95,NaN,36,66,53,132,18,134,NaN,NaN
2650,,NaN,,,NaN,,,,,,,NaN,NaN
2651,10,NaN,95,94,NaN,36,67,53,138,18,134,NaN,NaN
2652,,NaN,,,NaN,,,,,,,NaN,NaN
2653,10,NaN,95,95,NaN,36,64,53,126,18,131,NaN,NaN
2654,,NaN,,,NaN,,,,,,,NaN,NaN
2655,10,NaN,94,89,NaN,36,65,51,124,18,118,NaN,NaN
2656,,NaN,,,NaN,,,,,,,NaN,NaN
2657,10,NaN,93,100,NaN,36,67,54,135,18,107,NaN,NaN
2658,,NaN,,,NaN,,,,,,,NaN,NaN
2659,10,NaN,92,98,NaN,36,67,52,132,18,104,NaN,NaN
2660,,NaN,,,NaN,,,,,,,NaN,NaN
2661,10,NaN,92,88,NaN,35,65,52,139,18,102,NaN,NaN
2662,,NaN,,,NaN,,,,,,,NaN,NaN
2663,11,NaN,93,96,NaN,35,64,51,146,18,97,NaN,NaN
2664,,NaN,,,NaN,,,,,,,NaN,NaN
2665,11,NaN,94,91,NaN,35,64,51,140,18,93,NaN,NaN
2666,,NaN,,,NaN,,,,,,,NaN,NaN
2667,10,NaN,94,89,NaN,35,64,52,139,18,93,NaN,NaN
2668,,NaN,,,NaN,,,,,,,NaN,NaN
2669,10,NaN,93,99,NaN,37,67,54,138,18,94,NaN,NaN
2670,,NaN,,,NaN,,,,,,,NaN,NaN
2671,10,NaN,91,99,NaN,37,68,52,130,18,120,NaN,NaN
2672,,NaN,,,NaN,,,,,,,NaN,NaN
2673,10,NaN,91,104,NaN,37,68,52,128,18,129,NaN,NaN
2674,,NaN,,,NaN,,,,,,,NaN,NaN
2675,11,NaN,89,99,NaN,37,69,53,129,18,133,NaN,NaN
2676,,NaN,,,NaN,,,,,,,NaN,NaN
2677,11,NaN,88,106,NaN,38,67,50,124,18,134,NaN,NaN
2678,,NaN,,,NaN,,,,,,,NaN,NaN
2679,11,NaN,88,105,NaN,38,70,56,126,18,134,NaN,NaN
2680,,NaN,,,NaN,,,,,,,NaN,NaN
2681,11,NaN,88,103,NaN,38,70,56,138,18,130,NaN,NaN
2682,,NaN,,,NaN,,,,,,,NaN,NaN
2683,11,NaN,89,104,NaN,38,70,56,136,18,129,NaN,NaN
2684,,NaN,,,NaN,,,,,,,NaN,NaN
2685,11,NaN,92,106,NaN,38,72,57,134,18,134,NaN,NaN
2686,,NaN,,,NaN,,,,,,,NaN,NaN
2687,11,NaN,94,112,NaN,38,73,57,133,18,133,NaN,NaN
2688,,NaN,,,NaN,,,,,,,NaN,NaN
2689,11,NaN,95,105,NaN,38,71,57,140,18,139,NaN,NaN
2690,,NaN,,,NaN,,,,,,,NaN,NaN
2691,11,NaN,95,115,NaN,36,72,55,133,18,137,NaN,NaN
2692,,NaN,,,NaN,,,,,,,NaN,NaN
2693,11,NaN,95,103,NaN,36,72,58,129,18,137,NaN,NaN
2694,,NaN,,,NaN,,,,,,,NaN,NaN
2695,11,NaN,95,109,NaN,36,73,57,133,18,133,NaN,NaN
2696,,NaN,,,NaN,,,,,,,NaN,NaN
2697,10,NaN,95,104,NaN,36,71,55,133,18,132,NaN,NaN
2698,,NaN,,,NaN,,,,,,,NaN,NaN
2699,10,NaN,95,110,NaN,36,73,57,136,18,133,NaN,NaN
2700,,NaN,,,NaN,,,,,,,NaN,NaN
2701,10,NaN,95,111,NaN,36,74,59,133,18,130,NaN,NaN
2702,,NaN,,,NaN,,,,,,,NaN,NaN
2703,10,NaN,95,107,NaN,36,74,57,138,18,131,NaN,NaN
2704,,NaN,,,NaN,,,,,,,NaN,NaN
2705,9,NaN,95,116,NaN,35,75,55,131,18,128,NaN,NaN
2706,,NaN,,,NaN,,,,,,,NaN,NaN
2707,9,NaN,95,116,NaN,35,76,59,130,18,130,NaN,NaN
2708,,NaN,,,NaN,,,,,,,NaN,NaN
2709,10,NaN,94,114,NaN,35,75,58,132,18,141,NaN,NaN
2710,,NaN,,,NaN,,,,,,,NaN,NaN
2711,10,NaN,94,113,NaN,35,75,59,131,18,142,NaN,NaN
2712,,NaN,,,NaN,,,,,,,NaN,NaN
2713,9,NaN,95,106,NaN,36,73,58,135,18,139,NaN,NaN
2714,,NaN,,,NaN,,,,,,,NaN,NaN
2715,9,NaN,95,108,NaN,36,72,56,136,18,133,NaN,NaN
2716,,NaN,,,NaN,,,,,,,NaN,NaN
2717,9,NaN,95,112,NaN,36,73,55,131,18,133,NaN,NaN
2718,,NaN,,,NaN,,,,,,,NaN,NaN
2719,10,NaN,94,104,NaN,36,72,57,132,18,131,NaN,NaN
2720,,NaN,,,NaN,,,,,,,NaN,NaN
2721,10,NaN,94,110,NaN,37,73,56,136,18,130,NaN,NaN
2722,,NaN,,,NaN,,,,,,,NaN,NaN
2723,9,NaN,93,110,NaN,37,72,56,136,18,130,NaN,NaN
2724,,NaN,,,NaN,,,,,,,NaN,NaN
2725,9,NaN,92,114,NaN,37,73,57,135,18,131,NaN,NaN
2726,,NaN,,,NaN,,,,,,,NaN,NaN
2727,9,NaN,92,115,NaN,37,71,52,127,18,129,NaN,NaN
2728,,NaN,,,NaN,,,,,,,NaN,NaN
2729,9,NaN,94,112,NaN,37,74,58,129,18,130,NaN,NaN
2730,,NaN,,,NaN,,,,,,,NaN,NaN
2731,10,NaN,95,109,NaN,37,73,57,144,18,133,NaN,NaN
2732,,NaN,,,NaN,,,,,,,NaN,NaN
2733,10,NaN,94,113,NaN,37,74,59,152,18,137,NaN,NaN
2734,,NaN,,,NaN,,,,,,,NaN,NaN
2735,10,NaN,95,104,NaN,36,73,58,150,18,146,NaN,NaN
2736,,NaN,,,NaN,,,,,,,NaN,NaN
2737,10,NaN,95,113,NaN,36,75,60,149,18,140,NaN,NaN
2738,,NaN,,,NaN,,,,,,,NaN,NaN
2739,10,NaN,95,112,NaN,36,70,51,145,18,139,NaN,NaN
2740,,NaN,,,NaN,,,,,,,NaN,NaN
2741,10,NaN,96,114,NaN,36,73,58,144,18,130,NaN,NaN
2742,,NaN,,,NaN,,,,,,,NaN,NaN
2743,10,NaN,96,118,NaN,36,75,60,135,18,130,NaN,NaN
2744,,NaN,,,NaN,,,,,,,NaN,NaN
2745,10,NaN,95,113,NaN,36,75,59,132,18,129,NaN,NaN
2746,,NaN,,,NaN,,,,,,,NaN,NaN
2747,10,NaN,95,115,NaN,36,76,61,143,18,136,NaN,NaN
2748,,NaN,,,NaN,,,,,,,NaN,NaN
