time,Solar8000/ETCO2,SNUADC/ECG_V5,SNUADC/CVP,Solar8000/HR,Solar8000/PLETH_SPO2,Solar8000/ART_DBP,Solar8000/ART_MBP,SNUADC/ART,Solar8000/PLETH_HR,SNUADC/ECG_II,Solar8000/CVP,Solar8000/RR_CO2,Solar8000/ART_SBP
16088,31,NaN,NaN,84,100,32,47,NaN,85,NaN,5,15,69
16089,,NaN,NaN,,,,,NaN,,NaN,,,
16090,31,NaN,NaN,84,100,32,47,NaN,85,NaN,5,15,68
16091,,NaN,NaN,,,,,NaN,,NaN,,,
16092,31,NaN,NaN,84,100,32,47,NaN,85,NaN,5,15,69
16093,,NaN,NaN,,,,,NaN,,NaN,,,
16094,31,NaN,NaN,84,100,32,47,NaN,85,NaN,5,15,68
16095,,NaN,NaN,,,,,NaN,,NaN,,,
16096,31,NaN,NaN,84,100,32,48,NaN,85,NaN,5,15,69
16097,,NaN,NaN,,,,,NaN,,NaN,,,
16098,31,NaN,NaN,85,100,32,48,NaN,85,NaN,5,15,69
16099,,NaN,NaN,,,,,NaN,,NaN,,,
16100,31,NaN,NaN,84,100,32,48,NaN,85,NaN,5,15,70
16101,,NaN,NaN,,,,,NaN,,NaN,,,
16102,31,NaN,NaN,84,100,32,48,NaN,85,NaN,5,15,69
16103,,NaN,NaN,,,,,NaN,,NaN,,,
16104,31,NaN,NaN,84,100,32,48,NaN,85,NaN,5,15,69
16105,,NaN,NaN,,,,,NaN,,NaN,,,
16106,31,NaN,NaN,84,100,32,48,NaN,85,NaN,5,15,69
16107,,NaN,NaN,,,,,NaN,,NaN,,,
16108,31,NaN,NaN,84,100,33,48,NaN,85,NaN,5,15,70
16109,,NaN,NaN,,,,,NaN,,NaN,,,
16110,31,NaN,NaN,84,100,33,48,NaN,85,NaN,5,15,70
16111,,NaN,NaN,,,,,NaN,,NaN,,,
16112,31,NaN,NaN,84,100,33,49,NaN,85,NaN,5,15,72
16113,,NaN,NaN,,,,,NaN,,NaN,,,
16114,32,NaN,NaN,84,100,33,49,NaN,85,NaN,4,15,72
16115,,NaN,NaN,,,,,NaN,,NaN,,,
16116,32,NaN,NaN,84,100,32,49,NaN,84,NaN,4,15,73
16117,,NaN,NaN,,,,,NaN,,NaN,,,
16118,32,NaN,NaN,84,100,33,49,NaN,84,NaN,4,15,73
16119,,NaN,NaN,,,,,NaN,,NaN,,,
16120,32,NaN,NaN,84,100,34,49,NaN,84,NaN,4,15,73
16121,,NaN,NaN,,,,,NaN,,NaN,,,
16122,31,NaN,NaN,83,100,34,49,NaN,84,NaN,4,15,73
16123,,NaN,NaN,,,,,NaN,,NaN,,,
16124,31,NaN,NaN,83,100,34,50,NaN,84,NaN,4,15,74
16125,,NaN,NaN,,,,,NaN,,NaN,,,
16126,31,NaN,NaN,83,100,33,49,NaN,84,NaN,4,15,73
16127,,NaN,NaN,,,,,NaN,,NaN,,,
16128,31,NaN,NaN,83,100,32,49,NaN,84,NaN,4,15,73
16129,,NaN,NaN,,,,,NaN,,NaN,,,
16130,31,NaN,NaN,83,100,31,49,NaN,84,NaN,5,15,72
16131,,NaN,NaN,,,,,NaN,,NaN,,,
16132,31,NaN,NaN,83,100,32,49,NaN,84,NaN,5,15,73
16133,,NaN,NaN,,,,,NaN,,NaN,,,
16134,31,NaN,NaN,83,100,32,49,NaN,84,NaN,5,15,71
16135,,NaN,NaN,,,,,NaN,,NaN,,,
16136,31,NaN,NaN,83,100,33,49,NaN,84,NaN,5,15,73
16137,,NaN,NaN,,,,,NaN,,NaN,,,
16138,31,NaN,NaN,83,100,34,50,NaN,83,NaN,5,15,73
16139,,NaN,NaN,,,,,NaN,,NaN,,,
16140,31,NaN,NaN,83,100,33,50,NaN,83,NaN,5,15,74
16141,,NaN,NaN,,,,,NaN,,NaN,,,
16142,31,NaN,NaN,82,100,34,50,NaN,82,NaN,5,15,76
16143,,NaN,NaN,,,,,NaN,,NaN,,,
16144,31,NaN,NaN,82,100,34,50,NaN,82,NaN,5,15,76
16145,,NaN,NaN,,,,,NaN,,NaN,,,
16146,31,NaN,NaN,81,100,33,50,NaN,81,NaN,5,15,75
16147,,NaN,NaN,,,,,NaN,,NaN,,,
16148,31,NaN,NaN,81,100,32,49,NaN,81,NaN,5,15,74
16149,,NaN,NaN,,,,,NaN,,NaN,,,
16150,31,NaN,NaN,80,100,31,48,NaN,81,NaN,5,15,72
16151,,NaN,NaN,,,,,NaN,,NaN,,,
16152,31,NaN,NaN,80,100,31,48,NaN,80,NaN,5,15,73
16153,,NaN,NaN,,,,,NaN,,NaN,,,
16154,31,NaN,NaN,80,100,31,48,NaN,80,NaN,5,15,72
16155,,NaN,NaN,,,,,NaN,,NaN,,,
16156,31,NaN,NaN,80,100,31,48,NaN,81,NaN,5,15,72
16157,,NaN,NaN,,,,,NaN,,NaN,,,
16158,31,NaN,NaN,80,100,31,48,NaN,81,NaN,5,15,72
16159,,NaN,NaN,,,,,NaN,,NaN,,,
16160,31,NaN,NaN,81,100,31,48,NaN,81,NaN,5,15,72
16161,,NaN,NaN,,,,,NaN,,NaN,,,
16162,31,NaN,NaN,81,100,31,48,NaN,81,NaN,5,15,71
16163,,NaN,NaN,,,,,NaN,,NaN,,,
16164,31,NaN,NaN,81,100,32,48,NaN,82,NaN,5,15,72
16165,,NaN,NaN,,,,,NaN,,NaN,,,
16166,31,NaN,NaN,82,100,32,48,NaN,82,NaN,5,15,72
16167,,NaN,NaN,,,,,NaN,,NaN,,,
16168,31,NaN,NaN,82,100,33,48,NaN,82,NaN,5,15,72
16169,,NaN,NaN,,,,,NaN,,NaN,,,
16170,31,NaN,NaN,82,100,32,48,NaN,82,NaN,5,15,72
16171,,NaN,NaN,,,,,NaN,,NaN,,,
16172,31,NaN,NaN,82,100,33,49,NaN,82,NaN,5,15,72
16173,,NaN,NaN,,,,,NaN,,NaN,,,
16174,31,NaN,NaN,82,100,33,49,NaN,82,NaN,5,15,72
16175,,NaN,NaN,,,,,NaN,,NaN,,,
16176,31,NaN,NaN,82,100,33,49,NaN,82,NaN,5,15,73
16177,,NaN,NaN,,,,,NaN,,NaN,,,
16178,31,NaN,NaN,82,100,33,49,NaN,82,NaN,5,15,72
16179,,NaN,NaN,,,,,NaN,,NaN,,,
16180,31,NaN,NaN,82,100,33,49,NaN,82,NaN,5,15,73
16181,,NaN,NaN,,,,,NaN,,NaN,,,
16182,32,NaN,NaN,82,100,33,49,NaN,82,NaN,5,15,73
16183,,NaN,NaN,,,,,NaN,,NaN,,,
16184,32,NaN,NaN,82,100,34,50,NaN,82,NaN,5,15,74
16185,,NaN,NaN,,,,,NaN,,NaN,,,
16186,32,NaN,NaN,82,100,33,49,NaN,82,NaN,5,15,73
16187,,NaN,NaN,,,,,NaN,,NaN,,,
16188,31,NaN,NaN,81,100,33,49,NaN,82,NaN,5,15,73
16189,,NaN,NaN,,,,,NaN,,NaN,,,
16190,31,NaN,NaN,81,100,32,49,NaN,82,NaN,5,15,73
16191,,NaN,NaN,,,,,NaN,,NaN,,,
16192,31,NaN,NaN,81,100,32,48,NaN,82,NaN,5,15,72
16193,,NaN,NaN,,,,,NaN,,NaN,,,
16194,31,NaN,NaN,81,100,32,48,NaN,82,NaN,5,15,72
16195,,NaN,NaN,,,,,NaN,,NaN,,,
16196,31,NaN,NaN,81,100,31,48,NaN,82,NaN,5,15,71
16197,,NaN,NaN,,,,,NaN,,NaN,,,
16198,31,NaN,NaN,81,100,31,47,NaN,82,NaN,5,15,70
16199,,NaN,NaN,,,,,NaN,,NaN,,,
16200,31,NaN,NaN,81,100,32,47,NaN,82,NaN,5,15,71
16201,,NaN,NaN,,,,,NaN,,NaN,,,
16202,31,NaN,NaN,81,100,32,47,NaN,82,NaN,5,15,70
16203,,NaN,NaN,,,,,NaN,,NaN,,,
16204,31,NaN,NaN,81,100,32,48,NaN,82,NaN,5,15,71
16205,,NaN,NaN,,,,,NaN,,NaN,,,
16206,31,NaN,NaN,81,100,32,48,NaN,82,NaN,5,15,71
16207,,NaN,NaN,,,,,NaN,,NaN,,,
16208,31,NaN,NaN,81,100,33,49,NaN,82,NaN,5,15,73
16209,,NaN,NaN,,,,,NaN,,NaN,,,
16210,31,NaN,NaN,81,100,33,49,NaN,82,NaN,5,15,73
16211,,NaN,NaN,,,,,NaN,,NaN,,,
16212,31,NaN,NaN,81,100,34,50,NaN,82,NaN,5,15,74
16213,,NaN,NaN,,,,,NaN,,NaN,,,
16214,31,NaN,NaN,82,100,34,50,NaN,82,NaN,5,15,74
16215,,NaN,NaN,,,,,NaN,,NaN,,,
16216,31,NaN,NaN,82,100,34,50,NaN,82,NaN,5,15,75
16217,,NaN,NaN,,,,,NaN,,NaN,,,
16218,31,NaN,NaN,82,100,35,51,NaN,82,NaN,5,15,76
16219,,NaN,NaN,,,,,NaN,,NaN,,,
16220,31,NaN,NaN,82,100,36,52,NaN,82,NaN,5,15,77
16221,,NaN,NaN,,,,,NaN,,NaN,,,
16222,31,NaN,NaN,82,100,36,52,NaN,82,NaN,5,15,77
16223,,NaN,NaN,,,,,NaN,,NaN,,,
16224,31,NaN,NaN,82,100,36,53,NaN,82,NaN,5,15,78
16225,,NaN,NaN,,,,,NaN,,NaN,,,
16226,31,NaN,NaN,82,100,37,53,NaN,83,NaN,5,15,79
16227,,NaN,NaN,,,,,NaN,,NaN,,,
16228,31,NaN,NaN,82,100,38,54,NaN,83,NaN,5,15,80
16229,,NaN,NaN,,,,,NaN,,NaN,,,
16230,31,NaN,NaN,82,100,38,55,NaN,83,NaN,5,15,80
16231,,NaN,NaN,,,,,NaN,,NaN,,,
16232,31,NaN,NaN,82,100,38,55,NaN,83,NaN,5,15,82
16233,,NaN,NaN,,,,,NaN,,NaN,,,
16234,31,NaN,NaN,82,100,38,55,NaN,83,NaN,5,15,81
16235,,NaN,NaN,,,,,NaN,,NaN,,,
16236,31,NaN,NaN,82,100,38,56,NaN,83,NaN,5,15,82
16237,,NaN,NaN,,,,,NaN,,NaN,,,
16238,31,NaN,NaN,83,100,38,56,NaN,83,NaN,5,15,82
16239,,NaN,NaN,,,,,NaN,,NaN,,,
16240,31,NaN,NaN,82,100,38,56,NaN,83,NaN,5,15,82
16241,,NaN,NaN,,,,,NaN,,NaN,,,
16242,31,NaN,NaN,82,100,38,56,NaN,83,NaN,5,15,82
16243,,NaN,NaN,,,,,NaN,,NaN,,,
16244,31,NaN,NaN,82,100,38,56,NaN,83,NaN,5,15,83
16245,,NaN,NaN,,,,,NaN,,NaN,,,
16246,31,NaN,NaN,82,100,38,56,NaN,83,NaN,5,15,82
16247,,NaN,NaN,,,,,NaN,,NaN,,,
16248,31,NaN,NaN,82,100,38,56,NaN,83,NaN,5,15,83
16249,,NaN,NaN,,,,,NaN,,NaN,,,
16250,32,NaN,NaN,82,100,38,56,NaN,83,NaN,5,15,82
16251,,NaN,NaN,,,,,NaN,,NaN,,,
16252,32,NaN,NaN,82,100,38,56,NaN,83,NaN,5,15,83
16253,,NaN,NaN,,,,,NaN,,NaN,,,
16254,32,NaN,NaN,82,100,37,55,NaN,83,NaN,5,15,82
16255,,NaN,NaN,,,,,NaN,,NaN,,,
16256,32,NaN,NaN,82,100,39,56,NaN,83,NaN,5,15,83
16257,,NaN,NaN,,,,,NaN,,NaN,,,
16258,32,NaN,NaN,82,100,38,55,NaN,83,NaN,5,15,82
16259,,NaN,NaN,,,,,NaN,,NaN,,,
16260,32,NaN,NaN,82,100,37,56,NaN,83,NaN,6,15,85
16261,,NaN,NaN,,,,,NaN,,NaN,,,
16262,32,NaN,NaN,82,100,38,56,NaN,83,NaN,6,15,84
16263,,NaN,NaN,,,,,NaN,,NaN,,,
16264,32,NaN,NaN,82,100,39,56,NaN,83,NaN,6,15,84
16265,,NaN,NaN,,,,,NaN,,NaN,,,
16266,32,NaN,NaN,83,100,39,57,NaN,83,NaN,5,15,85
16267,,NaN,NaN,,,,,NaN,,NaN,,,
16268,32,NaN,NaN,83,100,39,57,NaN,83,NaN,5,15,85
16269,,NaN,NaN,,,,,NaN,,NaN,,,
16270,32,NaN,NaN,82,100,38,56,NaN,82,NaN,3,15,84
16271,,NaN,NaN,,,,,NaN,,NaN,,,
16272,32,NaN,NaN,81,100,39,57,NaN,81,NaN,3,15,85
16273,,NaN,NaN,,,,,NaN,,NaN,,,
16274,32,NaN,NaN,81,100,39,57,NaN,81,NaN,5,15,85
16275,,NaN,NaN,,,,,NaN,,NaN,,,
16276,32,NaN,NaN,81,100,41,58,NaN,81,NaN,5,15,87
16277,,NaN,NaN,,,,,NaN,,NaN,,,
16278,32,NaN,NaN,81,100,47,59,NaN,81,NaN,5,15,87
16279,,NaN,NaN,,,,,NaN,,NaN,,,
16280,32,NaN,NaN,81,100,47,59,NaN,81,NaN,5,15,87
16281,,NaN,NaN,,,,,NaN,,NaN,,,
16282,32,NaN,NaN,81,100,34,34,NaN,81,NaN,5,15,34
16283,,NaN,NaN,,,,,NaN,,NaN,,,
16284,32,NaN,NaN,81,100,34,34,NaN,81,NaN,5,15,34
16285,,NaN,NaN,,,,,NaN,,NaN,,,
16286,32,NaN,NaN,81,100,27,27,NaN,81,NaN,5,15,27
16287,,NaN,NaN,,,,,NaN,,NaN,,,
16288,32,NaN,NaN,81,100,27,27,NaN,82,NaN,5,15,27
16289,,NaN,NaN,,,,,NaN,,NaN,,,
16290,32,NaN,NaN,82,100,34,33,NaN,82,NaN,5,15,46
16291,,NaN,NaN,,,,,NaN,,NaN,,,
16292,32,NaN,NaN,82,100,43,44,NaN,82,NaN,5,15,64
16293,,NaN,NaN,,,,,NaN,,NaN,,,
16294,31,NaN,NaN,82,100,47,53,NaN,83,NaN,5,15,76
16295,,NaN,NaN,,,,,NaN,,NaN,,,
16296,31,NaN,NaN,82,100,45,56,NaN,83,NaN,5,15,81
16297,,NaN,NaN,,,,,NaN,,NaN,,,
16298,31,NaN,NaN,82,100,43,58,NaN,83,NaN,5,15,85
16299,,NaN,NaN,,,,,NaN,,NaN,,,
16300,31,NaN,NaN,83,100,42,59,NaN,83,NaN,5,15,88
16301,,NaN,NaN,,,,,NaN,,NaN,,,
16302,32,NaN,NaN,83,100,42,60,NaN,83,NaN,5,15,89
16303,,NaN,NaN,,,,,NaN,,NaN,,,
16304,32,NaN,NaN,83,100,41,60,NaN,83,NaN,5,15,90
16305,,NaN,NaN,,,,,NaN,,NaN,,,
16306,32,NaN,NaN,83,100,41,59,NaN,83,NaN,5,15,89
16307,,NaN,NaN,,,,,NaN,,NaN,,,
16308,32,NaN,NaN,82,100,40,59,NaN,83,NaN,5,15,88
16309,,NaN,NaN,,,,,NaN,,NaN,,,
16310,32,NaN,NaN,82,100,40,58,NaN,83,NaN,5,15,85
16311,,NaN,NaN,,,,,NaN,,NaN,,,
16312,32,NaN,NaN,82,100,40,58,NaN,83,NaN,5,15,85
16313,,NaN,NaN,,,,,NaN,,NaN,,,
16314,32,NaN,NaN,82,100,40,58,NaN,83,NaN,5,15,87
16315,,NaN,NaN,,,,,NaN,,NaN,,,
16316,32,NaN,NaN,82,100,41,59,NaN,82,NaN,6,15,89
16317,,NaN,NaN,,,,,NaN,,NaN,,,
16318,32,NaN,NaN,82,100,41,59,NaN,82,NaN,6,15,90
16319,,NaN,NaN,,,,,NaN,,NaN,,,
16320,32,NaN,NaN,82,100,41,60,NaN,82,NaN,6,15,90
16321,,NaN,NaN,,,,,NaN,,NaN,,,
16322,32,NaN,NaN,82,100,40,59,NaN,82,NaN,6,15,90
16323,,NaN,NaN,,,,,NaN,,NaN,,,
16324,32,NaN,NaN,81,100,40,59,NaN,82,NaN,6,15,91
16325,,NaN,NaN,,,,,NaN,,NaN,,,
16326,32,NaN,NaN,81,100,40,59,NaN,81,NaN,6,15,91
16327,,NaN,NaN,,,,,NaN,,NaN,,,
16328,32,NaN,NaN,80,100,41,59,NaN,81,NaN,6,15,92
16329,,NaN,NaN,,,,,NaN,,NaN,,,
16330,32,NaN,NaN,79,100,35,56,NaN,80,NaN,6,15,76
16331,,NaN,NaN,,,,,NaN,,NaN,,,
16332,32,NaN,NaN,79,100,36,58,NaN,79,NaN,6,15,89
16333,,NaN,NaN,,,,,NaN,,NaN,,,
16334,32,NaN,NaN,78,100,41,59,NaN,79,NaN,6,15,93
16335,,NaN,NaN,,,,,NaN,,NaN,,,
16336,32,NaN,NaN,78,100,41,60,NaN,79,NaN,6,15,93
16337,,NaN,NaN,,,,,NaN,,NaN,,,
16338,32,NaN,NaN,79,100,41,60,NaN,79,NaN,7,15,92
16339,,NaN,NaN,,,,,NaN,,NaN,,,
16340,32,NaN,NaN,78,100,41,60,NaN,79,NaN,7,15,92
16341,,NaN,NaN,,,,,NaN,,NaN,,,
16342,32,NaN,NaN,78,100,41,60,NaN,79,NaN,7,15,91
16343,,NaN,NaN,,,,,NaN,,NaN,,,
16344,32,NaN,NaN,78,100,40,60,NaN,79,NaN,7,15,93
16345,,NaN,NaN,,,,,NaN,,NaN,,,
16346,32,NaN,NaN,78,100,42,60,NaN,78,NaN,7,15,93
16347,,NaN,NaN,,,,,NaN,,NaN,,,
16348,32,NaN,NaN,78,100,41,61,NaN,79,NaN,7,15,93
16349,,NaN,NaN,,,,,NaN,,NaN,,,
16350,32,NaN,NaN,78,100,42,61,NaN,79,NaN,7,15,92
16351,,NaN,NaN,,,,,NaN,,NaN,,,
16352,32,NaN,NaN,78,100,42,61,NaN,78,NaN,7,15,93
16353,,NaN,NaN,,,,,NaN,,NaN,,,
16354,32,NaN,NaN,78,100,42,61,NaN,79,NaN,7,15,93
16355,,NaN,NaN,,,,,NaN,,NaN,,,
16356,33,NaN,NaN,78,100,42,61,NaN,79,NaN,7,15,93
16357,,NaN,NaN,,,,,NaN,,NaN,,,
16358,33,NaN,NaN,78,100,42,61,NaN,78,NaN,7,15,93
16359,,NaN,NaN,,,,,NaN,,NaN,,,
16360,33,NaN,NaN,78,100,41,60,NaN,78,NaN,7,15,93
16361,,NaN,NaN,,,,,NaN,,NaN,,,
16362,32,NaN,NaN,78,100,42,60,NaN,78,NaN,7,15,91
16363,,NaN,NaN,,,,,NaN,,NaN,,,
16364,32,NaN,NaN,78,100,41,60,NaN,79,NaN,7,15,91
16365,,NaN,NaN,,,,,NaN,,NaN,,,
16366,32,NaN,NaN,78,100,42,60,NaN,78,NaN,7,15,91
16367,,NaN,NaN,,,,,NaN,,NaN,,,
16368,32,NaN,NaN,78,100,44,61,NaN,78,NaN,8,15,92
16369,,NaN,NaN,,,,,NaN,,NaN,,,
16370,33,NaN,NaN,78,100,41,62,NaN,78,NaN,8,15,89
16371,,NaN,NaN,,,,,NaN,,NaN,,,
16372,33,NaN,NaN,77,100,41,61,NaN,78,NaN,8,15,91
16373,,NaN,NaN,,,,,NaN,,NaN,,,
16374,33,NaN,NaN,77,100,41,60,NaN,78,NaN,8,15,91
16375,,NaN,NaN,,,,,NaN,,NaN,,,
16376,32,NaN,NaN,77,100,42,60,NaN,78,NaN,8,15,91
16377,,NaN,NaN,,,,,NaN,,NaN,,,
16378,32,NaN,NaN,77,100,43,61,NaN,77,NaN,8,15,92
16379,,NaN,NaN,,,,,NaN,,NaN,,,
16380,32,NaN,NaN,77,100,45,62,NaN,78,NaN,8,15,93
16381,,NaN,NaN,,,,,NaN,,NaN,,,
16382,32,NaN,NaN,77,100,42,63,NaN,77,NaN,8,15,96
16383,,NaN,NaN,,,,,NaN,,NaN,,,
16384,32,NaN,NaN,76,100,46,65,NaN,77,NaN,11,15,98
16385,,NaN,NaN,,,,,NaN,,NaN,,,
16386,32,NaN,NaN,75,100,48,66,NaN,76,NaN,11,15,99
16387,,NaN,NaN,,,,,NaN,,NaN,,,
16388,32,NaN,NaN,74,100,49,68,NaN,76,NaN,14,15,101
16389,,NaN,NaN,,,,,NaN,,NaN,,,
16390,31,NaN,NaN,75,100,51,69,NaN,76,NaN,14,15,100
16391,,NaN,NaN,,,,,NaN,,NaN,,,
16392,31,NaN,NaN,75,100,52,70,NaN,76,NaN,14,15,101
16393,,NaN,NaN,,,,,NaN,,NaN,,,
16394,31,NaN,NaN,76,100,52,71,NaN,75,NaN,16,15,102
16395,,NaN,NaN,,,,,NaN,,NaN,,,
16396,31,NaN,NaN,75,100,37,71,NaN,75,NaN,16,15,106
16397,,NaN,NaN,,,,,NaN,,NaN,,,
16398,32,NaN,NaN,75,100,44,69,NaN,75,NaN,15,15,100
16399,,NaN,NaN,,,,,NaN,,NaN,,,
16400,32,NaN,NaN,75,100,46,68,NaN,76,NaN,15,15,99
16401,,NaN,NaN,,,,,NaN,,NaN,,,
16402,32,NaN,NaN,75,100,46,67,NaN,77,NaN,11,15,97
16403,,NaN,NaN,,,,,NaN,,NaN,,,
16404,32,NaN,NaN,75,100,46,66,NaN,78,NaN,11,15,97
16405,,NaN,NaN,,,,,NaN,,NaN,,,
16406,32,NaN,NaN,76,100,46,66,NaN,79,NaN,11,15,96
16407,,NaN,NaN,,,,,NaN,,NaN,,,
16408,32,NaN,NaN,76,100,46,65,NaN,79,NaN,11,15,96
16409,,NaN,NaN,,,,,NaN,,NaN,,,
16410,32,NaN,NaN,76,100,41,64,NaN,79,NaN,10,15,96
16411,,NaN,NaN,,,,,NaN,,NaN,,,
16412,32,NaN,NaN,76,100,41,63,NaN,79,NaN,10,15,93
16413,,NaN,NaN,,,,,NaN,,NaN,,,
16414,32,NaN,NaN,76,100,44,62,NaN,78,NaN,7,15,91
16415,,NaN,NaN,,,,,NaN,,NaN,,,
16416,32,NaN,NaN,77,100,42,61,NaN,78,NaN,7,15,91
16417,,NaN,NaN,,,,,NaN,,NaN,,,
16418,32,NaN,NaN,77,100,42,61,NaN,78,NaN,7,15,91
16419,,NaN,NaN,,,,,NaN,,NaN,,,
16420,32,NaN,NaN,76,100,42,61,NaN,78,NaN,7,15,92
16421,,NaN,NaN,,,,,NaN,,NaN,,,
16422,32,NaN,NaN,75,100,43,61,NaN,79,NaN,8,15,92
16423,,NaN,NaN,,,,,NaN,,NaN,,,
16424,32,NaN,NaN,77,100,43,62,NaN,79,NaN,8,15,93
16425,,NaN,NaN,,,,,NaN,,NaN,,,
16426,32,NaN,NaN,77,100,43,62,NaN,80,NaN,8,15,93
16427,,NaN,NaN,,,,,NaN,,NaN,,,
16428,32,NaN,NaN,77,100,43,62,NaN,81,NaN,7,15,93
16429,,NaN,NaN,,,,,NaN,,NaN,,,
16430,32,NaN,NaN,77,100,43,62,NaN,79,NaN,7,15,93
16431,,NaN,NaN,,,,,NaN,,NaN,,,
16432,32,NaN,NaN,77,100,44,63,NaN,79,NaN,8,15,93
16433,,NaN,NaN,,,,,NaN,,NaN,,,
16434,32,NaN,NaN,77,100,44,63,NaN,79,NaN,8,15,94
16435,,NaN,NaN,,,,,NaN,,NaN,,,
16436,32,NaN,NaN,77,100,44,64,NaN,79,NaN,8,15,95
16437,,NaN,NaN,,,,,NaN,,NaN,,,
16438,32,NaN,NaN,77,100,44,64,NaN,80,NaN,8,15,95
16439,,NaN,NaN,,,,,NaN,,NaN,,,
16440,33,NaN,NaN,77,100,44,64,NaN,80,NaN,8,15,95
16441,,NaN,NaN,,,,,NaN,,NaN,,,
16442,33,NaN,NaN,78,100,44,64,NaN,82,NaN,8,15,94
16443,,NaN,NaN,,,,,NaN,,NaN,,,
16444,33,NaN,NaN,78,100,44,64,NaN,82,NaN,8,15,94
16445,,NaN,NaN,,,,,NaN,,NaN,,,
16446,33,NaN,NaN,78,100,44,63,NaN,82,NaN,8,15,94
16447,,NaN,NaN,,,,,NaN,,NaN,,,
16448,32,NaN,NaN,78,100,44,63,NaN,82,NaN,8,15,94
16449,,NaN,NaN,,,,,NaN,,NaN,,,
16450,32,NaN,NaN,78,100,44,63,NaN,83,NaN,8,15,93
16451,,NaN,NaN,,,,,NaN,,NaN,,,
16452,32,NaN,NaN,78,100,44,64,NaN,83,NaN,8,15,94
16453,,NaN,NaN,,,,,NaN,,NaN,,,
16454,33,NaN,NaN,78,100,44,64,NaN,83,NaN,8,15,94
16455,,NaN,NaN,,,,,NaN,,NaN,,,
16456,33,NaN,NaN,78,100,45,64,NaN,83,NaN,8,15,95
16457,,NaN,NaN,,,,,NaN,,NaN,,,
16458,33,NaN,NaN,78,100,45,64,NaN,84,NaN,8,15,95
16459,,NaN,NaN,,,,,NaN,,NaN,,,
16460,33,NaN,NaN,78,100,45,65,NaN,84,NaN,8,15,95
16461,,NaN,NaN,,,,,NaN,,NaN,,,
16462,32,NaN,NaN,78,100,45,65,NaN,84,NaN,9,15,95
16463,,NaN,NaN,,,,,NaN,,NaN,,,
16464,32,NaN,NaN,78,100,45,65,NaN,86,NaN,9,15,95
16465,,NaN,NaN,,,,,NaN,,NaN,,,
16466,32,NaN,NaN,78,100,45,65,NaN,86,NaN,8,15,95
16467,,NaN,NaN,,,,,NaN,,NaN,,,
16468,32,NaN,NaN,78,100,45,65,NaN,88,NaN,8,15,96
16469,,NaN,NaN,,,,,NaN,,NaN,,,
16470,33,NaN,NaN,78,100,45,65,NaN,88,NaN,8,15,95
16471,,NaN,NaN,,,,,NaN,,NaN,,,
16472,33,NaN,NaN,78,100,45,65,NaN,88,NaN,8,15,96
16473,,NaN,NaN,,,,,NaN,,NaN,,,
16474,33,NaN,NaN,78,100,45,65,NaN,86,NaN,8,15,95
16475,,NaN,NaN,,,,,NaN,,NaN,,,
16476,33,NaN,NaN,78,100,45,65,NaN,86,NaN,8,15,96
16477,,NaN,NaN,,,,,NaN,,NaN,,,
16478,32,NaN,NaN,78,100,46,65,NaN,85,NaN,8,15,96
16479,,NaN,NaN,,,,,NaN,,NaN,,,
16480,32,NaN,NaN,78,100,45,65,NaN,85,NaN,8,15,96
16481,,NaN,NaN,,,,,NaN,,NaN,,,
16482,32,NaN,NaN,78,100,45,65,NaN,85,NaN,9,15,96
16483,,NaN,NaN,,,,,NaN,,NaN,,,
16484,32,NaN,NaN,78,100,45,65,NaN,83,NaN,9,15,96
16485,,NaN,NaN,,,,,NaN,,NaN,,,
16486,32,NaN,NaN,78,100,45,65,NaN,83,NaN,8,15,96
16487,,NaN,NaN,,,,,NaN,,NaN,,,
16488,32,NaN,NaN,78,100,45,65,NaN,83,NaN,8,15,95
16489,,NaN,NaN,,,,,NaN,,NaN,,,
16490,32,NaN,NaN,78,100,46,65,NaN,81,NaN,8,15,96
16491,,NaN,NaN,,,,,NaN,,NaN,,,
16492,32,NaN,NaN,78,100,46,66,NaN,81,NaN,9,16,96
16493,,NaN,NaN,,,,,NaN,,NaN,,,
16494,32,NaN,NaN,78,100,45,66,NaN,79,NaN,9,16,96
16495,,NaN,NaN,,,,,NaN,,NaN,,,
16496,32,NaN,NaN,78,100,48,66,NaN,79,NaN,8,16,97
16497,,NaN,NaN,,,,,NaN,,NaN,,,
16498,32,NaN,NaN,79,100,45,66,NaN,79,NaN,8,16,97
16499,,NaN,NaN,,,,,NaN,,NaN,,,
16500,32,NaN,NaN,78,100,46,66,NaN,80,NaN,9,16,97
16501,,NaN,NaN,,,,,NaN,,NaN,,,
16502,32,NaN,NaN,78,100,46,66,NaN,80,NaN,9,16,97
16503,,NaN,NaN,,,,,NaN,,NaN,,,
16504,32,NaN,NaN,77,100,46,66,NaN,78,NaN,8,16,98
16505,,NaN,NaN,,,,,NaN,,NaN,,,
16506,32,NaN,NaN,78,100,46,67,NaN,79,NaN,8,16,99
16507,,NaN,NaN,,,,,NaN,,NaN,,,
16508,32,NaN,NaN,78,100,47,67,NaN,77,NaN,8,17,99
16509,,NaN,NaN,,,,,NaN,,NaN,,,
16510,32,NaN,NaN,79,100,48,68,NaN,77,NaN,8,17,100
16511,,NaN,NaN,,,,,NaN,,NaN,,,
16512,32,NaN,NaN,79,100,48,68,NaN,78,NaN,9,17,99
