time,Solar8000/ART_DBP,Solar8000/ETCO2,Solar8000/RR_CO2,SNUADC/ECG_V5,SNUADC/ART,Solar8000/ART_SBP,Solar8000/CVP,SNUADC/ECG_II,Solar8000/PLETH_SPO2,Solar8000/HR,SNUADC/CVP,Solar8000/ART_MBP,Solar8000/PLETH_HR
14371,,,,NaN,NaN,,,NaN,,,NaN,,
14372,47,33,17,NaN,NaN,104,8,NaN,100,68,NaN,66,68
14373,,,,NaN,NaN,,,NaN,,,NaN,,
14374,47,37,17,NaN,NaN,104,8,NaN,99,67,NaN,66,68
14375,,,,NaN,NaN,,,NaN,,,NaN,,
14376,47,37,17,NaN,NaN,103,9,NaN,99,67,NaN,66,67
14377,,,,NaN,NaN,,,NaN,,,NaN,,
14378,46,37,17,NaN,NaN,103,9,NaN,99,66,NaN,65,67
14379,,,,NaN,NaN,,,NaN,,,NaN,,
14380,46,37,17,NaN,NaN,104,8,NaN,99,67,NaN,66,67
14381,,,,NaN,NaN,,,NaN,,,NaN,,
14382,46,34,17,NaN,NaN,104,8,NaN,99,67,NaN,66,68
14383,,,,NaN,NaN,,,NaN,,,NaN,,
14384,47,34,17,NaN,NaN,106,8,NaN,99,68,NaN,66,68
14385,,,,NaN,NaN,,,NaN,,,NaN,,
14386,48,34,17,NaN,NaN,106,8,NaN,99,68,NaN,67,69
14387,,,,NaN,NaN,,,NaN,,,NaN,,
14388,48,34,17,NaN,NaN,107,8,NaN,99,69,NaN,67,69
14389,,,,NaN,NaN,,,NaN,,,NaN,,
14390,48,33,17,NaN,NaN,107,8,NaN,99,69,NaN,68,69
14391,,,,NaN,NaN,,,NaN,,,NaN,,
14392,49,33,17,NaN,NaN,108,8,NaN,99,69,NaN,68,70
14393,,,,NaN,NaN,,,NaN,,,NaN,,
14394,49,33,17,NaN,NaN,109,8,NaN,99,69,NaN,69,69
14395,,,,NaN,NaN,,,NaN,,,NaN,,
14396,50,33,17,NaN,NaN,110,8,NaN,99,69,NaN,70,70
14397,,,,NaN,NaN,,,NaN,,,NaN,,
14398,48,34,17,NaN,NaN,109,8,NaN,99,69,NaN,69,69
14399,,,,NaN,NaN,,,NaN,,,NaN,,
14400,48,34,17,NaN,NaN,108,8,NaN,99,69,NaN,69,69
14401,,,,NaN,NaN,,,NaN,,,NaN,,
14402,47,34,17,NaN,NaN,106,9,NaN,99,68,NaN,68,69
14403,,,,NaN,NaN,,,NaN,,,NaN,,
14404,48,34,17,NaN,NaN,107,9,NaN,99,68,NaN,68,69
14405,,,,NaN,NaN,,,NaN,,,NaN,,
14406,48,33,17,NaN,NaN,108,9,NaN,99,67,NaN,68,68
14407,,,,NaN,NaN,,,NaN,,,NaN,,
14408,48,33,17,NaN,NaN,108,9,NaN,99,67,NaN,68,68
14409,,,,NaN,NaN,,,NaN,,,NaN,,
14410,48,33,17,NaN,NaN,108,9,NaN,99,67,NaN,68,68
14411,,,,NaN,NaN,,,NaN,,,NaN,,
14412,49,33,17,NaN,NaN,108,9,NaN,99,67,NaN,69,68
14413,,,,NaN,NaN,,,NaN,,,NaN,,
14414,50,34,17,NaN,NaN,110,9,NaN,99,67,NaN,70,68
14415,,,,NaN,NaN,,,NaN,,,NaN,,
14416,50,34,17,NaN,NaN,111,9,NaN,99,68,NaN,70,68
14417,,,,NaN,NaN,,,NaN,,,NaN,,
14418,50,34,17,NaN,NaN,112,9,NaN,99,68,NaN,71,68
14419,,,,NaN,NaN,,,NaN,,,NaN,,
14420,50,34,17,NaN,NaN,112,9,NaN,99,68,NaN,72,69
14421,,,,NaN,NaN,,,NaN,,,NaN,,
14422,50,33,17,NaN,NaN,112,9,NaN,99,68,NaN,71,69
14423,,,,NaN,NaN,,,NaN,,,NaN,,
14424,50,33,17,NaN,NaN,112,9,NaN,99,68,NaN,72,69
14425,,,,NaN,NaN,,,NaN,,,NaN,,
14426,50,33,17,NaN,NaN,111,9,NaN,99,68,NaN,71,69
14427,,,,NaN,NaN,,,NaN,,,NaN,,
14428,50,33,17,NaN,NaN,112,9,NaN,99,68,NaN,72,69
14429,,,,NaN,NaN,,,NaN,,,NaN,,
14430,50,34,17,NaN,NaN,111,9,NaN,99,68,NaN,71,69
14431,,,,NaN,NaN,,,NaN,,,NaN,,
14432,49,34,17,NaN,NaN,111,9,NaN,99,68,NaN,71,69
14433,,,,NaN,NaN,,,NaN,,,NaN,,
14434,49,34,17,NaN,NaN,111,9,NaN,99,68,NaN,71,69
14435,,,,NaN,NaN,,,NaN,,,NaN,,
14436,49,34,17,NaN,NaN,111,9,NaN,99,68,NaN,71,69
14437,,,,NaN,NaN,,,NaN,,,NaN,,
14438,49,34,17,NaN,NaN,112,9,NaN,99,68,NaN,71,69
14439,,,,NaN,NaN,,,NaN,,,NaN,,
14440,49,34,17,NaN,NaN,111,9,NaN,99,69,NaN,70,70
14441,,,,NaN,NaN,,,NaN,,,NaN,,
14442,49,34,17,NaN,NaN,111,9,NaN,99,69,NaN,71,70
14443,,,,NaN,NaN,,,NaN,,,NaN,,
14444,49,34,17,NaN,NaN,110,9,NaN,99,69,NaN,70,70
14445,,,,NaN,NaN,,,NaN,,,NaN,,
14446,48,34,17,NaN,NaN,110,9,NaN,99,69,NaN,70,70
14447,,,,NaN,NaN,,,NaN,,,NaN,,
14448,48,34,17,NaN,NaN,109,9,NaN,99,69,NaN,69,70
14449,,,,NaN,NaN,,,NaN,,,NaN,,
14450,48,34,17,NaN,NaN,108,9,NaN,99,69,NaN,69,70
14451,,,,NaN,NaN,,,NaN,,,NaN,,
14452,48,34,17,NaN,NaN,109,9,NaN,99,69,NaN,69,70
14453,,,,NaN,NaN,,,NaN,,,NaN,,
14454,37,34,17,NaN,NaN,96,9,NaN,99,69,NaN,67,70
14455,,,,NaN,NaN,,,NaN,,,NaN,,
14456,35,34,17,NaN,NaN,97,9,NaN,99,69,NaN,69,70
14457,,,,NaN,NaN,,,NaN,,,NaN,,
14458,42,34,17,NaN,NaN,108,9,NaN,99,69,NaN,68,70
14459,,,,NaN,NaN,,,NaN,,,NaN,,
14460,36,34,17,NaN,NaN,116,9,NaN,99,69,NaN,72,70
14461,,,,NaN,NaN,,,NaN,,,NaN,,
14462,42,34,17,NaN,NaN,117,9,NaN,99,69,NaN,72,70
14463,,,,NaN,NaN,,,NaN,,,NaN,,
14464,42,34,17,NaN,NaN,117,9,NaN,99,69,NaN,72,70
14465,,,,NaN,NaN,,,NaN,,,NaN,,
14466,44,34,17,NaN,NaN,109,9,NaN,99,70,NaN,69,70
14467,,,,NaN,NaN,,,NaN,,,NaN,,
14468,37,34,17,NaN,NaN,111,9,NaN,99,70,NaN,69,70
14469,,,,NaN,NaN,,,NaN,,,NaN,,
14470,,34,17,NaN,NaN,,9,NaN,99,70,NaN,69,70
14471,,,,NaN,NaN,,,NaN,,,NaN,,
14472,,34,17,NaN,NaN,,9,NaN,99,70,NaN,114,70
14473,,,,NaN,NaN,,,NaN,,,NaN,,
14474,,34,17,NaN,NaN,,9,NaN,99,69,NaN,104,70
14475,,,,NaN,NaN,,,NaN,,,NaN,,
14476,,34,17,NaN,NaN,,9,NaN,99,69,NaN,104,70
14477,,,,NaN,NaN,,,NaN,,,NaN,,
14478,,34,17,NaN,NaN,,9,NaN,99,69,NaN,104,70
14479,,,,NaN,NaN,,,NaN,,,NaN,,
14480,,34,17,NaN,NaN,,9,NaN,99,69,NaN,104,70
14481,,,,NaN,NaN,,,NaN,,,NaN,,
14482,,34,17,NaN,NaN,,8,NaN,99,69,NaN,131,70
14483,,,,NaN,NaN,,,NaN,,,NaN,,
14484,,34,17,NaN,NaN,,8,NaN,99,69,NaN,131,69
14485,,,,NaN,NaN,,,NaN,,,NaN,,
14486,,34,17,NaN,NaN,,9,NaN,99,69,NaN,82,69
14487,,,,NaN,NaN,,,NaN,,,NaN,,
14488,,34,17,NaN,NaN,,9,NaN,99,69,NaN,71,69
14489,,,,NaN,NaN,,,NaN,,,NaN,,
14490,,33,17,NaN,NaN,,8,NaN,99,69,NaN,69,69
14491,,,,NaN,NaN,,,NaN,,,NaN,,
14492,,33,17,NaN,NaN,,8,NaN,99,69,NaN,67,69
14493,,,,NaN,NaN,,,NaN,,,NaN,,
14494,,33,17,NaN,NaN,,9,NaN,99,69,NaN,91,69
14495,,,,NaN,NaN,,,NaN,,,NaN,,
14496,32,33,17,NaN,NaN,168,9,NaN,99,69,NaN,109,69
14497,,,,NaN,NaN,,,NaN,,,NaN,,
14498,,34,17,NaN,NaN,,9,NaN,99,68,NaN,109,69
14499,,,,NaN,NaN,,,NaN,,,NaN,,
14500,,34,17,NaN,NaN,,9,NaN,99,68,NaN,66,69
14501,,,,NaN,NaN,,,NaN,,,NaN,,
14502,,34,17,NaN,NaN,,9,NaN,99,68,NaN,65,69
14503,,,,NaN,NaN,,,NaN,,,NaN,,
14504,,34,17,NaN,NaN,,9,NaN,99,69,NaN,65,69
14505,,,,NaN,NaN,,,NaN,,,NaN,,
14506,,34,17,NaN,NaN,,9,NaN,99,69,NaN,66,69
14507,,,,NaN,NaN,,,NaN,,,NaN,,
14508,,34,17,NaN,NaN,,8,NaN,99,69,NaN,67,69
14509,,,,NaN,NaN,,,NaN,,,NaN,,
14510,,34,17,NaN,NaN,,8,NaN,99,69,NaN,67,70
14511,,,,NaN,NaN,,,NaN,,,NaN,,
14512,,35,17,NaN,NaN,,9,NaN,99,69,NaN,67,70
14513,,,,NaN,NaN,,,NaN,,,NaN,,
14514,47,35,17,NaN,NaN,104,9,NaN,99,69,NaN,67,70
14515,,,,NaN,NaN,,,NaN,,,NaN,,
14516,47,35,17,NaN,NaN,105,9,NaN,99,69,NaN,67,70
14517,,,,NaN,NaN,,,NaN,,,NaN,,
14518,47,35,17,NaN,NaN,104,9,NaN,99,69,NaN,67,70
14519,,,,NaN,NaN,,,NaN,,,NaN,,
14520,47,35,17,NaN,NaN,104,9,NaN,99,69,NaN,67,70
14521,,,,NaN,NaN,,,NaN,,,NaN,,
14522,46,35,17,NaN,NaN,104,9,NaN,99,69,NaN,66,70
14523,,,,NaN,NaN,,,NaN,,,NaN,,
14524,46,35,17,NaN,NaN,104,9,NaN,99,69,NaN,66,70
14525,,,,NaN,NaN,,,NaN,,,NaN,,
14526,46,34,17,NaN,NaN,104,9,NaN,99,69,NaN,66,70
14527,,,,NaN,NaN,,,NaN,,,NaN,,
14528,46,34,17,NaN,NaN,103,9,NaN,99,69,NaN,66,69
14529,,,,NaN,NaN,,,NaN,,,NaN,,
14530,46,34,17,NaN,NaN,104,9,NaN,99,69,NaN,66,69
14531,,,,NaN,NaN,,,NaN,,,NaN,,
14532,47,35,17,NaN,NaN,104,9,NaN,99,69,NaN,66,69
14533,,,,NaN,NaN,,,NaN,,,NaN,,
14534,47,35,17,NaN,NaN,105,9,NaN,99,69,NaN,67,70
14535,,,,NaN,NaN,,,NaN,,,NaN,,
14536,46,35,17,NaN,NaN,105,9,NaN,99,69,NaN,66,70
14537,,,,NaN,NaN,,,NaN,,,NaN,,
14538,46,35,17,NaN,NaN,105,9,NaN,99,69,NaN,66,70
14539,,,,NaN,NaN,,,NaN,,,NaN,,
14540,47,34,17,NaN,NaN,105,9,NaN,99,69,NaN,66,70
14541,,,,NaN,NaN,,,NaN,,,NaN,,
14542,46,34,17,NaN,NaN,104,9,NaN,99,69,NaN,66,70
14543,,,,NaN,NaN,,,NaN,,,NaN,,
14544,46,34,17,NaN,NaN,104,9,NaN,99,69,NaN,66,70
14545,,,,NaN,NaN,,,NaN,,,NaN,,
14546,46,34,17,NaN,NaN,103,9,NaN,99,69,NaN,66,70
14547,,,,NaN,NaN,,,NaN,,,NaN,,
14548,46,34,17,NaN,NaN,104,9,NaN,99,70,NaN,66,70
14549,,,,NaN,NaN,,,NaN,,,NaN,,
14550,46,34,17,NaN,NaN,103,9,NaN,99,70,NaN,65,70
14551,,,,NaN,NaN,,,NaN,,,NaN,,
14552,46,34,17,NaN,NaN,103,9,NaN,99,70,NaN,65,70
14553,,,,NaN,NaN,,,NaN,,,NaN,,
14554,46,34,17,NaN,NaN,104,9,NaN,98,70,NaN,65,70
14555,,,,NaN,NaN,,,NaN,,,NaN,,
14556,46,34,17,NaN,NaN,103,9,NaN,99,70,NaN,65,70
14557,,,,NaN,NaN,,,NaN,,,NaN,,
14558,46,34,17,NaN,NaN,104,9,NaN,99,70,NaN,66,70
14559,,,,NaN,NaN,,,NaN,,,NaN,,
14560,46,34,17,NaN,NaN,103,9,NaN,99,69,NaN,65,70
14561,,,,NaN,NaN,,,NaN,,,NaN,,
14562,46,34,17,NaN,NaN,104,9,NaN,99,69,NaN,66,70
14563,,,,NaN,NaN,,,NaN,,,NaN,,
14564,46,34,17,NaN,NaN,103,9,NaN,99,70,NaN,66,70
14565,,,,NaN,NaN,,,NaN,,,NaN,,
14566,46,34,17,NaN,NaN,104,9,NaN,99,70,NaN,66,70
14567,,,,NaN,NaN,,,NaN,,,NaN,,
14568,47,34,17,NaN,NaN,104,9,NaN,99,70,NaN,66,70
14569,,,,NaN,NaN,,,NaN,,,NaN,,
14570,46,33,17,NaN,NaN,104,9,NaN,99,70,NaN,66,70
14571,,,,NaN,NaN,,,NaN,,,NaN,,
14572,46,33,17,NaN,NaN,104,9,NaN,99,69,NaN,66,70
14573,,,,NaN,NaN,,,NaN,,,NaN,,
14574,46,33,17,NaN,NaN,103,9,NaN,99,69,NaN,66,70
14575,,,,NaN,NaN,,,NaN,,,NaN,,
14576,45,34,17,NaN,NaN,103,10,NaN,98,69,NaN,66,70
14577,,,,NaN,NaN,,,NaN,,,NaN,,
14578,46,34,17,NaN,NaN,104,10,NaN,98,69,NaN,66,70
14579,,,,NaN,NaN,,,NaN,,,NaN,,
14580,46,34,17,NaN,NaN,105,10,NaN,99,70,NaN,66,70
14581,,,,NaN,NaN,,,NaN,,,NaN,,
14582,46,34,17,NaN,NaN,103,10,NaN,99,70,NaN,66,71
14583,,,,NaN,NaN,,,NaN,,,NaN,,
14584,45,34,17,NaN,NaN,102,10,NaN,99,70,NaN,65,71
14585,,,,NaN,NaN,,,NaN,,,NaN,,
14586,46,34,17,NaN,NaN,102,10,NaN,99,70,NaN,65,71
14587,,,,NaN,NaN,,,NaN,,,NaN,,
14588,45,34,17,NaN,NaN,102,9,NaN,99,70,NaN,65,71
14589,,,,NaN,NaN,,,NaN,,,NaN,,
14590,46,34,17,NaN,NaN,102,9,NaN,99,70,NaN,65,71
14591,,,,NaN,NaN,,,NaN,,,NaN,,
14592,46,34,17,NaN,NaN,101,9,NaN,99,70,NaN,65,71
14593,,,,NaN,NaN,,,NaN,,,NaN,,
14594,46,34,17,NaN,NaN,102,9,NaN,99,71,NaN,65,71
14595,,,,NaN,NaN,,,NaN,,,NaN,,
14596,46,34,17,NaN,NaN,101,9,NaN,99,71,NaN,65,71
14597,,,,NaN,NaN,,,NaN,,,NaN,,
14598,45,34,17,NaN,NaN,102,9,NaN,99,71,NaN,65,71
14599,,,,NaN,NaN,,,NaN,,,NaN,,
14600,45,34,17,NaN,NaN,102,9,NaN,99,71,NaN,65,71
14601,,,,NaN,NaN,,,NaN,,,NaN,,
14602,45,34,17,NaN,NaN,101,9,NaN,99,71,NaN,65,72
14603,,,,NaN,NaN,,,NaN,,,NaN,,
14604,46,34,17,NaN,NaN,102,9,NaN,99,71,NaN,65,72
14605,,,,NaN,NaN,,,NaN,,,NaN,,
14606,46,35,17,NaN,NaN,101,9,NaN,99,71,NaN,65,72
14607,,,,NaN,NaN,,,NaN,,,NaN,,
14608,46,35,17,NaN,NaN,102,9,NaN,99,71,NaN,65,72
14609,,,,NaN,NaN,,,NaN,,,NaN,,
14610,46,35,17,NaN,NaN,102,9,NaN,99,72,NaN,65,72
14611,,,,NaN,NaN,,,NaN,,,NaN,,
14612,46,35,17,NaN,NaN,102,9,NaN,99,72,NaN,65,72
14613,,,,NaN,NaN,,,NaN,,,NaN,,
14614,45,34,17,NaN,NaN,101,8,NaN,99,72,NaN,65,72
14615,,,,NaN,NaN,,,NaN,,,NaN,,
14616,45,34,17,NaN,NaN,101,8,NaN,99,72,NaN,65,72
14617,,,,NaN,NaN,,,NaN,,,NaN,,
14618,46,34,17,NaN,NaN,102,7,NaN,99,72,NaN,65,72
14619,,,,NaN,NaN,,,NaN,,,NaN,,
14620,46,35,17,NaN,NaN,102,7,NaN,99,72,NaN,65,72
14621,,,,NaN,NaN,,,NaN,,,NaN,,
14622,46,35,17,NaN,NaN,103,8,NaN,99,72,NaN,65,72
14623,,,,NaN,NaN,,,NaN,,,NaN,,
14624,47,35,17,NaN,NaN,103,8,NaN,99,72,NaN,66,72
14625,,,,NaN,NaN,,,NaN,,,NaN,,
14626,46,35,17,NaN,NaN,103,8,NaN,99,72,NaN,66,73
14627,,,,NaN,NaN,,,NaN,,,NaN,,
14628,46,33,17,NaN,NaN,103,8,NaN,99,72,NaN,66,73
14629,,,,NaN,NaN,,,NaN,,,NaN,,
14630,46,33,17,NaN,NaN,103,8,NaN,99,72,NaN,66,73
14631,,,,NaN,NaN,,,NaN,,,NaN,,
14632,47,33,17,NaN,NaN,103,8,NaN,99,72,NaN,66,73
14633,,,,NaN,NaN,,,NaN,,,NaN,,
14634,47,33,17,NaN,NaN,102,8,NaN,99,72,NaN,66,73
14635,,,,NaN,NaN,,,NaN,,,NaN,,
14636,46,33,17,NaN,NaN,104,8,NaN,99,72,NaN,66,73
14637,,,,NaN,NaN,,,NaN,,,NaN,,
14638,47,33,17,NaN,NaN,103,8,NaN,99,72,NaN,66,72
14639,,,,NaN,NaN,,,NaN,,,NaN,,
14640,46,33,17,NaN,NaN,104,8,NaN,99,72,NaN,66,72
14641,,,,NaN,NaN,,,NaN,,,NaN,,
14642,46,35,17,NaN,NaN,103,8,NaN,99,72,NaN,66,72
14643,,,,NaN,NaN,,,NaN,,,NaN,,
14644,46,35,17,NaN,NaN,103,8,NaN,99,71,NaN,65,72
14645,,,,NaN,NaN,,,NaN,,,NaN,,
14646,46,35,17,NaN,NaN,104,8,NaN,99,71,NaN,66,72
14647,,,,NaN,NaN,,,NaN,,,NaN,,
14648,46,34,17,NaN,NaN,102,8,NaN,99,71,NaN,65,72
14649,,,,NaN,NaN,,,NaN,,,NaN,,
14650,46,34,17,NaN,NaN,103,8,NaN,99,71,NaN,66,72
14651,,,,NaN,NaN,,,NaN,,,NaN,,
14652,46,34,17,NaN,NaN,103,8,NaN,99,72,NaN,65,72
14653,,,,NaN,NaN,,,NaN,,,NaN,,
14654,46,34,17,NaN,NaN,103,8,NaN,99,72,NaN,65,73
14655,,,,NaN,NaN,,,NaN,,,NaN,,
14656,46,34,17,NaN,NaN,102,8,NaN,99,72,NaN,65,73
14657,,,,NaN,NaN,,,NaN,,,NaN,,
14658,46,34,17,NaN,NaN,103,8,NaN,99,72,NaN,65,73
14659,,,,NaN,NaN,,,NaN,,,NaN,,
14660,47,34,17,NaN,NaN,103,8,NaN,99,72,NaN,66,73
14661,,,,NaN,NaN,,,NaN,,,NaN,,
14662,46,35,17,NaN,NaN,103,8,NaN,99,72,NaN,66,73
14663,,,,NaN,NaN,,,NaN,,,NaN,,
14664,46,35,17,NaN,NaN,104,8,NaN,99,72,NaN,66,73
14665,,,,NaN,NaN,,,NaN,,,NaN,,
14666,47,35,17,NaN,NaN,103,8,NaN,99,72,NaN,66,73
14667,,,,NaN,NaN,,,NaN,,,NaN,,
14668,47,35,17,NaN,NaN,104,8,NaN,99,72,NaN,66,72
14669,,,,NaN,NaN,,,NaN,,,NaN,,
14670,48,34,17,NaN,NaN,105,8,NaN,99,72,NaN,67,72
14671,,,,NaN,NaN,,,NaN,,,NaN,,
14672,47,34,17,NaN,NaN,105,8,NaN,99,72,NaN,67,72
14673,,,,NaN,NaN,,,NaN,,,NaN,,
14674,48,34,17,NaN,NaN,107,8,NaN,99,72,NaN,68,73
14675,,,,NaN,NaN,,,NaN,,,NaN,,
14676,48,34,17,NaN,NaN,106,8,NaN,99,72,NaN,68,73
14677,,,,NaN,NaN,,,NaN,,,NaN,,
14678,48,34,17,NaN,NaN,106,8,NaN,99,72,NaN,68,73
14679,,,,NaN,NaN,,,NaN,,,NaN,,
14680,48,34,17,NaN,NaN,106,8,NaN,99,72,NaN,68,72
14681,,,,NaN,NaN,,,NaN,,,NaN,,
14682,47,34,17,NaN,NaN,106,8,NaN,99,72,NaN,68,72
14683,,,,NaN,NaN,,,NaN,,,NaN,,
14684,48,34,17,NaN,NaN,107,8,NaN,99,71,NaN,68,72
14685,,,,NaN,NaN,,,NaN,,,NaN,,
14686,48,34,17,NaN,NaN,106,8,NaN,99,71,NaN,68,72
14687,,,,NaN,NaN,,,NaN,,,NaN,,
14688,48,34,17,NaN,NaN,107,8,NaN,99,71,NaN,68,72
14689,,,,NaN,NaN,,,NaN,,,NaN,,
14690,48,34,17,NaN,NaN,107,8,NaN,99,71,NaN,68,72
14691,,,,NaN,NaN,,,NaN,,,NaN,,
14692,48,34,17,NaN,NaN,107,8,NaN,99,71,NaN,68,72
14693,,,,NaN,NaN,,,NaN,,,NaN,,
14694,48,34,17,NaN,NaN,108,8,NaN,99,71,NaN,68,72
14695,,,,NaN,NaN,,,NaN,,,NaN,,
14696,48,34,17,NaN,NaN,107,8,NaN,99,71,NaN,68,72
14697,,,,NaN,NaN,,,NaN,,,NaN,,
14698,48,33,18,NaN,NaN,107,8,NaN,99,71,NaN,68,72
14699,,,,NaN,NaN,,,NaN,,,NaN,,
14700,48,33,18,NaN,NaN,108,8,NaN,99,71,NaN,68,71
14701,,,,NaN,NaN,,,NaN,,,NaN,,
14702,48,33,18,NaN,NaN,107,8,NaN,99,71,NaN,68,71
14703,,,,NaN,NaN,,,NaN,,,NaN,,
14704,48,33,18,NaN,NaN,109,8,NaN,99,70,NaN,69,71
14705,,,,NaN,NaN,,,NaN,,,NaN,,
14706,49,34,18,NaN,NaN,108,8,NaN,99,71,NaN,69,71
14707,,,,NaN,NaN,,,NaN,,,NaN,,
14708,49,34,18,NaN,NaN,109,8,NaN,99,71,NaN,69,71
14709,,,,NaN,NaN,,,NaN,,,NaN,,
14710,49,34,18,NaN,NaN,109,8,NaN,99,71,NaN,69,71
14711,,,,NaN,NaN,,,NaN,,,NaN,,
14712,48,34,18,NaN,NaN,108,8,NaN,99,71,NaN,69,71
14713,,,,NaN,NaN,,,NaN,,,NaN,,
14714,48,34,18,NaN,NaN,108,8,NaN,99,71,NaN,69,71
14715,,,,NaN,NaN,,,NaN,,,NaN,,
14716,48,34,18,NaN,NaN,108,8,NaN,99,71,NaN,68,71
14717,,,,NaN,NaN,,,NaN,,,NaN,,
14718,48,34,18,NaN,NaN,109,8,NaN,99,71,NaN,69,71
14719,,,,NaN,NaN,,,NaN,,,NaN,,
14720,48,33,18,NaN,NaN,108,8,NaN,99,71,NaN,68,71
14721,,,,NaN,NaN,,,NaN,,,NaN,,
14722,48,33,18,NaN,NaN,108,8,NaN,99,71,NaN,68,71
14723,,,,NaN,NaN,,,NaN,,,NaN,,
14724,48,33,18,NaN,NaN,108,8,NaN,99,71,NaN,68,71
14725,,,,NaN,NaN,,,NaN,,,NaN,,
14726,48,33,18,NaN,NaN,107,8,NaN,99,71,NaN,68,71
14727,,,,NaN,NaN,,,NaN,,,NaN,,
14728,48,33,18,NaN,NaN,109,8,NaN,99,71,NaN,69,71
14729,,,,NaN,NaN,,,NaN,,,NaN,,
14730,49,33,18,NaN,NaN,108,8,NaN,99,71,NaN,69,71
14731,,,,NaN,NaN,,,NaN,,,NaN,,
14732,48,33,18,NaN,NaN,109,8,NaN,99,71,NaN,69,72
14733,,,,NaN,NaN,,,NaN,,,NaN,,
14734,49,33,18,NaN,NaN,109,8,NaN,99,71,NaN,69,72
14735,,,,NaN,NaN,,,NaN,,,NaN,,
14736,48,33,18,NaN,NaN,108,8,NaN,99,71,NaN,69,71
14737,,,,NaN,NaN,,,NaN,,,NaN,,
14738,48,33,18,NaN,NaN,109,8,NaN,99,71,NaN,69,72
14739,,,,NaN,NaN,,,NaN,,,NaN,,
14740,48,33,18,NaN,NaN,108,8,NaN,99,71,NaN,68,72
14741,,,,NaN,NaN,,,NaN,,,NaN,,
14742,48,33,18,NaN,NaN,107,8,NaN,99,71,NaN,68,72
14743,,,,NaN,NaN,,,NaN,,,NaN,,
14744,47,33,18,NaN,NaN,108,8,NaN,99,71,NaN,68,72
14745,,,,NaN,NaN,,,NaN,,,NaN,,
14746,47,33,18,NaN,NaN,107,8,NaN,99,71,NaN,67,72
14747,,,,NaN,NaN,,,NaN,,,NaN,,
14748,47,33,18,NaN,NaN,107,8,NaN,99,71,NaN,67,71
14749,,,,NaN,NaN,,,NaN,,,NaN,,
14750,47,32,18,NaN,NaN,107,8,NaN,99,71,NaN,67,71
14751,,,,NaN,NaN,,,NaN,,,NaN,,
14752,47,32,18,NaN,NaN,106,8,NaN,99,71,NaN,67,71
14753,,,,NaN,NaN,,,NaN,,,NaN,,
14754,47,32,18,NaN,NaN,106,8,NaN,99,71,NaN,67,71
14755,,,,NaN,NaN,,,NaN,,,NaN,,
14756,47,33,18,NaN,NaN,105,8,NaN,99,71,NaN,66,71
14757,,,,NaN,NaN,,,NaN,,,NaN,,
14758,46,33,18,NaN,NaN,105,8,NaN,99,71,NaN,66,71
14759,,,,NaN,NaN,,,NaN,,,NaN,,
14760,47,33,18,NaN,NaN,105,8,NaN,99,71,NaN,66,71
14761,,,,NaN,NaN,,,NaN,,,NaN,,
14762,46,33,18,NaN,NaN,104,8,NaN,99,71,NaN,66,71
14763,,,,NaN,NaN,,,NaN,,,NaN,,
14764,46,33,18,NaN,NaN,105,8,NaN,99,71,NaN,66,71
14765,,,,NaN,NaN,,,NaN,,,NaN,,
14766,46,33,18,NaN,NaN,104,8,NaN,99,71,NaN,65,71
14767,,,,NaN,NaN,,,NaN,,,NaN,,
14768,46,33,18,NaN,NaN,105,8,NaN,99,71,NaN,66,71
14769,,,,NaN,NaN,,,NaN,,,NaN,,
14770,47,33,18,NaN,NaN,105,8,NaN,99,71,NaN,66,71
14771,,,,NaN,NaN,,,NaN,,,NaN,,
14772,46,33,18,NaN,NaN,105,8,NaN,99,71,NaN,66,71
14773,,,,NaN,NaN,,,NaN,,,NaN,,
14774,46,33,18,NaN,NaN,105,8,NaN,99,71,NaN,66,71
14775,,,,NaN,NaN,,,NaN,,,NaN,,
14776,46,33,18,NaN,NaN,104,9,NaN,99,71,NaN,65,71
14777,,,,NaN,NaN,,,NaN,,,NaN,,
14778,47,33,18,NaN,NaN,104,9,NaN,99,71,NaN,66,72
14779,,,,NaN,NaN,,,NaN,,,NaN,,
14780,46,33,18,NaN,NaN,104,9,NaN,99,71,NaN,66,72
14781,,,,NaN,NaN,,,NaN,,,NaN,,
14782,46,33,18,NaN,NaN,104,9,NaN,99,71,NaN,65,72
14783,,,,NaN,NaN,,,NaN,,,NaN,,
14784,46,33,18,NaN,NaN,105,9,NaN,99,71,NaN,66,72
14785,,,,NaN,NaN,,,NaN,,,NaN,,
14786,46,33,18,NaN,NaN,104,9,NaN,99,71,NaN,66,72
14787,,,,NaN,NaN,,,NaN,,,NaN,,
14788,46,33,18,NaN,NaN,104,9,NaN,99,71,NaN,66,72
14789,,,,NaN,NaN,,,NaN,,,NaN,,
14790,46,33,18,NaN,NaN,104,9,NaN,99,71,NaN,66,71
14791,,,,NaN,NaN,,,NaN,,,NaN,,
14792,46,33,18,NaN,NaN,104,9,NaN,99,71,NaN,66,71
14793,,,,NaN,NaN,,,NaN,,,NaN,,
14794,47,33,18,NaN,NaN,105,8,NaN,99,71,NaN,66,72
14795,,,,NaN,NaN,,,NaN,,,NaN,,
14796,47,33,18,NaN,NaN,105,8,NaN,99,71,NaN,66,72
14797,,,,NaN,NaN,,,NaN,,,NaN,,
