time,SNUADC/ECG_II,Solar8000/HR,Solar8000/ART_SBP,Solar8000/CVP,Solar8000/PLETH_SPO2,Solar8000/ART_MBP,Solar8000/RR_CO2,Solar8000/ART_DBP,SNUADC/CVP,SNUADC/ART,Solar8000/ETCO2,Solar8000/PLETH_HR,SNUADC/ECG_V5
1626,NaN,83,113,1,98,73,18,56,NaN,NaN,33,84,NaN
1627,NaN,,,,,,,,NaN,NaN,,,NaN
1628,NaN,83,113,1,98,73,18,55,NaN,NaN,33,83,NaN
1629,NaN,,,,,,,,NaN,NaN,,,NaN
1630,NaN,82,114,2,98,74,18,56,NaN,NaN,33,83,NaN
1631,NaN,,,,,,,,NaN,NaN,,,NaN
1632,NaN,82,113,2,98,73,18,56,NaN,NaN,33,83,NaN
1633,NaN,,,,,,,,NaN,NaN,,,NaN
1634,NaN,82,116,1,98,74,18,56,NaN,NaN,33,83,NaN
1635,NaN,,,,,,,,NaN,NaN,,,NaN
1636,NaN,86,114,1,98,72,18,53,NaN,NaN,33,83,NaN
1637,NaN,,,,,,,,NaN,NaN,,,NaN
1638,NaN,85,96,4,98,64,18,45,NaN,NaN,33,83,NaN
1639,NaN,,,,,,,,NaN,NaN,,,NaN
1640,NaN,89,90,4,98,63,18,48,NaN,NaN,33,82,NaN
1641,NaN,,,,,,,,NaN,NaN,,,NaN
1642,NaN,84,101,4,98,62,18,47,NaN,NaN,33,81,NaN
1643,NaN,,,,,,,,NaN,NaN,,,NaN
1644,NaN,81,107,4,98,66,18,53,NaN,NaN,33,81,NaN
1645,NaN,,,,,,,,NaN,NaN,,,NaN
1646,NaN,82,117,4,98,72,18,57,NaN,NaN,33,80,NaN
1647,NaN,,,,,,,,NaN,NaN,,,NaN
1648,NaN,78,120,2,98,74,18,58,NaN,NaN,33,80,NaN
1649,NaN,,,,,,,,NaN,NaN,,,NaN
1650,NaN,82,120,2,98,76,18,59,NaN,NaN,32,80,NaN
1651,NaN,,,,,,,,NaN,NaN,,,NaN
1652,NaN,81,117,1,98,76,18,57,NaN,NaN,32,80,NaN
1653,NaN,,,,,,,,NaN,NaN,,,NaN
1654,NaN,81,118,1,98,76,18,57,NaN,NaN,32,80,NaN
1655,NaN,,,,,,,,NaN,NaN,,,NaN
1656,NaN,89,117,2,98,76,18,59,NaN,NaN,32,80,NaN
1657,NaN,,,,,,,,NaN,NaN,,,NaN
1658,NaN,82,107,2,98,69,18,51,NaN,NaN,33,80,NaN
1659,NaN,,,,,,,,NaN,NaN,,,NaN
1660,NaN,82,106,3,,68,18,53,NaN,NaN,33,,NaN
1661,NaN,,,,,,,,NaN,NaN,,,NaN
1662,NaN,95,101,3,,66,18,51,NaN,NaN,33,,NaN
1663,NaN,,,,,,,,NaN,NaN,,,NaN
1664,NaN,92,93,4,,63,18,50,NaN,NaN,33,,NaN
1665,NaN,,,,,,,,NaN,NaN,,,NaN
1666,NaN,95,95,4,,61,18,46,NaN,NaN,33,,NaN
1667,NaN,,,,,,,,NaN,NaN,,,NaN
1668,NaN,84,99,-4,,62,18,49,NaN,NaN,33,,NaN
1669,NaN,,,,,,,,NaN,NaN,,,NaN
1670,NaN,84,111,-4,,68,18,57,NaN,NaN,33,,NaN
1671,NaN,,,,,,,,NaN,NaN,,,NaN
1672,NaN,87,107,-1,,67,18,53,NaN,NaN,32,,NaN
1673,NaN,,,,,,,,NaN,NaN,,,NaN
1674,NaN,83,113,-1,98,69,18,48,NaN,NaN,32,80,NaN
1675,NaN,,,,,,,,NaN,NaN,,,NaN
1676,NaN,83,115,-1,98,71,18,53,NaN,NaN,32,78,NaN
1677,NaN,,,,,,,,NaN,NaN,,,NaN
1678,NaN,77,114,125,98,72,18,54,NaN,NaN,32,78,NaN
1679,NaN,,,,,,,,NaN,NaN,,,NaN
1680,NaN,79,116,125,97,72,18,55,NaN,NaN,32,78,NaN
1681,NaN,,,,,,,,NaN,NaN,,,NaN
1682,NaN,79,113,146,98,72,18,53,NaN,NaN,32,78,NaN
1683,NaN,,,,,,,,NaN,NaN,,,NaN
1684,NaN,80,114,146,99,72,18,54,NaN,NaN,32,80,NaN
1685,NaN,,,,,,,,NaN,NaN,,,NaN
1686,NaN,82,111,1,99,69,18,52,NaN,NaN,32,80,NaN
1687,NaN,,,,,,,,NaN,NaN,,,NaN
1688,NaN,82,112,1,99,71,18,58,NaN,NaN,32,80,NaN
1689,NaN,,,,,,,,NaN,NaN,,,NaN
1690,NaN,85,110,1,98,71,18,55,NaN,NaN,32,80,NaN
1691,NaN,,,,,,,,NaN,NaN,,,NaN
1692,NaN,81,112,1,98,71,18,54,NaN,NaN,32,80,NaN
1693,NaN,,,,,,,,NaN,NaN,,,NaN
1694,NaN,81,114,-2,98,71,18,55,NaN,NaN,32,79,NaN
1695,NaN,,,,,,,,NaN,NaN,,,NaN
1696,NaN,78,113,-2,98,72,18,55,NaN,NaN,32,79,NaN
1697,NaN,,,,,,,,NaN,NaN,,,NaN
1698,NaN,79,113,-3,98,72,18,55,NaN,NaN,32,79,NaN
1699,NaN,,,,,,,,NaN,NaN,,,NaN
1700,NaN,79,113,-3,98,72,18,56,NaN,NaN,32,79,NaN
1701,NaN,,,,,,,,NaN,NaN,,,NaN
1702,NaN,80,115,1,98,73,18,56,NaN,NaN,33,80,NaN
1703,NaN,,,,,,,,NaN,NaN,,,NaN
1704,NaN,80,117,1,98,74,18,56,NaN,NaN,33,80,NaN
1705,NaN,,,,,,,,NaN,NaN,,,NaN
1706,NaN,80,116,1,98,74,18,56,NaN,NaN,33,80,NaN
1707,NaN,,,,,,,,NaN,NaN,,,NaN
1708,NaN,80,116,2,98,74,18,56,NaN,NaN,32,81,NaN
1709,NaN,,,,,,,,NaN,NaN,,,NaN
1710,NaN,80,116,2,98,74,18,57,NaN,NaN,32,81,NaN
1711,NaN,,,,,,,,NaN,NaN,,,NaN
1712,NaN,79,119,1,98,75,18,57,NaN,NaN,32,80,NaN
1713,NaN,,,,,,,,NaN,NaN,,,NaN
1714,NaN,84,120,1,98,72,18,51,NaN,NaN,32,80,NaN
1715,NaN,,,,,,,,NaN,NaN,,,NaN
1716,NaN,80,114,2,98,71,18,54,NaN,NaN,32,80,NaN
1717,NaN,,,,,,,,NaN,NaN,,,NaN
1718,NaN,80,115,2,98,73,18,55,NaN,NaN,32,78,NaN
1719,NaN,,,,,,,,NaN,NaN,,,NaN
1720,NaN,76,116,2,98,74,18,56,NaN,NaN,32,79,NaN
1721,NaN,,,,,,,,NaN,NaN,,,NaN
1722,NaN,80,115,2,98,74,18,56,NaN,NaN,32,79,NaN
1723,NaN,,,,,,,,NaN,NaN,,,NaN
1724,NaN,80,116,2,98,74,18,56,NaN,NaN,32,80,NaN
1725,NaN,,,,,,,,NaN,NaN,,,NaN
1726,NaN,80,115,2,98,74,18,57,NaN,NaN,32,80,NaN
1727,NaN,,,,,,,,NaN,NaN,,,NaN
1728,NaN,80,119,1,98,75,18,57,NaN,NaN,32,80,NaN
1729,NaN,,,,,,,,NaN,NaN,,,NaN
1730,NaN,80,121,1,98,76,18,58,NaN,NaN,32,80,NaN
1731,NaN,,,,,,,,NaN,NaN,,,NaN
1732,NaN,80,119,1,98,76,18,58,NaN,NaN,32,80,NaN
1733,NaN,,,,,,,,NaN,NaN,,,NaN
1734,NaN,80,120,1,98,76,18,58,NaN,NaN,32,80,NaN
1735,NaN,,,,,,,,NaN,NaN,,,NaN
1736,NaN,80,119,2,98,76,18,58,NaN,NaN,32,80,NaN
1737,NaN,,,,,,,,NaN,NaN,,,NaN
1738,NaN,79,119,2,98,76,18,57,NaN,NaN,32,80,NaN
1739,NaN,,,,,,,,NaN,NaN,,,NaN
1740,NaN,79,120,4,98,77,18,59,NaN,NaN,32,80,NaN
1741,NaN,,,,,,,,NaN,NaN,,,NaN
1742,NaN,79,120,4,98,77,18,58,NaN,NaN,32,80,NaN
1743,NaN,,,,,,,,NaN,NaN,,,NaN
1744,NaN,79,121,4,98,77,18,57,NaN,NaN,32,80,NaN
1745,NaN,,,,,,,,NaN,NaN,,,NaN
1746,NaN,79,119,1,98,77,18,58,NaN,NaN,32,80,NaN
1747,NaN,,,,,,,,NaN,NaN,,,NaN
1748,NaN,79,119,1,98,77,18,57,NaN,NaN,32,80,NaN
1749,NaN,,,,,,,,NaN,NaN,,,NaN
1750,NaN,79,120,2,98,77,18,58,NaN,NaN,32,79,NaN
1751,NaN,,,,,,,,NaN,NaN,,,NaN
1752,NaN,80,120,2,98,78,18,58,NaN,NaN,32,80,NaN
1753,NaN,,,,,,,,NaN,NaN,,,NaN
1754,NaN,80,124,2,98,79,18,55,NaN,NaN,32,80,NaN
1755,NaN,,,,,,,,NaN,NaN,,,NaN
1756,NaN,80,122,2,98,78,18,56,NaN,NaN,32,80,NaN
1757,NaN,,,,,,,,NaN,NaN,,,NaN
1758,NaN,80,123,1,98,78,18,54,NaN,NaN,32,80,NaN
1759,NaN,,,,,,,,NaN,NaN,,,NaN
1760,NaN,80,123,1,98,78,18,57,NaN,NaN,32,80,NaN
1761,NaN,,,,,,,,NaN,NaN,,,NaN
1762,NaN,80,121,1,98,77,18,58,NaN,NaN,32,81,NaN
1763,NaN,,,,,,,,NaN,NaN,,,NaN
1764,NaN,80,123,1,98,78,18,59,NaN,NaN,32,80,NaN
1765,NaN,,,,,,,,NaN,NaN,,,NaN
1766,NaN,80,121,2,98,78,18,59,NaN,NaN,32,80,NaN
1767,NaN,,,,,,,,NaN,NaN,,,NaN
1768,NaN,80,121,2,98,78,18,59,NaN,NaN,32,80,NaN
1769,NaN,,,,,,,,NaN,NaN,,,NaN
1770,NaN,80,122,2,98,78,18,59,NaN,NaN,32,80,NaN
1771,NaN,,,,,,,,NaN,NaN,,,NaN
1772,NaN,79,123,2,98,78,18,59,NaN,NaN,32,80,NaN
1773,NaN,,,,,,,,NaN,NaN,,,NaN
1774,NaN,79,123,2,98,79,18,59,NaN,NaN,32,80,NaN
1775,NaN,,,,,,,,NaN,NaN,,,NaN
1776,NaN,79,121,1,98,78,18,59,NaN,NaN,32,80,NaN
1777,NaN,,,,,,,,NaN,NaN,,,NaN
1778,NaN,79,120,1,98,77,18,58,NaN,NaN,32,80,NaN
1779,NaN,,,,,,,,NaN,NaN,,,NaN
1780,NaN,79,121,2,98,78,18,58,NaN,NaN,32,80,NaN
1781,NaN,,,,,,,,NaN,NaN,,,NaN
1782,NaN,79,120,2,97,77,18,59,NaN,NaN,32,80,NaN
1783,NaN,,,,,,,,NaN,NaN,,,NaN
1784,NaN,80,122,2,97,78,18,59,NaN,NaN,32,81,NaN
1785,NaN,,,,,,,,NaN,NaN,,,NaN
1786,NaN,80,124,2,98,78,18,59,NaN,NaN,32,80,NaN
1787,NaN,,,,,,,,NaN,NaN,,,NaN
1788,NaN,80,126,1,98,79,18,60,NaN,NaN,32,80,NaN
1789,NaN,,,,,,,,NaN,NaN,,,NaN
1790,NaN,80,128,1,99,80,18,61,NaN,NaN,32,80,NaN
1791,NaN,,,,,,,,NaN,NaN,,,NaN
1792,NaN,80,129,1,98,80,18,60,NaN,NaN,32,80,NaN
1793,NaN,,,,,,,,NaN,NaN,,,NaN
1794,NaN,81,129,1,99,81,18,60,NaN,NaN,32,81,NaN
1795,NaN,,,,,,,,NaN,NaN,,,NaN
1796,NaN,81,129,1,99,81,18,61,NaN,NaN,32,81,NaN
1797,NaN,,,,,,,,NaN,NaN,,,NaN
1798,NaN,81,130,1,99,81,18,61,NaN,NaN,32,81,NaN
1799,NaN,,,,,,,,NaN,NaN,,,NaN
1800,NaN,81,128,1,99,81,18,61,NaN,NaN,32,81,NaN
1801,NaN,,,,,,,,NaN,NaN,,,NaN
1802,NaN,80,126,1,98,80,18,60,NaN,NaN,32,81,NaN
1803,NaN,,,,,,,,NaN,NaN,,,NaN
1804,NaN,80,126,1,98,80,18,60,NaN,NaN,32,81,NaN
1805,NaN,,,,,,,,NaN,NaN,,,NaN
1806,NaN,80,126,1,98,80,18,60,NaN,NaN,32,81,NaN
1807,NaN,,,,,,,,NaN,NaN,,,NaN
1808,NaN,80,128,2,98,81,18,61,NaN,NaN,32,80,NaN
1809,NaN,,,,,,,,NaN,NaN,,,NaN
1810,NaN,80,129,2,98,82,18,61,NaN,NaN,32,80,NaN
1811,NaN,,,,,,,,NaN,NaN,,,NaN
1812,NaN,80,128,2,99,81,18,61,NaN,NaN,32,81,NaN
1813,NaN,,,,,,,,NaN,NaN,,,NaN
1814,NaN,80,133,1,98,82,18,58,NaN,NaN,32,81,NaN
1815,NaN,,,,,,,,NaN,NaN,,,NaN
1816,NaN,80,130,1,98,81,18,58,NaN,NaN,32,81,NaN
1817,NaN,,,,,,,,NaN,NaN,,,NaN
1818,NaN,80,130,1,98,81,18,58,NaN,NaN,32,81,NaN
1819,NaN,,,,,,,,NaN,NaN,,,NaN
1820,NaN,80,132,1,98,82,18,60,NaN,NaN,32,81,NaN
1821,NaN,,,,,,,,NaN,NaN,,,NaN
1822,NaN,80,130,1,98,82,18,61,NaN,NaN,32,81,NaN
1823,NaN,,,,,,,,NaN,NaN,,,NaN
1824,NaN,80,131,2,99,83,18,62,NaN,NaN,32,81,NaN
1825,NaN,,,,,,,,NaN,NaN,,,NaN
1826,NaN,80,129,2,99,82,18,62,NaN,NaN,32,81,NaN
1827,NaN,,,,,,,,NaN,NaN,,,NaN
1828,NaN,80,128,2,99,82,18,61,NaN,NaN,32,81,NaN
1829,NaN,,,,,,,,NaN,NaN,,,NaN
1830,NaN,80,128,2,99,82,18,61,NaN,NaN,32,80,NaN
1831,NaN,,,,,,,,NaN,NaN,,,NaN
1832,NaN,80,127,2,98,81,18,61,NaN,NaN,32,80,NaN
1833,NaN,,,,,,,,NaN,NaN,,,NaN
1834,NaN,80,130,2,98,82,18,61,NaN,NaN,32,80,NaN
1835,NaN,,,,,,,,NaN,NaN,,,NaN
1836,NaN,80,129,2,99,82,18,62,NaN,NaN,32,80,NaN
1837,NaN,,,,,,,,NaN,NaN,,,NaN
1838,NaN,80,131,2,99,83,18,61,NaN,NaN,32,80,NaN
1839,NaN,,,,,,,,NaN,NaN,,,NaN
1840,NaN,81,132,2,98,83,18,54,NaN,NaN,32,81,NaN
1841,NaN,,,,,,,,NaN,NaN,,,NaN
1842,NaN,81,127,2,98,80,18,56,NaN,NaN,32,81,NaN
1843,NaN,,,,,,,,NaN,NaN,,,NaN
1844,NaN,81,131,2,99,82,18,59,NaN,NaN,32,82,NaN
1845,NaN,,,,,,,,NaN,NaN,,,NaN
1846,NaN,80,130,2,99,82,18,60,NaN,NaN,32,82,NaN
1847,NaN,,,,,,,,NaN,NaN,,,NaN
1848,NaN,80,128,2,99,82,18,62,NaN,NaN,32,82,NaN
1849,NaN,,,,,,,,NaN,NaN,,,NaN
1850,NaN,80,127,2,99,82,18,62,NaN,NaN,32,81,NaN
1851,NaN,,,,,,,,NaN,NaN,,,NaN
1852,NaN,80,128,2,99,82,18,62,NaN,NaN,32,80,NaN
1853,NaN,,,,,,,,NaN,NaN,,,NaN
1854,NaN,79,130,2,99,82,18,62,NaN,NaN,32,80,NaN
1855,NaN,,,,,,,,NaN,NaN,,,NaN
1856,NaN,78,128,2,99,81,18,62,NaN,NaN,32,80,NaN
1857,NaN,,,,,,,,NaN,NaN,,,NaN
1858,NaN,77,128,2,99,81,18,61,NaN,NaN,32,78,NaN
1859,NaN,,,,,,,,NaN,NaN,,,NaN
1860,NaN,77,128,2,99,81,18,62,NaN,NaN,32,78,NaN
1861,NaN,,,,,,,,NaN,NaN,,,NaN
1862,NaN,78,131,2,99,83,18,64,NaN,NaN,32,78,NaN
1863,NaN,,,,,,,,NaN,NaN,,,NaN
1864,NaN,80,136,2,99,86,18,67,NaN,NaN,32,80,NaN
1865,NaN,,,,,,,,NaN,NaN,,,NaN
1866,NaN,82,138,2,99,89,18,69,NaN,NaN,32,80,NaN
1867,NaN,,,,,,,,NaN,NaN,,,NaN
1868,NaN,84,143,2,99,91,18,71,NaN,NaN,31,82,NaN
1869,NaN,,,,,,,,NaN,NaN,,,NaN
1870,NaN,85,143,2,99,93,18,72,NaN,NaN,31,83,NaN
1871,NaN,,,,,,,,NaN,NaN,,,NaN
1872,NaN,86,143,2,99,95,18,75,NaN,NaN,31,85,NaN
1873,NaN,,,,,,,,NaN,NaN,,,NaN
1874,NaN,87,146,3,99,97,18,75,NaN,NaN,31,86,NaN
1875,NaN,,,,,,,,NaN,NaN,,,NaN
1876,NaN,87,145,3,99,98,18,77,NaN,NaN,32,87,NaN
1877,NaN,,,,,,,,NaN,NaN,,,NaN
1878,NaN,90,147,3,99,99,18,76,NaN,NaN,32,89,NaN
1879,NaN,,,,,,,,NaN,NaN,,,NaN
1880,NaN,90,149,3,99,101,18,77,NaN,NaN,32,90,NaN
1881,NaN,,,,,,,,NaN,NaN,,,NaN
1882,NaN,91,145,3,99,99,18,76,NaN,NaN,32,91,NaN
1883,NaN,,,,,,,,NaN,NaN,,,NaN
1884,NaN,92,147,3,99,100,16,75,NaN,NaN,31,92,NaN
1885,NaN,,,,,,,,NaN,NaN,,,NaN
1886,NaN,92,149,3,99,101,16,78,NaN,NaN,31,92,NaN
1887,NaN,,,,,,,,NaN,NaN,,,NaN
1888,NaN,92,151,3,99,102,16,78,NaN,NaN,31,92,NaN
1889,NaN,,,,,,,,NaN,NaN,,,NaN
1890,NaN,92,152,3,99,104,15,79,NaN,NaN,31,91,NaN
1891,NaN,,,,,,,,NaN,NaN,,,NaN
1892,NaN,92,149,3,99,102,15,77,NaN,NaN,31,91,NaN
1893,NaN,,,,,,,,NaN,NaN,,,NaN
1894,NaN,92,149,3,99,101,15,76,NaN,NaN,31,90,NaN
1895,NaN,,,,,,,,NaN,NaN,,,NaN
1896,NaN,92,147,3,98,100,15,76,NaN,NaN,31,90,NaN
1897,NaN,,,,,,,,NaN,NaN,,,NaN
1898,NaN,92,146,3,98,99,16,74,NaN,NaN,31,91,NaN
1899,NaN,,,,,,,,NaN,NaN,,,NaN
1900,NaN,91,145,2,97,98,16,73,NaN,NaN,31,90,NaN
1901,NaN,,,,,,,,NaN,NaN,,,NaN
1902,NaN,91,143,2,97,97,16,73,NaN,NaN,31,90,NaN
1903,NaN,,,,,,,,NaN,NaN,,,NaN
1904,NaN,91,145,2,97,97,16,73,NaN,NaN,31,92,NaN
1905,NaN,,,,,,,,NaN,NaN,,,NaN
1906,NaN,90,143,2,98,96,17,73,NaN,NaN,31,92,NaN
1907,NaN,,,,,,,,NaN,NaN,,,NaN
1908,NaN,90,144,2,99,96,17,72,NaN,NaN,31,91,NaN
1909,NaN,,,,,,,,NaN,NaN,,,NaN
1910,NaN,90,144,2,99,96,17,73,NaN,NaN,31,91,NaN
1911,NaN,,,,,,,,NaN,NaN,,,NaN
1912,NaN,90,143,2,99,96,17,72,NaN,NaN,31,90,NaN
1913,NaN,,,,,,,,NaN,NaN,,,NaN
1914,NaN,90,144,2,99,96,17,72,NaN,NaN,31,90,NaN
1915,NaN,,,,,,,,NaN,NaN,,,NaN
1916,NaN,89,142,2,99,95,17,71,NaN,NaN,31,90,NaN
1917,NaN,,,,,,,,NaN,NaN,,,NaN
1918,NaN,89,143,2,99,95,17,71,NaN,NaN,31,90,NaN
1919,NaN,,,,,,,,NaN,NaN,,,NaN
1920,NaN,89,144,2,99,95,17,72,NaN,NaN,31,90,NaN
1921,NaN,,,,,,,,NaN,NaN,,,NaN
1922,NaN,88,144,2,99,95,17,72,NaN,NaN,31,89,NaN
1923,NaN,,,,,,,,NaN,NaN,,,NaN
1924,NaN,88,145,2,99,96,17,72,NaN,NaN,31,89,NaN
1925,NaN,,,,,,,,NaN,NaN,,,NaN
1926,NaN,87,143,2,99,95,17,72,NaN,NaN,31,88,NaN
1927,NaN,,,,,,,,NaN,NaN,,,NaN
1928,NaN,87,144,2,99,95,17,71,NaN,NaN,31,88,NaN
1929,NaN,,,,,,,,NaN,NaN,,,NaN
1930,NaN,86,144,2,99,95,17,71,NaN,NaN,31,87,NaN
1931,NaN,,,,,,,,NaN,NaN,,,NaN
1932,NaN,86,142,2,99,94,17,70,NaN,NaN,31,87,NaN
1933,NaN,,,,,,,,NaN,NaN,,,NaN
1934,NaN,85,143,2,99,94,17,70,NaN,NaN,31,86,NaN
1935,NaN,,,,,,,,NaN,NaN,,,NaN
1936,NaN,85,140,2,99,93,18,70,NaN,NaN,31,86,NaN
1937,NaN,,,,,,,,NaN,NaN,,,NaN
1938,NaN,85,141,2,99,93,18,70,NaN,NaN,31,86,NaN
1939,NaN,,,,,,,,NaN,NaN,,,NaN
1940,NaN,85,144,2,99,93,18,70,NaN,NaN,31,85,NaN
1941,NaN,,,,,,,,NaN,NaN,,,NaN
1942,NaN,84,141,2,99,93,18,70,NaN,NaN,31,85,NaN
1943,NaN,,,,,,,,NaN,NaN,,,NaN
1944,NaN,84,143,2,99,94,20,70,NaN,NaN,32,85,NaN
1945,NaN,,,,,,,,NaN,NaN,,,NaN
1946,NaN,84,144,2,99,94,20,72,NaN,NaN,32,85,NaN
1947,NaN,,,,,,,,NaN,NaN,,,NaN
1948,NaN,85,149,3,99,97,20,74,NaN,NaN,32,85,NaN
1949,NaN,,,,,,,,NaN,NaN,,,NaN
1950,NaN,85,151,3,99,98,20,75,NaN,NaN,32,85,NaN
1951,NaN,,,,,,,,NaN,NaN,,,NaN
1952,NaN,85,145,3,99,97,20,72,NaN,NaN,31,86,NaN
1953,NaN,,,,,,,,NaN,NaN,,,NaN
1954,NaN,85,140,3,98,96,20,71,NaN,NaN,31,86,NaN
1955,NaN,,,,,,,,NaN,NaN,,,NaN
1956,NaN,85,141,2,98,95,20,71,NaN,NaN,31,86,NaN
1957,NaN,,,,,,,,NaN,NaN,,,NaN
1958,NaN,85,142,2,98,95,19,71,NaN,NaN,31,86,NaN
1959,NaN,,,,,,,,NaN,NaN,,,NaN
1960,NaN,85,141,2,98,95,19,72,NaN,NaN,31,86,NaN
1961,NaN,,,,,,,,NaN,NaN,,,NaN
1962,NaN,85,140,3,98,94,19,71,NaN,NaN,31,86,NaN
1963,NaN,,,,,,,,NaN,NaN,,,NaN
1964,NaN,84,141,3,99,95,19,72,NaN,NaN,31,85,NaN
1965,NaN,,,,,,,,NaN,NaN,,,NaN
1966,NaN,84,140,3,99,94,18,72,NaN,NaN,31,85,NaN
1967,NaN,,,,,,,,NaN,NaN,,,NaN
1968,NaN,84,139,3,99,94,18,70,NaN,NaN,31,84,NaN
1969,NaN,,,,,,,,NaN,NaN,,,NaN
1970,NaN,83,140,2,99,94,18,71,NaN,NaN,31,84,NaN
1971,NaN,,,,,,,,NaN,NaN,,,NaN
1972,NaN,83,139,2,99,94,18,70,NaN,NaN,31,84,NaN
1973,NaN,,,,,,,,NaN,NaN,,,NaN
1974,NaN,83,141,2,99,94,18,71,NaN,NaN,31,84,NaN
1975,NaN,,,,,,,,NaN,NaN,,,NaN
1976,NaN,83,140,2,99,94,18,71,NaN,NaN,31,83,NaN
1977,NaN,,,,,,,,NaN,NaN,,,NaN
1978,NaN,83,141,2,99,94,18,71,NaN,NaN,31,83,NaN
1979,NaN,,,,,,,,NaN,NaN,,,NaN
1980,NaN,83,139,3,99,94,18,71,NaN,NaN,31,83,NaN
1981,NaN,,,,,,,,NaN,NaN,,,NaN
1982,NaN,83,138,2,98,93,18,70,NaN,NaN,31,83,NaN
1983,NaN,,,,,,,,NaN,NaN,,,NaN
1984,NaN,82,138,2,98,93,18,70,NaN,NaN,31,83,NaN
1985,NaN,,,,,,,,NaN,NaN,,,NaN
1986,NaN,82,138,2,99,92,18,70,NaN,NaN,31,83,NaN
1987,NaN,,,,,,,,NaN,NaN,,,NaN
1988,NaN,82,138,2,99,93,18,69,NaN,NaN,31,83,NaN
1989,NaN,,,,,,,,NaN,NaN,,,NaN
1990,NaN,82,138,2,98,92,18,70,NaN,NaN,31,83,NaN
1991,NaN,,,,,,,,NaN,NaN,,,NaN
1992,NaN,82,136,2,98,92,18,69,NaN,NaN,31,83,NaN
1993,NaN,,,,,,,,NaN,NaN,,,NaN
1994,NaN,82,139,2,98,92,18,70,NaN,NaN,31,82,NaN
1995,NaN,,,,,,,,NaN,NaN,,,NaN
1996,NaN,81,136,2,98,91,18,69,NaN,NaN,31,82,NaN
1997,NaN,,,,,,,,NaN,NaN,,,NaN
1998,NaN,81,137,2,98,91,18,69,NaN,NaN,31,82,NaN
1999,NaN,,,,,,,,NaN,NaN,,,NaN
2000,NaN,81,140,2,98,92,18,68,NaN,NaN,31,82,NaN
2001,NaN,,,,,,,,NaN,NaN,,,NaN
2002,NaN,81,136,2,98,91,18,66,NaN,NaN,31,82,NaN
2003,NaN,,,,,,,,NaN,NaN,,,NaN
2004,NaN,81,137,2,99,91,18,68,NaN,NaN,31,81,NaN
2005,NaN,,,,,,,,NaN,NaN,,,NaN
2006,NaN,81,137,2,99,91,18,69,NaN,NaN,31,81,NaN
2007,NaN,,,,,,,,NaN,NaN,,,NaN
2008,NaN,80,137,2,99,91,18,69,NaN,NaN,31,81,NaN
2009,NaN,,,,,,,,NaN,NaN,,,NaN
2010,NaN,80,136,3,99,91,18,69,NaN,NaN,31,81,NaN
2011,NaN,,,,,,,,NaN,NaN,,,NaN
2012,NaN,80,135,3,99,91,18,68,NaN,NaN,31,81,NaN
2013,NaN,,,,,,,,NaN,NaN,,,NaN
2014,NaN,80,136,3,99,91,18,69,NaN,NaN,31,81,NaN
2015,NaN,,,,,,,,NaN,NaN,,,NaN
2016,NaN,80,134,2,99,90,18,68,NaN,NaN,31,81,NaN
2017,NaN,,,,,,,,NaN,NaN,,,NaN
2018,NaN,80,134,2,99,90,18,68,NaN,NaN,31,81,NaN
2019,NaN,,,,,,,,NaN,NaN,,,NaN
2020,NaN,80,134,2,,90,18,68,NaN,NaN,31,,NaN
2021,NaN,,,,,,,,NaN,NaN,,,NaN
2022,NaN,80,133,2,,89,18,67,NaN,NaN,31,,NaN
2023,NaN,,,,,,,,NaN,NaN,,,NaN
2024,NaN,79,134,2,98,89,18,68,NaN,NaN,31,82,NaN
2025,NaN,,,,,,,,NaN,NaN,,,NaN
2026,NaN,79,133,2,98,88,18,67,NaN,NaN,31,82,NaN
2027,NaN,,,,,,,,NaN,NaN,,,NaN
2028,NaN,79,133,3,98,88,18,67,NaN,NaN,31,82,NaN
2029,NaN,,,,,,,,NaN,NaN,,,NaN
2030,NaN,79,134,2,97,88,18,67,NaN,NaN,31,80,NaN
2031,NaN,,,,,,,,NaN,NaN,,,NaN
2032,NaN,79,132,2,97,88,18,66,NaN,NaN,31,81,NaN
2033,NaN,,,,,,,,NaN,NaN,,,NaN
2034,NaN,79,133,2,99,88,18,66,NaN,NaN,31,80,NaN
2035,NaN,,,,,,,,NaN,NaN,,,NaN
2036,NaN,79,131,2,99,87,18,66,NaN,NaN,31,80,NaN
2037,NaN,,,,,,,,NaN,NaN,,,NaN
2038,NaN,79,131,3,99,87,18,66,NaN,NaN,31,80,NaN
2039,NaN,,,,,,,,NaN,NaN,,,NaN
2040,NaN,79,133,3,99,87,18,66,NaN,NaN,31,80,NaN
2041,NaN,,,,,,,,NaN,NaN,,,NaN
2042,NaN,79,132,2,99,87,18,66,NaN,NaN,31,80,NaN
2043,NaN,,,,,,,,NaN,NaN,,,NaN
2044,NaN,79,133,2,99,87,18,66,NaN,NaN,31,80,NaN
2045,NaN,,,,,,,,NaN,NaN,,,NaN
2046,NaN,79,130,2,99,87,18,66,NaN,NaN,31,80,NaN
2047,NaN,,,,,,,,NaN,NaN,,,NaN
2048,NaN,79,131,2,99,87,18,66,NaN,NaN,31,80,NaN
2049,NaN,,,,,,,,NaN,NaN,,,NaN
2050,NaN,79,131,2,99,87,18,66,NaN,NaN,31,80,NaN
2051,NaN,,,,,,,,NaN,NaN,,,NaN
