time,Solar8000/ETCO2,Solar8000/PLETH_SPO2,Solar8000/ART_SBP,SNUADC/ECG_V5,Solar8000/HR,SNUADC/ECG_II,Solar8000/PLETH_HR,Solar8000/RR_CO2,Solar8000/ART_MBP,Solar8000/CVP,Solar8000/ART_DBP,SNUADC/ART,SNUADC/CVP
5520,30,100,96,NaN,106,NaN,106,15,65,3,53,NaN,NaN
5521,,,,NaN,,NaN,,,,,,NaN,NaN
5522,30,100,96,NaN,106,NaN,106,15,64,3,51,NaN,NaN
5523,,,,NaN,,NaN,,,,,,NaN,NaN
5524,30,100,94,NaN,105,NaN,104,15,63,2,51,NaN,NaN
5525,,,,NaN,,NaN,,,,,,NaN,NaN
5526,30,100,92,NaN,102,NaN,103,15,62,2,50,NaN,NaN
5527,,,,NaN,,NaN,,,,,,NaN,NaN
5528,33,100,90,NaN,101,NaN,102,15,61,2,50,NaN,NaN
5529,,,,NaN,,NaN,,,,,,NaN,NaN
5530,33,100,90,NaN,101,NaN,102,15,61,2,50,NaN,NaN
5531,,,,NaN,,NaN,,,,,,NaN,NaN
5532,33,100,89,NaN,106,NaN,107,15,60,2,49,NaN,NaN
5533,,,,NaN,,NaN,,,,,,NaN,NaN
5534,33,100,87,NaN,107,NaN,108,15,60,2,49,NaN,NaN
5535,,,,NaN,,NaN,,,,,,NaN,NaN
5536,33,100,89,NaN,109,NaN,109,15,61,2,50,NaN,NaN
5537,,,,NaN,,NaN,,,,,,NaN,NaN
5538,33,100,89,NaN,110,NaN,109,15,61,2,50,NaN,NaN
5539,,,,NaN,,NaN,,,,,,NaN,NaN
5540,33,100,89,NaN,112,NaN,113,15,62,2,51,NaN,NaN
5541,,,,NaN,,NaN,,,,,,NaN,NaN
5542,33,100,89,NaN,113,NaN,113,15,62,2,51,NaN,NaN
5543,,,,NaN,,NaN,,,,,,NaN,NaN
5544,32,100,91,NaN,114,NaN,115,15,63,2,53,NaN,NaN
5545,,,,NaN,,NaN,,,,,,NaN,NaN
5546,32,100,90,NaN,110,NaN,115,15,64,2,53,NaN,NaN
5547,,,,NaN,,NaN,,,,,,NaN,NaN
5548,32,100,92,NaN,111,NaN,117,15,64,2,54,NaN,NaN
5549,,,,NaN,,NaN,,,,,,NaN,NaN
5550,32,100,90,NaN,116,NaN,117,15,64,2,52,NaN,NaN
5551,,,,NaN,,NaN,,,,,,NaN,NaN
5552,32,100,92,NaN,116,NaN,117,15,64,2,53,NaN,NaN
5553,,,,NaN,,NaN,,,,,,NaN,NaN
5554,32,100,92,NaN,116,NaN,117,15,65,2,54,NaN,NaN
5555,,,,NaN,,NaN,,,,,,NaN,NaN
5556,32,100,92,NaN,116,NaN,117,15,65,2,54,NaN,NaN
5557,,,,NaN,,NaN,,,,,,NaN,NaN
5558,32,100,95,NaN,116,NaN,117,15,67,2,56,NaN,NaN
5559,,,,NaN,,NaN,,,,,,NaN,NaN
5560,32,100,97,NaN,117,NaN,117,15,68,2,57,NaN,NaN
5561,,,,NaN,,NaN,,,,,,NaN,NaN
5562,32,100,96,NaN,117,NaN,117,15,68,2,57,NaN,NaN
5563,,,,NaN,,NaN,,,,,,NaN,NaN
5564,32,100,96,NaN,117,NaN,117,15,68,2,57,NaN,NaN
5565,,,,NaN,,NaN,,,,,,NaN,NaN
5566,32,100,98,NaN,117,NaN,118,15,70,2,59,NaN,NaN
5567,,,,NaN,,NaN,,,,,,NaN,NaN
5568,32,100,100,NaN,118,NaN,118,15,70,2,60,NaN,NaN
5569,,,,NaN,,NaN,,,,,,NaN,NaN
5570,32,100,98,NaN,117,NaN,118,15,70,3,58,NaN,NaN
5571,,,,NaN,,NaN,,,,,,NaN,NaN
5572,32,100,98,NaN,117,NaN,118,15,70,3,58,NaN,NaN
5573,,,,NaN,,NaN,,,,,,NaN,NaN
5574,32,100,96,NaN,117,NaN,117,15,69,3,58,NaN,NaN
5575,,,,NaN,,NaN,,,,,,NaN,NaN
5576,32,100,98,NaN,117,NaN,117,15,69,3,59,NaN,NaN
5577,,,,NaN,,NaN,,,,,,NaN,NaN
5578,32,100,96,NaN,117,NaN,117,15,69,3,57,NaN,NaN
5579,,,,NaN,,NaN,,,,,,NaN,NaN
5580,32,100,96,NaN,117,NaN,117,15,69,3,57,NaN,NaN
5581,,,,NaN,,NaN,,,,,,NaN,NaN
5582,32,100,93,NaN,117,NaN,118,15,67,3,56,NaN,NaN
5583,,,,NaN,,NaN,,,,,,NaN,NaN
5584,32,100,94,NaN,117,NaN,118,15,66,3,56,NaN,NaN
5585,,,,NaN,,NaN,,,,,,NaN,NaN
5586,32,100,92,NaN,118,NaN,118,15,66,3,54,NaN,NaN
5587,,,,NaN,,NaN,,,,,,NaN,NaN
5588,32,100,93,NaN,117,NaN,118,15,66,3,55,NaN,NaN
5589,,,,NaN,,NaN,,,,,,NaN,NaN
5590,32,100,92,NaN,117,NaN,118,15,66,3,55,NaN,NaN
5591,,,,NaN,,NaN,,,,,,NaN,NaN
5592,32,100,94,NaN,117,NaN,118,15,66,2,56,NaN,NaN
5593,,,,NaN,,NaN,,,,,,NaN,NaN
5594,32,100,93,NaN,117,NaN,118,15,67,2,56,NaN,NaN
5595,,,,NaN,,NaN,,,,,,NaN,NaN
5596,32,100,95,NaN,118,NaN,118,15,68,2,58,NaN,NaN
5597,,,,NaN,,NaN,,,,,,NaN,NaN
5598,32,100,93,NaN,118,NaN,118,15,67,2,56,NaN,NaN
5599,,,,NaN,,NaN,,,,,,NaN,NaN
5600,32,100,95,NaN,118,NaN,118,15,67,2,57,NaN,NaN
5601,,,,NaN,,NaN,,,,,,NaN,NaN
5602,32,100,92,NaN,117,NaN,117,15,66,2,55,NaN,NaN
5603,,,,NaN,,NaN,,,,,,NaN,NaN
5604,32,100,91,NaN,117,NaN,117,15,65,2,53,NaN,NaN
5605,,,,NaN,,NaN,,,,,,NaN,NaN
5606,32,100,89,NaN,117,NaN,118,15,64,2,53,NaN,NaN
5607,,,,NaN,,NaN,,,,,,NaN,NaN
5608,32,100,91,NaN,118,NaN,118,15,64,2,53,NaN,NaN
5609,,,,NaN,,NaN,,,,,,NaN,NaN
5610,32,100,92,NaN,118,NaN,118,15,65,3,54,NaN,NaN
5611,,,,NaN,,NaN,,,,,,NaN,NaN
5612,32,100,96,NaN,118,NaN,118,15,67,3,57,NaN,NaN
5613,,,,NaN,,NaN,,,,,,NaN,NaN
5614,32,100,96,NaN,118,NaN,118,15,68,3,57,NaN,NaN
5615,,,,NaN,,NaN,,,,,,NaN,NaN
5616,32,100,99,NaN,118,NaN,118,15,69,3,59,NaN,NaN
5617,,,,NaN,,NaN,,,,,,NaN,NaN
5618,32,100,98,NaN,118,NaN,118,15,70,3,59,NaN,NaN
5619,,,,NaN,,NaN,,,,,,NaN,NaN
5620,32,100,100,NaN,118,NaN,118,15,71,3,60,NaN,NaN
5621,,,,NaN,,NaN,,,,,,NaN,NaN
5622,33,100,100,NaN,118,NaN,118,15,71,3,60,NaN,NaN
5623,,,,NaN,,NaN,,,,,,NaN,NaN
5624,33,100,102,NaN,119,NaN,120,15,72,3,62,NaN,NaN
5625,,,,NaN,,NaN,,,,,,NaN,NaN
5626,33,100,102,NaN,106,NaN,120,15,74,3,63,NaN,NaN
5627,,,,NaN,,NaN,,,,,,NaN,NaN
5628,33,100,105,NaN,106,NaN,120,15,75,3,64,NaN,NaN
5629,,,,NaN,,NaN,,,,,,NaN,NaN
5630,32,100,105,NaN,106,NaN,120,15,75,3,64,NaN,NaN
5631,,,,NaN,,NaN,,,,,,NaN,NaN
5632,32,100,106,NaN,120,NaN,121,15,76,3,64,NaN,NaN
5633,,,,NaN,,NaN,,,,,,NaN,NaN
5634,32,100,103,NaN,120,NaN,121,15,75,3,62,NaN,NaN
5635,,,,NaN,,NaN,,,,,,NaN,NaN
5636,32,100,103,NaN,121,NaN,122,15,74,3,62,NaN,NaN
5637,,,,NaN,,NaN,,,,,,NaN,NaN
5638,32,100,103,NaN,121,NaN,122,15,74,3,62,NaN,NaN
5639,,,,NaN,,NaN,,,,,,NaN,NaN
5640,32,100,98,NaN,121,NaN,121,15,69,3,57,NaN,NaN
5641,,,,NaN,,NaN,,,,,,NaN,NaN
5642,32,100,96,NaN,121,NaN,121,15,68,3,55,NaN,NaN
5643,,,,NaN,,NaN,,,,,,NaN,NaN
5644,32,100,96,NaN,121,NaN,121,15,67,3,56,NaN,NaN
5645,,,,NaN,,NaN,,,,,,NaN,NaN
5646,32,100,96,NaN,121,NaN,121,15,67,3,56,NaN,NaN
5647,,,,NaN,,NaN,,,,,,NaN,NaN
5648,32,100,100,NaN,122,NaN,122,15,70,3,59,NaN,NaN
5649,,,,NaN,,NaN,,,,,,NaN,NaN
5650,32,100,100,NaN,122,NaN,122,15,70,3,59,NaN,NaN
5651,,,,NaN,,NaN,,,,,,NaN,NaN
5652,32,100,102,NaN,122,NaN,123,15,73,3,62,NaN,NaN
5653,,,,NaN,,NaN,,,,,,NaN,NaN
5654,32,100,102,NaN,122,NaN,123,15,73,3,62,NaN,NaN
5655,,,,NaN,,NaN,,,,,,NaN,NaN
5656,32,100,104,NaN,124,NaN,125,15,75,3,64,NaN,NaN
5657,,,,NaN,,NaN,,,,,,NaN,NaN
5658,33,100,104,NaN,124,NaN,125,15,75,3,63,NaN,NaN
5659,,,,NaN,,NaN,,,,,,NaN,NaN
5660,33,100,105,NaN,125,NaN,125,15,75,3,64,NaN,NaN
5661,,,,NaN,,NaN,,,,,,NaN,NaN
5662,33,100,105,NaN,125,NaN,125,15,75,3,64,NaN,NaN
5663,,,,NaN,,NaN,,,,,,NaN,NaN
5664,33,100,105,NaN,124,NaN,125,15,75,3,63,NaN,NaN
5665,,,,NaN,,NaN,,,,,,NaN,NaN
5666,33,100,105,NaN,124,NaN,125,15,75,3,63,NaN,NaN
5667,,,,NaN,,NaN,,,,,,NaN,NaN
5668,33,100,108,NaN,124,NaN,125,15,76,3,65,NaN,NaN
5669,,,,NaN,,NaN,,,,,,NaN,NaN
5670,33,100,108,NaN,124,NaN,125,15,78,3,66,NaN,NaN
5671,,,,NaN,,NaN,,,,,,NaN,NaN
5672,33,100,110,NaN,124,NaN,124,15,78,3,67,NaN,NaN
5673,,,,NaN,,NaN,,,,,,NaN,NaN
5674,34,100,110,NaN,124,NaN,124,15,79,3,67,NaN,NaN
5675,,,,NaN,,NaN,,,,,,NaN,NaN
5676,34,100,114,NaN,124,NaN,125,15,81,3,69,NaN,NaN
5677,,,,NaN,,NaN,,,,,,NaN,NaN
5678,34,100,113,NaN,124,NaN,125,15,82,3,69,NaN,NaN
5679,,,,NaN,,NaN,,,,,,NaN,NaN
5680,33,100,116,NaN,124,NaN,125,15,83,3,71,NaN,NaN
5681,,,,NaN,,NaN,,,,,,NaN,NaN
5682,33,100,115,NaN,124,NaN,124,15,83,3,69,NaN,NaN
5683,,,,NaN,,NaN,,,,,,NaN,NaN
5684,33,100,115,NaN,122,NaN,122,15,82,3,69,NaN,NaN
5685,,,,NaN,,NaN,,,,,,NaN,NaN
5686,33,100,112,NaN,121,NaN,121,15,81,3,67,NaN,NaN
5687,,,,NaN,,NaN,,,,,,NaN,NaN
5688,33,100,116,NaN,121,NaN,121,15,82,3,70,NaN,NaN
5689,,,,NaN,,NaN,,,,,,NaN,NaN
5690,33,100,115,NaN,121,NaN,121,15,83,3,69,NaN,NaN
5691,,,,NaN,,NaN,,,,,,NaN,NaN
5692,33,100,119,NaN,120,NaN,121,15,84,3,72,NaN,NaN
5693,,,,NaN,,NaN,,,,,,NaN,NaN
5694,33,100,119,NaN,120,NaN,120,15,85,4,71,NaN,NaN
5695,,,,NaN,,NaN,,,,,,NaN,NaN
5696,33,100,120,NaN,119,NaN,120,15,85,4,71,NaN,NaN
5697,,,,NaN,,NaN,,,,,,NaN,NaN
5698,33,100,120,NaN,119,NaN,120,15,85,4,71,NaN,NaN
5699,,,,NaN,,NaN,,,,,,NaN,NaN
5700,33,100,123,NaN,119,NaN,119,15,87,4,73,NaN,NaN
5701,,,,NaN,,NaN,,,,,,NaN,NaN
5702,33,100,123,NaN,119,NaN,120,15,87,3,72,NaN,NaN
5703,,,,NaN,,NaN,,,,,,NaN,NaN
5704,33,100,124,NaN,120,NaN,120,15,88,3,74,NaN,NaN
5705,,,,NaN,,NaN,,,,,,NaN,NaN
5706,33,100,123,NaN,119,NaN,120,15,88,3,72,NaN,NaN
5707,,,,NaN,,NaN,,,,,,NaN,NaN
5708,34,100,123,NaN,119,NaN,120,15,88,3,72,NaN,NaN
5709,,,,NaN,,NaN,,,,,,NaN,NaN
5710,34,100,121,NaN,119,NaN,119,15,86,3,69,NaN,NaN
5711,,,,NaN,,NaN,,,,,,NaN,NaN
5712,34,100,122,NaN,118,NaN,119,15,86,3,71,NaN,NaN
5713,,,,NaN,,NaN,,,,,,NaN,NaN
5714,34,100,119,NaN,118,NaN,119,15,85,3,70,NaN,NaN
5715,,,,NaN,,NaN,,,,,,NaN,NaN
5716,34,100,119,NaN,118,NaN,119,15,85,3,70,NaN,NaN
5717,,,,NaN,,NaN,,,,,,NaN,NaN
5718,34,100,118,NaN,118,NaN,119,15,84,3,69,NaN,NaN
5719,,,,NaN,,NaN,,,,,,NaN,NaN
5720,34,100,119,NaN,118,NaN,119,15,84,3,70,NaN,NaN
5721,,,,NaN,,NaN,,,,,,NaN,NaN
5722,34,100,118,NaN,118,NaN,119,15,84,3,68,NaN,NaN
5723,,,,NaN,,NaN,,,,,,NaN,NaN
5724,34,100,118,NaN,118,NaN,119,15,84,3,68,NaN,NaN
5725,,,,NaN,,NaN,,,,,,NaN,NaN
5726,34,100,119,NaN,118,NaN,118,15,84,3,69,NaN,NaN
5727,,,,NaN,,NaN,,,,,,NaN,NaN
5728,34,100,119,NaN,118,NaN,118,15,84,3,70,NaN,NaN
5729,,,,NaN,,NaN,,,,,,NaN,NaN
5730,34,100,119,NaN,118,NaN,118,15,84,3,69,NaN,NaN
5731,,,,NaN,,NaN,,,,,,NaN,NaN
5732,34,100,119,NaN,117,NaN,118,15,84,3,70,NaN,NaN
5733,,,,NaN,,NaN,,,,,,NaN,NaN
5734,34,100,118,NaN,117,NaN,118,15,84,3,69,NaN,NaN
5735,,,,NaN,,NaN,,,,,,NaN,NaN
5736,34,100,119,NaN,117,NaN,118,15,84,3,70,NaN,NaN
5737,,,,NaN,,NaN,,,,,,NaN,NaN
5738,34,100,116,NaN,118,NaN,118,15,83,3,69,NaN,NaN
5739,,,,NaN,,NaN,,,,,,NaN,NaN
5740,34,100,117,NaN,118,NaN,118,15,83,3,69,NaN,NaN
5741,,,,NaN,,NaN,,,,,,NaN,NaN
5742,34,100,117,NaN,118,NaN,118,15,83,3,69,NaN,NaN
5743,,,,NaN,,NaN,,,,,,NaN,NaN
5744,34,100,121,NaN,118,NaN,118,15,84,3,71,NaN,NaN
5745,,,,NaN,,NaN,,,,,,NaN,NaN
5746,34,100,119,NaN,118,NaN,118,15,85,3,70,NaN,NaN
5747,,,,NaN,,NaN,,,,,,NaN,NaN
5748,34,100,121,NaN,118,NaN,118,15,85,3,71,NaN,NaN
5749,,,,NaN,,NaN,,,,,,NaN,NaN
5750,34,100,120,NaN,118,NaN,118,15,85,3,70,NaN,NaN
5751,,,,NaN,,NaN,,,,,,NaN,NaN
5752,34,100,122,NaN,118,NaN,118,15,86,3,72,NaN,NaN
5753,,,,NaN,,NaN,,,,,,NaN,NaN
5754,34,100,120,NaN,118,NaN,118,15,86,3,70,NaN,NaN
5755,,,,NaN,,NaN,,,,,,NaN,NaN
5756,34,100,121,NaN,118,NaN,118,15,86,3,71,NaN,NaN
5757,,,,NaN,,NaN,,,,,,NaN,NaN
5758,34,100,121,NaN,118,NaN,118,15,86,3,71,NaN,NaN
5759,,,,NaN,,NaN,,,,,,NaN,NaN
5760,34,100,122,NaN,118,NaN,118,15,86,3,71,NaN,NaN
5761,,,,NaN,,NaN,,,,,,NaN,NaN
5762,34,100,121,NaN,118,NaN,118,15,86,3,70,NaN,NaN
5763,,,,NaN,,NaN,,,,,,NaN,NaN
5764,34,100,121,NaN,117,NaN,118,15,86,3,71,NaN,NaN
5765,,,,NaN,,NaN,,,,,,NaN,NaN
5766,35,100,121,NaN,117,NaN,118,15,86,3,71,NaN,NaN
5767,,,,NaN,,NaN,,,,,,NaN,NaN
5768,35,100,122,NaN,118,NaN,118,15,86,3,72,NaN,NaN
5769,,,,NaN,,NaN,,,,,,NaN,NaN
5770,35,100,121,NaN,118,NaN,118,15,86,3,71,NaN,NaN
5771,,,,NaN,,NaN,,,,,,NaN,NaN
5772,34,100,124,NaN,118,NaN,118,15,87,3,72,NaN,NaN
5773,,,,NaN,,NaN,,,,,,NaN,NaN
5774,34,100,123,NaN,118,NaN,118,15,87,3,72,NaN,NaN
5775,,,,NaN,,NaN,,,,,,NaN,NaN
5776,34,100,124,NaN,118,NaN,119,15,87,3,73,NaN,NaN
5777,,,,NaN,,NaN,,,,,,NaN,NaN
5778,34,100,123,NaN,118,NaN,118,15,87,3,71,NaN,NaN
5779,,,,NaN,,NaN,,,,,,NaN,NaN
5780,34,100,121,NaN,118,NaN,118,15,86,3,71,NaN,NaN
5781,,,,NaN,,NaN,,,,,,NaN,NaN
5782,34,100,118,NaN,118,NaN,118,15,84,3,69,NaN,NaN
5783,,,,NaN,,NaN,,,,,,NaN,NaN
5784,34,100,121,NaN,118,NaN,118,15,85,3,71,NaN,NaN
5785,,,,NaN,,NaN,,,,,,NaN,NaN
5786,34,100,119,NaN,117,NaN,118,15,85,3,70,NaN,NaN
5787,,,,NaN,,NaN,,,,,,NaN,NaN
5788,34,100,121,NaN,117,NaN,118,15,85,3,70,NaN,NaN
5789,,,,NaN,,NaN,,,,,,NaN,NaN
5790,34,100,121,NaN,117,NaN,118,15,85,3,70,NaN,NaN
5791,,,,NaN,,NaN,,,,,,NaN,NaN
5792,34,100,120,NaN,118,NaN,119,15,84,3,70,NaN,NaN
5793,,,,NaN,,NaN,,,,,,NaN,NaN
5794,34,100,120,NaN,119,NaN,119,15,85,3,70,NaN,NaN
5795,,,,NaN,,NaN,,,,,,NaN,NaN
5796,34,100,120,NaN,119,NaN,120,15,85,3,70,NaN,NaN
5797,,,,NaN,,NaN,,,,,,NaN,NaN
5798,34,100,120,NaN,119,NaN,120,15,85,3,70,NaN,NaN
5799,,,,NaN,,NaN,,,,,,NaN,NaN
5800,35,100,128,NaN,119,NaN,120,15,81,3,49,NaN,NaN
5801,,,,NaN,,NaN,,,,,,NaN,NaN
5802,35,100,130,NaN,119,NaN,120,15,87,3,57,NaN,NaN
5803,,,,NaN,,NaN,,,,,,NaN,NaN
5804,35,100,,NaN,119,NaN,120,15,87,3,,NaN,NaN
5805,,,,NaN,,NaN,,,,,,NaN,NaN
5806,35,100,,NaN,119,NaN,120,15,87,3,,NaN,NaN
5807,,,,NaN,,NaN,,,,,,NaN,NaN
5808,34,100,,NaN,120,NaN,121,15,208,3,,NaN,NaN
5809,,,,NaN,,NaN,,,,,,NaN,NaN
5810,34,100,,NaN,120,NaN,121,15,214,3,,NaN,NaN
5811,,,,NaN,,NaN,,,,,,NaN,NaN
5812,34,100,,NaN,120,NaN,121,15,236,3,,NaN,NaN
5813,,,,NaN,,NaN,,,,,,NaN,NaN
5814,34,100,,NaN,120,NaN,121,15,236,3,,NaN,NaN
5815,,,,NaN,,NaN,,,,,,NaN,NaN
5816,34,100,,NaN,121,NaN,121,15,258,3,,NaN,NaN
5817,,,,NaN,,NaN,,,,,,NaN,NaN
5818,34,100,,NaN,121,NaN,121,15,258,3,,NaN,NaN
5819,,,,NaN,,NaN,,,,,,NaN,NaN
5820,34,100,,NaN,121,NaN,121,15,261,3,,NaN,NaN
5821,,,,NaN,,NaN,,,,,,NaN,NaN
5822,34,100,,NaN,121,NaN,121,15,261,3,,NaN,NaN
5823,,,,NaN,,NaN,,,,,,NaN,NaN
5824,34,100,,NaN,122,NaN,122,15,270,3,,NaN,NaN
5825,,,,NaN,,NaN,,,,,,NaN,NaN
5826,34,100,,NaN,122,NaN,123,15,270,3,,NaN,NaN
5827,,,,NaN,,NaN,,,,,,NaN,NaN
5828,34,100,,NaN,122,NaN,123,15,270,3,,NaN,NaN
5829,,,,NaN,,NaN,,,,,,NaN,NaN
5830,34,100,,NaN,122,NaN,123,15,270,3,,NaN,NaN
5831,,,,NaN,,NaN,,,,,,NaN,NaN
5832,34,100,,NaN,122,NaN,123,15,273,3,,NaN,NaN
5833,,,,NaN,,NaN,,,,,,NaN,NaN
5834,34,100,,NaN,123,NaN,124,15,274,3,,NaN,NaN
5835,,,,NaN,,NaN,,,,,,NaN,NaN
5836,34,100,,NaN,124,NaN,124,15,274,3,,NaN,NaN
5837,,,,NaN,,NaN,,,,,,NaN,NaN
5838,34,100,,NaN,123,NaN,124,15,275,3,,NaN,NaN
5839,,,,NaN,,NaN,,,,,,NaN,NaN
5840,34,100,,NaN,123,NaN,124,15,275,3,,NaN,NaN
5841,,,,NaN,,NaN,,,,,,NaN,NaN
5842,34,100,,NaN,123,NaN,123,15,277,3,,NaN,NaN
5843,,,,NaN,,NaN,,,,,,NaN,NaN
5844,34,100,,NaN,123,NaN,123,15,229,3,,NaN,NaN
5845,,,,NaN,,NaN,,,,,,NaN,NaN
5846,34,100,,NaN,122,NaN,123,15,193,3,,NaN,NaN
5847,,,,NaN,,NaN,,,,,,NaN,NaN
5848,34,100,,NaN,122,NaN,122,15,129,3,,NaN,NaN
5849,,,,NaN,,NaN,,,,,,NaN,NaN
5850,34,100,109,NaN,122,NaN,123,15,93,3,58,NaN,NaN
5851,,,,NaN,,NaN,,,,,,NaN,NaN
5852,34,100,109,NaN,122,NaN,123,15,93,3,58,NaN,NaN
5853,,,,NaN,,NaN,,,,,,NaN,NaN
5854,33,100,116,NaN,122,NaN,122,15,87,3,59,NaN,NaN
5855,,,,NaN,,NaN,,,,,,NaN,NaN
5856,33,100,169,NaN,121,NaN,121,15,81,3,49,NaN,NaN
5857,,,,NaN,,NaN,,,,,,NaN,NaN
5858,33,100,124,NaN,121,NaN,121,15,83,3,45,NaN,NaN
5859,,,,NaN,,NaN,,,,,,NaN,NaN
5860,34,100,,NaN,121,NaN,121,15,83,3,,NaN,NaN
5861,,,,NaN,,NaN,,,,,,NaN,NaN
5862,34,100,,NaN,121,NaN,122,15,263,3,,NaN,NaN
5863,,,,NaN,,NaN,,,,,,NaN,NaN
5864,34,100,,NaN,122,NaN,122,15,261,3,,NaN,NaN
5865,,,,NaN,,NaN,,,,,,NaN,NaN
5866,34,100,,NaN,122,NaN,123,15,216,3,,NaN,NaN
5867,,,,NaN,,NaN,,,,,,NaN,NaN
5868,34,100,,NaN,122,NaN,122,15,216,3,,NaN,NaN
5869,,,,NaN,,NaN,,,,,,NaN,NaN
5870,34,100,,NaN,123,NaN,123,15,139,3,,NaN,NaN
5871,,,,NaN,,NaN,,,,,,NaN,NaN
5872,34,100,,NaN,122,NaN,123,15,103,3,,NaN,NaN
5873,,,,NaN,,NaN,,,,,,NaN,NaN
5874,34,100,,NaN,123,NaN,123,15,90,3,,NaN,NaN
5875,,,,NaN,,NaN,,,,,,NaN,NaN
5876,34,100,119,NaN,123,NaN,123,15,87,3,72,NaN,NaN
5877,,,,NaN,,NaN,,,,,,NaN,NaN
5878,34,100,116,NaN,123,NaN,123,15,84,3,70,NaN,NaN
5879,,,,NaN,,NaN,,,,,,NaN,NaN
5880,34,100,117,NaN,123,NaN,124,15,84,3,71,NaN,NaN
5881,,,,NaN,,NaN,,,,,,NaN,NaN
5882,34,100,114,NaN,123,NaN,124,15,83,3,69,NaN,NaN
5883,,,,NaN,,NaN,,,,,,NaN,NaN
5884,34,100,114,NaN,123,NaN,124,15,83,3,69,NaN,NaN
5885,,,,NaN,,NaN,,,,,,NaN,NaN
5886,34,100,114,NaN,124,NaN,125,15,83,3,69,NaN,NaN
5887,,,,NaN,,NaN,,,,,,NaN,NaN
5888,34,100,115,NaN,124,NaN,125,15,82,3,69,NaN,NaN
5889,,,,NaN,,NaN,,,,,,NaN,NaN
5890,34,100,114,NaN,124,NaN,125,15,82,3,68,NaN,NaN
5891,,,,NaN,,NaN,,,,,,NaN,NaN
5892,34,100,114,NaN,124,NaN,125,15,82,3,68,NaN,NaN
5893,,,,NaN,,NaN,,,,,,NaN,NaN
5894,34,100,112,NaN,124,NaN,124,15,81,3,66,NaN,NaN
5895,,,,NaN,,NaN,,,,,,NaN,NaN
5896,34,100,113,NaN,123,NaN,124,15,80,3,67,NaN,NaN
5897,,,,NaN,,NaN,,,,,,NaN,NaN
5898,34,100,109,NaN,123,NaN,123,15,79,3,65,NaN,NaN
5899,,,,NaN,,NaN,,,,,,NaN,NaN
5900,33,100,109,NaN,123,NaN,123,15,79,3,65,NaN,NaN
5901,,,,NaN,,NaN,,,,,,NaN,NaN
5902,33,100,108,NaN,122,NaN,123,15,77,3,64,NaN,NaN
5903,,,,NaN,,NaN,,,,,,NaN,NaN
5904,33,100,109,NaN,122,NaN,123,15,77,3,65,NaN,NaN
5905,,,,NaN,,NaN,,,,,,NaN,NaN
5906,33,100,108,NaN,123,NaN,123,15,77,3,64,NaN,NaN
5907,,,,NaN,,NaN,,,,,,NaN,NaN
5908,33,100,108,NaN,123,NaN,123,15,77,3,64,NaN,NaN
5909,,,,NaN,,NaN,,,,,,NaN,NaN
5910,33,100,106,NaN,123,NaN,124,15,77,3,64,NaN,NaN
5911,,,,NaN,,NaN,,,,,,NaN,NaN
5912,33,100,108,NaN,123,NaN,123,15,77,3,65,NaN,NaN
5913,,,,NaN,,NaN,,,,,,NaN,NaN
5914,32,100,105,NaN,123,NaN,123,15,76,3,63,NaN,NaN
5915,,,,NaN,,NaN,,,,,,NaN,NaN
5916,32,100,106,NaN,123,NaN,123,15,76,3,64,NaN,NaN
5917,,,,NaN,,NaN,,,,,,NaN,NaN
5918,32,100,104,NaN,122,NaN,123,15,75,3,63,NaN,NaN
5919,,,,NaN,,NaN,,,,,,NaN,NaN
5920,31,100,105,NaN,122,NaN,123,15,75,3,63,NaN,NaN
5921,,,,NaN,,NaN,,,,,,NaN,NaN
5922,31,100,103,NaN,123,NaN,124,15,74,3,62,NaN,NaN
5923,,,,NaN,,NaN,,,,,,NaN,NaN
5924,31,100,104,NaN,124,NaN,124,15,74,3,62,NaN,NaN
5925,,,,NaN,,NaN,,,,,,NaN,NaN
5926,31,100,104,NaN,124,NaN,124,15,74,3,62,NaN,NaN
5927,,,,NaN,,NaN,,,,,,NaN,NaN
5928,31,100,106,NaN,124,NaN,125,15,75,3,63,NaN,NaN
5929,,,,NaN,,NaN,,,,,,NaN,NaN
5930,31,100,104,NaN,124,NaN,125,15,74,3,62,NaN,NaN
5931,,,,NaN,,NaN,,,,,,NaN,NaN
5932,31,100,105,NaN,124,NaN,125,15,74,3,63,NaN,NaN
5933,,,,NaN,,NaN,,,,,,NaN,NaN
5934,30,100,103,NaN,125,NaN,125,15,74,3,62,NaN,NaN
5935,,,,NaN,,NaN,,,,,,NaN,NaN
5936,30,100,103,NaN,125,NaN,126,15,74,3,62,NaN,NaN
5937,,,,NaN,,NaN,,,,,,NaN,NaN
5938,30,100,101,NaN,125,NaN,126,15,73,3,61,NaN,NaN
5939,,,,NaN,,NaN,,,,,,NaN,NaN
5940,30,100,102,NaN,125,NaN,126,15,73,3,62,NaN,NaN
5941,,,,NaN,,NaN,,,,,,NaN,NaN
5942,30,100,100,NaN,125,NaN,126,15,72,3,61,NaN,NaN
5943,,,,NaN,,NaN,,,,,,NaN,NaN
5944,30,100,102,NaN,126,NaN,126,15,72,3,58,NaN,NaN
5945,,,,NaN,,NaN,,,,,,NaN,NaN
5946,29,100,102,NaN,126,NaN,126,15,72,3,58,NaN,NaN
