time,Solar8000/RR_CO2,SNUADC/ECG_II,Solar8000/CVP,Solar8000/HR,Solar8000/PLETH_HR,Solar8000/ART_SBP,SNUADC/ECG_V5,Solar8000/ETCO2,Solar8000/ART_DBP,SNUADC/CVP,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,SNUADC/ART
20895,18,NaN,8,103,103,100,NaN,35,42,NaN,61,100,NaN
20896,,NaN,,,,,NaN,,,NaN,,,NaN
20897,18,NaN,8,103,104,97,NaN,35,41,NaN,60,100,NaN
20898,,NaN,,,,,NaN,,,NaN,,,NaN
20899,18,NaN,8,103,104,98,NaN,35,41,NaN,60,100,NaN
20900,,NaN,,,,,NaN,,,NaN,,,NaN
20901,18,NaN,8,103,104,97,NaN,35,42,NaN,60,100,NaN
20902,,NaN,,,,,NaN,,,NaN,,,NaN
20903,18,NaN,8,103,104,96,NaN,35,41,NaN,60,100,NaN
20904,,NaN,,,,,NaN,,,NaN,,,NaN
20905,18,NaN,8,103,104,99,NaN,35,42,NaN,60,100,NaN
20906,,NaN,,,,,NaN,,,NaN,,,NaN
20907,18,NaN,8,103,104,97,NaN,35,42,NaN,60,100,NaN
20908,,NaN,,,,,NaN,,,NaN,,,NaN
20909,18,NaN,8,103,104,97,NaN,35,42,NaN,60,100,NaN
20910,,NaN,,,,,NaN,,,NaN,,,NaN
20911,18,NaN,8,103,104,97,NaN,35,41,NaN,60,100,NaN
20912,,NaN,,,,,NaN,,,NaN,,,NaN
20913,18,NaN,8,103,103,96,NaN,35,41,NaN,59,100,NaN
20914,,NaN,,,,,NaN,,,NaN,,,NaN
20915,18,NaN,8,102,103,98,NaN,35,42,NaN,60,100,NaN
20916,,NaN,,,,,NaN,,,NaN,,,NaN
20917,18,NaN,8,101,103,96,NaN,35,41,NaN,60,100,NaN
20918,,NaN,,,,,NaN,,,NaN,,,NaN
20919,18,NaN,8,101,102,98,NaN,36,42,NaN,60,100,NaN
20920,,NaN,,,,,NaN,,,NaN,,,NaN
20921,18,NaN,8,101,102,97,NaN,36,42,NaN,60,100,NaN
20922,,NaN,,,,,NaN,,,NaN,,,NaN
20923,18,NaN,8,101,102,96,NaN,36,42,NaN,60,100,NaN
20924,,NaN,,,,,NaN,,,NaN,,,NaN
20925,18,NaN,8,101,102,99,NaN,36,43,NaN,60,100,NaN
20926,,NaN,,,,,NaN,,,NaN,,,NaN
20927,18,NaN,8,101,102,97,NaN,35,43,NaN,60,100,NaN
20928,,NaN,,,,,NaN,,,NaN,,,NaN
20929,18,NaN,8,101,101,98,NaN,35,43,NaN,60,100,NaN
20930,,NaN,,,,,NaN,,,NaN,,,NaN
20931,18,NaN,8,100,101,98,NaN,35,43,NaN,60,100,NaN
20932,,NaN,,,,,NaN,,,NaN,,,NaN
20933,18,NaN,8,101,101,98,NaN,35,43,NaN,61,100,NaN
20934,,NaN,,,,,NaN,,,NaN,,,NaN
20935,18,NaN,8,101,101,100,NaN,35,43,NaN,61,100,NaN
20936,,NaN,,,,,NaN,,,NaN,,,NaN
20937,18,NaN,8,101,102,97,NaN,35,43,NaN,61,100,NaN
20938,,NaN,,,,,NaN,,,NaN,,,NaN
20939,18,NaN,8,102,102,99,NaN,35,43,NaN,61,100,NaN
20940,,NaN,,,,,NaN,,,NaN,,,NaN
20941,18,NaN,8,101,102,98,NaN,35,43,NaN,61,100,NaN
20942,,NaN,,,,,NaN,,,NaN,,,NaN
20943,18,NaN,8,100,101,97,NaN,35,43,NaN,61,100,NaN
20944,,NaN,,,,,NaN,,,NaN,,,NaN
20945,18,NaN,8,100,101,100,NaN,35,44,NaN,61,100,NaN
20946,,NaN,,,,,NaN,,,NaN,,,NaN
20947,18,NaN,8,101,101,98,NaN,35,43,NaN,61,100,NaN
20948,,NaN,,,,,NaN,,,NaN,,,NaN
20949,18,NaN,8,102,102,99,NaN,35,43,NaN,61,100,NaN
20950,,NaN,,,,,NaN,,,NaN,,,NaN
20951,18,NaN,8,102,103,99,NaN,35,43,NaN,61,100,NaN
20952,,NaN,,,,,NaN,,,NaN,,,NaN
20953,18,NaN,8,102,102,98,NaN,35,43,NaN,61,100,NaN
20954,,NaN,,,,,NaN,,,NaN,,,NaN
20955,18,NaN,8,101,102,100,NaN,35,44,NaN,61,100,NaN
20956,,NaN,,,,,NaN,,,NaN,,,NaN
20957,18,NaN,8,101,102,98,NaN,35,43,NaN,61,100,NaN
20958,,NaN,,,,,NaN,,,NaN,,,NaN
20959,18,NaN,8,101,102,99,NaN,35,43,NaN,61,100,NaN
20960,,NaN,,,,,NaN,,,NaN,,,NaN
20961,18,NaN,8,101,102,98,NaN,36,44,NaN,61,100,NaN
20962,,NaN,,,,,NaN,,,NaN,,,NaN
20963,18,NaN,8,102,102,98,NaN,36,43,NaN,61,100,NaN
20964,,NaN,,,,,NaN,,,NaN,,,NaN
20965,18,NaN,8,102,102,100,NaN,36,43,NaN,62,100,NaN
20966,,NaN,,,,,NaN,,,NaN,,,NaN
20967,18,NaN,8,102,103,98,NaN,36,43,NaN,61,100,NaN
20968,,NaN,,,,,NaN,,,NaN,,,NaN
20969,18,NaN,8,102,102,98,NaN,36,43,NaN,61,100,NaN
20970,,NaN,,,,,NaN,,,NaN,,,NaN
20971,18,NaN,8,101,102,98,NaN,36,44,NaN,61,100,NaN
20972,,NaN,,,,,NaN,,,NaN,,,NaN
20973,18,NaN,8,102,102,98,NaN,36,43,NaN,61,100,NaN
20974,,NaN,,,,,NaN,,,NaN,,,NaN
20975,18,NaN,8,102,102,100,NaN,35,44,NaN,62,100,NaN
20976,,NaN,,,,,NaN,,,NaN,,,NaN
20977,18,NaN,8,102,103,99,NaN,35,43,NaN,61,100,NaN
20978,,NaN,,,,,NaN,,,NaN,,,NaN
20979,18,NaN,8,102,103,99,NaN,35,43,NaN,62,100,NaN
20980,,NaN,,,,,NaN,,,NaN,,,NaN
20981,18,NaN,8,102,103,99,NaN,35,43,NaN,61,100,NaN
20982,,NaN,,,,,NaN,,,NaN,,,NaN
20983,18,NaN,8,102,103,98,NaN,35,43,NaN,61,100,NaN
20984,,NaN,,,,,NaN,,,NaN,,,NaN
20985,18,NaN,8,102,102,101,NaN,35,44,NaN,62,100,NaN
20986,,NaN,,,,,NaN,,,NaN,,,NaN
20987,18,NaN,8,102,102,99,NaN,35,43,NaN,62,100,NaN
20988,,NaN,,,,,NaN,,,NaN,,,NaN
20989,18,NaN,8,102,103,100,NaN,35,44,NaN,62,100,NaN
20990,,NaN,,,,,NaN,,,NaN,,,NaN
20991,18,NaN,8,102,103,99,NaN,35,44,NaN,62,100,NaN
20992,,NaN,,,,,NaN,,,NaN,,,NaN
20993,18,NaN,8,102,102,99,NaN,35,44,NaN,62,100,NaN
20994,,NaN,,,,,NaN,,,NaN,,,NaN
20995,18,NaN,8,102,102,101,NaN,35,44,NaN,62,100,NaN
20996,,NaN,,,,,NaN,,,NaN,,,NaN
20997,18,NaN,8,102,102,99,NaN,36,44,NaN,62,100,NaN
20998,,NaN,,,,,NaN,,,NaN,,,NaN
20999,18,NaN,8,102,103,101,NaN,36,44,NaN,62,100,NaN
21000,,NaN,,,,,NaN,,,NaN,,,NaN
21001,18,NaN,8,102,103,100,NaN,36,43,NaN,62,100,NaN
21002,,NaN,,,,,NaN,,,NaN,,,NaN
21003,18,NaN,8,101,102,99,NaN,35,43,NaN,61,100,NaN
21004,,NaN,,,,,NaN,,,NaN,,,NaN
21005,18,NaN,8,99,101,101,NaN,35,44,NaN,62,100,NaN
21006,,NaN,,,,,NaN,,,NaN,,,NaN
21007,18,NaN,8,99,100,99,NaN,35,44,NaN,62,100,NaN
21008,,NaN,,,,,NaN,,,NaN,,,NaN
21009,18,NaN,8,100,100,101,NaN,35,45,NaN,63,100,NaN
21010,,NaN,,,,,NaN,,,NaN,,,NaN
21011,18,NaN,9,101,101,101,NaN,36,45,NaN,63,100,NaN
21012,,NaN,,,,,NaN,,,NaN,,,NaN
21013,18,NaN,9,102,102,101,NaN,36,45,NaN,63,100,NaN
21014,,NaN,,,,,NaN,,,NaN,,,NaN
21015,18,NaN,8,102,103,103,NaN,36,46,NaN,64,100,NaN
21016,,NaN,,,,,NaN,,,NaN,,,NaN
21017,18,NaN,8,103,103,101,NaN,36,45,NaN,63,100,NaN
21018,,NaN,,,,,NaN,,,NaN,,,NaN
21019,18,NaN,8,103,103,102,NaN,36,45,NaN,64,100,NaN
21020,,NaN,,,,,NaN,,,NaN,,,NaN
21021,18,NaN,8,103,103,101,NaN,36,45,NaN,64,100,NaN
21022,,NaN,,,,,NaN,,,NaN,,,NaN
21023,18,NaN,8,103,104,101,NaN,36,45,NaN,63,100,NaN
21024,,NaN,,,,,NaN,,,NaN,,,NaN
21025,18,NaN,8,103,104,103,NaN,35,45,NaN,64,100,NaN
21026,,NaN,,,,,NaN,,,NaN,,,NaN
21027,18,NaN,9,103,104,101,NaN,35,45,NaN,63,100,NaN
21028,,NaN,,,,,NaN,,,NaN,,,NaN
21029,18,NaN,9,103,104,102,NaN,35,45,NaN,63,100,NaN
21030,,NaN,,,,,NaN,,,NaN,,,NaN
21031,18,NaN,9,103,104,101,NaN,35,45,NaN,63,100,NaN
21032,,NaN,,,,,NaN,,,NaN,,,NaN
21033,18,NaN,8,103,104,100,NaN,35,44,NaN,63,100,NaN
21034,,NaN,,,,,NaN,,,NaN,,,NaN
21035,18,NaN,8,103,104,102,NaN,35,45,NaN,63,100,NaN
21036,,NaN,,,,,NaN,,,NaN,,,NaN
21037,18,NaN,8,103,103,100,NaN,35,44,NaN,63,100,NaN
21038,,NaN,,,,,NaN,,,NaN,,,NaN
21039,18,NaN,8,103,104,102,NaN,36,44,NaN,63,100,NaN
21040,,NaN,,,,,NaN,,,NaN,,,NaN
21041,18,NaN,8,103,103,103,NaN,36,45,NaN,63,100,NaN
21042,,NaN,,,,,NaN,,,NaN,,,NaN
21043,18,NaN,8,102,103,102,NaN,36,45,NaN,63,100,NaN
21044,,NaN,,,,,NaN,,,NaN,,,NaN
21045,18,NaN,8,101,102,103,NaN,36,45,NaN,64,100,NaN
21046,,NaN,,,,,NaN,,,NaN,,,NaN
21047,18,NaN,8,101,102,101,NaN,35,44,NaN,63,100,NaN
21048,,NaN,,,,,NaN,,,NaN,,,NaN
21049,18,NaN,8,101,102,103,NaN,35,45,NaN,64,100,NaN
21050,,NaN,,,,,NaN,,,NaN,,,NaN
21051,18,NaN,8,102,102,102,NaN,35,45,NaN,63,100,NaN
21052,,NaN,,,,,NaN,,,NaN,,,NaN
21053,18,NaN,8,102,102,101,NaN,35,44,NaN,63,100,NaN
21054,,NaN,,,,,NaN,,,NaN,,,NaN
21055,18,NaN,8,102,102,103,NaN,36,45,NaN,63,100,NaN
21056,,NaN,,,,,NaN,,,NaN,,,NaN
21057,18,NaN,8,102,102,100,NaN,36,44,NaN,63,100,NaN
21058,,NaN,,,,,NaN,,,NaN,,,NaN
21059,18,NaN,8,102,102,103,NaN,36,45,NaN,63,100,NaN
21060,,NaN,,,,,NaN,,,NaN,,,NaN
21061,18,NaN,8,102,103,102,NaN,35,45,NaN,63,100,NaN
21062,,NaN,,,,,NaN,,,NaN,,,NaN
21063,18,NaN,8,103,103,102,NaN,35,44,NaN,63,100,NaN
21064,,NaN,,,,,NaN,,,NaN,,,NaN
21065,18,NaN,8,103,103,103,NaN,35,45,NaN,63,100,NaN
21066,,NaN,,,,,NaN,,,NaN,,,NaN
21067,18,NaN,8,103,103,102,NaN,35,45,NaN,63,100,NaN
21068,,NaN,,,,,NaN,,,NaN,,,NaN
21069,18,NaN,8,102,103,103,NaN,35,45,NaN,64,100,NaN
21070,,NaN,,,,,NaN,,,NaN,,,NaN
21071,18,NaN,8,101,102,103,NaN,35,45,NaN,64,100,NaN
21072,,NaN,,,,,NaN,,,NaN,,,NaN
21073,18,NaN,8,102,102,103,NaN,35,44,NaN,64,100,NaN
21074,,NaN,,,,,NaN,,,NaN,,,NaN
21075,18,NaN,8,102,102,104,NaN,36,45,NaN,64,100,NaN
21076,,NaN,,,,,NaN,,,NaN,,,NaN
21077,18,NaN,8,102,103,102,NaN,36,44,NaN,63,100,NaN
21078,,NaN,,,,,NaN,,,NaN,,,NaN
21079,18,NaN,8,103,103,102,NaN,36,44,NaN,63,100,NaN
21080,,NaN,,,,,NaN,,,NaN,,,NaN
21081,18,NaN,8,103,103,100,NaN,36,20,NaN,52,100,NaN
21082,,NaN,,,,,NaN,,,NaN,,,NaN
21083,18,NaN,8,102,103,,NaN,35,,NaN,52,100,NaN
21084,,NaN,,,,,NaN,,,NaN,,,NaN
21085,18,NaN,8,103,103,,NaN,35,,NaN,,100,NaN
21086,,NaN,,,,,NaN,,,NaN,,,NaN
21087,18,NaN,8,102,103,,NaN,35,,NaN,,100,NaN
21088,,NaN,,,,,NaN,,,NaN,,,NaN
21089,18,NaN,8,102,103,,NaN,35,,NaN,,100,NaN
21090,,NaN,,,,,NaN,,,NaN,,,NaN
21091,18,NaN,8,103,103,,NaN,35,,NaN,36,100,NaN
21092,,NaN,,,,,NaN,,,NaN,,,NaN
21093,18,NaN,8,103,103,,NaN,35,,NaN,54,100,NaN
21094,,NaN,,,,,NaN,,,NaN,,,NaN
21095,18,NaN,8,103,103,,NaN,35,,NaN,59,100,NaN
21096,,NaN,,,,,NaN,,,NaN,,,NaN
21097,18,NaN,8,102,103,,NaN,36,,NaN,61,100,NaN
21098,,NaN,,,,,NaN,,,NaN,,,NaN
21099,18,NaN,8,102,103,101,NaN,36,44,NaN,62,100,NaN
21100,,NaN,,,,,NaN,,,NaN,,,NaN
21101,18,NaN,8,102,103,101,NaN,36,44,NaN,63,100,NaN
21102,,NaN,,,,,NaN,,,NaN,,,NaN
21103,18,NaN,8,103,103,100,NaN,36,44,NaN,62,100,NaN
21104,,NaN,,,,,NaN,,,NaN,,,NaN
21105,18,NaN,39,102,103,102,NaN,36,44,NaN,63,100,NaN
21106,,NaN,,,,,NaN,,,NaN,,,NaN
21107,18,NaN,39,102,103,100,NaN,36,44,NaN,62,100,NaN
21108,,NaN,,,,,NaN,,,NaN,,,NaN
21109,18,NaN,15,103,103,102,NaN,36,44,NaN,63,100,NaN
21110,,NaN,,,,,NaN,,,NaN,,,NaN
21111,18,NaN,15,102,103,102,NaN,36,44,NaN,63,100,NaN
21112,,NaN,,,,,NaN,,,NaN,,,NaN
21113,18,NaN,8,102,103,100,NaN,35,44,NaN,63,100,NaN
21114,,NaN,,,,,NaN,,,NaN,,,NaN
21115,18,NaN,8,101,102,102,NaN,35,45,NaN,63,100,NaN
21116,,NaN,,,,,NaN,,,NaN,,,NaN
21117,18,NaN,8,102,102,100,NaN,35,44,NaN,62,100,NaN
21118,,NaN,,,,,NaN,,,NaN,,,NaN
21119,18,NaN,8,102,102,102,NaN,35,44,NaN,63,100,NaN
21120,,NaN,,,,,NaN,,,NaN,,,NaN
21121,18,NaN,8,102,103,101,NaN,35,44,NaN,63,100,NaN
21122,,NaN,,,,,NaN,,,NaN,,,NaN
21123,18,NaN,8,102,103,100,NaN,35,44,NaN,62,100,NaN
21124,,NaN,,,,,NaN,,,NaN,,,NaN
21125,18,NaN,8,102,102,101,NaN,35,44,NaN,62,100,NaN
21126,,NaN,,,,,NaN,,,NaN,,,NaN
21127,18,NaN,8,101,102,99,NaN,35,43,NaN,62,100,NaN
21128,,NaN,,,,,NaN,,,NaN,,,NaN
21129,18,NaN,8,101,102,101,NaN,35,44,NaN,62,100,NaN
21130,,NaN,,,,,NaN,,,NaN,,,NaN
21131,18,NaN,8,101,102,101,NaN,35,44,NaN,62,100,NaN
21132,,NaN,,,,,NaN,,,NaN,,,NaN
21133,18,NaN,8,101,102,100,NaN,36,44,NaN,62,100,NaN
21134,,NaN,,,,,NaN,,,NaN,,,NaN
21135,18,NaN,8,102,102,102,NaN,36,44,NaN,63,100,NaN
21136,,NaN,,,,,NaN,,,NaN,,,NaN
21137,18,NaN,8,102,102,100,NaN,36,44,NaN,62,100,NaN
21138,,NaN,,,,,NaN,,,NaN,,,NaN
21139,18,NaN,8,102,102,102,NaN,36,44,NaN,63,100,NaN
21140,,NaN,,,,,NaN,,,NaN,,,NaN
21141,18,NaN,8,102,102,101,NaN,36,44,NaN,63,100,NaN
21142,,NaN,,,,,NaN,,,NaN,,,NaN
21143,18,NaN,8,102,103,100,NaN,36,43,NaN,62,100,NaN
21144,,NaN,,,,,NaN,,,NaN,,,NaN
21145,18,NaN,8,102,103,102,NaN,36,44,NaN,63,100,NaN
21146,,NaN,,,,,NaN,,,NaN,,,NaN
21147,18,NaN,8,102,103,99,NaN,36,43,NaN,62,100,NaN
21148,,NaN,,,,,NaN,,,NaN,,,NaN
21149,18,NaN,8,103,103,100,NaN,36,43,NaN,62,100,NaN
21150,,NaN,,,,,NaN,,,NaN,,,NaN
21151,18,NaN,8,102,103,101,NaN,36,43,NaN,62,100,NaN
21152,,NaN,,,,,NaN,,,NaN,,,NaN
21153,18,NaN,8,102,103,100,NaN,36,43,NaN,62,100,NaN
21154,,NaN,,,,,NaN,,,NaN,,,NaN
21155,18,NaN,8,101,102,101,NaN,36,44,NaN,62,100,NaN
21156,,NaN,,,,,NaN,,,NaN,,,NaN
21157,18,NaN,8,101,102,99,NaN,36,44,NaN,62,100,NaN
21158,,NaN,,,,,NaN,,,NaN,,,NaN
21159,18,NaN,8,101,102,101,NaN,36,44,NaN,62,100,NaN
21160,,NaN,,,,,NaN,,,NaN,,,NaN
21161,18,NaN,8,102,102,101,NaN,35,44,NaN,62,100,NaN
21162,,NaN,,,,,NaN,,,NaN,,,NaN
21163,18,NaN,8,102,102,101,NaN,35,43,NaN,62,100,NaN
21164,,NaN,,,,,NaN,,,NaN,,,NaN
21165,18,NaN,8,102,102,103,NaN,35,44,NaN,63,100,NaN
21166,,NaN,,,,,NaN,,,NaN,,,NaN
21167,18,NaN,8,102,103,100,NaN,36,43,NaN,62,100,NaN
21168,,NaN,,,,,NaN,,,NaN,,,NaN
21169,18,NaN,8,102,102,102,NaN,36,44,NaN,63,100,NaN
21170,,NaN,,,,,NaN,,,NaN,,,NaN
21171,18,NaN,8,102,103,102,NaN,36,44,NaN,63,100,NaN
21172,,NaN,,,,,NaN,,,NaN,,,NaN
21173,18,NaN,8,102,103,101,NaN,36,43,NaN,62,100,NaN
21174,,NaN,,,,,NaN,,,NaN,,,NaN
21175,18,NaN,8,102,103,103,NaN,36,44,NaN,63,100,NaN
21176,,NaN,,,,,NaN,,,NaN,,,NaN
21177,18,NaN,8,102,103,100,NaN,36,43,NaN,62,100,NaN
21178,,NaN,,,,,NaN,,,NaN,,,NaN
21179,18,NaN,8,102,103,101,NaN,36,43,NaN,63,100,NaN
21180,,NaN,,,,,NaN,,,NaN,,,NaN
21181,18,NaN,8,103,103,101,NaN,35,43,NaN,63,100,NaN
21182,,NaN,,,,,NaN,,,NaN,,,NaN
21183,18,NaN,8,103,103,102,NaN,35,43,NaN,63,100,NaN
21184,,NaN,,,,,NaN,,,NaN,,,NaN
21185,18,NaN,8,103,104,103,NaN,35,44,NaN,63,100,NaN
21186,,NaN,,,,,NaN,,,NaN,,,NaN
21187,18,NaN,8,101,103,101,NaN,36,43,NaN,62,100,NaN
21188,,NaN,,,,,NaN,,,NaN,,,NaN
21189,18,NaN,8,101,102,101,NaN,36,43,NaN,62,100,NaN
21190,,NaN,,,,,NaN,,,NaN,,,NaN
21191,18,NaN,8,100,101,100,NaN,36,43,NaN,62,100,NaN
21192,,NaN,,,,,NaN,,,NaN,,,NaN
21193,18,NaN,8,101,101,100,NaN,35,43,NaN,62,100,NaN
21194,,NaN,,,,,NaN,,,NaN,,,NaN
21195,18,NaN,8,101,101,101,NaN,35,43,NaN,62,100,NaN
21196,,NaN,,,,,NaN,,,NaN,,,NaN
21197,18,NaN,8,102,102,99,NaN,35,43,NaN,62,100,NaN
21198,,NaN,,,,,NaN,,,NaN,,,NaN
21199,18,NaN,8,102,102,100,NaN,35,43,NaN,62,100,NaN
21200,,NaN,,,,,NaN,,,NaN,,,NaN
21201,18,NaN,8,103,103,100,NaN,35,44,NaN,62,100,NaN
21202,,NaN,,,,,NaN,,,NaN,,,NaN
21203,18,NaN,8,103,103,99,NaN,35,43,NaN,62,100,NaN
21204,,NaN,,,,,NaN,,,NaN,,,NaN
21205,18,NaN,8,103,103,101,NaN,35,43,NaN,62,100,NaN
21206,,NaN,,,,,NaN,,,NaN,,,NaN
21207,18,NaN,8,103,104,98,NaN,36,43,NaN,61,100,NaN
21208,,NaN,,,,,NaN,,,NaN,,,NaN
21209,18,NaN,8,103,104,99,NaN,36,43,NaN,61,100,NaN
21210,,NaN,,,,,NaN,,,NaN,,,NaN
21211,18,NaN,8,103,104,98,NaN,36,43,NaN,61,100,NaN
21212,,NaN,,,,,NaN,,,NaN,,,NaN
21213,18,NaN,8,103,104,97,NaN,36,42,NaN,61,100,NaN
21214,,NaN,,,,,NaN,,,NaN,,,NaN
21215,18,NaN,8,103,103,99,NaN,35,43,NaN,61,100,NaN
21216,,NaN,,,,,NaN,,,NaN,,,NaN
21217,18,NaN,8,103,104,97,NaN,35,42,NaN,61,100,NaN
21218,,NaN,,,,,NaN,,,NaN,,,NaN
21219,18,NaN,8,103,103,99,NaN,35,42,NaN,61,100,NaN
21220,,NaN,,,,,NaN,,,NaN,,,NaN
21221,18,NaN,8,103,104,98,NaN,35,43,NaN,61,100,NaN
21222,,NaN,,,,,NaN,,,NaN,,,NaN
21223,18,NaN,8,103,104,97,NaN,35,42,NaN,61,100,NaN
21224,,NaN,,,,,NaN,,,NaN,,,NaN
21225,18,NaN,8,103,103,99,NaN,35,43,NaN,61,100,NaN
21226,,NaN,,,,,NaN,,,NaN,,,NaN
21227,18,NaN,8,103,104,98,NaN,35,43,NaN,61,100,NaN
21228,,NaN,,,,,NaN,,,NaN,,,NaN
21229,18,NaN,8,103,104,99,NaN,35,44,NaN,62,100,NaN
21230,,NaN,,,,,NaN,,,NaN,,,NaN
21231,18,NaN,8,103,104,98,NaN,35,44,NaN,62,100,NaN
21232,,NaN,,,,,NaN,,,NaN,,,NaN
21233,18,NaN,8,103,104,98,NaN,35,43,NaN,61,100,NaN
21234,,NaN,,,,,NaN,,,NaN,,,NaN
21235,18,NaN,8,103,103,100,NaN,36,44,NaN,62,100,NaN
21236,,NaN,,,,,NaN,,,NaN,,,NaN
21237,18,NaN,8,103,103,97,NaN,36,43,NaN,61,100,NaN
21238,,NaN,,,,,NaN,,,NaN,,,NaN
21239,18,NaN,8,103,103,98,NaN,36,43,NaN,61,100,NaN
21240,,NaN,,,,,NaN,,,NaN,,,NaN
21241,18,NaN,9,103,103,98,NaN,36,42,NaN,61,100,NaN
21242,,NaN,,,,,NaN,,,NaN,,,NaN
21243,18,NaN,9,103,103,97,NaN,35,43,NaN,61,100,NaN
21244,,NaN,,,,,NaN,,,NaN,,,NaN
21245,18,NaN,8,103,104,99,NaN,35,43,NaN,61,100,NaN
21246,,NaN,,,,,NaN,,,NaN,,,NaN
21247,18,NaN,8,103,104,97,NaN,35,42,NaN,61,100,NaN
21248,,NaN,,,,,NaN,,,NaN,,,NaN
21249,18,NaN,8,103,103,98,NaN,35,43,NaN,61,100,NaN
21250,,NaN,,,,,NaN,,,NaN,,,NaN
21251,18,NaN,8,102,103,97,NaN,35,43,NaN,61,100,NaN
21252,,NaN,,,,,NaN,,,NaN,,,NaN
21253,18,NaN,8,103,103,96,NaN,35,43,NaN,61,100,NaN
21254,,NaN,,,,,NaN,,,NaN,,,NaN
21255,18,NaN,8,103,103,99,NaN,35,43,NaN,61,100,NaN
21256,,NaN,,,,,NaN,,,NaN,,,NaN
21257,18,NaN,8,103,104,96,NaN,36,43,NaN,61,100,NaN
21258,,NaN,,,,,NaN,,,NaN,,,NaN
21259,18,NaN,9,103,103,97,NaN,36,43,NaN,61,100,NaN
21260,,NaN,,,,,NaN,,,NaN,,,NaN
21261,18,NaN,9,103,103,97,NaN,36,43,NaN,61,100,NaN
21262,,NaN,,,,,NaN,,,NaN,,,NaN
21263,18,NaN,8,103,103,96,NaN,36,42,NaN,60,100,NaN
21264,,NaN,,,,,NaN,,,NaN,,,NaN
21265,18,NaN,8,103,103,97,NaN,35,43,NaN,61,100,NaN
21266,,NaN,,,,,NaN,,,NaN,,,NaN
21267,18,NaN,8,102,103,96,NaN,35,43,NaN,60,100,NaN
21268,,NaN,,,,,NaN,,,NaN,,,NaN
21269,18,NaN,8,102,103,97,NaN,35,43,NaN,61,100,NaN
21270,,NaN,,,,,NaN,,,NaN,,,NaN
21271,18,NaN,9,102,103,97,NaN,36,43,NaN,61,100,NaN
21272,,NaN,,,,,NaN,,,NaN,,,NaN
21273,18,NaN,9,103,103,96,NaN,36,42,NaN,61,100,NaN
21274,,NaN,,,,,NaN,,,NaN,,,NaN
21275,18,NaN,8,103,103,98,NaN,36,43,NaN,61,100,NaN
21276,,NaN,,,,,NaN,,,NaN,,,NaN
21277,18,NaN,8,101,103,96,NaN,36,43,NaN,61,100,NaN
21278,,NaN,,,,,NaN,,,NaN,,,NaN
21279,18,NaN,8,101,102,98,NaN,35,43,NaN,61,100,NaN
21280,,NaN,,,,,NaN,,,NaN,,,NaN
21281,18,NaN,8,101,101,97,NaN,35,43,NaN,61,100,NaN
21282,,NaN,,,,,NaN,,,NaN,,,NaN
21283,18,NaN,8,101,101,97,NaN,35,43,NaN,61,100,NaN
21284,,NaN,,,,,NaN,,,NaN,,,NaN
21285,18,NaN,8,101,102,98,NaN,36,44,NaN,61,100,NaN
21286,,NaN,,,,,NaN,,,NaN,,,NaN
21287,18,NaN,8,102,102,96,NaN,36,43,NaN,61,100,NaN
21288,,NaN,,,,,NaN,,,NaN,,,NaN
21289,18,NaN,8,102,103,98,NaN,36,44,NaN,62,100,NaN
21290,,NaN,,,,,NaN,,,NaN,,,NaN
21291,18,NaN,8,103,103,98,NaN,36,44,NaN,62,100,NaN
21292,,NaN,,,,,NaN,,,NaN,,,NaN
21293,18,NaN,8,103,104,97,NaN,35,43,NaN,62,100,NaN
21294,,NaN,,,,,NaN,,,NaN,,,NaN
21295,18,NaN,8,104,104,99,NaN,35,44,NaN,62,100,NaN
21296,,NaN,,,,,NaN,,,NaN,,,NaN
21297,18,NaN,8,103,104,96,NaN,35,43,NaN,61,100,NaN
21298,,NaN,,,,,NaN,,,NaN,,,NaN
21299,18,NaN,8,103,104,98,NaN,36,44,NaN,62,100,NaN
21300,,NaN,,,,,NaN,,,NaN,,,NaN
21301,18,NaN,8,103,104,97,NaN,36,43,NaN,61,100,NaN
21302,,NaN,,,,,NaN,,,NaN,,,NaN
21303,18,NaN,8,103,104,97,NaN,36,43,NaN,61,100,NaN
21304,,NaN,,,,,NaN,,,NaN,,,NaN
21305,18,NaN,8,103,104,99,NaN,36,43,NaN,62,100,NaN
21306,,NaN,,,,,NaN,,,NaN,,,NaN
21307,18,NaN,8,103,104,97,NaN,35,43,NaN,61,100,NaN
21308,,NaN,,,,,NaN,,,NaN,,,NaN
21309,18,NaN,8,103,104,98,NaN,35,43,NaN,61,100,NaN
21310,,NaN,,,,,NaN,,,NaN,,,NaN
21311,18,NaN,8,103,104,97,NaN,35,43,NaN,61,100,NaN
21312,,NaN,,,,,NaN,,,NaN,,,NaN
21313,18,NaN,8,103,104,97,NaN,35,43,NaN,61,100,NaN
21314,,NaN,,,,,NaN,,,NaN,,,NaN
21315,18,NaN,8,103,103,98,NaN,35,43,NaN,61,100,NaN
21316,,NaN,,,,,NaN,,,NaN,,,NaN
21317,18,NaN,8,102,103,97,NaN,35,43,NaN,61,100,NaN
21318,,NaN,,,,,NaN,,,NaN,,,NaN
21319,18,NaN,8,100,102,98,NaN,35,43,NaN,61,100,NaN
21320,,NaN,,,,,NaN,,,NaN,,,NaN
