time,Solar8000/ART_MBP,SNUADC/ECG_V5,Solar8000/HR,SNUADC/ART,SNUADC/CVP,SNUADC/ECG_II,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/PLETH_SPO2,Solar8000/CVP,Solar8000/ART_SBP,Solar8000/PLETH_HR,Solar8000/ETCO2
6194,84,NaN,79,NaN,NaN,NaN,66,16,100,6,112,79,38
6195,,NaN,,NaN,NaN,NaN,,,,,,,
6196,83,NaN,78,NaN,NaN,NaN,64,16,100,6,111,78,38
6197,,NaN,,NaN,NaN,NaN,,,,,,,
6198,83,NaN,77,NaN,NaN,NaN,64,16,100,5,111,78,38
6199,,NaN,,NaN,NaN,NaN,,,,,,,
6200,82,NaN,76,NaN,NaN,NaN,64,16,100,5,110,76,37
6201,,NaN,,NaN,NaN,NaN,,,,,,,
6202,83,NaN,76,NaN,NaN,NaN,65,16,100,5,111,76,37
6203,,NaN,,NaN,NaN,NaN,,,,,,,
6204,83,NaN,76,NaN,NaN,NaN,64,16,99,5,111,77,37
6205,,NaN,,NaN,NaN,NaN,,,,,,,
6206,83,NaN,77,NaN,NaN,NaN,64,16,99,5,113,77,37
6207,,NaN,,NaN,NaN,NaN,,,,,,,
6208,84,NaN,77,NaN,NaN,NaN,65,16,99,5,112,77,37
6209,,NaN,,NaN,NaN,NaN,,,,,,,
6210,85,NaN,77,NaN,NaN,NaN,65,16,99,5,114,78,37
6211,,NaN,,NaN,NaN,NaN,,,,,,,
6212,83,NaN,78,NaN,NaN,NaN,64,16,99,5,112,78,37
6213,,NaN,,NaN,NaN,NaN,,,,,,,
6214,83,NaN,78,NaN,NaN,NaN,63,16,99,5,112,78,37
6215,,NaN,,NaN,NaN,NaN,,,,,,,
6216,82,NaN,77,NaN,NaN,NaN,64,16,99,5,111,78,37
6217,,NaN,,NaN,NaN,NaN,,,,,,,
6218,81,NaN,77,NaN,NaN,NaN,63,16,99,5,111,78,37
6219,,NaN,,NaN,NaN,NaN,,,,,,,
6220,80,NaN,77,NaN,NaN,NaN,62,16,99,5,109,77,37
6221,,NaN,,NaN,NaN,NaN,,,,,,,
6222,80,NaN,77,NaN,NaN,NaN,61,16,99,5,110,77,37
6223,,NaN,,NaN,NaN,NaN,,,,,,,
6224,80,NaN,76,NaN,NaN,NaN,61,16,99,6,110,76,37
6225,,NaN,,NaN,NaN,NaN,,,,,,,
6226,79,NaN,75,NaN,NaN,NaN,60,16,99,6,109,76,37
6227,,NaN,,NaN,NaN,NaN,,,,,,,
6228,77,NaN,75,NaN,NaN,NaN,59,16,98,5,107,75,38
6229,,NaN,,NaN,NaN,NaN,,,,,,,
6230,76,NaN,74,NaN,NaN,NaN,58,16,98,5,107,75,38
6231,,NaN,,NaN,NaN,NaN,,,,,,,
6232,77,NaN,74,NaN,NaN,NaN,59,16,98,5,108,75,38
6233,,NaN,,NaN,NaN,NaN,,,,,,,
6234,77,NaN,75,NaN,NaN,NaN,59,16,99,5,107,76,38
6235,,NaN,,NaN,NaN,NaN,,,,,,,
6236,78,NaN,76,NaN,NaN,NaN,61,16,99,5,109,76,37
6237,,NaN,,NaN,NaN,NaN,,,,,,,
6238,78,NaN,77,NaN,NaN,NaN,60,16,99,5,109,77,37
6239,,NaN,,NaN,NaN,NaN,,,,,,,
6240,79,NaN,77,NaN,NaN,NaN,62,16,99,5,111,77,37
6241,,NaN,,NaN,NaN,NaN,,,,,,,
6242,80,NaN,77,NaN,NaN,NaN,63,16,99,5,111,77,37
6243,,NaN,,NaN,NaN,NaN,,,,,,,
6244,80,NaN,77,NaN,NaN,NaN,62,16,100,5,111,78,37
6245,,NaN,,NaN,NaN,NaN,,,,,,,
6246,81,NaN,77,NaN,NaN,NaN,64,16,99,5,112,78,37
6247,,NaN,,NaN,NaN,NaN,,,,,,,
6248,81,NaN,77,NaN,NaN,NaN,63,16,99,5,113,78,37
6249,,NaN,,NaN,NaN,NaN,,,,,,,
6250,80,NaN,77,NaN,NaN,NaN,63,16,99,5,111,77,37
6251,,NaN,,NaN,NaN,NaN,,,,,,,
6252,80,NaN,76,NaN,NaN,NaN,62,16,99,5,111,77,37
6253,,NaN,,NaN,NaN,NaN,,,,,,,
6254,80,NaN,76,NaN,NaN,NaN,62,16,99,5,111,76,37
6255,,NaN,,NaN,NaN,NaN,,,,,,,
6256,80,NaN,75,NaN,NaN,NaN,61,16,99,5,111,76,37
6257,,NaN,,NaN,NaN,NaN,,,,,,,
6258,80,NaN,75,NaN,NaN,NaN,61,16,99,5,111,76,36
6259,,NaN,,NaN,NaN,NaN,,,,,,,
6260,79,NaN,75,NaN,NaN,NaN,61,16,99,5,110,76,36
6261,,NaN,,NaN,NaN,NaN,,,,,,,
6262,79,NaN,75,NaN,NaN,NaN,61,16,99,5,111,76,36
6263,,NaN,,NaN,NaN,NaN,,,,,,,
6264,79,NaN,75,NaN,NaN,NaN,61,16,100,5,112,76,37
6265,,NaN,,NaN,NaN,NaN,,,,,,,
6266,79,NaN,75,NaN,NaN,NaN,61,16,100,5,110,75,37
6267,,NaN,,NaN,NaN,NaN,,,,,,,
6268,78,NaN,74,NaN,NaN,NaN,60,16,99,5,108,75,37
6269,,NaN,,NaN,NaN,NaN,,,,,,,
6270,78,NaN,73,NaN,NaN,NaN,60,16,99,5,110,74,37
6271,,NaN,,NaN,NaN,NaN,,,,,,,
6272,78,NaN,73,NaN,NaN,NaN,61,16,99,5,109,74,36
6273,,NaN,,NaN,NaN,NaN,,,,,,,
6274,79,NaN,74,NaN,NaN,NaN,62,16,99,5,111,75,36
6275,,NaN,,NaN,NaN,NaN,,,,,,,
6276,80,NaN,76,NaN,NaN,NaN,63,16,99,5,111,77,36
6277,,NaN,,NaN,NaN,NaN,,,,,,,
6278,81,NaN,77,NaN,NaN,NaN,63,16,99,5,112,77,37
6279,,NaN,,NaN,NaN,NaN,,,,,,,
6280,80,NaN,78,NaN,NaN,NaN,63,16,100,5,111,78,37
6281,,NaN,,NaN,NaN,NaN,,,,,,,
6282,80,NaN,78,NaN,NaN,NaN,62,16,100,5,111,78,37
6283,,NaN,,NaN,NaN,NaN,,,,,,,
6284,81,NaN,88,NaN,NaN,NaN,62,16,99,6,114,78,37
6285,,NaN,,NaN,NaN,NaN,,,,,,,
6286,79,NaN,86,NaN,NaN,NaN,60,16,100,6,110,77,37
6287,,NaN,,NaN,NaN,NaN,,,,,,,
6288,79,NaN,83,NaN,NaN,NaN,61,16,100,6,110,75,37
6289,,NaN,,NaN,NaN,NaN,,,,,,,
6290,79,NaN,83,NaN,NaN,NaN,61,16,100,6,110,75,37
6291,,NaN,,NaN,NaN,NaN,,,,,,,
6292,79,NaN,83,NaN,NaN,NaN,61,16,100,6,111,74,37
6293,,NaN,,NaN,NaN,NaN,,,,,,,
6294,79,NaN,74,NaN,NaN,NaN,61,16,99,6,110,74,37
6295,,NaN,,NaN,NaN,NaN,,,,,,,
6296,80,NaN,73,NaN,NaN,NaN,62,16,100,6,112,75,37
6297,,NaN,,NaN,NaN,NaN,,,,,,,
6298,79,NaN,73,NaN,NaN,NaN,62,16,99,6,111,74,37
6299,,NaN,,NaN,NaN,NaN,,,,,,,
6300,79,NaN,74,NaN,NaN,NaN,61,16,99,5,111,74,37
6301,,NaN,,NaN,NaN,NaN,,,,,,,
6302,78,NaN,72,NaN,NaN,NaN,60,16,100,5,108,74,37
6303,,NaN,,NaN,NaN,NaN,,,,,,,
6304,77,NaN,73,NaN,NaN,NaN,60,16,100,5,109,75,37
6305,,NaN,,NaN,NaN,NaN,,,,,,,
6306,77,NaN,74,NaN,NaN,NaN,60,16,100,5,108,75,37
6307,,NaN,,NaN,NaN,NaN,,,,,,,
6308,78,NaN,76,NaN,NaN,NaN,61,16,100,5,110,77,37
6309,,NaN,,NaN,NaN,NaN,,,,,,,
6310,78,NaN,78,NaN,NaN,NaN,61,16,99,5,110,78,37
6311,,NaN,,NaN,NaN,NaN,,,,,,,
6312,78,NaN,78,NaN,NaN,NaN,61,16,100,5,110,78,37
6313,,NaN,,NaN,NaN,NaN,,,,,,,
6314,79,NaN,78,NaN,NaN,NaN,61,16,100,5,111,79,35
6315,,NaN,,NaN,NaN,NaN,,,,,,,
6316,78,NaN,79,NaN,NaN,NaN,60,16,100,5,110,79,35
6317,,NaN,,NaN,NaN,NaN,,,,,,,
6318,78,NaN,80,NaN,NaN,NaN,61,16,100,5,110,80,35
6319,,NaN,,NaN,NaN,NaN,,,,,,,
6320,76,NaN,80,NaN,NaN,NaN,58,16,100,5,108,80,35
6321,,NaN,,NaN,NaN,NaN,,,,,,,
6322,77,NaN,78,NaN,NaN,NaN,58,16,100,5,109,79,36
6323,,NaN,,NaN,NaN,NaN,,,,,,,
6324,76,NaN,78,NaN,NaN,NaN,58,16,100,5,107,78,36
6325,,NaN,,NaN,NaN,NaN,,,,,,,
6326,77,NaN,77,NaN,NaN,NaN,60,16,100,5,108,78,36
6327,,NaN,,NaN,NaN,NaN,,,,,,,
6328,76,NaN,78,NaN,NaN,NaN,59,16,100,5,108,79,36
6329,,NaN,,NaN,NaN,NaN,,,,,,,
6330,77,NaN,79,NaN,NaN,NaN,60,16,100,4,109,80,36
6331,,NaN,,NaN,NaN,NaN,,,,,,,
6332,77,NaN,80,NaN,NaN,NaN,60,16,99,4,108,80,36
6333,,NaN,,NaN,NaN,NaN,,,,,,,
6334,76,NaN,80,NaN,NaN,NaN,58,16,100,3,106,80,36
6335,,NaN,,NaN,NaN,NaN,,,,,,,
6336,74,NaN,80,NaN,NaN,NaN,57,16,100,3,105,80,37
6337,,NaN,,NaN,NaN,NaN,,,,,,,
6338,75,NaN,80,NaN,NaN,NaN,58,16,100,3,107,80,37
6339,,NaN,,NaN,NaN,NaN,,,,,,,
6340,76,NaN,80,NaN,NaN,NaN,59,16,100,4,107,80,37
6341,,NaN,,NaN,NaN,NaN,,,,,,,
6342,76,NaN,80,NaN,NaN,NaN,59,16,100,4,108,80,36
6343,,NaN,,NaN,NaN,NaN,,,,,,,
6344,77,NaN,80,NaN,NaN,NaN,59,16,100,4,108,80,36
6345,,NaN,,NaN,NaN,NaN,,,,,,,
6346,77,NaN,80,NaN,NaN,NaN,59,16,100,4,108,80,36
6347,,NaN,,NaN,NaN,NaN,,,,,,,
6348,78,NaN,80,NaN,NaN,NaN,60,16,100,4,109,80,36
6349,,NaN,,NaN,NaN,NaN,,,,,,,
6350,78,NaN,80,NaN,NaN,NaN,61,16,100,4,110,81,37
6351,,NaN,,NaN,NaN,NaN,,,,,,,
6352,78,NaN,80,NaN,NaN,NaN,61,16,100,5,110,81,37
6353,,NaN,,NaN,NaN,NaN,,,,,,,
6354,77,NaN,80,NaN,NaN,NaN,58,16,100,5,107,80,37
6355,,NaN,,NaN,NaN,NaN,,,,,,,
6356,77,NaN,79,NaN,NaN,NaN,59,16,99,4,108,79,37
6357,,NaN,,NaN,NaN,NaN,,,,,,,
6358,77,NaN,78,NaN,NaN,NaN,59,16,100,4,107,79,37
6359,,NaN,,NaN,NaN,NaN,,,,,,,
6360,77,NaN,78,NaN,NaN,NaN,59,16,100,5,109,78,37
6361,,NaN,,NaN,NaN,NaN,,,,,,,
6362,77,NaN,79,NaN,NaN,NaN,60,16,100,5,108,79,36
6363,,NaN,,NaN,NaN,NaN,,,,,,,
6364,78,NaN,79,NaN,NaN,NaN,60,16,100,5,109,79,36
6365,,NaN,,NaN,NaN,NaN,,,,,,,
6366,78,NaN,79,NaN,NaN,NaN,61,16,100,5,109,79,36
6367,,NaN,,NaN,NaN,NaN,,,,,,,
6368,79,NaN,79,NaN,NaN,NaN,60,16,100,5,110,79,36
6369,,NaN,,NaN,NaN,NaN,,,,,,,
6370,78,NaN,79,NaN,NaN,NaN,60,16,100,5,109,79,37
6371,,NaN,,NaN,NaN,NaN,,,,,,,
6372,78,NaN,79,NaN,NaN,NaN,60,16,100,5,109,79,37
6373,,NaN,,NaN,NaN,NaN,,,,,,,
6374,78,NaN,78,NaN,NaN,NaN,61,16,100,5,108,79,37
6375,,NaN,,NaN,NaN,NaN,,,,,,,
6376,78,NaN,77,NaN,NaN,NaN,61,16,100,5,108,78,38
6377,,NaN,,NaN,NaN,NaN,,,,,,,
6378,78,NaN,77,NaN,NaN,NaN,61,16,100,5,109,78,38
6379,,NaN,,NaN,NaN,NaN,,,,,,,
6380,76,NaN,77,NaN,NaN,NaN,58,16,100,5,106,77,38
6381,,NaN,,NaN,NaN,NaN,,,,,,,
6382,76,NaN,77,NaN,NaN,NaN,59,16,100,5,107,78,38
6383,,NaN,,NaN,NaN,NaN,,,,,,,
6384,75,NaN,77,NaN,NaN,NaN,58,16,100,5,106,78,37
6385,,NaN,,NaN,NaN,NaN,,,,,,,
6386,75,NaN,77,NaN,NaN,NaN,56,16,100,5,106,77,37
6387,,NaN,,NaN,NaN,NaN,,,,,,,
6388,73,NaN,77,NaN,NaN,NaN,55,16,99,5,104,77,37
6389,,NaN,,NaN,NaN,NaN,,,,,,,
6390,73,NaN,76,NaN,NaN,NaN,56,16,99,5,105,77,36
6391,,NaN,,NaN,NaN,NaN,,,,,,,
6392,73,NaN,76,NaN,NaN,NaN,56,16,100,5,104,77,36
6393,,NaN,,NaN,NaN,NaN,,,,,,,
6394,73,NaN,77,NaN,NaN,NaN,56,16,100,4,105,78,36
6395,,NaN,,NaN,NaN,NaN,,,,,,,
6396,74,NaN,78,NaN,NaN,NaN,56,16,100,4,105,78,36
6397,,NaN,,NaN,NaN,NaN,,,,,,,
6398,74,NaN,78,NaN,NaN,NaN,57,16,100,4,106,79,36
6399,,NaN,,NaN,NaN,NaN,,,,,,,
6400,75,NaN,79,NaN,NaN,NaN,58,16,100,4,106,79,36
6401,,NaN,,NaN,NaN,NaN,,,,,,,
6402,76,NaN,80,NaN,NaN,NaN,59,16,100,4,108,80,36
6403,,NaN,,NaN,NaN,NaN,,,,,,,
6404,77,NaN,80,NaN,NaN,NaN,59,16,100,4,109,80,36
6405,,NaN,,NaN,NaN,NaN,,,,,,,
6406,77,NaN,80,NaN,NaN,NaN,59,16,100,4,109,81,36
6407,,NaN,,NaN,NaN,NaN,,,,,,,
6408,78,NaN,80,NaN,NaN,NaN,60,16,100,5,110,81,36
6409,,NaN,,NaN,NaN,NaN,,,,,,,
6410,78,NaN,81,NaN,NaN,NaN,59,16,100,5,109,81,36
6411,,NaN,,NaN,NaN,NaN,,,,,,,
6412,78,NaN,80,NaN,NaN,NaN,59,16,100,5,110,81,38
6413,,NaN,,NaN,NaN,NaN,,,,,,,
6414,77,NaN,80,NaN,NaN,NaN,58,16,100,5,108,80,38
6415,,NaN,,NaN,NaN,NaN,,,,,,,
6416,77,NaN,79,NaN,NaN,NaN,59,16,100,5,109,79,38
6417,,NaN,,NaN,NaN,NaN,,,,,,,
6418,76,NaN,78,NaN,NaN,NaN,58,16,100,5,107,79,37
6419,,NaN,,NaN,NaN,NaN,,,,,,,
6420,76,NaN,77,NaN,NaN,NaN,58,16,100,5,108,78,37
6421,,NaN,,NaN,NaN,NaN,,,,,,,
6422,75,NaN,78,NaN,NaN,NaN,57,16,100,5,106,78,37
6423,,NaN,,NaN,NaN,NaN,,,,,,,
6424,75,NaN,77,NaN,NaN,NaN,56,16,100,5,105,78,37
6425,,NaN,,NaN,NaN,NaN,,,,,,,
6426,74,NaN,77,NaN,NaN,NaN,55,16,99,5,103,78,36
6427,,NaN,,NaN,NaN,NaN,,,,,,,
6428,73,NaN,77,NaN,NaN,NaN,55,16,100,4,104,78,36
6429,,NaN,,NaN,NaN,NaN,,,,,,,
6430,72,NaN,77,NaN,NaN,NaN,55,16,99,4,103,78,36
6431,,NaN,,NaN,NaN,NaN,,,,,,,
6432,72,NaN,78,NaN,NaN,NaN,55,16,99,4,103,78,37
6433,,NaN,,NaN,NaN,NaN,,,,,,,
6434,72,NaN,78,NaN,NaN,NaN,55,16,99,5,104,79,37
6435,,NaN,,NaN,NaN,NaN,,,,,,,
6436,72,NaN,78,NaN,NaN,NaN,55,16,99,5,103,79,37
6437,,NaN,,NaN,NaN,NaN,,,,,,,
6438,72,NaN,78,NaN,NaN,NaN,55,16,100,4,103,79,37
6439,,NaN,,NaN,NaN,NaN,,,,,,,
6440,72,NaN,78,NaN,NaN,NaN,55,16,100,4,103,79,36
6441,,NaN,,NaN,NaN,NaN,,,,,,,
6442,73,NaN,79,NaN,NaN,NaN,56,16,99,4,105,79,36
6443,,NaN,,NaN,NaN,NaN,,,,,,,
6444,73,NaN,80,NaN,NaN,NaN,55,16,100,4,104,80,36
6445,,NaN,,NaN,NaN,NaN,,,,,,,
6446,74,NaN,80,NaN,NaN,NaN,56,16,99,5,106,80,36
6447,,NaN,,NaN,NaN,NaN,,,,,,,
6448,73,NaN,80,NaN,NaN,NaN,56,16,100,5,104,80,36
6449,,NaN,,NaN,NaN,NaN,,,,,,,
6450,74,NaN,80,NaN,NaN,NaN,56,16,99,5,106,80,36
6451,,NaN,,NaN,NaN,NaN,,,,,,,
6452,74,NaN,80,NaN,NaN,NaN,57,16,99,5,105,80,36
6453,,NaN,,NaN,NaN,NaN,,,,,,,
6454,75,NaN,80,NaN,NaN,NaN,57,16,100,5,106,80,36
6455,,NaN,,NaN,NaN,NaN,,,,,,,
6456,74,NaN,80,NaN,NaN,NaN,57,16,100,5,105,80,36
6457,,NaN,,NaN,NaN,NaN,,,,,,,
6458,75,NaN,80,NaN,NaN,NaN,57,16,100,5,106,80,36
6459,,NaN,,NaN,NaN,NaN,,,,,,,
6460,75,NaN,80,NaN,NaN,NaN,57,16,100,5,106,81,36
6461,,NaN,,NaN,NaN,NaN,,,,,,,
6462,75,NaN,80,NaN,NaN,NaN,57,16,100,5,106,81,37
6463,,NaN,,NaN,NaN,NaN,,,,,,,
6464,75,NaN,81,NaN,NaN,NaN,57,16,100,5,106,81,37
6465,,NaN,,NaN,NaN,NaN,,,,,,,
6466,75,NaN,81,NaN,NaN,NaN,57,16,100,5,106,81,37
6467,,NaN,,NaN,NaN,NaN,,,,,,,
6468,75,NaN,81,NaN,NaN,NaN,57,16,99,5,107,81,36
6469,,NaN,,NaN,NaN,NaN,,,,,,,
6470,75,NaN,81,NaN,NaN,NaN,56,16,100,5,106,82,36
6471,,NaN,,NaN,NaN,NaN,,,,,,,
6472,75,NaN,81,NaN,NaN,NaN,57,16,100,5,107,81,36
6473,,NaN,,NaN,NaN,NaN,,,,,,,
6474,74,NaN,81,NaN,NaN,NaN,56,16,100,5,105,81,36
6475,,NaN,,NaN,NaN,NaN,,,,,,,
6476,75,NaN,80,NaN,NaN,NaN,57,16,100,5,106,81,36
6477,,NaN,,NaN,NaN,NaN,,,,,,,
6478,74,NaN,81,NaN,NaN,NaN,56,16,100,5,105,81,36
6479,,NaN,,NaN,NaN,NaN,,,,,,,
6480,74,NaN,81,NaN,NaN,NaN,56,16,100,5,106,81,36
6481,,NaN,,NaN,NaN,NaN,,,,,,,
6482,73,NaN,81,NaN,NaN,NaN,55,16,100,5,103,81,36
6483,,NaN,,NaN,NaN,NaN,,,,,,,
6484,73,NaN,80,NaN,NaN,NaN,55,16,100,5,104,81,36
6485,,NaN,,NaN,NaN,NaN,,,,,,,
6486,73,NaN,80,NaN,NaN,NaN,55,16,100,5,102,80,36
6487,,NaN,,NaN,NaN,NaN,,,,,,,
6488,73,NaN,79,NaN,NaN,NaN,55,16,100,5,103,80,36
6489,,NaN,,NaN,NaN,NaN,,,,,,,
6490,72,NaN,80,NaN,NaN,NaN,55,16,100,5,102,80,37
6491,,NaN,,NaN,NaN,NaN,,,,,,,
6492,72,NaN,79,NaN,NaN,NaN,55,16,100,5,102,80,37
6493,,NaN,,NaN,NaN,NaN,,,,,,,
6494,73,NaN,80,NaN,NaN,NaN,56,16,100,5,103,80,37
6495,,NaN,,NaN,NaN,NaN,,,,,,,
6496,72,NaN,79,NaN,NaN,NaN,55,16,100,5,102,80,37
6497,,NaN,,NaN,NaN,NaN,,,,,,,
6498,73,NaN,79,NaN,NaN,NaN,56,16,100,5,103,79,36
6499,,NaN,,NaN,NaN,NaN,,,,,,,
6500,72,NaN,78,NaN,NaN,NaN,55,16,100,5,102,79,36
6501,,NaN,,NaN,NaN,NaN,,,,,,,
6502,72,NaN,78,NaN,NaN,NaN,55,16,100,5,103,79,36
6503,,NaN,,NaN,NaN,NaN,,,,,,,
6504,72,NaN,79,NaN,NaN,NaN,56,16,99,5,102,79,36
6505,,NaN,,NaN,NaN,NaN,,,,,,,
6506,73,NaN,78,NaN,NaN,NaN,56,16,100,5,104,80,36
6507,,NaN,,NaN,NaN,NaN,,,,,,,
6508,73,NaN,79,NaN,NaN,NaN,56,16,100,5,102,80,36
6509,,NaN,,NaN,NaN,NaN,,,,,,,
6510,73,NaN,80,NaN,NaN,NaN,56,16,100,5,104,80,36
6511,,NaN,,NaN,NaN,NaN,,,,,,,
6512,73,NaN,80,NaN,NaN,NaN,56,16,100,5,103,80,36
6513,,NaN,,NaN,NaN,NaN,,,,,,,
6514,73,NaN,80,NaN,NaN,NaN,56,16,99,5,104,80,36
6515,,NaN,,NaN,NaN,NaN,,,,,,,
6516,72,NaN,79,NaN,NaN,NaN,55,16,99,5,102,80,36
6517,,NaN,,NaN,NaN,NaN,,,,,,,
6518,72,NaN,79,NaN,NaN,NaN,55,16,99,5,103,79,36
6519,,NaN,,NaN,NaN,NaN,,,,,,,
6520,71,NaN,78,NaN,NaN,NaN,54,16,100,5,101,79,36
6521,,NaN,,NaN,NaN,NaN,,,,,,,
6522,71,NaN,77,NaN,NaN,NaN,54,16,99,4,101,78,36
6523,,NaN,,NaN,NaN,NaN,,,,,,,
6524,71,NaN,77,NaN,NaN,NaN,55,16,99,4,101,78,36
6525,,NaN,,NaN,NaN,NaN,,,,,,,
6526,71,NaN,77,NaN,NaN,NaN,54,16,99,5,101,78,36
6527,,NaN,,NaN,NaN,NaN,,,,,,,
6528,71,NaN,78,NaN,NaN,NaN,55,16,98,5,102,78,36
6529,,NaN,,NaN,NaN,NaN,,,,,,,
6530,71,NaN,79,NaN,NaN,NaN,54,16,98,5,102,79,36
6531,,NaN,,NaN,NaN,NaN,,,,,,,
6532,72,NaN,79,NaN,NaN,NaN,55,16,98,5,104,80,36
6533,,NaN,,NaN,NaN,NaN,,,,,,,
6534,71,NaN,79,NaN,NaN,NaN,54,16,99,5,102,80,35
6535,,NaN,,NaN,NaN,NaN,,,,,,,
6536,71,NaN,79,NaN,NaN,NaN,54,16,99,5,102,79,35
6537,,NaN,,NaN,NaN,NaN,,,,,,,
6538,71,NaN,78,NaN,NaN,NaN,54,16,99,5,100,78,35
6539,,NaN,,NaN,NaN,NaN,,,,,,,
6540,72,NaN,77,NaN,NaN,NaN,55,16,99,5,103,78,35
6541,,NaN,,NaN,NaN,NaN,,,,,,,
6542,72,NaN,78,NaN,NaN,NaN,56,16,99,5,102,78,35
6543,,NaN,,NaN,NaN,NaN,,,,,,,
6544,73,NaN,78,NaN,NaN,NaN,56,16,99,5,104,78,35
6545,,NaN,,NaN,NaN,NaN,,,,,,,
6546,73,NaN,78,NaN,NaN,NaN,56,16,98,5,103,79,35
6547,,NaN,,NaN,NaN,NaN,,,,,,,
6548,73,NaN,78,NaN,NaN,NaN,57,16,98,5,104,79,36
6549,,NaN,,NaN,NaN,NaN,,,,,,,
6550,74,NaN,82,NaN,NaN,NaN,57,16,98,5,104,80,36
6551,,NaN,,NaN,NaN,NaN,,,,,,,
6552,74,NaN,80,NaN,NaN,NaN,57,16,99,5,105,80,36
6553,,NaN,,NaN,NaN,NaN,,,,,,,
6554,74,NaN,80,NaN,NaN,NaN,57,16,99,5,105,80,36
6555,,NaN,,NaN,NaN,NaN,,,,,,,
6556,74,NaN,80,NaN,NaN,NaN,56,16,99,5,104,80,35
6557,,NaN,,NaN,NaN,NaN,,,,,,,
6558,74,NaN,80,NaN,NaN,NaN,57,16,99,5,105,80,35
6559,,NaN,,NaN,NaN,NaN,,,,,,,
6560,74,NaN,79,NaN,NaN,NaN,57,16,99,5,104,80,35
6561,,NaN,,NaN,NaN,NaN,,,,,,,
6562,74,NaN,79,NaN,NaN,NaN,57,16,99,5,105,80,36
6563,,NaN,,NaN,NaN,NaN,,,,,,,
6564,73,NaN,80,NaN,NaN,NaN,56,16,99,5,104,80,36
6565,,NaN,,NaN,NaN,NaN,,,,,,,
6566,74,NaN,80,NaN,NaN,NaN,56,16,99,5,105,80,36
6567,,NaN,,NaN,NaN,NaN,,,,,,,
6568,73,NaN,80,NaN,NaN,NaN,56,16,98,5,104,80,36
6569,,NaN,,NaN,NaN,NaN,,,,,,,
6570,74,NaN,80,NaN,NaN,NaN,56,16,99,5,104,80,36
6571,,NaN,,NaN,NaN,NaN,,,,,,,
6572,73,NaN,80,NaN,NaN,NaN,56,16,98,5,103,80,36
6573,,NaN,,NaN,NaN,NaN,,,,,,,
6574,73,NaN,79,NaN,NaN,NaN,56,16,98,5,104,80,36
6575,,NaN,,NaN,NaN,NaN,,,,,,,
6576,73,NaN,80,NaN,NaN,NaN,56,16,99,5,103,80,36
6577,,NaN,,NaN,NaN,NaN,,,,,,,
6578,74,NaN,80,NaN,NaN,NaN,56,16,99,5,104,80,36
6579,,NaN,,NaN,NaN,NaN,,,,,,,
6580,74,NaN,80,NaN,NaN,NaN,57,16,99,5,104,80,36
6581,,NaN,,NaN,NaN,NaN,,,,,,,
6582,74,NaN,80,NaN,NaN,NaN,56,16,99,5,104,81,36
6583,,NaN,,NaN,NaN,NaN,,,,,,,
6584,75,NaN,81,NaN,NaN,NaN,57,16,99,5,105,81,36
6585,,NaN,,NaN,NaN,NaN,,,,,,,
6586,74,NaN,81,NaN,NaN,NaN,57,16,99,5,105,81,36
6587,,NaN,,NaN,NaN,NaN,,,,,,,
6588,75,NaN,80,NaN,NaN,NaN,58,16,99,5,105,81,36
6589,,NaN,,NaN,NaN,NaN,,,,,,,
6590,74,NaN,80,NaN,NaN,NaN,57,16,99,5,104,81,36
6591,,NaN,,NaN,NaN,NaN,,,,,,,
6592,74,NaN,80,NaN,NaN,NaN,57,16,99,5,105,81,36
6593,,NaN,,NaN,NaN,NaN,,,,,,,
6594,73,NaN,80,NaN,NaN,NaN,56,16,99,5,103,80,36
6595,,NaN,,NaN,NaN,NaN,,,,,,,
6596,74,NaN,80,NaN,NaN,NaN,56,16,99,5,104,80,36
6597,,NaN,,NaN,NaN,NaN,,,,,,,
6598,73,NaN,80,NaN,NaN,NaN,57,16,99,5,103,81,35
6599,,NaN,,NaN,NaN,NaN,,,,,,,
6600,74,NaN,81,NaN,NaN,NaN,57,16,99,5,105,81,35
6601,,NaN,,NaN,NaN,NaN,,,,,,,
6602,74,NaN,81,NaN,NaN,NaN,57,16,99,5,104,82,35
6603,,NaN,,NaN,NaN,NaN,,,,,,,
6604,74,NaN,81,NaN,NaN,NaN,57,16,99,4,106,81,35
6605,,NaN,,NaN,NaN,NaN,,,,,,,
6606,74,NaN,81,NaN,NaN,NaN,57,16,99,4,104,81,35
6607,,NaN,,NaN,NaN,NaN,,,,,,,
6608,74,NaN,80,NaN,NaN,NaN,56,16,99,5,105,81,35
6609,,NaN,,NaN,NaN,NaN,,,,,,,
6610,74,NaN,80,NaN,NaN,NaN,58,16,98,5,104,81,35
6611,,NaN,,NaN,NaN,NaN,,,,,,,
6612,74,NaN,80,NaN,NaN,NaN,57,16,98,5,106,81,35
6613,,NaN,,NaN,NaN,NaN,,,,,,,
6614,75,NaN,80,NaN,NaN,NaN,58,16,98,5,105,81,35
6615,,NaN,,NaN,NaN,NaN,,,,,,,
6616,74,NaN,80,NaN,NaN,NaN,57,16,98,5,105,81,35
6617,,NaN,,NaN,NaN,NaN,,,,,,,
6618,74,NaN,80,NaN,NaN,NaN,57,16,98,5,105,81,35
