time,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/HR,SNUADC/ECG_II,SNUADC/ECG_V5,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,Solar8000/PLETH_HR,Solar8000/ART_SBP,SNUADC/CVP,Solar8000/CVP,Solar8000/ETCO2,SNUADC/ART
11110,69,,107,NaN,NaN,88,100,109,100,NaN,,,NaN
11111,,,,NaN,NaN,,,,,NaN,,,NaN
11112,74,,107,NaN,NaN,84,100,108,87,NaN,,,NaN
11113,,,,NaN,NaN,,,,,NaN,,,NaN
11114,76,,107,NaN,NaN,81,100,108,82,NaN,,,NaN
11115,,,,NaN,NaN,,,,,NaN,,,NaN
11116,76,,107,NaN,NaN,81,100,108,82,NaN,,,NaN
11117,,,,NaN,NaN,,,,,NaN,,,NaN
11118,89,,108,NaN,NaN,89,100,108,89,NaN,,,NaN
11119,,,,NaN,NaN,,,,,NaN,,,NaN
11120,89,,108,NaN,NaN,89,100,111,89,NaN,,,NaN
11121,,,,NaN,NaN,,,,,NaN,,,NaN
11122,84,,109,NaN,NaN,87,98,111,91,NaN,,,NaN
11123,,,,NaN,NaN,,,,,NaN,,,NaN
11124,90,,109,NaN,NaN,93,100,112,100,NaN,,,NaN
11125,,,,NaN,NaN,,,,,NaN,,,NaN
11126,70,,109,NaN,NaN,88,100,110,95,NaN,,,NaN
11127,,,,NaN,NaN,,,,,NaN,,,NaN
11128,81,,109,NaN,NaN,88,100,110,94,NaN,,,NaN
11129,,,,NaN,NaN,,,,,NaN,,,NaN
11130,64,,108,NaN,NaN,83,100,109,93,NaN,,,NaN
11131,,,,NaN,NaN,,,,,NaN,,,NaN
11132,68,,108,NaN,NaN,83,100,110,94,NaN,,,NaN
11133,,,,NaN,NaN,,,,,NaN,,,NaN
11134,57,,108,NaN,NaN,78,,,91,NaN,,,NaN
11135,,,,NaN,NaN,,,,,NaN,,,NaN
11136,67,,108,NaN,NaN,77,,,88,NaN,,,NaN
11137,,,,NaN,NaN,,,,,NaN,,,NaN
11138,65,,108,NaN,NaN,77,,,89,NaN,,,NaN
11139,,,,NaN,NaN,,,,,NaN,,,NaN
11140,65,,108,NaN,NaN,77,,,89,NaN,,,NaN
11141,,,,NaN,NaN,,,,,NaN,,,NaN
11142,66,,109,NaN,NaN,76,,,93,NaN,,,NaN
11143,,,,NaN,NaN,,,,,NaN,,,NaN
11144,71,,109,NaN,NaN,80,,,102,NaN,,,NaN
11145,,,,NaN,NaN,,,,,NaN,,,NaN
11146,72,,110,NaN,NaN,84,,,104,NaN,,,NaN
11147,,,,NaN,NaN,,,,,NaN,,,NaN
11148,80,,110,NaN,NaN,86,,,98,NaN,,,NaN
11149,,,,NaN,NaN,,,,,NaN,,,NaN
11150,73,,111,NaN,NaN,85,,,93,NaN,,,NaN
11151,,,,NaN,NaN,,,,,NaN,,,NaN
11152,67,,111,NaN,NaN,84,,,99,NaN,,,NaN
11153,,,,NaN,NaN,,,,,NaN,,,NaN
11154,65,,111,NaN,NaN,81,,,91,NaN,,,NaN
11155,,,,NaN,NaN,,,,,NaN,,,NaN
11156,,,111,NaN,NaN,81,,,,NaN,,,NaN
11157,,,,NaN,NaN,,,,,NaN,,,NaN
11158,,,111,NaN,NaN,108,,,,NaN,,,NaN
11159,,,,NaN,NaN,,,,,NaN,,,NaN
11160,,,110,NaN,NaN,108,,,,NaN,,,NaN
11161,,,,NaN,NaN,,,,,NaN,,,NaN
11162,,,110,NaN,NaN,110,,,,NaN,,,NaN
11163,,,,NaN,NaN,,,,,NaN,,,NaN
11164,,,110,NaN,NaN,114,,,,NaN,,,NaN
11165,,,,NaN,NaN,,,,,NaN,,,NaN
11166,,,110,NaN,NaN,111,,,,NaN,,,NaN
11167,,,,NaN,NaN,,,,,NaN,,,NaN
11168,,,111,NaN,NaN,111,,,,NaN,,,NaN
11169,,,,NaN,NaN,,,,,NaN,,,NaN
11170,,,117,NaN,NaN,109,,,,NaN,,,NaN
11171,,,,NaN,NaN,,,,,NaN,,,NaN
11172,,,112,NaN,NaN,109,,,,NaN,,,NaN
11173,,,,NaN,NaN,,,,,NaN,,,NaN
11174,,,112,NaN,NaN,95,,,,NaN,,,NaN
11175,,,,NaN,NaN,,,,,NaN,,,NaN
11176,,,113,NaN,NaN,95,,,,NaN,,,NaN
11177,,,,NaN,NaN,,,,,NaN,,,NaN
11178,,,113,NaN,NaN,97,,,,NaN,,,NaN
11179,,,,NaN,NaN,,,,,NaN,,,NaN
11180,,,114,NaN,NaN,90,,,,NaN,,,NaN
11181,,,,NaN,NaN,,,,,NaN,,,NaN
11182,,,114,NaN,NaN,87,,,,NaN,,,NaN
11183,,,,NaN,NaN,,,,,NaN,,,NaN
11184,58,,114,NaN,NaN,75,,,87,NaN,,,NaN
11185,,,,NaN,NaN,,,,,NaN,,,NaN
11186,61,,114,NaN,NaN,74,,,85,NaN,,,NaN
11187,,,,NaN,NaN,,,,,NaN,,,NaN
11188,64,,115,NaN,NaN,73,,,85,NaN,,,NaN
11189,,,,NaN,NaN,,,,,NaN,,,NaN
11190,51,,115,NaN,NaN,73,,,94,NaN,,,NaN
11191,,,,NaN,NaN,,,,,NaN,,,NaN
11192,72,,115,NaN,NaN,82,,,100,NaN,,,NaN
11193,,,,NaN,NaN,,,,,NaN,,,NaN
11194,70,,115,NaN,NaN,83,,,98,NaN,,,NaN
11195,,,,NaN,NaN,,,,,NaN,,,NaN
11196,67,,116,NaN,NaN,83,,,98,NaN,,,NaN
11197,,,,NaN,NaN,,,,,NaN,,,NaN
11198,73,,116,NaN,NaN,83,,,96,NaN,,,NaN
11199,,,,NaN,NaN,,,,,NaN,,,NaN
11200,78,,117,NaN,NaN,86,,,92,NaN,,,NaN
11201,,,,NaN,NaN,,,,,NaN,,,NaN
11202,85,,117,NaN,NaN,87,,,92,NaN,,,NaN
11203,,,,NaN,NaN,,,,,NaN,,,NaN
11204,,,117,NaN,NaN,87,,,,NaN,,,NaN
11205,,,,NaN,NaN,,,,,NaN,,,NaN
11206,,,117,NaN,NaN,111,,,,NaN,,,NaN
11207,,,,NaN,NaN,,,,,NaN,,,NaN
11208,,,117,NaN,NaN,111,,,,NaN,,,NaN
11209,,,,NaN,NaN,,,,,NaN,,,NaN
11210,,,117,NaN,NaN,113,,,,NaN,,,NaN
11211,,,,NaN,NaN,,,,,NaN,,,NaN
11212,,,117,NaN,NaN,91,,,,NaN,,,NaN
11213,,,,NaN,NaN,,,,,NaN,,,NaN
11214,,,117,NaN,NaN,80,,,,NaN,,,NaN
11215,,,,NaN,NaN,,,,,NaN,,,NaN
11216,65,,117,NaN,NaN,81,,,109,NaN,,,NaN
11217,,,,NaN,NaN,,,,,NaN,,,NaN
11218,65,,117,NaN,NaN,81,,,109,NaN,,,NaN
11219,,,,NaN,NaN,,,,,NaN,,,NaN
11220,87,,117,NaN,NaN,92,,,112,NaN,,,NaN
11221,,,,NaN,NaN,,,,,NaN,,,NaN
11222,100,,117,NaN,NaN,102,,,113,NaN,,,NaN
11223,,,,NaN,NaN,,,,,NaN,,,NaN
11224,43,,117,NaN,NaN,81,,,98,NaN,,,NaN
11225,,,,NaN,NaN,,,,,NaN,,,NaN
11226,36,,117,NaN,NaN,86,,,141,NaN,,,NaN
11227,,,,NaN,NaN,,,,,NaN,,,NaN
11228,55,,116,NaN,NaN,82,,,113,NaN,,,NaN
11229,,,,NaN,NaN,,,,,NaN,,,NaN
11230,45,,116,NaN,NaN,88,,,126,NaN,,,NaN
11231,,,,NaN,NaN,,,,,NaN,,,NaN
11232,-44,,117,NaN,NaN,59,,,116,NaN,,,NaN
11233,,,,NaN,NaN,,,,,NaN,,,NaN
11234,,,117,NaN,NaN,11,,,,NaN,,,NaN
11235,,,,NaN,NaN,,,,,NaN,,,NaN
11236,,,117,NaN,NaN,-47,,,,NaN,,,NaN
11237,,,,NaN,NaN,,,,,NaN,,,NaN
11238,,,,NaN,NaN,-47,,,,NaN,,,NaN
11239,,,,NaN,NaN,,,,,NaN,,,NaN
11240,,,,NaN,NaN,-48,,,,NaN,,,NaN
11241,,,,NaN,NaN,,,,,NaN,,,NaN
11242,,,,NaN,NaN,-49,,,,NaN,,,NaN
11243,,,,NaN,NaN,,,,,NaN,,,NaN
11244,-52,,,NaN,NaN,-49,,,-47,NaN,,,NaN
11245,,,,NaN,NaN,,,,,NaN,,,NaN
11246,-52,,,NaN,NaN,-50,,,-46,NaN,,,NaN
11247,,,,NaN,NaN,,,,,NaN,,,NaN
11248,-54,,,NaN,NaN,-50,,,-47,NaN,,,NaN
11249,,,,NaN,NaN,,,,,NaN,,,NaN
11250,-52,,,NaN,NaN,-51,,,-49,NaN,,,NaN
11251,,,,NaN,NaN,,,,,NaN,,,NaN
11252,,,,NaN,NaN,-53,,,,NaN,,,NaN
11253,,,,NaN,NaN,,,,,NaN,,,NaN
11254,,,,NaN,NaN,-57,,,,NaN,,,NaN
11255,,,,NaN,NaN,,,,,NaN,,,NaN
11256,,,,NaN,NaN,-57,,,,NaN,,,NaN
11257,,,,NaN,NaN,,,,,NaN,,,NaN
11258,,,,NaN,NaN,-57,,,,NaN,,,NaN
11259,,,,NaN,NaN,,,,,NaN,,,NaN
11260,,,,NaN,NaN,-57,,,,NaN,,,NaN
11261,,,,NaN,NaN,,,,,NaN,,,NaN
11262,,,,NaN,NaN,-57,,,,NaN,,,NaN
11263,,,,NaN,NaN,,,,,NaN,,,NaN
11264,-59,,,NaN,NaN,-57,,,-55,NaN,,,NaN
11265,,,,NaN,NaN,,,,,NaN,,,NaN
11266,-59,,,NaN,NaN,-57,,,-55,NaN,,,NaN
11267,,,,NaN,NaN,,,,,NaN,,,NaN
11268,-57,,,NaN,NaN,-57,,,-57,NaN,,,NaN
11269,,,,NaN,NaN,,,,,NaN,,,NaN
11270,-57,,,NaN,NaN,-57,,,-57,NaN,,,NaN
11271,,,,NaN,NaN,,,,,NaN,,,NaN
11272,-57,,,NaN,NaN,-57,,,-57,NaN,,,NaN
11273,,,,NaN,NaN,,,,,NaN,,,NaN
11274,-58,,,NaN,NaN,-57,,,-57,NaN,,,NaN
11275,,,,NaN,NaN,,,,,NaN,,,NaN
11276,,,,NaN,NaN,,,,,NaN,,,NaN
11277,,,,NaN,NaN,,,,,NaN,,,NaN
11278,,,,NaN,NaN,,,,,NaN,,,NaN
11279,,,,NaN,NaN,,,,,NaN,,,NaN
11280,,,,NaN,NaN,,,,,NaN,,,NaN
11281,,,,NaN,NaN,,,,,NaN,,,NaN
11282,,,,NaN,NaN,,,,,NaN,,11,NaN
11283,,,,NaN,NaN,,,,,NaN,,,NaN
11284,,,,NaN,NaN,,,,,NaN,,11,NaN
11285,,,,NaN,NaN,,,,,NaN,,,NaN
11286,,,,NaN,NaN,,,,,NaN,,11,NaN
11287,,,,NaN,NaN,,,,,NaN,,,NaN
11288,,,,NaN,NaN,,,,,NaN,,,NaN
11289,,,,NaN,NaN,,,,,NaN,,,NaN
11290,,,,NaN,NaN,,,,,NaN,,,NaN
11291,,,,NaN,NaN,,,,,NaN,,,NaN
11292,,,,NaN,NaN,,,,,NaN,,,NaN
11293,,,,NaN,NaN,,,,,NaN,,,NaN
11294,,,,NaN,NaN,,,,,NaN,,,NaN
11295,,,,NaN,NaN,,,,,NaN,,,NaN
11296,,,,NaN,NaN,,,,,NaN,,,NaN
11297,,,,NaN,NaN,,,,,NaN,,,NaN
11298,,,,NaN,NaN,,,,,NaN,,,NaN
11299,,,,NaN,NaN,,,,,NaN,,,NaN
11300,,,,NaN,NaN,,,,,NaN,,,NaN
11301,,,,NaN,NaN,,,,,NaN,,,NaN
11302,,,,NaN,NaN,,,,,NaN,,,NaN
11303,,,,NaN,NaN,,,,,NaN,,,NaN
11304,,,,NaN,NaN,,,,,NaN,,,NaN
11305,,,,NaN,NaN,,,,,NaN,,,NaN
11306,,,,NaN,NaN,,,,,NaN,,,NaN
11307,,,,NaN,NaN,,,,,NaN,,,NaN
11308,,,,NaN,NaN,,,,,NaN,,,NaN
11309,,,,NaN,NaN,,,,,NaN,,,NaN
11310,,,,NaN,NaN,,,,,NaN,,,NaN
11311,,,,NaN,NaN,,,,,NaN,,,NaN
11312,,,,NaN,NaN,,,,,NaN,,,NaN
11313,,,,NaN,NaN,,,,,NaN,,,NaN
11314,,,,NaN,NaN,,,,,NaN,,,NaN
11315,,,,NaN,NaN,,,,,NaN,,,NaN
11316,,,,NaN,NaN,,,,,NaN,,,NaN
11317,,,,NaN,NaN,,,,,NaN,,,NaN
11318,,,,NaN,NaN,,,,,NaN,,,NaN
11319,,,,NaN,NaN,,,,,NaN,,,NaN
11320,,,,NaN,NaN,,,,,NaN,,,NaN
11321,,,,NaN,NaN,,,,,NaN,,,NaN
11322,,,,NaN,NaN,,,,,NaN,,,NaN
11323,,,,NaN,NaN,,,,,NaN,,,NaN
11324,,,,NaN,NaN,,,,,NaN,,,NaN
11325,,,,NaN,NaN,,,,,NaN,,,NaN
11326,,,,NaN,NaN,,,,,NaN,,,NaN
11327,,,,NaN,NaN,,,,,NaN,,,NaN
11328,,,,NaN,NaN,,,,,NaN,,,NaN
11329,,,,NaN,NaN,,,,,NaN,,,NaN
11330,,,,NaN,NaN,,,,,NaN,,,NaN
11331,,,,NaN,NaN,,,,,NaN,,,NaN
11332,,,,NaN,NaN,,,,,NaN,,,NaN
11333,,,,NaN,NaN,,,,,NaN,,,NaN
11334,,,,NaN,NaN,,,,,NaN,,,NaN
11335,,,,NaN,NaN,,,,,NaN,,,NaN
11336,,,,NaN,NaN,,,,,NaN,,,NaN
11337,,,,NaN,NaN,,,,,NaN,,,NaN
11338,,,,NaN,NaN,,,,,NaN,,,NaN
11339,,,,NaN,NaN,,,,,NaN,,,NaN
11340,,,,NaN,NaN,,,,,NaN,,,NaN
11341,,,,NaN,NaN,,,,,NaN,,,NaN
11342,,,,NaN,NaN,,,,,NaN,,,NaN
11343,,,,NaN,NaN,,,,,NaN,,,NaN
11344,,,,NaN,NaN,,,,,NaN,,,NaN
11345,,,,NaN,NaN,,,,,NaN,,,NaN
11346,,,,NaN,NaN,,,,,NaN,,,NaN
11347,,,,NaN,NaN,,,,,NaN,,,NaN
11348,,,,NaN,NaN,,,,,NaN,,,NaN
11349,,,,NaN,NaN,,,,,NaN,,,NaN
11350,,,,NaN,NaN,,,,,NaN,,,NaN
11351,,,,NaN,NaN,,,,,NaN,,,NaN
11352,,,,NaN,NaN,,,,,NaN,,,NaN
11353,,,,NaN,NaN,,,,,NaN,,,NaN
11354,,,,NaN,NaN,,,,,NaN,,,NaN
11355,,,,NaN,NaN,,,,,NaN,,,NaN
11356,,,,NaN,NaN,,,,,NaN,,,NaN
11357,,,,NaN,NaN,,,,,NaN,,,NaN
11358,,,,NaN,NaN,,,,,NaN,,,NaN
11359,,,,NaN,NaN,,,,,NaN,,,NaN
11360,,,,NaN,NaN,,,,,NaN,,,NaN
11361,,,,NaN,NaN,,,,,NaN,,,NaN
11362,,,,NaN,NaN,,,,,NaN,,,NaN
11363,,,,NaN,NaN,,,,,NaN,,,NaN
11364,,,,NaN,NaN,,,,,NaN,,,NaN
11365,,,,NaN,NaN,,,,,NaN,,,NaN
11366,,,,NaN,NaN,,,,,NaN,,,NaN
11367,,,,NaN,NaN,,,,,NaN,,,NaN
11368,,,,NaN,NaN,,,,,NaN,,,NaN
11369,,,,NaN,NaN,,,,,NaN,,,NaN
11370,,,,NaN,NaN,,,,,NaN,,,NaN
11371,,,,NaN,NaN,,,,,NaN,,,NaN
11372,,,,NaN,NaN,,,,,NaN,,,NaN
11373,,,,NaN,NaN,,,,,NaN,,,NaN
11374,,,,NaN,NaN,,,,,NaN,,,NaN
11375,,,,NaN,NaN,,,,,NaN,,,NaN
11376,,,,NaN,NaN,,,,,NaN,,,NaN
11377,,,,NaN,NaN,,,,,NaN,,,NaN
11378,,,,NaN,NaN,,,,,NaN,,,NaN
11379,,,,NaN,NaN,,,,,NaN,,,NaN
11380,,,,NaN,NaN,,,,,NaN,,,NaN
11381,,,,NaN,NaN,,,,,NaN,,,NaN
11382,,,,NaN,NaN,,,,,NaN,,,NaN
11383,,,,NaN,NaN,,,,,NaN,,,NaN
11384,,,,NaN,NaN,,,,,NaN,,,NaN
11385,,,,NaN,NaN,,,,,NaN,,,NaN
11386,,,,NaN,NaN,,,,,NaN,,,NaN
11387,,,,NaN,NaN,,,,,NaN,,,NaN
11388,,,,NaN,NaN,,,,,NaN,,,NaN
11389,,,,NaN,NaN,,,,,NaN,,,NaN
11390,,,,NaN,NaN,,,,,NaN,,,NaN
11391,,,,NaN,NaN,,,,,NaN,,,NaN
11392,,,,NaN,NaN,,,,,NaN,,,NaN
11393,,,,NaN,NaN,,,,,NaN,,,NaN
11394,,,,NaN,NaN,,,,,NaN,,,NaN
11395,,,,NaN,NaN,,,,,NaN,,,NaN
11396,,,,NaN,NaN,,,,,NaN,,,NaN
11397,,,,NaN,NaN,,,,,NaN,,,NaN
11398,,,,NaN,NaN,,,,,NaN,,,NaN
11399,,,,NaN,NaN,,,,,NaN,,,NaN
11400,,,,NaN,NaN,,,,,NaN,,,NaN
11401,,,,NaN,NaN,,,,,NaN,,,NaN
11402,,,,NaN,NaN,,,,,NaN,,,NaN
11403,,,,NaN,NaN,,,,,NaN,,,NaN
11404,,,,NaN,NaN,,,,,NaN,,,NaN
11405,,,,NaN,NaN,,,,,NaN,,,NaN
11406,,,,NaN,NaN,,,,,NaN,,,NaN
11407,,,,NaN,NaN,,,,,NaN,,,NaN
11408,,,,NaN,NaN,,,,,NaN,,,NaN
11409,,,,NaN,NaN,,,,,NaN,,,NaN
11410,,,,NaN,NaN,,,,,NaN,,,NaN
11411,,,,NaN,NaN,,,,,NaN,,,NaN
11412,,,,NaN,NaN,,,,,NaN,,,NaN
11413,,,,NaN,NaN,,,,,NaN,,,NaN
11414,,,,NaN,NaN,,,,,NaN,,,NaN
11415,,,,NaN,NaN,,,,,NaN,,,NaN
11416,,,,NaN,NaN,,,,,NaN,,,NaN
11417,,,,NaN,NaN,,,,,NaN,,,NaN
11418,,,,NaN,NaN,,,,,NaN,,,NaN
11419,,,,NaN,NaN,,,,,NaN,,,NaN
11420,,,,NaN,NaN,,,,,NaN,,,NaN
11421,,,,NaN,NaN,,,,,NaN,,,NaN
11422,,,,NaN,NaN,,,,,NaN,,,NaN
11423,,,,NaN,NaN,,,,,NaN,,,NaN
11424,,,,NaN,NaN,,,,,NaN,,,NaN
11425,,,,NaN,NaN,,,,,NaN,,,NaN
11426,,,,NaN,NaN,,,,,NaN,,,NaN
11427,,,,NaN,NaN,,,,,NaN,,,NaN
11428,,,,NaN,NaN,,,,,NaN,,,NaN
11429,,,,NaN,NaN,,,,,NaN,,,NaN
11430,,,,NaN,NaN,,,,,NaN,,,NaN
11431,,,,NaN,NaN,,,,,NaN,,,NaN
11432,,,,NaN,NaN,,,,,NaN,,,NaN
11433,,,,NaN,NaN,,,,,NaN,,,NaN
11434,,,,NaN,NaN,,,,,NaN,,,NaN
11435,,,,NaN,NaN,,,,,NaN,,,NaN
11436,,,,NaN,NaN,,,,,NaN,,,NaN
11437,,,,NaN,NaN,,,,,NaN,,,NaN
11438,,,,NaN,NaN,,,,,NaN,,,NaN
11439,,,,NaN,NaN,,,,,NaN,,,NaN
11440,,,,NaN,NaN,,,,,NaN,,,NaN
11441,,,,NaN,NaN,,,,,NaN,,,NaN
11442,,,,NaN,NaN,,,,,NaN,,,NaN
11443,,,,NaN,NaN,,,,,NaN,,,NaN
11444,,,,NaN,NaN,,,,,NaN,,,NaN
11445,,,,NaN,NaN,,,,,NaN,,,NaN
11446,,,,NaN,NaN,,,,,NaN,,,NaN
11447,,,,NaN,NaN,,,,,NaN,,,NaN
11448,,,,NaN,NaN,,,,,NaN,,,NaN
11449,,,,NaN,NaN,,,,,NaN,,,NaN
11450,,,,NaN,NaN,,,,,NaN,,,NaN
11451,,,,NaN,NaN,,,,,NaN,,,NaN
11452,,,,NaN,NaN,,,,,NaN,,,NaN
11453,,,,NaN,NaN,,,,,NaN,,,NaN
11454,,,,NaN,NaN,,,,,NaN,,,NaN
11455,,,,NaN,NaN,,,,,NaN,,,NaN
11456,,,,NaN,NaN,,,,,NaN,,,NaN
11457,,,,NaN,NaN,,,,,NaN,,,NaN
11458,,,,NaN,NaN,,,,,NaN,,,NaN
11459,,,,NaN,NaN,,,,,NaN,,,NaN
11460,,,,NaN,NaN,,,,,NaN,,,NaN
11461,,,,NaN,NaN,,,,,NaN,,,NaN
11462,,,,NaN,NaN,,,,,NaN,,,NaN
11463,,,,NaN,NaN,,,,,NaN,,,NaN
11464,,,,NaN,NaN,,,,,NaN,,,NaN
11465,,,,NaN,NaN,,,,,NaN,,,NaN
11466,,,,NaN,NaN,,,,,NaN,,,NaN
11467,,,,NaN,NaN,,,,,NaN,,,NaN
11468,,,,NaN,NaN,,,,,NaN,,,NaN
11469,,,,NaN,NaN,,,,,NaN,,,NaN
11470,,,,NaN,NaN,,,,,NaN,,,NaN
11471,,,,NaN,NaN,,,,,NaN,,,NaN
11472,,,,NaN,NaN,,,,,NaN,,,NaN
11473,,,,NaN,NaN,,,,,NaN,,,NaN
11474,,,,NaN,NaN,,,,,NaN,,,NaN
11475,,,,NaN,NaN,,,,,NaN,,,NaN
11476,,,,NaN,NaN,,,,,NaN,,,NaN
11477,,,,NaN,NaN,,,,,NaN,,,NaN
11478,,,,NaN,NaN,,,,,NaN,,,NaN
11479,,,,NaN,NaN,,,,,NaN,,,NaN
11480,,,,NaN,NaN,,,,,NaN,,,NaN
11481,,,,NaN,NaN,,,,,NaN,,,NaN
11482,,,,NaN,NaN,,,,,NaN,,,NaN
11483,,,,NaN,NaN,,,,,NaN,,,NaN
11484,,,,NaN,NaN,,,,,NaN,,,NaN
11485,,,,NaN,NaN,,,,,NaN,,,NaN
11486,,,,NaN,NaN,,,,,NaN,,,NaN
11487,,,,NaN,NaN,,,,,NaN,,,NaN
11488,,,,NaN,NaN,,,,,NaN,,,NaN
11489,,,,NaN,NaN,,,,,NaN,,,NaN
11490,,,,NaN,NaN,,,,,NaN,,,NaN
11491,,,,NaN,NaN,,,,,NaN,,,NaN
11492,,,,NaN,NaN,,,,,NaN,,,NaN
11493,,,,NaN,NaN,,,,,NaN,,,NaN
11494,,,,NaN,NaN,,,,,NaN,,,NaN
11495,,,,NaN,NaN,,,,,NaN,,,NaN
11496,,,,NaN,NaN,,,,,NaN,,,NaN
11497,,,,NaN,NaN,,,,,NaN,,,NaN
11498,,,,NaN,NaN,,,,,NaN,,,NaN
11499,,,,NaN,NaN,,,,,NaN,,,NaN
11500,,,,NaN,NaN,,,,,NaN,,,NaN
11501,,,,NaN,NaN,,,,,NaN,,,NaN
11502,,,,NaN,NaN,,,,,NaN,,0,NaN
11503,,,,NaN,NaN,,,,,NaN,,,NaN
11504,,,,NaN,NaN,,,,,NaN,,0,NaN
11505,,,,NaN,NaN,,,,,NaN,,,NaN
11506,,,,NaN,NaN,,,,,NaN,,0,NaN
11507,,,,NaN,NaN,,,,,NaN,,,NaN
11508,,,,NaN,NaN,,,,,NaN,,0,NaN
11509,,,,NaN,NaN,,,,,NaN,,,NaN
11510,,,,NaN,NaN,,,,,NaN,,0,NaN
11511,,,,NaN,NaN,,,,,NaN,,,NaN
11512,,,,NaN,NaN,,,,,NaN,,0,NaN
11513,,,,NaN,NaN,,,,,NaN,,,NaN
11514,,,,NaN,NaN,,,,,NaN,,0,NaN
11515,,,,NaN,NaN,,,,,NaN,,,NaN
11516,,,,NaN,NaN,,,,,NaN,,0,NaN
11517,,,,NaN,NaN,,,,,NaN,,,NaN
11518,,,,NaN,NaN,,,,,NaN,,0,NaN
11519,,,,NaN,NaN,,,,,NaN,,,NaN
11520,,,,NaN,NaN,,,,,NaN,,0,NaN
11521,,,,NaN,NaN,,,,,NaN,,,NaN
11522,,,,NaN,NaN,,,,,NaN,,0,NaN
11523,,,,NaN,NaN,,,,,NaN,,,NaN
11524,,,,NaN,NaN,,,,,NaN,,0,NaN
11525,,,,NaN,NaN,,,,,NaN,,,NaN
11526,,,,NaN,NaN,,,,,NaN,,0,NaN
11527,,,,NaN,NaN,,,,,NaN,,,NaN
11528,,,,NaN,NaN,,,,,NaN,,0,NaN
11529,,,,NaN,NaN,,,,,NaN,,,NaN
11530,,,,NaN,NaN,,,,,NaN,,0,NaN
11531,,,,NaN,NaN,,,,,NaN,,,NaN
11532,,,,NaN,NaN,,,,,NaN,,0,NaN
11533,,,,NaN,NaN,,,,,NaN,,,NaN
11534,,,,NaN,NaN,,,,,NaN,,0,NaN
11535,,,,NaN,NaN,,,,,NaN,,,NaN
11536,,,,NaN,NaN,,,,,NaN,,0,NaN
11537,,,,NaN,NaN,,,,,NaN,,,NaN
11538,,,,NaN,NaN,,,,,NaN,,0,NaN
11539,,,,NaN,NaN,,,,,NaN,,,NaN
11540,,,,NaN,NaN,,,,,NaN,,0,NaN
11541,,,,NaN,NaN,,,,,NaN,,,NaN
11542,,,,NaN,NaN,,,,,NaN,,0,NaN
11543,,,,NaN,NaN,,,,,NaN,,,NaN
11544,,,,NaN,NaN,,,,,NaN,,0,NaN
11545,,,,NaN,NaN,,,,,NaN,,,NaN
11546,,,,NaN,NaN,,,,,NaN,,0,NaN
11547,,,,NaN,NaN,,,,,NaN,,,NaN
11548,,,,NaN,NaN,,,,,NaN,,0,NaN
11549,,,,NaN,NaN,,,,,NaN,,,NaN
11550,,,,NaN,NaN,,,,,NaN,,0,NaN
11551,,,,NaN,NaN,,,,,NaN,,,NaN
11552,,,,NaN,NaN,,,,,NaN,,0,NaN
11553,,,,NaN,NaN,,,,,NaN,,,NaN
11554,,,,NaN,NaN,,,,,NaN,,0,NaN
11555,,,,NaN,NaN,,,,,NaN,,,NaN
11556,,,,NaN,NaN,,,,,NaN,,0,NaN
11557,,,,NaN,NaN,,,,,NaN,,,NaN
11558,,,,NaN,NaN,,,,,NaN,,0,NaN
11559,,,,NaN,NaN,,,,,NaN,,,NaN
11560,,,,NaN,NaN,,,,,NaN,,0,NaN
11561,,,,NaN,NaN,,,,,NaN,,,NaN
11562,,,,NaN,NaN,,,,,NaN,,0,NaN
11563,,,,NaN,NaN,,,,,NaN,,,NaN
11564,,,,NaN,NaN,,,,,NaN,,0,NaN
11565,,,,NaN,NaN,,,,,NaN,,,NaN
11566,,,,NaN,NaN,,,,,NaN,,0,NaN
11567,,,,NaN,NaN,,,,,NaN,,,NaN
11568,,,,NaN,NaN,,,,,NaN,,0,NaN
11569,,,,NaN,NaN,,,,,NaN,,,NaN
11570,,,,NaN,NaN,,,,,NaN,,0,NaN
11571,,,,NaN,NaN,,,,,NaN,,,NaN
11572,,,,NaN,NaN,,,,,NaN,,0,NaN
11573,,,,NaN,NaN,,,,,NaN,,,NaN
11574,,,,NaN,NaN,,,,,NaN,,0,NaN
11575,,,,NaN,NaN,,,,,NaN,,,NaN
11576,,,,NaN,NaN,,,,,NaN,,0,NaN
11577,,,,NaN,NaN,,,,,NaN,,,NaN
11578,,,,NaN,NaN,,,,,NaN,,0,NaN
11579,,,,NaN,NaN,,,,,NaN,,,NaN
11580,,,,NaN,NaN,,,,,NaN,,0,NaN
11581,,,,NaN,NaN,,,,,NaN,,,NaN
11582,,,,NaN,NaN,,,,,NaN,,0,NaN
11583,,,,NaN,NaN,,,,,NaN,,,NaN
11584,,,,NaN,NaN,,,,,NaN,,0,NaN
11585,,,,NaN,NaN,,,,,NaN,,,NaN
11586,,,,NaN,NaN,,,,,NaN,,0,NaN
11587,,,,NaN,NaN,,,,,NaN,,,NaN
11588,,,,NaN,NaN,,,,,NaN,,0,NaN
11589,,,,NaN,NaN,,,,,NaN,,,NaN
11590,,,,NaN,NaN,,,,,NaN,,0,NaN
