time,Solar8000/ART_MBP,Solar8000/ART_DBP,Solar8000/HR,Solar8000/PLETH_SPO2,Solar8000/ART_SBP,SNUADC/CVP,SNUADC/ECG_V5,Solar8000/ETCO2,Solar8000/RR_CO2,Solar8000/CVP,Solar8000/PLETH_HR,SNUADC/ART,SNUADC/ECG_II
4227,,,,,,NaN,NaN,,,,,NaN,NaN
4228,64,48,66,100,96,NaN,NaN,43,13,4,68,NaN,NaN
4229,,,,,,NaN,NaN,,,,,NaN,NaN
4230,65,49,67,100,97,NaN,NaN,43,13,4,67,NaN,NaN
4231,,,,,,NaN,NaN,,,,,NaN,NaN
4232,61,44,72,100,95,NaN,NaN,43,13,4,67,NaN,NaN
4233,,,,,,NaN,NaN,,,,,NaN,NaN
4234,62,46,70,100,93,NaN,NaN,43,13,4,67,NaN,NaN
4235,,,,,,NaN,NaN,,,,,NaN,NaN
4236,63,48,70,100,95,NaN,NaN,43,13,4,66,NaN,NaN
4237,,,,,,NaN,NaN,,,,,NaN,NaN
4238,64,47,70,100,97,NaN,NaN,43,13,4,67,NaN,NaN
4239,,,,,,NaN,NaN,,,,,NaN,NaN
4240,63,47,68,100,95,NaN,NaN,44,13,4,68,NaN,NaN
4241,,,,,,NaN,NaN,,,,,NaN,NaN
4242,64,48,69,100,94,NaN,NaN,44,13,4,68,NaN,NaN
4243,,,,,,NaN,NaN,,,,,NaN,NaN
4244,64,47,69,100,96,NaN,NaN,44,13,4,69,NaN,NaN
4245,,,,,,NaN,NaN,,,,,NaN,NaN
4246,63,47,68,100,95,NaN,NaN,44,13,4,70,NaN,NaN
4247,,,,,,NaN,NaN,,,,,NaN,NaN
4248,64,48,68,100,96,NaN,NaN,43,13,4,68,NaN,NaN
4249,,,,,,NaN,NaN,,,,,NaN,NaN
4250,64,48,67,100,95,NaN,NaN,43,13,4,68,NaN,NaN
4251,,,,,,NaN,NaN,,,,,NaN,NaN
4252,65,49,66,100,96,NaN,NaN,43,13,4,68,NaN,NaN
4253,,,,,,NaN,NaN,,,,,NaN,NaN
4254,63,46,67,100,95,NaN,NaN,43,13,4,68,NaN,NaN
4255,,,,,,NaN,NaN,,,,,NaN,NaN
4256,63,47,66,100,94,NaN,NaN,43,13,4,67,NaN,NaN
4257,,,,,,NaN,NaN,,,,,NaN,NaN
4258,63,47,66,100,95,NaN,NaN,43,13,4,67,NaN,NaN
4259,,,,,,NaN,NaN,,,,,NaN,NaN
4260,64,48,65,100,95,NaN,NaN,43,13,4,67,NaN,NaN
4261,,,,,,NaN,NaN,,,,,NaN,NaN
4262,65,48,66,100,98,NaN,NaN,43,13,3,66,NaN,NaN
4263,,,,,,NaN,NaN,,,,,NaN,NaN
4264,63,47,67,100,95,NaN,NaN,43,13,3,67,NaN,NaN
4265,,,,,,NaN,NaN,,,,,NaN,NaN
4266,64,48,67,100,96,NaN,NaN,43,13,4,67,NaN,NaN
4267,,,,,,NaN,NaN,,,,,NaN,NaN
4268,64,48,67,100,96,NaN,NaN,43,13,4,68,NaN,NaN
4269,,,,,,NaN,NaN,,,,,NaN,NaN
4270,63,46,68,100,96,NaN,NaN,43,13,3,68,NaN,NaN
4271,,,,,,NaN,NaN,,,,,NaN,NaN
4272,63,47,67,100,94,NaN,NaN,43,13,3,69,NaN,NaN
4273,,,,,,NaN,NaN,,,,,NaN,NaN
4274,63,48,66,100,94,NaN,NaN,43,13,3,67,NaN,NaN
4275,,,,,,NaN,NaN,,,,,NaN,NaN
4276,64,50,70,100,93,NaN,NaN,44,13,3,68,NaN,NaN
4277,,,,,,NaN,NaN,,,,,NaN,NaN
4278,60,44,77,100,91,NaN,NaN,44,13,3,68,NaN,NaN
4279,,,,,,NaN,NaN,,,,,NaN,NaN
4280,59,44,75,100,91,NaN,NaN,44,13,4,65,NaN,NaN
4281,,,,,,NaN,NaN,,,,,NaN,NaN
4282,60,45,73,100,91,NaN,NaN,43,13,4,62,NaN,NaN
4283,,,,,,NaN,NaN,,,,,NaN,NaN
4284,61,46,68,100,91,NaN,NaN,43,13,4,62,NaN,NaN
4285,,,,,,NaN,NaN,,,,,NaN,NaN
4286,61,46,64,100,92,NaN,NaN,43,13,4,63,NaN,NaN
4287,,,,,,NaN,NaN,,,,,NaN,NaN
4288,62,47,66,100,92,NaN,NaN,43,13,4,63,NaN,NaN
4289,,,,,,NaN,NaN,,,,,NaN,NaN
4290,62,46,68,100,94,NaN,NaN,43,13,4,67,NaN,NaN
4291,,,,,,NaN,NaN,,,,,NaN,NaN
4292,60,45,68,100,90,NaN,NaN,43,13,3,69,NaN,NaN
4293,,,,,,NaN,NaN,,,,,NaN,NaN
4294,60,45,67,100,91,NaN,NaN,43,13,3,67,NaN,NaN
4295,,,,,,NaN,NaN,,,,,NaN,NaN
4296,60,45,66,100,91,NaN,NaN,43,13,4,67,NaN,NaN
4297,,,,,,NaN,NaN,,,,,NaN,NaN
4298,61,46,64,100,91,NaN,NaN,43,13,4,67,NaN,NaN
4299,,,,,,NaN,NaN,,,,,NaN,NaN
4300,60,45,66,100,89,NaN,NaN,43,13,4,66,NaN,NaN
4301,,,,,,NaN,NaN,,,,,NaN,NaN
4302,60,46,69,100,88,NaN,NaN,43,13,4,65,NaN,NaN
4303,,,,,,NaN,NaN,,,,,NaN,NaN
4304,60,45,70,100,92,NaN,NaN,43,13,4,65,NaN,NaN
4305,,,,,,NaN,NaN,,,,,NaN,NaN
4306,60,46,69,100,90,NaN,NaN,43,13,4,67,NaN,NaN
4307,,,,,,NaN,NaN,,,,,NaN,NaN
4308,61,46,68,100,91,NaN,NaN,43,13,4,66,NaN,NaN
4309,,,,,,NaN,NaN,,,,,NaN,NaN
4310,60,44,70,100,92,NaN,NaN,43,13,3,66,NaN,NaN
4311,,,,,,NaN,NaN,,,,,NaN,NaN
4312,60,45,67,100,91,NaN,NaN,43,13,3,66,NaN,NaN
4313,,,,,,NaN,NaN,,,,,NaN,NaN
4314,60,45,68,100,91,NaN,NaN,43,13,3,66,NaN,NaN
4315,,,,,,NaN,NaN,,,,,NaN,NaN
4316,61,46,65,100,91,NaN,NaN,43,13,3,66,NaN,NaN
4317,,,,,,NaN,NaN,,,,,NaN,NaN
4318,61,46,66,100,93,NaN,NaN,43,13,3,66,NaN,NaN
4319,,,,,,NaN,NaN,,,,,NaN,NaN
4320,60,45,67,100,90,NaN,NaN,43,13,3,66,NaN,NaN
4321,,,,,,NaN,NaN,,,,,NaN,NaN
4322,60,45,66,100,91,NaN,NaN,43,13,3,67,NaN,NaN
4323,,,,,,NaN,NaN,,,,,NaN,NaN
4324,60,45,65,100,90,NaN,NaN,43,13,3,67,NaN,NaN
4325,,,,,,NaN,NaN,,,,,NaN,NaN
4326,61,46,64,100,91,NaN,NaN,43,13,3,66,NaN,NaN
4327,,,,,,NaN,NaN,,,,,NaN,NaN
4328,61,46,66,100,92,NaN,NaN,43,13,3,66,NaN,NaN
4329,,,,,,NaN,NaN,,,,,NaN,NaN
4330,61,45,67,100,91,NaN,NaN,43,13,3,66,NaN,NaN
4331,,,,,,NaN,NaN,,,,,NaN,NaN
4332,62,47,67,100,91,NaN,NaN,43,13,3,67,NaN,NaN
4333,,,,,,NaN,NaN,,,,,NaN,NaN
4334,60,45,69,100,90,NaN,NaN,43,13,3,68,NaN,NaN
4335,,,,,,NaN,NaN,,,,,NaN,NaN
4336,61,46,66,100,92,NaN,NaN,43,13,3,68,NaN,NaN
4337,,,,,,NaN,NaN,,,,,NaN,NaN
4338,61,46,67,100,86,NaN,NaN,43,13,3,69,NaN,NaN
4339,,,,,,NaN,NaN,,,,,NaN,NaN
4340,61,45,68,100,90,NaN,NaN,43,13,3,69,NaN,NaN
4341,,,,,,NaN,NaN,,,,,NaN,NaN
4342,60,45,66,100,91,NaN,NaN,43,13,3,68,NaN,NaN
4343,,,,,,NaN,NaN,,,,,NaN,NaN
4344,61,46,66,100,93,NaN,NaN,43,13,4,67,NaN,NaN
4345,,,,,,NaN,NaN,,,,,NaN,NaN
4346,62,48,64,100,94,NaN,NaN,43,13,4,67,NaN,NaN
4347,,,,,,NaN,NaN,,,,,NaN,NaN
4348,64,50,65,100,95,NaN,NaN,43,13,5,66,NaN,NaN
4349,,,,,,NaN,NaN,,,,,NaN,NaN
4350,67,54,67,100,99,NaN,NaN,43,13,5,66,NaN,NaN
4351,,,,,,NaN,NaN,,,,,NaN,NaN
4352,63,48,71,100,96,NaN,NaN,43,13,8,67,NaN,NaN
4353,,,,,,NaN,NaN,,,,,NaN,NaN
4354,66,53,68,100,98,NaN,NaN,43,13,8,67,NaN,NaN
4355,,,,,,NaN,NaN,,,,,NaN,NaN
4356,67,53,68,100,99,NaN,NaN,43,13,11,66,NaN,NaN
4357,,,,,,NaN,NaN,,,,,NaN,NaN
4358,68,53,67,100,101,NaN,NaN,43,13,11,66,NaN,NaN
4359,,,,,,NaN,NaN,,,,,NaN,NaN
4360,67,46,66,100,98,NaN,NaN,43,13,11,66,NaN,NaN
4361,,,,,,NaN,NaN,,,,,NaN,NaN
4362,66,46,68,100,99,NaN,NaN,43,13,11,66,NaN,NaN
4363,,,,,,NaN,NaN,,,,,NaN,NaN
4364,66,46,69,100,97,NaN,NaN,43,13,8,69,NaN,NaN
4365,,,,,,NaN,NaN,,,,,NaN,NaN
4366,68,43,67,100,97,NaN,NaN,43,13,8,68,NaN,NaN
4367,,,,,,NaN,NaN,,,,,NaN,NaN
4368,65,43,67,100,84,NaN,NaN,43,13,8,68,NaN,NaN
4369,,,,,,NaN,NaN,,,,,NaN,NaN
4370,62,47,67,100,91,NaN,NaN,43,13,8,69,NaN,NaN
4371,,,,,,NaN,NaN,,,,,NaN,NaN
4372,63,42,66,100,94,NaN,NaN,43,13,8,68,NaN,NaN
4373,,,,,,NaN,NaN,,,,,NaN,NaN
4374,62,45,67,100,93,NaN,NaN,43,13,7,67,NaN,NaN
4375,,,,,,NaN,NaN,,,,,NaN,NaN
4376,63,41,65,100,92,NaN,NaN,43,13,7,67,NaN,NaN
4377,,,,,,NaN,NaN,,,,,NaN,NaN
4378,64,46,65,100,95,NaN,NaN,43,13,6,66,NaN,NaN
4379,,,,,,NaN,NaN,,,,,NaN,NaN
4380,64,48,67,100,94,NaN,NaN,43,13,6,66,NaN,NaN
4381,,,,,,NaN,NaN,,,,,NaN,NaN
4382,62,42,71,100,93,NaN,NaN,43,13,6,67,NaN,NaN
4383,,,,,,NaN,NaN,,,,,NaN,NaN
4384,62,46,68,100,93,NaN,NaN,43,13,6,67,NaN,NaN
4385,,,,,,NaN,NaN,,,,,NaN,NaN
4386,62,47,68,100,93,NaN,NaN,43,13,7,68,NaN,NaN
4387,,,,,,NaN,NaN,,,,,NaN,NaN
4388,62,47,67,100,92,NaN,NaN,43,13,7,67,NaN,NaN
4389,,,,,,NaN,NaN,,,,,NaN,NaN
4390,62,48,66,100,94,NaN,NaN,43,13,6,67,NaN,NaN
4391,,,,,,NaN,NaN,,,,,NaN,NaN
4392,63,46,66,100,95,NaN,NaN,43,13,6,67,NaN,NaN
4393,,,,,,NaN,NaN,,,,,NaN,NaN
4394,60,21,67,100,86,NaN,NaN,43,13,6,68,NaN,NaN
4395,,,,,,NaN,NaN,,,,,NaN,NaN
4396,60,41,66,100,95,NaN,NaN,43,13,6,67,NaN,NaN
4397,,,,,,NaN,NaN,,,,,NaN,NaN
4398,61,46,65,100,93,NaN,NaN,43,13,7,67,NaN,NaN
4399,,,,,,NaN,NaN,,,,,NaN,NaN
4400,63,49,65,100,94,NaN,NaN,43,13,7,66,NaN,NaN
4401,,,,,,NaN,NaN,,,,,NaN,NaN
4402,62,47,67,100,95,NaN,NaN,43,13,7,66,NaN,NaN
4403,,,,,,NaN,NaN,,,,,NaN,NaN
4404,62,48,66,100,92,NaN,NaN,43,13,7,67,NaN,NaN
4405,,,,,,NaN,NaN,,,,,NaN,NaN
4406,62,47,66,100,93,NaN,NaN,43,13,7,66,NaN,NaN
4407,,,,,,NaN,NaN,,,,,NaN,NaN
4408,62,48,66,100,93,NaN,NaN,43,13,6,67,NaN,NaN
4409,,,,,,NaN,NaN,,,,,NaN,NaN
4410,63,48,65,100,94,NaN,NaN,43,13,6,66,NaN,NaN
4411,,,,,,NaN,NaN,,,,,NaN,NaN
4412,62,48,66,100,93,NaN,NaN,43,13,6,65,NaN,NaN
4413,,,,,,NaN,NaN,,,,,NaN,NaN
4414,64,49,66,100,95,NaN,NaN,44,13,6,66,NaN,NaN
4415,,,,,,NaN,NaN,,,,,NaN,NaN
4416,62,47,68,100,85,NaN,NaN,44,13,6,67,NaN,NaN
4417,,,,,,NaN,NaN,,,,,NaN,NaN
4418,59,45,71,100,88,NaN,NaN,44,13,6,66,NaN,NaN
4419,,,,,,NaN,NaN,,,,,NaN,NaN
4420,60,45,69,100,90,NaN,NaN,44,13,7,66,NaN,NaN
4421,,,,,,NaN,NaN,,,,,NaN,NaN
4422,61,47,68,100,91,NaN,NaN,43,13,7,65,NaN,NaN
4423,,,,,,NaN,NaN,,,,,NaN,NaN
4424,61,47,64,100,92,NaN,NaN,43,13,6,65,NaN,NaN
4425,,,,,,NaN,NaN,,,,,NaN,NaN
4426,61,47,65,100,91,NaN,NaN,43,13,6,65,NaN,NaN
4427,,,,,,NaN,NaN,,,,,NaN,NaN
4428,61,47,67,100,92,NaN,NaN,43,13,6,65,NaN,NaN
4429,,,,,,NaN,NaN,,,,,NaN,NaN
4430,62,47,66,100,92,NaN,NaN,43,13,6,66,NaN,NaN
4431,,,,,,NaN,NaN,,,,,NaN,NaN
4432,62,48,66,100,93,NaN,NaN,43,13,6,67,NaN,NaN
4433,,,,,,NaN,NaN,,,,,NaN,NaN
4434,62,47,66,100,93,NaN,NaN,43,13,6,67,NaN,NaN
4435,,,,,,NaN,NaN,,,,,NaN,NaN
4436,62,47,66,100,92,NaN,NaN,43,13,6,67,NaN,NaN
4437,,,,,,NaN,NaN,,,,,NaN,NaN
4438,62,47,66,100,94,NaN,NaN,43,13,6,66,NaN,NaN
4439,,,,,,NaN,NaN,,,,,NaN,NaN
4440,63,49,65,100,94,NaN,NaN,43,13,6,66,NaN,NaN
4441,,,,,,NaN,NaN,,,,,NaN,NaN
4442,63,47,67,100,96,NaN,NaN,43,13,6,67,NaN,NaN
4443,,,,,,NaN,NaN,,,,,NaN,NaN
4444,62,46,67,100,92,NaN,NaN,43,13,6,67,NaN,NaN
4445,,,,,,NaN,NaN,,,,,NaN,NaN
4446,62,47,66,100,92,NaN,NaN,43,13,6,66,NaN,NaN
4447,,,,,,NaN,NaN,,,,,NaN,NaN
4448,63,49,65,100,93,NaN,NaN,43,13,6,66,NaN,NaN
4449,,,,,,NaN,NaN,,,,,NaN,NaN
4450,63,48,65,100,94,NaN,NaN,43,13,6,67,NaN,NaN
4451,,,,,,NaN,NaN,,,,,NaN,NaN
4452,62,47,67,100,93,NaN,NaN,43,13,6,67,NaN,NaN
4453,,,,,,NaN,NaN,,,,,NaN,NaN
4454,62,47,67,100,92,NaN,NaN,43,13,6,68,NaN,NaN
4455,,,,,,NaN,NaN,,,,,NaN,NaN
4456,62,48,67,100,92,NaN,NaN,43,13,6,68,NaN,NaN
4457,,,,,,NaN,NaN,,,,,NaN,NaN
4458,63,48,66,100,93,NaN,NaN,43,13,7,67,NaN,NaN
4459,,,,,,NaN,NaN,,,,,NaN,NaN
4460,62,46,67,100,93,NaN,NaN,43,13,7,67,NaN,NaN
4461,,,,,,NaN,NaN,,,,,NaN,NaN
4462,61,46,65,100,91,NaN,NaN,43,13,7,66,NaN,NaN
4463,,,,,,NaN,NaN,,,,,NaN,NaN
4464,61,47,66,100,91,NaN,NaN,43,13,7,66,NaN,NaN
4465,,,,,,NaN,NaN,,,,,NaN,NaN
4466,61,47,64,100,92,NaN,NaN,43,13,7,66,NaN,NaN
4467,,,,,,NaN,NaN,,,,,NaN,NaN
4468,61,48,64,100,91,NaN,NaN,43,13,7,66,NaN,NaN
4469,,,,,,NaN,NaN,,,,,NaN,NaN
4470,62,48,66,100,93,NaN,NaN,43,13,7,65,NaN,NaN
4471,,,,,,NaN,NaN,,,,,NaN,NaN
4472,61,46,67,100,92,NaN,NaN,43,13,6,67,NaN,NaN
4473,,,,,,NaN,NaN,,,,,NaN,NaN
4474,60,46,67,100,92,NaN,NaN,43,13,6,67,NaN,NaN
4475,,,,,,NaN,NaN,,,,,NaN,NaN
4476,60,46,65,100,90,NaN,NaN,43,13,6,67,NaN,NaN
4477,,,,,,NaN,NaN,,,,,NaN,NaN
4478,61,47,65,100,90,NaN,NaN,43,13,6,66,NaN,NaN
4479,,,,,,NaN,NaN,,,,,NaN,NaN
4480,61,47,65,100,91,NaN,NaN,43,13,7,66,NaN,NaN
4481,,,,,,NaN,NaN,,,,,NaN,NaN
4482,61,46,70,100,89,NaN,NaN,43,13,7,66,NaN,NaN
4483,,,,,,NaN,NaN,,,,,NaN,NaN
4484,59,44,69,100,89,NaN,NaN,43,13,7,66,NaN,NaN
4485,,,,,,NaN,NaN,,,,,NaN,NaN
4486,60,46,67,100,89,NaN,NaN,43,13,7,64,NaN,NaN
4487,,,,,,NaN,NaN,,,,,NaN,NaN
4488,60,47,66,100,91,NaN,NaN,43,13,6,66,NaN,NaN
4489,,,,,,NaN,NaN,,,,,NaN,NaN
4490,61,47,63,100,91,NaN,NaN,43,13,6,66,NaN,NaN
4491,,,,,,NaN,NaN,,,,,NaN,NaN
4492,61,46,67,100,92,NaN,NaN,43,13,6,66,NaN,NaN
4493,,,,,,NaN,NaN,,,,,NaN,NaN
4494,61,48,67,100,90,NaN,NaN,43,13,6,66,NaN,NaN
4495,,,,,,NaN,NaN,,,,,NaN,NaN
4496,60,46,66,100,91,NaN,NaN,43,13,7,67,NaN,NaN
4497,,,,,,NaN,NaN,,,,,NaN,NaN
4498,62,49,66,100,89,NaN,NaN,43,13,7,65,NaN,NaN
4499,,,,,,NaN,NaN,,,,,NaN,NaN
4500,61,46,72,100,90,NaN,NaN,43,13,7,67,NaN,NaN
4501,,,,,,NaN,NaN,,,,,NaN,NaN
4502,59,45,71,100,89,NaN,NaN,43,13,7,67,NaN,NaN
4503,,,,,,NaN,NaN,,,,,NaN,NaN
4504,60,46,68,100,90,NaN,NaN,43,13,7,64,NaN,NaN
4505,,,,,,NaN,NaN,,,,,NaN,NaN
4506,61,48,68,100,91,NaN,NaN,43,13,7,66,NaN,NaN
4507,,,,,,NaN,NaN,,,,,NaN,NaN
4508,61,47,64,100,93,NaN,NaN,43,13,7,66,NaN,NaN
4509,,,,,,NaN,NaN,,,,,NaN,NaN
4510,61,46,68,100,90,NaN,NaN,43,13,7,67,NaN,NaN
4511,,,,,,NaN,NaN,,,,,NaN,NaN
4512,61,47,68,100,91,NaN,NaN,43,13,7,67,NaN,NaN
4513,,,,,,NaN,NaN,,,,,NaN,NaN
4514,61,47,67,100,91,NaN,NaN,43,13,7,68,NaN,NaN
4515,,,,,,NaN,NaN,,,,,NaN,NaN
4516,61,47,67,100,92,NaN,NaN,43,13,7,67,NaN,NaN
4517,,,,,,NaN,NaN,,,,,NaN,NaN
4518,60,46,66,100,90,NaN,NaN,43,13,6,66,NaN,NaN
4519,,,,,,NaN,NaN,,,,,NaN,NaN
4520,61,48,66,100,91,NaN,NaN,43,13,6,66,NaN,NaN
4521,,,,,,NaN,NaN,,,,,NaN,NaN
4522,63,51,66,100,92,NaN,NaN,43,13,6,67,NaN,NaN
4523,,,,,,NaN,NaN,,,,,NaN,NaN
4524,58,44,69,100,86,NaN,NaN,43,13,6,66,NaN,NaN
4525,,,,,,NaN,NaN,,,,,NaN,NaN
4526,60,48,67,100,88,NaN,NaN,43,13,7,64,NaN,NaN
4527,,,,,,NaN,NaN,,,,,NaN,NaN
4528,60,47,72,100,89,NaN,NaN,43,13,7,67,NaN,NaN
4529,,,,,,NaN,NaN,,,,,NaN,NaN
4530,59,45,71,100,90,NaN,NaN,43,13,7,65,NaN,NaN
4531,,,,,,NaN,NaN,,,,,NaN,NaN
4532,60,47,66,100,90,NaN,NaN,43,13,7,65,NaN,NaN
4533,,,,,,NaN,NaN,,,,,NaN,NaN
4534,61,47,69,100,92,NaN,NaN,43,13,7,68,NaN,NaN
4535,,,,,,NaN,NaN,,,,,NaN,NaN
4536,60,46,65,100,90,NaN,NaN,43,13,6,67,NaN,NaN
4537,,,,,,NaN,NaN,,,,,NaN,NaN
4538,61,48,67,100,91,NaN,NaN,43,13,6,67,NaN,NaN
4539,,,,,,NaN,NaN,,,,,NaN,NaN
4540,61,47,68,100,92,NaN,NaN,43,13,6,67,NaN,NaN
4541,,,,,,NaN,NaN,,,,,NaN,NaN
4542,61,47,67,100,91,NaN,NaN,43,13,6,69,NaN,NaN
4543,,,,,,NaN,NaN,,,,,NaN,NaN
4544,62,48,67,100,92,NaN,NaN,42,13,6,67,NaN,NaN
4545,,,,,,NaN,NaN,,,,,NaN,NaN
4546,61,47,67,100,92,NaN,NaN,42,13,6,68,NaN,NaN
4547,,,,,,NaN,NaN,,,,,NaN,NaN
4548,61,47,66,100,92,NaN,NaN,42,13,6,67,NaN,NaN
4549,,,,,,NaN,NaN,,,,,NaN,NaN
4550,61,46,66,100,91,NaN,NaN,42,13,6,67,NaN,NaN
4551,,,,,,NaN,NaN,,,,,NaN,NaN
4552,61,47,66,100,91,NaN,NaN,43,13,7,66,NaN,NaN
4553,,,,,,NaN,NaN,,,,,NaN,NaN
4554,61,46,64,100,90,NaN,NaN,43,13,7,66,NaN,NaN
4555,,,,,,NaN,NaN,,,,,NaN,NaN
4556,61,47,65,100,90,NaN,NaN,43,13,6,66,NaN,NaN
4557,,,,,,NaN,NaN,,,,,NaN,NaN
4558,62,48,66,100,91,NaN,NaN,43,13,6,67,NaN,NaN
4559,,,,,,NaN,NaN,,,,,NaN,NaN
4560,60,47,69,100,86,NaN,NaN,43,13,6,69,NaN,NaN
4561,,,,,,NaN,NaN,,,,,NaN,NaN
4562,58,44,74,100,89,NaN,NaN,43,13,7,68,NaN,NaN
4563,,,,,,NaN,NaN,,,,,NaN,NaN
4564,59,45,69,100,88,NaN,NaN,43,13,7,68,NaN,NaN
4565,,,,,,NaN,NaN,,,,,NaN,NaN
4566,59,46,68,100,90,NaN,NaN,43,13,7,67,NaN,NaN
4567,,,,,,NaN,NaN,,,,,NaN,NaN
4568,59,45,65,100,91,NaN,NaN,43,13,7,67,NaN,NaN
4569,,,,,,NaN,NaN,,,,,NaN,NaN
4570,59,46,64,100,93,NaN,NaN,43,13,7,64,NaN,NaN
4571,,,,,,NaN,NaN,,,,,NaN,NaN
4572,59,46,65,100,96,NaN,NaN,43,13,7,66,NaN,NaN
4573,,,,,,NaN,NaN,,,,,NaN,NaN
4574,59,46,66,100,96,NaN,NaN,42,13,7,66,NaN,NaN
4575,,,,,,NaN,NaN,,,,,NaN,NaN
4576,60,46,66,100,96,NaN,NaN,42,13,7,66,NaN,NaN
4577,,,,,,NaN,NaN,,,,,NaN,NaN
4578,59,45,66,100,95,NaN,NaN,42,13,7,66,NaN,NaN
4579,,,,,,NaN,NaN,,,,,NaN,NaN
4580,59,46,66,100,95,NaN,NaN,42,13,7,66,NaN,NaN
4581,,,,,,NaN,NaN,,,,,NaN,NaN
4582,59,45,66,100,93,NaN,NaN,42,13,7,66,NaN,NaN
4583,,,,,,NaN,NaN,,,,,NaN,NaN
4584,61,47,66,100,94,NaN,NaN,42,13,7,67,NaN,NaN
4585,,,,,,NaN,NaN,,,,,NaN,NaN
4586,60,46,67,100,94,NaN,NaN,42,13,7,67,NaN,NaN
4587,,,,,,NaN,NaN,,,,,NaN,NaN
4588,61,47,66,100,93,NaN,NaN,43,13,7,67,NaN,NaN
4589,,,,,,NaN,NaN,,,,,NaN,NaN
4590,62,49,66,100,95,NaN,NaN,43,13,7,67,NaN,NaN
4591,,,,,,NaN,NaN,,,,,NaN,NaN
4592,62,48,67,100,96,NaN,NaN,43,13,7,68,NaN,NaN
4593,,,,,,NaN,NaN,,,,,NaN,NaN
4594,63,49,66,100,96,NaN,NaN,43,13,7,68,NaN,NaN
4595,,,,,,NaN,NaN,,,,,NaN,NaN
4596,64,50,65,100,97,NaN,NaN,43,13,7,66,NaN,NaN
4597,,,,,,NaN,NaN,,,,,NaN,NaN
4598,66,52,66,100,100,NaN,NaN,43,13,7,67,NaN,NaN
4599,,,,,,NaN,NaN,,,,,NaN,NaN
4600,66,50,66,100,101,NaN,NaN,43,13,6,67,NaN,NaN
4601,,,,,,NaN,NaN,,,,,NaN,NaN
4602,64,49,67,100,99,NaN,NaN,43,13,6,66,NaN,NaN
4603,,,,,,NaN,NaN,,,,,NaN,NaN
4604,65,49,66,100,98,NaN,NaN,43,13,6,66,NaN,NaN
4605,,,,,,NaN,NaN,,,,,NaN,NaN
4606,66,51,64,100,99,NaN,NaN,43,13,6,66,NaN,NaN
4607,,,,,,NaN,NaN,,,,,NaN,NaN
4608,65,50,64,100,101,NaN,NaN,43,13,7,64,NaN,NaN
4609,,,,,,NaN,NaN,,,,,NaN,NaN
4610,66,51,63,100,99,NaN,NaN,43,13,7,64,NaN,NaN
4611,,,,,,NaN,NaN,,,,,NaN,NaN
4612,66,50,65,100,101,NaN,NaN,43,13,7,64,NaN,NaN
4613,,,,,,NaN,NaN,,,,,NaN,NaN
4614,67,52,64,100,101,NaN,NaN,43,13,7,64,NaN,NaN
4615,,,,,,NaN,NaN,,,,,NaN,NaN
4616,68,53,63,100,102,NaN,NaN,43,13,7,64,NaN,NaN
4617,,,,,,NaN,NaN,,,,,NaN,NaN
4618,68,52,65,100,103,NaN,NaN,43,13,7,65,NaN,NaN
4619,,,,,,NaN,NaN,,,,,NaN,NaN
4620,69,53,64,100,103,NaN,NaN,43,13,7,65,NaN,NaN
4621,,,,,,NaN,NaN,,,,,NaN,NaN
4622,70,53,65,100,105,NaN,NaN,43,13,7,65,NaN,NaN
4623,,,,,,NaN,NaN,,,,,NaN,NaN
4624,70,52,64,100,105,NaN,NaN,43,13,7,65,NaN,NaN
4625,,,,,,NaN,NaN,,,,,NaN,NaN
4626,70,53,64,100,105,NaN,NaN,43,13,7,64,NaN,NaN
4627,,,,,,NaN,NaN,,,,,NaN,NaN
4628,70,53,64,100,105,NaN,NaN,43,13,7,64,NaN,NaN
4629,,,,,,NaN,NaN,,,,,NaN,NaN
4630,70,53,63,100,105,NaN,NaN,43,13,7,64,NaN,NaN
4631,,,,,,NaN,NaN,,,,,NaN,NaN
4632,71,54,63,100,106,NaN,NaN,43,13,7,64,NaN,NaN
4633,,,,,,NaN,NaN,,,,,NaN,NaN
4634,71,54,63,100,106,NaN,NaN,43,13,7,63,NaN,NaN
4635,,,,,,NaN,NaN,,,,,NaN,NaN
4636,71,54,63,100,107,NaN,NaN,43,13,7,63,NaN,NaN
4637,,,,,,NaN,NaN,,,,,NaN,NaN
4638,72,55,64,100,106,NaN,NaN,43,13,7,64,NaN,NaN
4639,,,,,,NaN,NaN,,,,,NaN,NaN
4640,72,55,65,100,108,NaN,NaN,43,13,7,65,NaN,NaN
4641,,,,,,NaN,NaN,,,,,NaN,NaN
4642,72,54,65,100,108,NaN,NaN,43,13,7,66,NaN,NaN
4643,,,,,,NaN,NaN,,,,,NaN,NaN
4644,73,56,65,100,106,NaN,NaN,43,13,7,66,NaN,NaN
4645,,,,,,NaN,NaN,,,,,NaN,NaN
4646,70,52,67,100,105,NaN,NaN,43,13,7,66,NaN,NaN
4647,,,,,,NaN,NaN,,,,,NaN,NaN
4648,69,52,64,100,102,NaN,NaN,43,13,7,66,NaN,NaN
4649,,,,,,NaN,NaN,,,,,NaN,NaN
4650,69,51,63,100,103,NaN,NaN,43,13,7,65,NaN,NaN
4651,,,,,,NaN,NaN,,,,,NaN,NaN
