time,Solar8000/ART_MBP,Solar8000/CVP,Solar8000/ETCO2,Solar8000/RR_CO2,Solar8000/HR,SNUADC/ECG_II,SNUADC/CVP,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/PLETH_SPO2,SNUADC/ART,Solar8000/PLETH_HR,Solar8000/ART_SBP
18086,,,,,,NaN,NaN,,NaN,,NaN,,
18087,85,6,37,15,62,NaN,NaN,60,NaN,100,NaN,62,115
18088,,,,,,NaN,NaN,,NaN,,NaN,,
18089,85,6,38,15,62,NaN,NaN,60,NaN,100,NaN,63,115
18090,,,,,,NaN,NaN,,NaN,,NaN,,
18091,85,6,38,15,63,NaN,NaN,60,NaN,100,NaN,63,114
18092,,,,,,NaN,NaN,,NaN,,NaN,,
18093,85,6,38,15,63,NaN,NaN,60,NaN,100,NaN,63,114
18094,,,,,,NaN,NaN,,NaN,,NaN,,
18095,85,6,38,15,63,NaN,NaN,60,NaN,100,NaN,63,114
18096,,,,,,NaN,NaN,,NaN,,NaN,,
18097,85,6,37,15,63,NaN,NaN,59,NaN,100,NaN,63,115
18098,,,,,,NaN,NaN,,NaN,,NaN,,
18099,85,6,37,15,63,NaN,NaN,59,NaN,100,NaN,63,114
18100,,,,,,NaN,NaN,,NaN,,NaN,,
18101,84,6,37,15,63,NaN,NaN,59,NaN,100,NaN,63,113
18102,,,,,,NaN,NaN,,NaN,,NaN,,
18103,84,6,37,15,62,NaN,NaN,58,NaN,100,NaN,63,112
18104,,,,,,NaN,NaN,,NaN,,NaN,,
18105,83,6,37,15,62,NaN,NaN,58,NaN,100,NaN,63,111
18106,,,,,,NaN,NaN,,NaN,,NaN,,
18107,82,6,37,15,62,NaN,NaN,57,NaN,100,NaN,62,110
18108,,,,,,NaN,NaN,,NaN,,NaN,,
18109,82,6,37,15,61,NaN,NaN,57,NaN,100,NaN,62,110
18110,,,,,,NaN,NaN,,NaN,,NaN,,
18111,82,6,38,15,61,NaN,NaN,57,NaN,100,NaN,62,110
18112,,,,,,NaN,NaN,,NaN,,NaN,,
18113,82,6,38,15,61,NaN,NaN,57,NaN,100,NaN,62,111
18114,,,,,,NaN,NaN,,NaN,,NaN,,
18115,81,6,38,15,61,NaN,NaN,56,NaN,100,NaN,62,110
18116,,,,,,NaN,NaN,,NaN,,NaN,,
18117,81,6,38,15,61,NaN,NaN,57,NaN,100,NaN,62,110
18118,,,,,,NaN,NaN,,NaN,,NaN,,
18119,81,6,38,15,61,NaN,NaN,56,NaN,100,NaN,61,110
18120,,,,,,NaN,NaN,,NaN,,NaN,,
18121,81,6,38,15,61,NaN,NaN,57,NaN,100,NaN,61,110
18122,,,,,,NaN,NaN,,NaN,,NaN,,
18123,81,6,38,15,61,NaN,NaN,56,NaN,100,NaN,61,110
18124,,,,,,NaN,NaN,,NaN,,NaN,,
18125,81,6,37,15,61,NaN,NaN,57,NaN,100,NaN,61,110
18126,,,,,,NaN,NaN,,NaN,,NaN,,
18127,81,6,37,15,61,NaN,NaN,57,NaN,100,NaN,61,111
18128,,,,,,NaN,NaN,,NaN,,NaN,,
18129,81,6,37,15,61,NaN,NaN,56,NaN,100,NaN,61,111
18130,,,,,,NaN,NaN,,NaN,,NaN,,
18131,81,6,37,15,60,NaN,NaN,56,NaN,100,NaN,61,110
18132,,,,,,NaN,NaN,,NaN,,NaN,,
18133,80,6,37,15,60,NaN,NaN,55,NaN,100,NaN,61,109
18134,,,,,,NaN,NaN,,NaN,,NaN,,
18135,80,6,37,15,60,NaN,NaN,55,NaN,100,NaN,60,109
18136,,,,,,NaN,NaN,,NaN,,NaN,,
18137,80,6,37,15,60,NaN,NaN,55,NaN,100,NaN,60,109
18138,,,,,,NaN,NaN,,NaN,,NaN,,
18139,79,6,37,15,59,NaN,NaN,54,NaN,100,NaN,60,109
18140,,,,,,NaN,NaN,,NaN,,NaN,,
18141,79,6,37,15,59,NaN,NaN,54,NaN,100,NaN,60,108
18142,,,,,,NaN,NaN,,NaN,,NaN,,
18143,79,6,37,15,59,NaN,NaN,54,NaN,100,NaN,60,108
18144,,,,,,NaN,NaN,,NaN,,NaN,,
18145,79,6,37,15,59,NaN,NaN,54,NaN,100,NaN,60,108
18146,,,,,,NaN,NaN,,NaN,,NaN,,
18147,79,6,37,15,59,NaN,NaN,54,NaN,100,NaN,60,108
18148,,,,,,NaN,NaN,,NaN,,NaN,,
18149,79,6,37,15,59,NaN,NaN,54,NaN,100,NaN,60,109
18150,,,,,,NaN,NaN,,NaN,,NaN,,
18151,78,6,37,15,59,NaN,NaN,54,NaN,100,NaN,59,109
18152,,,,,,NaN,NaN,,NaN,,NaN,,
18153,78,6,37,15,59,NaN,NaN,54,NaN,100,NaN,59,108
18154,,,,,,NaN,NaN,,NaN,,NaN,,
18155,78,6,37,15,58,NaN,NaN,53,NaN,100,NaN,59,108
18156,,,,,,NaN,NaN,,NaN,,NaN,,
18157,78,6,37,15,58,NaN,NaN,53,NaN,100,NaN,59,107
18158,,,,,,NaN,NaN,,NaN,,NaN,,
18159,77,6,37,15,58,NaN,NaN,53,NaN,100,NaN,59,106
18160,,,,,,NaN,NaN,,NaN,,NaN,,
18161,77,6,37,15,58,NaN,NaN,53,NaN,100,NaN,59,106
18162,,,,,,NaN,NaN,,NaN,,NaN,,
18163,77,6,37,15,58,NaN,NaN,53,NaN,100,NaN,59,106
18164,,,,,,NaN,NaN,,NaN,,NaN,,
18165,77,6,37,15,58,NaN,NaN,53,NaN,100,NaN,59,106
18166,,,,,,NaN,NaN,,NaN,,NaN,,
18167,77,6,37,15,58,NaN,NaN,53,NaN,100,NaN,58,106
18168,,,,,,NaN,NaN,,NaN,,NaN,,
18169,77,6,37,15,58,NaN,NaN,53,NaN,100,NaN,58,106
18170,,,,,,NaN,NaN,,NaN,,NaN,,
18171,77,6,37,15,58,NaN,NaN,51,NaN,100,NaN,58,107
18172,,,,,,NaN,NaN,,NaN,,NaN,,
18173,77,6,37,15,58,NaN,NaN,52,NaN,100,NaN,58,106
18174,,,,,,NaN,NaN,,NaN,,NaN,,
18175,77,6,37,15,58,NaN,NaN,53,NaN,100,NaN,58,106
18176,,,,,,NaN,NaN,,NaN,,NaN,,
18177,77,6,37,15,58,NaN,NaN,53,NaN,100,NaN,58,106
18178,,,,,,NaN,NaN,,NaN,,NaN,,
18179,77,6,37,15,57,NaN,NaN,51,NaN,100,NaN,58,106
18180,,,,,,NaN,NaN,,NaN,,NaN,,
18181,77,7,37,15,57,NaN,NaN,53,NaN,100,NaN,58,106
18182,,,,,,NaN,NaN,,NaN,,NaN,,
18183,77,7,37,15,57,NaN,NaN,52,NaN,100,NaN,58,107
18184,,,,,,NaN,NaN,,NaN,,NaN,,
18185,76,6,37,15,57,NaN,NaN,52,NaN,100,NaN,58,106
18186,,,,,,NaN,NaN,,NaN,,NaN,,
18187,76,6,37,15,57,NaN,NaN,52,NaN,100,NaN,58,105
18188,,,,,,NaN,NaN,,NaN,,NaN,,
18189,76,6,37,15,57,NaN,NaN,52,NaN,100,NaN,58,105
18190,,,,,,NaN,NaN,,NaN,,NaN,,
18191,76,6,37,15,57,NaN,NaN,50,NaN,100,NaN,58,104
18192,,,,,,NaN,NaN,,NaN,,NaN,,
18193,76,7,36,15,57,NaN,NaN,51,NaN,100,NaN,58,104
18194,,,,,,NaN,NaN,,NaN,,NaN,,
18195,76,7,36,15,57,NaN,NaN,52,NaN,100,NaN,58,104
18196,,,,,,NaN,NaN,,NaN,,NaN,,
18197,76,7,36,15,57,NaN,NaN,51,NaN,100,NaN,58,105
18198,,,,,,NaN,NaN,,NaN,,NaN,,
18199,75,7,37,15,57,NaN,NaN,51,NaN,100,NaN,58,104
18200,,,,,,NaN,NaN,,NaN,,NaN,,
18201,75,7,37,15,57,NaN,NaN,51,NaN,100,NaN,58,104
18202,,,,,,NaN,NaN,,NaN,,NaN,,
18203,75,7,37,15,57,NaN,NaN,51,NaN,100,NaN,58,104
18204,,,,,,NaN,NaN,,NaN,,NaN,,
18205,75,7,37,15,57,NaN,NaN,50,NaN,100,NaN,58,104
18206,,,,,,NaN,NaN,,NaN,,NaN,,
18207,75,6,37,15,57,NaN,NaN,50,NaN,100,NaN,58,104
18208,,,,,,NaN,NaN,,NaN,,NaN,,
18209,74,6,37,15,57,NaN,NaN,51,NaN,100,NaN,58,103
18210,,,,,,NaN,NaN,,NaN,,NaN,,
18211,74,6,37,15,57,NaN,NaN,51,NaN,100,NaN,57,103
18212,,,,,,NaN,NaN,,NaN,,NaN,,
18213,74,6,37,15,57,NaN,NaN,51,NaN,100,NaN,57,103
18214,,,,,,NaN,NaN,,NaN,,NaN,,
18215,74,7,37,15,57,NaN,NaN,50,NaN,100,NaN,57,103
18216,,,,,,NaN,NaN,,NaN,,NaN,,
18217,74,7,37,15,57,NaN,NaN,49,NaN,100,NaN,57,104
18218,,,,,,NaN,NaN,,NaN,,NaN,,
18219,74,6,36,15,57,NaN,NaN,50,NaN,100,NaN,58,104
18220,,,,,,NaN,NaN,,NaN,,NaN,,
18221,75,6,36,15,57,NaN,NaN,51,NaN,100,NaN,58,103
18222,,,,,,NaN,NaN,,NaN,,NaN,,
18223,74,6,36,15,57,NaN,NaN,51,NaN,100,NaN,58,103
18224,,,,,,NaN,NaN,,NaN,,NaN,,
18225,75,6,36,15,57,NaN,NaN,50,NaN,100,NaN,58,103
18226,,,,,,NaN,NaN,,NaN,,NaN,,
18227,75,6,36,15,58,NaN,NaN,50,NaN,100,NaN,58,104
18228,,,,,,NaN,NaN,,NaN,,NaN,,
18229,75,6,36,15,58,NaN,NaN,51,NaN,100,NaN,58,103
18230,,,,,,NaN,NaN,,NaN,,NaN,,
18231,74,6,36,15,58,NaN,NaN,50,NaN,100,NaN,58,103
18232,,,,,,NaN,NaN,,NaN,,NaN,,
18233,74,6,37,15,58,NaN,NaN,49,NaN,100,NaN,58,102
18234,,,,,,NaN,NaN,,NaN,,NaN,,
18235,73,6,37,15,57,NaN,NaN,48,NaN,100,NaN,58,101
18236,,,,,,NaN,NaN,,NaN,,NaN,,
18237,72,7,37,15,57,NaN,NaN,49,NaN,100,NaN,58,101
18238,,,,,,NaN,NaN,,NaN,,NaN,,
18239,72,7,37,15,56,NaN,NaN,49,NaN,100,NaN,57,101
18240,,,,,,NaN,NaN,,NaN,,NaN,,
18241,72,9,37,15,55,NaN,NaN,48,NaN,100,NaN,56,100
18242,,,,,,NaN,NaN,,NaN,,NaN,,
18243,72,9,37,15,55,NaN,NaN,48,NaN,100,NaN,56,99
18244,,,,,,NaN,NaN,,NaN,,NaN,,
18245,72,10,37,15,54,NaN,NaN,49,NaN,100,NaN,55,99
18246,,,,,,NaN,NaN,,NaN,,NaN,,
18247,71,10,36,15,54,NaN,NaN,48,NaN,100,NaN,55,98
18248,,,,,,NaN,NaN,,NaN,,NaN,,
18249,72,10,36,15,55,NaN,NaN,49,NaN,100,NaN,55,99
18250,,,,,,NaN,NaN,,NaN,,NaN,,
18251,72,10,36,15,55,NaN,NaN,49,NaN,100,NaN,55,99
18252,,,,,,NaN,NaN,,NaN,,NaN,,
18253,72,9,36,15,55,NaN,NaN,50,NaN,100,NaN,56,100
18254,,,,,,NaN,NaN,,NaN,,NaN,,
18255,73,9,37,15,56,NaN,NaN,49,NaN,100,NaN,56,101
18256,,,,,,NaN,NaN,,NaN,,NaN,,
18257,72,9,37,15,57,NaN,NaN,49,NaN,100,NaN,57,100
18258,,,,,,NaN,NaN,,NaN,,NaN,,
18259,72,9,37,15,57,NaN,NaN,48,NaN,100,NaN,58,100
18260,,,,,,NaN,NaN,,NaN,,NaN,,
18261,72,7,37,15,57,NaN,NaN,48,NaN,100,NaN,58,100
18262,,,,,,NaN,NaN,,NaN,,NaN,,
18263,72,7,37,15,58,NaN,NaN,48,NaN,100,NaN,58,100
18264,,,,,,NaN,NaN,,NaN,,NaN,,
18265,72,7,37,15,57,NaN,NaN,49,NaN,100,NaN,58,100
18266,,,,,,NaN,NaN,,NaN,,NaN,,
18267,73,7,36,15,58,NaN,NaN,50,NaN,100,NaN,58,101
18268,,,,,,NaN,NaN,,NaN,,NaN,,
18269,74,7,36,15,58,NaN,NaN,51,NaN,100,NaN,59,102
18270,,,,,,NaN,NaN,,NaN,,NaN,,
18271,75,7,36,15,58,NaN,NaN,52,NaN,100,NaN,59,103
18272,,,,,,NaN,NaN,,NaN,,NaN,,
18273,75,7,36,15,59,NaN,NaN,52,NaN,100,NaN,59,103
18274,,,,,,NaN,NaN,,NaN,,NaN,,
18275,76,8,37,15,59,NaN,NaN,53,NaN,100,NaN,60,104
18276,,,,,,NaN,NaN,,NaN,,NaN,,
18277,76,8,37,15,59,NaN,NaN,52,NaN,100,NaN,60,105
18278,,,,,,NaN,NaN,,NaN,,NaN,,
18279,76,8,37,15,59,NaN,NaN,52,NaN,100,NaN,60,105
18280,,,,,,NaN,NaN,,NaN,,NaN,,
18281,76,8,36,15,60,NaN,NaN,53,NaN,100,NaN,60,104
18282,,,,,,NaN,NaN,,NaN,,NaN,,
18283,77,8,36,15,60,NaN,NaN,54,NaN,100,NaN,60,105
18284,,,,,,NaN,NaN,,NaN,,NaN,,
18285,77,8,36,15,60,NaN,NaN,54,NaN,100,NaN,61,105
18286,,,,,,NaN,NaN,,NaN,,NaN,,
18287,77,8,36,15,60,NaN,NaN,54,NaN,100,NaN,61,105
18288,,,,,,NaN,NaN,,NaN,,NaN,,
18289,77,8,35,15,61,NaN,NaN,53,NaN,100,NaN,61,104
18290,,,,,,NaN,NaN,,NaN,,NaN,,
18291,76,8,35,15,60,NaN,NaN,52,NaN,100,NaN,61,104
18292,,,,,,NaN,NaN,,NaN,,NaN,,
18293,76,8,35,15,60,NaN,NaN,52,NaN,100,NaN,61,103
18294,,,,,,NaN,NaN,,NaN,,NaN,,
18295,75,9,35,15,60,NaN,NaN,51,NaN,100,NaN,60,102
18296,,,,,,NaN,NaN,,NaN,,NaN,,
18297,75,9,35,15,60,NaN,NaN,51,NaN,100,NaN,60,102
18298,,,,,,NaN,NaN,,NaN,,NaN,,
18299,75,9,35,15,60,NaN,NaN,51,NaN,100,NaN,60,102
18300,,,,,,NaN,NaN,,NaN,,NaN,,
18301,74,9,35,15,60,NaN,NaN,51,NaN,100,NaN,60,101
18302,,,,,,NaN,NaN,,NaN,,NaN,,
18303,74,9,35,15,60,NaN,NaN,50,NaN,100,NaN,60,100
18304,,,,,,NaN,NaN,,NaN,,NaN,,
18305,73,10,35,15,60,NaN,NaN,50,NaN,100,NaN,60,100
18306,,,,,,NaN,NaN,,NaN,,NaN,,
18307,73,10,35,15,60,NaN,NaN,50,NaN,100,NaN,60,99
18308,,,,,,NaN,NaN,,NaN,,NaN,,
18309,73,10,35,15,60,NaN,NaN,50,NaN,100,NaN,60,99
18310,,,,,,NaN,NaN,,NaN,,NaN,,
18311,73,10,35,15,60,NaN,NaN,49,NaN,100,NaN,61,99
18312,,,,,,NaN,NaN,,NaN,,NaN,,
18313,72,10,35,15,60,NaN,NaN,49,NaN,100,NaN,61,98
18314,,,,,,NaN,NaN,,NaN,,NaN,,
18315,71,10,35,15,60,NaN,NaN,48,NaN,100,NaN,61,97
18316,,,,,,NaN,NaN,,NaN,,NaN,,
18317,71,10,35,15,60,NaN,NaN,48,NaN,100,NaN,61,96
18318,,,,,,NaN,NaN,,NaN,,NaN,,
18319,70,10,35,15,60,NaN,NaN,48,NaN,100,NaN,61,96
18320,,,,,,NaN,NaN,,NaN,,NaN,,
18321,70,10,35,15,60,NaN,NaN,48,NaN,100,NaN,61,96
18322,,,,,,NaN,NaN,,NaN,,NaN,,
18323,70,10,35,15,60,NaN,NaN,48,NaN,100,NaN,61,96
18324,,,,,,NaN,NaN,,NaN,,NaN,,
18325,70,11,35,15,60,NaN,NaN,48,NaN,100,NaN,61,95
18326,,,,,,NaN,NaN,,NaN,,NaN,,
18327,70,11,35,15,60,NaN,NaN,47,NaN,100,NaN,61,95
18328,,,,,,NaN,NaN,,NaN,,NaN,,
18329,69,11,35,15,60,NaN,NaN,46,NaN,100,NaN,60,95
18330,,,,,,NaN,NaN,,NaN,,NaN,,
18331,69,11,35,15,59,NaN,NaN,46,NaN,100,NaN,60,94
18332,,,,,,NaN,NaN,,NaN,,NaN,,
18333,68,11,35,15,59,NaN,NaN,46,NaN,100,NaN,60,94
18334,,,,,,NaN,NaN,,NaN,,NaN,,
18335,68,10,35,15,59,NaN,NaN,47,NaN,100,NaN,60,94
18336,,,,,,NaN,NaN,,NaN,,NaN,,
18337,69,10,35,15,59,NaN,NaN,47,NaN,100,NaN,60,94
18338,,,,,,NaN,NaN,,NaN,,NaN,,
18339,69,11,35,15,59,NaN,NaN,47,NaN,100,NaN,60,94
18340,,,,,,NaN,NaN,,NaN,,NaN,,
18341,69,11,35,15,60,NaN,NaN,47,NaN,100,NaN,60,94
18342,,,,,,NaN,NaN,,NaN,,NaN,,
18343,69,10,35,15,60,NaN,NaN,47,NaN,100,NaN,61,95
18344,,,,,,NaN,NaN,,NaN,,NaN,,
18345,69,10,36,15,60,NaN,NaN,47,NaN,100,NaN,61,95
18346,,,,,,NaN,NaN,,NaN,,NaN,,
18347,70,10,36,15,61,NaN,NaN,48,NaN,100,NaN,61,95
18348,,,,,,NaN,NaN,,NaN,,NaN,,
18349,70,10,36,15,61,NaN,NaN,48,NaN,100,NaN,61,96
18350,,,,,,NaN,NaN,,NaN,,NaN,,
18351,70,10,36,15,61,NaN,NaN,48,NaN,100,NaN,61,96
18352,,,,,,NaN,NaN,,NaN,,NaN,,
18353,70,10,36,15,61,NaN,NaN,47,NaN,100,NaN,61,96
18354,,,,,,NaN,NaN,,NaN,,NaN,,
18355,70,9,36,15,61,NaN,NaN,48,NaN,100,NaN,62,96
18356,,,,,,NaN,NaN,,NaN,,NaN,,
18357,71,9,36,15,61,NaN,NaN,48,NaN,100,NaN,62,97
18358,,,,,,NaN,NaN,,NaN,,NaN,,
18359,71,9,36,15,62,NaN,NaN,48,NaN,100,NaN,62,97
18360,,,,,,NaN,NaN,,NaN,,NaN,,
18361,71,9,36,15,62,NaN,NaN,49,NaN,100,NaN,62,98
18362,,,,,,NaN,NaN,,NaN,,NaN,,
18363,71,9,36,15,62,NaN,NaN,49,NaN,100,NaN,62,98
18364,,,,,,NaN,NaN,,NaN,,NaN,,
18365,72,9,36,15,62,NaN,NaN,49,NaN,100,NaN,62,98
18366,,,,,,NaN,NaN,,NaN,,NaN,,
18367,72,9,36,15,62,NaN,NaN,49,NaN,100,NaN,62,98
18368,,,,,,NaN,NaN,,NaN,,NaN,,
18369,72,9,36,15,62,NaN,NaN,49,NaN,100,NaN,62,98
18370,,,,,,NaN,NaN,,NaN,,NaN,,
18371,72,9,36,15,62,NaN,NaN,49,NaN,100,NaN,62,98
18372,,,,,,NaN,NaN,,NaN,,NaN,,
18373,72,9,36,15,62,NaN,NaN,49,NaN,100,NaN,62,98
18374,,,,,,NaN,NaN,,NaN,,NaN,,
18375,72,9,36,15,62,NaN,NaN,49,NaN,100,NaN,62,100
18376,,,,,,NaN,NaN,,NaN,,NaN,,
18377,72,9,36,15,62,NaN,NaN,50,NaN,100,NaN,63,100
18378,,,,,,NaN,NaN,,NaN,,NaN,,
18379,72,9,36,15,62,NaN,NaN,49,NaN,100,NaN,63,100
18380,,,,,,NaN,NaN,,NaN,,NaN,,
18381,72,9,36,15,62,NaN,NaN,50,NaN,100,NaN,63,99
18382,,,,,,NaN,NaN,,NaN,,NaN,,
18383,72,9,36,15,62,NaN,NaN,49,NaN,100,NaN,63,99
18384,,,,,,NaN,NaN,,NaN,,NaN,,
18385,71,8,36,15,62,NaN,NaN,48,NaN,100,NaN,62,98
18386,,,,,,NaN,NaN,,NaN,,NaN,,
18387,71,8,36,15,61,NaN,NaN,48,NaN,100,NaN,62,97
18388,,,,,,NaN,NaN,,NaN,,NaN,,
18389,71,8,36,15,61,NaN,NaN,48,NaN,100,NaN,62,97
18390,,,,,,NaN,NaN,,NaN,,NaN,,
18391,71,8,36,15,61,NaN,NaN,48,NaN,100,NaN,61,97
18392,,,,,,NaN,NaN,,NaN,,NaN,,
18393,71,8,36,15,61,NaN,NaN,48,NaN,100,NaN,62,97
18394,,,,,,NaN,NaN,,NaN,,NaN,,
18395,71,9,36,15,61,NaN,NaN,48,NaN,100,NaN,62,97
18396,,,,,,NaN,NaN,,NaN,,NaN,,
18397,70,9,36,15,61,NaN,NaN,47,NaN,100,NaN,62,96
18398,,,,,,NaN,NaN,,NaN,,NaN,,
18399,70,8,36,15,61,NaN,NaN,47,NaN,100,NaN,61,96
18400,,,,,,NaN,NaN,,NaN,,NaN,,
18401,69,8,36,15,60,NaN,NaN,46,NaN,100,NaN,61,96
18402,,,,,,NaN,NaN,,NaN,,NaN,,
18403,69,9,36,15,60,NaN,NaN,47,NaN,100,NaN,60,96
18404,,,,,,NaN,NaN,,NaN,,NaN,,
18405,70,9,36,15,59,NaN,NaN,47,NaN,100,NaN,60,96
18406,,,,,,NaN,NaN,,NaN,,NaN,,
18407,70,10,36,15,59,NaN,NaN,48,NaN,100,NaN,60,96
18408,,,,,,NaN,NaN,,NaN,,NaN,,
18409,70,10,36,15,59,NaN,NaN,48,NaN,100,NaN,60,96
18410,,,,,,NaN,NaN,,NaN,,NaN,,
18411,70,10,36,15,59,NaN,NaN,48,NaN,100,NaN,60,96
18412,,,,,,NaN,NaN,,NaN,,NaN,,
18413,70,10,36,15,60,NaN,NaN,48,NaN,100,NaN,60,96
18414,,,,,,NaN,NaN,,NaN,,NaN,,
18415,70,9,36,15,60,NaN,NaN,48,NaN,100,NaN,61,96
18416,,,,,,NaN,NaN,,NaN,,NaN,,
18417,71,9,36,15,61,NaN,NaN,48,NaN,100,NaN,61,97
18418,,,,,,NaN,NaN,,NaN,,NaN,,
18419,71,9,36,15,61,NaN,NaN,48,NaN,100,NaN,61,97
18420,,,,,,NaN,NaN,,NaN,,NaN,,
18421,71,9,36,15,61,NaN,NaN,49,NaN,100,NaN,62,97
18422,,,,,,NaN,NaN,,NaN,,NaN,,
18423,71,9,36,15,61,NaN,NaN,49,NaN,100,NaN,62,97
18424,,,,,,NaN,NaN,,NaN,,NaN,,
18425,71,9,36,15,61,NaN,NaN,49,NaN,100,NaN,62,98
18426,,,,,,NaN,NaN,,NaN,,NaN,,
18427,72,9,36,15,61,NaN,NaN,49,NaN,100,NaN,62,98
18428,,,,,,NaN,NaN,,NaN,,NaN,,
18429,72,9,36,15,62,NaN,NaN,49,NaN,100,NaN,62,98
18430,,,,,,NaN,NaN,,NaN,,NaN,,
18431,71,9,36,15,62,NaN,NaN,49,NaN,100,NaN,62,98
18432,,,,,,NaN,NaN,,NaN,,NaN,,
18433,71,8,36,15,62,NaN,NaN,48,NaN,100,NaN,62,98
18434,,,,,,NaN,NaN,,NaN,,NaN,,
18435,71,8,36,15,62,NaN,NaN,48,NaN,100,NaN,62,97
18436,,,,,,NaN,NaN,,NaN,,NaN,,
18437,71,8,36,15,61,NaN,NaN,48,NaN,100,NaN,62,97
18438,,,,,,NaN,NaN,,NaN,,NaN,,
18439,70,8,36,15,61,NaN,NaN,47,NaN,100,NaN,61,96
18440,,,,,,NaN,NaN,,NaN,,NaN,,
18441,70,9,35,15,61,NaN,NaN,48,NaN,100,NaN,61,96
18442,,,,,,NaN,NaN,,NaN,,NaN,,
18443,71,9,35,15,61,NaN,NaN,48,NaN,100,NaN,61,97
18444,,,,,,NaN,NaN,,NaN,,NaN,,
18445,71,8,35,15,61,NaN,NaN,48,NaN,100,NaN,61,97
18446,,,,,,NaN,NaN,,NaN,,NaN,,
18447,71,8,35,15,61,NaN,NaN,48,NaN,100,NaN,61,97
18448,,,,,,NaN,NaN,,NaN,,NaN,,
18449,71,8,36,15,61,NaN,NaN,48,NaN,100,NaN,62,97
18450,,,,,,NaN,NaN,,NaN,,NaN,,
18451,71,8,36,15,61,NaN,NaN,49,NaN,100,NaN,61,98
18452,,,,,,NaN,NaN,,NaN,,NaN,,
18453,71,8,36,15,61,NaN,NaN,48,NaN,100,NaN,62,98
18454,,,,,,NaN,NaN,,NaN,,NaN,,
18455,71,8,36,15,61,NaN,NaN,48,NaN,100,NaN,62,98
18456,,,,,,NaN,NaN,,NaN,,NaN,,
18457,71,8,36,15,61,NaN,NaN,48,NaN,100,NaN,62,97
18458,,,,,,NaN,NaN,,NaN,,NaN,,
18459,70,8,36,15,61,NaN,NaN,48,NaN,100,NaN,61,97
18460,,,,,,NaN,NaN,,NaN,,NaN,,
18461,70,8,36,15,61,NaN,NaN,48,NaN,100,NaN,61,97
18462,,,,,,NaN,NaN,,NaN,,NaN,,
18463,70,8,36,15,60,NaN,NaN,48,NaN,100,NaN,61,97
18464,,,,,,NaN,NaN,,NaN,,NaN,,
18465,70,8,36,15,60,NaN,NaN,47,NaN,100,NaN,61,96
18466,,,,,,NaN,NaN,,NaN,,NaN,,
18467,70,8,36,15,60,NaN,NaN,47,NaN,100,NaN,60,96
18468,,,,,,NaN,NaN,,NaN,,NaN,,
18469,70,8,36,15,59,NaN,NaN,47,NaN,100,NaN,60,96
18470,,,,,,NaN,NaN,,NaN,,NaN,,
18471,70,9,36,15,60,NaN,NaN,47,NaN,100,NaN,60,96
18472,,,,,,NaN,NaN,,NaN,,NaN,,
18473,70,9,36,15,60,NaN,NaN,48,NaN,100,NaN,60,97
18474,,,,,,NaN,NaN,,NaN,,NaN,,
18475,70,8,36,15,61,NaN,NaN,47,NaN,100,NaN,61,96
18476,,,,,,NaN,NaN,,NaN,,NaN,,
18477,70,8,36,15,61,NaN,NaN,47,NaN,100,NaN,61,97
18478,,,,,,NaN,NaN,,NaN,,NaN,,
18479,70,8,36,15,62,NaN,NaN,48,NaN,100,NaN,62,97
18480,,,,,,NaN,NaN,,NaN,,NaN,,
18481,70,8,36,15,62,NaN,NaN,47,NaN,100,NaN,62,97
18482,,,,,,NaN,NaN,,NaN,,NaN,,
18483,70,8,36,15,61,NaN,NaN,48,NaN,100,NaN,62,98
18484,,,,,,NaN,NaN,,NaN,,NaN,,
18485,70,8,36,15,61,NaN,NaN,48,NaN,100,NaN,62,97
18486,,,,,,NaN,NaN,,NaN,,NaN,,
18487,70,8,36,15,61,NaN,NaN,47,NaN,100,NaN,62,97
18488,,,,,,NaN,NaN,,NaN,,NaN,,
18489,70,8,36,15,61,NaN,NaN,47,NaN,100,NaN,61,96
18490,,,,,,NaN,NaN,,NaN,,NaN,,
18491,70,8,36,15,61,NaN,NaN,48,NaN,100,NaN,61,97
18492,,,,,,NaN,NaN,,NaN,,NaN,,
18493,71,8,36,15,60,NaN,NaN,48,NaN,100,NaN,61,98
18494,,,,,,NaN,NaN,,NaN,,NaN,,
18495,71,8,36,15,61,NaN,NaN,49,NaN,100,NaN,61,98
18496,,,,,,NaN,NaN,,NaN,,NaN,,
18497,71,8,36,15,61,NaN,NaN,48,NaN,100,NaN,61,98
18498,,,,,,NaN,NaN,,NaN,,NaN,,
18499,71,8,36,15,61,NaN,NaN,48,NaN,100,NaN,61,98
18500,,,,,,NaN,NaN,,NaN,,NaN,,
18501,71,8,36,15,61,NaN,NaN,48,NaN,100,NaN,62,98
18502,,,,,,NaN,NaN,,NaN,,NaN,,
18503,71,8,36,15,61,NaN,NaN,48,NaN,100,NaN,61,98
18504,,,,,,NaN,NaN,,NaN,,NaN,,
18505,71,8,36,15,61,NaN,NaN,48,NaN,100,NaN,61,97
18506,,,,,,NaN,NaN,,NaN,,NaN,,
18507,71,8,36,15,60,NaN,NaN,49,NaN,100,NaN,61,97
18508,,,,,,NaN,NaN,,NaN,,NaN,,
18509,71,8,36,15,60,NaN,NaN,49,NaN,100,NaN,61,98
18510,,,,,,NaN,NaN,,NaN,,NaN,,
