time,SNUADC/CVP,SNUADC/ECG_V5,Solar8000/HR,Solar8000/ART_SBP,Solar8000/CVP,SNUADC/ART,Solar8000/PLETH_HR,Solar8000/PLETH_SPO2,Solar8000/ART_DBP,SNUADC/ECG_II,Solar8000/RR_CO2,Solar8000/ETCO2,Solar8000/ART_MBP
21472,NaN,NaN,92,79,5,NaN,92,100,46,NaN,15,34,59
21473,NaN,NaN,,,,NaN,,,,NaN,,,
21474,NaN,NaN,92,78,5,NaN,92,100,46,NaN,15,34,59
21475,NaN,NaN,,,,NaN,,,,NaN,,,
21476,NaN,NaN,92,81,5,NaN,93,100,47,NaN,15,34,60
21477,NaN,NaN,,,,NaN,,,,NaN,,,
21478,NaN,NaN,92,83,5,NaN,92,100,49,NaN,15,34,62
21479,NaN,NaN,,,,NaN,,,,NaN,,,
21480,NaN,NaN,92,85,5,NaN,93,100,49,NaN,15,34,63
21481,NaN,NaN,,,,NaN,,,,NaN,,,
21482,NaN,NaN,92,84,5,NaN,92,100,49,NaN,15,34,63
21483,NaN,NaN,,,,NaN,,,,NaN,,,
21484,NaN,NaN,92,85,4,NaN,92,100,49,NaN,15,35,63
21485,NaN,NaN,,,,NaN,,,,NaN,,,
21486,NaN,NaN,91,84,4,NaN,92,100,49,NaN,15,35,63
21487,NaN,NaN,,,,NaN,,,,NaN,,,
21488,NaN,NaN,91,86,4,NaN,92,100,50,NaN,15,35,64
21489,NaN,NaN,,,,NaN,,,,NaN,,,
21490,NaN,NaN,91,89,4,NaN,92,100,52,NaN,15,35,65
21491,NaN,NaN,,,,NaN,,,,NaN,,,
21492,NaN,NaN,91,90,5,NaN,92,100,53,NaN,15,34,67
21493,NaN,NaN,,,,NaN,,,,NaN,,,
21494,NaN,NaN,91,90,5,NaN,92,100,53,NaN,15,34,67
21495,NaN,NaN,,,,NaN,,,,NaN,,,
21496,NaN,NaN,91,91,5,NaN,92,100,53,NaN,15,34,68
21497,NaN,NaN,,,,NaN,,,,NaN,,,
21498,NaN,NaN,91,92,5,NaN,92,100,55,NaN,15,34,68
21499,NaN,NaN,,,,NaN,,,,NaN,,,
21500,NaN,NaN,92,95,5,NaN,92,100,56,NaN,15,35,70
21501,NaN,NaN,,,,NaN,,,,NaN,,,
21502,NaN,NaN,91,96,5,NaN,92,100,57,NaN,15,35,71
